open_time,net_pnl,tqqq_position,wtmf_position,turnover,trading_cost,cost,equity,rebalanced
2016-11-03 00:00:00+00:00,-0.028800725031928875,1.0,0.0,0.0,0.0,0.0,0.9921901776466475,False
2016-11-04 00:00:00+00:00,-0.011351645917177411,1.0,0.0,0.0,0.0,0.0,0.9809271860675014,False
2016-11-07 00:00:00+00:00,0.07165114473342715,1.0,0.0,0.0,0.0,0.0,1.0512117418493774,False
2016-11-08 00:00:00+00:00,0.01960127574011783,1.0,0.0,0.0,0.0,0.0,1.0718168330626165,False
2016-11-09 00:00:00+00:00,0.01401112267101734,1.0,0.0,0.0,0.0,0.0,1.0868341901915182,False
2016-11-10 00:00:00+00:00,-0.047557621916852644,1.0,0.0,0.0,0.0,0.0,1.0351469406880813,False
2016-11-11 00:00:00+00:00,-0.0008433852218080462,1.0,0.0,0.0,0.0,0.0,1.034273913055905,False
2016-11-14 00:00:00+00:00,-0.03376693248259233,1.0,0.0,0.0,0.0,0.0,0.9993496556652398,False
2016-11-15 00:00:00+00:00,0.04630436080840572,1.0,0.0,0.0,0.0,0.0,1.045623902694919,False
2016-11-16 00:00:00+00:00,0.01628248183698089,1.0,0.0,0.0,0.0,0.0,1.0626492548988622,False
2016-11-17 00:00:00+00:00,0.023169725466853697,1.0,0.0,0.0,0.0,0.0,1.0872705464024255,False
2016-11-18 00:00:00+00:00,-0.011242217976010327,1.0,0.0,0.0,0.0,0.0,1.0750472139208735,False
2016-11-21 00:00:00+00:00,0.0300497121107397,1.0,0.0,0.0,0.0,0.0,1.1073520732046487,False
2016-11-22 00:00:00+00:00,0.008988561909797133,1.0,0.0,0.0,0.0,0.0,1.1173055758705908,False
2016-11-23 00:00:00+00:00,-0.012034432509452797,1.0,0.0,0.0,0.0,0.0,1.1038594373253408,False
2016-11-25 00:00:00+00:00,0.00964978734392985,1.0,0.0,0.0,0.0,0.0,1.1145114461531203,False
2016-11-28 00:00:00+00:00,-0.005562107116497295,1.0,0.0,0.0,0.0,0.0,1.1083124141070544,False
2016-11-29 00:00:00+00:00,0.00961092163371724,1.0,0.0,0.0,0.0,0.0,1.1189643178647133,False
2016-11-30 00:00:00+00:00,-0.03238131510106723,1.0,0.0,0.0,0.0,0.0,1.0827307817010852,False
2016-12-01 00:00:00+00:00,-0.05491468086840745,1.0,0.0,0.0,0.0,0.0,1.0232729663575688,False
2016-12-02 00:00:00+00:00,0.004009773945926165,1.0,0.0,0.0,0.0,0.0,1.02737605963764,False
2016-12-05 00:00:00+00:00,0.023115658369540437,1.0,0.0,0.0,0.0,0.0,1.0511245336492683,False
2016-12-06 00:00:00+00:00,0.00722648844780438,1.0,0.0,0.0,0.0,0.0,1.0587204729488884,False
2016-12-07 00:00:00+00:00,0.03711016409458101,1.0,0.0,0.0,0.0,0.0,1.098009763430314,False
2016-12-08 00:00:00+00:00,0.006123103001199004,1.0,0.0,0.0,0.0,0.0,1.10473299030812,False
2016-12-09 00:00:00+00:00,0.023393215585141958,1.0,0.0,0.0,0.0,0.0,1.1305762473144163,False
2016-12-12 00:00:00+00:00,-0.013900569013216901,1.0,0.0,0.0,0.0,0.0,1.1148605941639185,False
2016-12-13 00:00:00+00:00,0.03907919168637797,1.0,0.0,0.0,0.0,0.0,1.1584284450268394,False
2016-12-14 00:00:00+00:00,-0.007310919468868304,1.0,0.0,0.0,0.0,0.0,1.1499592679548019,False
2016-12-15 00:00:00+00:00,0.006073907661472866,1.0,0.0,0.0,0.0,0.0,1.1569440143628142,False
2016-12-16 00:00:00+00:00,-0.012150126585198429,1.0,0.0,0.0,0.0,0.0,1.1428869981363183,False
2016-12-19 00:00:00+00:00,0.012223170776328951,1.0,0.0,0.0,0.0,0.0,1.1568567010925845,False
2016-12-20 00:00:00+00:00,0.01207575068140554,1.0,0.0,0.0,0.0,0.0,1.170826614189092,False
2016-12-21 00:00:00+00:00,-0.0035053388192066715,1.0,0.0,0.0,0.0,0.0,1.1667224702078147,False
2016-12-22 00:00:00+00:00,-0.008680207996468403,1.0,0.0,0.0,0.0,0.0,1.1565950764922575,False
2016-12-23 00:00:00+00:00,0.0030946125670430202,1.0,0.0,0.0,0.0,0.0,1.1601742901509504,False
2016-12-27 00:00:00+00:00,0.014599745243234707,1.0,0.0,0.0,0.0,0.0,1.1771125392249049,False
2016-12-28 00:00:00+00:00,-0.023141869305266405,1.0,0.0,0.0,0.0,0.0,1.149871954684572,False
2016-12-29 00:00:00+00:00,-0.004859166145597893,1.0,0.0,0.0,0.0,0.0,1.1442845358105962,False
2016-12-30 00:00:00+00:00,-0.029223716619952378,1.0,0.0,0.0,0.0,0.0,1.1108442888034735,False
2017-01-03 00:00:00+00:00,0.024208579142180442,1.0,0.0,0.0,0.0,0.0,1.1377362506836115,False
2017-01-04 00:00:00+00:00,0.017035925688414943,1.0,0.0,0.0,0.0,0.0,1.1571186409032734,False
2017-01-05 00:00:00+00:00,0.017731965727588728,1.0,0.0,0.0,0.0,0.0,1.1776366289865243,False
2017-01-06 00:00:00+00:00,0.02535585418476738,1.0,0.0,0.0,0.0,0.0,1.2074966116337476,False
2017-01-09 00:00:00+00:00,0.010123219099965608,1.0,0.0,0.0,0.0,0.0,1.2197203643957821,False
2017-01-10 00:00:00+00:00,0.005726169974205497,1.0,0.0,0.0,0.0,0.0,1.2267046905233123,False
2017-01-11 00:00:00+00:00,0.007686868769060329,1.0,0.0,0.0,0.0,0.0,1.2361342084977558,False
2017-01-12 00:00:00+00:00,-0.005085657700693136,1.0,0.0,0.0,0.0,0.0,1.229847653041219,False
2017-01-13 00:00:00+00:00,0.011500879366439287,1.0,0.0,0.0,0.0,0.0,1.2439919825379446,False
2017-01-17 00:00:00+00:00,-0.009404681022288197,1.0,0.0,0.0,0.0,0.0,1.2322926347478913,False
2017-01-18 00:00:00+00:00,0.006801759984065958,1.0,0.0,0.0,0.0,0.0,1.2406743934795788,False
2017-01-19 00:00:00+00:00,-0.0026742748026115093,1.0,0.0,0.0,0.0,0.0,1.237356489210851,False
2017-01-20 00:00:00+00:00,0.006491836314797883,1.0,0.0,0.0,0.0,0.0,1.245389205001861,False
2017-01-23 00:00:00+00:00,0.0022434107875737297,1.0,0.0,0.0,0.0,0.0,1.24818312457909,False
2017-01-24 00:00:00+00:00,0.020844941190830468,1.0,0.0,0.0,0.0,0.0,1.274201428406328,False
2017-01-25 00:00:00+00:00,0.02919011576748476,1.0,0.0,0.0,0.0,0.0,1.3113955156126034,False
2017-01-26 00:00:00+00:00,0.004127505599245351,1.0,0.0,0.0,0.0,0.0,1.3168083079461197,False
2017-01-27 00:00:00+00:00,0.004773846131013615,1.0,0.0,0.0,0.0,0.0,1.3230945481922949,False
2017-01-30 00:00:00+00:00,-0.022699877252244982,1.0,0.0,0.0,0.0,0.0,1.2930604643552153,False
2017-01-31 00:00:00+00:00,-0.0055370095646717354,1.0,0.0,0.0,0.0,0.0,1.2859007761963817,False
2017-02-01 00:00:00+00:00,0.0190114786116371,1.0,0.0,0.0,0.0,0.0,1.3103476512997267,False
2017-02-02 00:00:00+00:00,-0.002532079380183405,1.0,0.0,0.0,0.0,0.0,1.307029747030999,False
2017-02-03 00:00:00+00:00,0.008683884001046582,1.0,0.0,0.0,0.0,0.0,1.3183798417401336,False
2017-02-06 00:00:00+00:00,0.00370883113361975,1.0,0.0,0.0,0.0,0.0,1.323269489943116,False
2017-02-07 00:00:00+00:00,0.010292948570749694,1.0,0.0,0.0,0.0,0.0,1.3368898347483429,False
2017-02-08 00:00:00+00:00,0.00561656682872802,1.0,0.0,0.0,0.0,0.0,1.344398565847854,False
2017-02-09 00:00:00+00:00,0.01039080827722727,1.0,0.0,0.0,0.0,0.0,1.3583679535937585,False
2017-02-10 00:00:00+00:00,0.00989859070911936,1.0,0.0,0.0,0.0,0.0,1.371813881998767,False
2017-02-13 00:00:00+00:00,0.017565941020245113,1.0,0.0,0.0,0.0,0.0,1.395911083740711,False
2017-02-14 00:00:00+00:00,0.009382019626030358,1.0,0.0,0.0,0.0,0.0,1.4090075489245595,False
2017-02-15 00:00:00+00:00,0.017226709531665607,1.0,0.0,0.0,0.0,0.0,1.433280112697807,False
2017-02-16 00:00:00+00:00,-0.0008530055727595798,1.0,0.0,0.0,0.0,0.0,1.4320575167743503,False
2017-02-17 00:00:00+00:00,0.01255948384468697,1.0,0.0,0.0,0.0,0.0,1.4500434200209402,False
2017-02-21 00:00:00+00:00,0.015896053546767597,1.0,0.0,0.0,0.0,0.0,1.473093387870731,False
2017-02-22 00:00:00+00:00,0.000118544107180929,1.0,0.0,0.0,0.0,0.0,1.4732680144111903,False
2017-02-23 00:00:00+00:00,-0.01078587852024282,1.0,0.0,0.0,0.0,0.0,1.4573775245799918,False
2017-02-24 00:00:00+00:00,0.005391793806188927,1.0,0.0,0.0,0.0,0.0,1.4652354036903013,False
2017-02-27 00:00:00+00:00,0.0029793529150661247,1.0,0.0,0.0,0.0,0.0,1.469600857061544,False
2017-02-28 00:00:00+00:00,-0.00784207575425444,1.0,0.0,0.0,0.0,0.0,1.45807613581195,False
2017-03-01 00:00:00+00:00,0.03233547872722187,1.0,0.0,0.0,0.0,0.0,1.5052237256841672,False
2017-03-02 00:00:00+00:00,-0.015777511174343894,1.0,0.0,0.0,0.0,0.0,1.4814750415322977,False
2017-03-03 00:00:00+00:00,0.005186147106320815,1.0,0.0,0.0,0.0,0.0,1.489158189032027,False
2017-03-06 00:00:00+00:00,-0.006918227722385262,1.0,0.0,0.0,0.0,0.0,1.4788558535656484,False
2017-03-07 00:00:00+00:00,-0.00495916786015882,1.0,0.0,0.0,0.0,0.0,1.4715219591468378,False
2017-03-08 00:00:00+00:00,0.005102554476063226,1.0,0.0,0.0,0.0,0.0,1.4790304801061078,False
2017-03-09 00:00:00+00:00,0.0030697034597264583,1.0,0.0,0.0,0.0,0.0,1.4835706650879303,False
2017-03-10 00:00:00+00:00,0.01094631905588006,1.0,0.0,0.0,0.0,0.0,1.499810302929927,False
2017-03-13 00:00:00+00:00,0.005821130522352114,1.0,0.0,0.0,0.0,0.0,1.5085408944620506,False
2017-03-14 00:00:00+00:00,-0.007408061087094242,1.0,0.0,0.0,0.0,0.0,1.497365531363496,False
2017-03-15 00:00:00+00:00,0.017492746352967492,1.0,0.0,0.0,0.0,0.0,1.5235585668013139,False
2017-03-16 00:00:00+00:00,-0.0005732256452547491,1.0,0.0,0.0,0.0,0.0,1.5226852239587758,False
2017-03-17 00:00:00+00:00,-0.0024083489430024585,1.0,0.0,0.0,0.0,0.0,1.5190180666091293,False
2017-03-20 00:00:00+00:00,0.0029891021654009364,1.0,0.0,0.0,0.0,0.0,1.5235585668013139,False
2017-03-21 00:00:00+00:00,-0.04458477622476298,1.0,0.0,0.0,0.0,0.0,1.4556310490351567,False
2017-03-22 00:00:00+00:00,0.01967395320639298,1.0,0.0,0.0,0.0,0.0,1.4842690661796472,False
2017-03-23 00:00:00+00:00,-0.008000021519896539,1.0,0.0,0.0,0.0,0.0,1.4723948817088932,False
2017-03-24 00:00:00+00:00,0.005455401774723478,1.0,0.0,0.0,0.0,0.0,1.4804273873596616,False
2017-03-27 00:00:00+00:00,0.005307845003005296,1.0,0.0,0.0,0.0,0.0,1.4882852664699708,False
2017-03-28 00:00:00+00:00,0.018772812895393454,1.0,0.0,0.0,0.0,0.0,1.5162245673123824,False
2017-03-29 00:00:00+00:00,0.013244150605827398,1.0,0.0,0.0,0.0,0.0,1.5363056738341232,False
2017-03-30 00:00:00+00:00,0.005001190694554403,1.0,0.0,0.0,0.0,0.0,1.5439890314740936,False
2017-03-31 00:00:00+00:00,-0.002374982681000226,1.0,0.0,0.0,0.0,0.0,1.5403220842646883,False
2017-04-03 00:00:00+00:00,-0.002153896358676355,1.0,0.0,0.0,0.0,0.0,1.5370043901362018,False
2017-04-04 00:00:00+00:00,0.004544321006964003,1.0,0.0,0.0,0.0,0.0,1.5439890314740936,False
2017-04-05 00:00:00+00:00,-0.011422850082654867,1.0,0.0,0.0,0.0,0.0,1.5263522762383015,False
2017-04-06 00:00:00+00:00,0.0008009231370551539,1.0,0.0,0.0,0.0,0.0,1.5275747670916375,False
2017-04-07 00:00:00+00:00,-0.0011432307683630905,1.0,0.0,0.0,0.0,0.0,1.5258283966169233,False
2017-04-10 00:00:00+00:00,0.0011445392408386823,1.0,0.0,0.0,0.0,0.0,1.5275747670916373,False
2017-04-11 00:00:00+00:00,-0.012574300370420288,1.0,0.0,0.0,0.0,0.0,1.5083665831319522,False
2017-04-12 00:00:00+00:00,-0.01319737536212695,1.0,0.0,0.0,0.0,0.0,1.488460103150671,False
2017-04-13 00:00:00+00:00,-0.011849206041076199,1.0,0.0,0.0,0.0,0.0,1.470823032704517,False
2017-04-17 00:00:00+00:00,0.023744775329339163,1.0,0.0,0.0,0.0,0.0,1.505747395165303,False
2017-04-18 00:00:00+00:00,-0.002899193706234815,1.0,0.0,0.0,0.0,0.0,1.5013819417940604,False
2017-04-19 00:00:00+00:00,0.003489106174515033,1.0,0.0,0.0,0.0,0.0,1.5066204227974793,False
2017-04-20 00:00:00+00:00,0.02422333479087735,1.0,0.0,0.0,0.0,0.0,1.5431157937016757,False
2017-04-21 00:00:00+00:00,-0.0004523872312137689,1.0,0.0,0.0,0.0,0.0,1.5424177078203207,False
2017-04-24 00:00:00+00:00,0.036341078600798715,1.0,0.0,0.0,0.0,0.0,1.5984708309754827,False
2017-04-25 00:00:00+00:00,0.02217588579310359,1.0,0.0,0.0,0.0,0.0,1.6339183375668025,False
2017-04-26 00:00:00+00:00,-0.004381720177725312,1.0,0.0,0.0,0.0,0.0,1.6267589646183307,False
2017-04-27 00:00:00+00:00,0.017496670295040095,1.0,0.0,0.0,0.0,0.0,1.6552218298717585,False
2017-04-28 00:00:00+00:00,0.005696830360903293,1.0,0.0,0.0,0.0,0.0,1.6646513478462017,False
2017-05-01 00:00:00+00:00,0.025175718454593987,1.0,0.0,0.0,0.0,0.0,1.706560141504638,False
2017-05-02 00:00:00+00:00,0.005934882709490941,1.0,0.0,0.0,0.0,0.0,1.7166883757811604,False
2017-05-03 00:00:00+00:00,-0.00986706125200465,1.0,0.0,0.0,0.0,0.0,1.6997497064267233,False
2017-05-04 00:00:00+00:00,0.0010276134647777546,1.0,0.0,0.0,0.0,0.0,1.7014963921117994,False
2017-05-05 00:00:00+00:00,0.010878531952098314,1.0,0.0,0.0,0.0,0.0,1.7200061749797675,False
2017-05-08 00:00:00+00:00,0.005989586244513623,1.0,0.0,0.0,0.0,0.0,1.7303083003059048,False
2017-05-09 00:00:00+00:00,0.011000338897029449,1.0,0.0,0.0,0.0,0.0,1.7493422780056127,False
2017-05-10 00:00:00+00:00,0.001597005612974156,1.0,0.0,0.0,0.0,0.0,1.7521359874426006,False
2017-05-11 00:00:00+00:00,-0.002391778829210267,1.0,0.0,0.0,0.0,0.0,1.7479452656819379,False
2017-05-12 00:00:00+00:00,0.006493332406827923,1.0,0.0,0.0,0.0,0.0,1.7592952553209518,False
2017-05-15 00:00:00+00:00,0.009329843369070945,1.0,0.0,0.0,0.0,0.0,1.775709204493046,False
2017-05-16 00:00:00+00:00,0.012587520998234902,1.0,0.0,0.0,0.0,0.0,1.7980609813913613,False
2017-05-17 00:00:00+00:00,-0.07565323875551178,1.0,0.0,0.0,0.0,0.0,1.6620318446691908,False
2017-05-18 00:00:00+00:00,0.025320592065739556,1.0,0.0,0.0,0.0,0.0,1.704115475008328,False
2017-05-19 00:00:00+00:00,0.012091616909717384,1.0,0.0,0.0,0.0,0.0,1.7247209865020499,False
2017-05-22 00:00:00+00:00,0.025918686816750913,1.0,0.0,0.0,0.0,0.0,1.769423489597474,False
2017-05-23 00:00:00+00:00,0.0024673989451322598,1.0,0.0,0.0,0.0,0.0,1.7737893632491992,False
2017-05-24 00:00:00+00:00,0.013782050636543364,1.0,0.0,0.0,0.0,0.0,1.7982358180720617,False
2017-05-25 00:00:00+00:00,0.02631573719460767,1.0,0.0,0.0,0.0,0.0,1.8455577192743764,False
2017-05-26 00:00:00+00:00,0.00425778294461554,1.0,0.0,0.0,0.0,0.0,1.8534157034548064,False
2017-05-30 00:00:00+00:00,0.0020726994719553193,1.0,0.0,0.0,0.0,0.0,1.857257277204671,False
2017-05-31 00:00:00+00:00,-0.0012225367666193199,1.0,0.0,0.0,0.0,0.0,1.8549867118982168,False
2017-06-01 00:00:00+00:00,0.011955536045540116,1.0,0.0,0.0,0.0,0.0,1.8771640723963139,False
2017-06-02 00:00:00+00:00,0.03413915128002509,1.0,0.0,0.0,0.0,0.0,1.9412488606412797,False
2017-06-05 00:00:00+00:00,-0.0008096019505788865,1.0,0.0,0.0,0.0,0.0,1.9396772217771454,False
2017-06-06 00:00:00+00:00,-0.011343177766842905,1.0,0.0,0.0,0.0,0.0,1.9176751182402312,False
2017-06-07 00:00:00+00:00,0.010926952169764137,1.0,0.0,0.0,0.0,0.0,1.938629462534389,False
2017-06-08 00:00:00+00:00,0.0027024279034597587,1.0,0.0,0.0,0.0,0.0,1.9438684688884111,False
2017-06-09 00:00:00+00:00,-0.07231367412588874,1.0,0.0,0.0,0.0,0.0,1.8033001978856242,False
2017-06-12 00:00:00+00:00,-0.018108323186402986,1.0,0.0,0.0,0.0,0.0,1.7706454551002069,False
2017-06-13 00:00:00+00:00,0.02337319953505923,1.0,0.0,0.0,0.0,0.0,1.8120311046281097,False
2017-06-14 00:00:00+00:00,-0.013395282664504737,1.0,0.0,0.0,0.0,0.0,1.7877584357847414,False
2017-06-15 00:00:00+00:00,-0.0134790032364559,1.0,0.0,0.0,0.0,0.0,1.7636612340427975,False
2017-06-16 00:00:00+00:00,-0.011980294495913313,1.0,0.0,0.0,0.0,0.0,1.742532053067939,False
2017-06-19 00:00:00+00:00,0.0484013113956987,1.0,0.0,0.0,0.0,0.0,1.8268728895854665,False
2017-06-20 00:00:00+00:00,-0.022653244822132712,1.0,0.0,0.0,0.0,0.0,1.78548829075877,False
2017-06-21 00:00:00+00:00,0.029046620839198845,1.0,0.0,0.0,0.0,0.0,1.8373506921532692,False
2017-06-22 00:00:00+00:00,-0.0011406252680578044,1.0,0.0,0.0,0.0,0.0,1.8352549635275157,False
2017-06-23 00:00:00+00:00,0.011227372557344628,1.0,0.0,0.0,0.0,0.0,1.855860054740755,False
2017-06-26 00:00:00+00:00,-0.013267122087891714,1.0,0.0,0.0,0.0,0.0,1.8312381328164682,False
2017-06-27 00:00:00+00:00,-0.055020092119193564,1.0,0.0,0.0,0.0,0.0,1.730483242056726,False
2017-06-28 00:00:00+00:00,0.041977817087451186,1.0,0.0,0.0,0.0,0.0,1.8031251510646829,False
2017-06-29 00:00:00+00:00,-0.0509395635260087,1.0,0.0,0.0,0.0,0.0,1.7112747428866795,False
2017-06-30 00:00:00+00:00,-0.0034692746561086896,1.0,0.0,0.0,0.0,0.0,1.7053378607915437,False
2017-07-03 00:00:00+00:00,-0.027237467001887894,1.0,0.0,0.0,0.0,0.0,1.658888777081164,False
2017-07-05 00:00:00+00:00,0.02852645521898145,1.0,0.0,0.0,0.0,0.0,1.7062109934938408,False
2017-07-06 00:00:00+00:00,-0.026404809621213055,1.0,0.0,0.0,0.0,0.0,1.661158817037015,False
2017-07-07 00:00:00+00:00,0.029959199246148094,1.0,0.0,0.0,0.0,0.0,1.7109258050161227,False
2017-07-10 00:00:00+00:00,0.02092269568193439,1.0,0.0,0.0,0.0,0.0,1.7467229849688437,False
2017-07-11 00:00:00+00:00,0.008197310512197298,1.0,0.0,0.0,0.0,0.0,1.7610414156554255,False
2017-07-12 00:00:00+00:00,0.035597587918831275,1.0,0.0,0.0,0.0,0.0,1.8237302422779227,False
2017-07-13 00:00:00+00:00,0.006606915327919127,1.0,0.0,0.0,0.0,0.0,1.8357794735696185,False
2017-07-14 00:00:00+00:00,0.023494349169806306,1.0,0.0,0.0,0.0,0.0,1.8789099175204262,False
2017-07-17 00:00:00+00:00,0.0005576420843735885,1.0,0.0,0.0,0.0,0.0,1.8799576767631825,False
2017-07-18 00:00:00+00:00,0.01987759055376004,1.0,0.0,0.0,0.0,0.0,1.917326705720279,False
2017-07-19 00:00:00+00:00,0.018305718720469377,1.0,0.0,0.0,0.0,0.0,1.9524247490904385,False
2017-07-20 00:00:00+00:00,0.003756300683151581,1.0,0.0,0.0,0.0,0.0,1.9597586435092489,False
2017-07-21 00:00:00+00:00,-0.0015145900323784156,1.0,0.0,0.0,0.0,0.0,1.9567904126019224,False
2017-07-24 00:00:00+00:00,0.013028586966408628,1.0,0.0,0.0,0.0,0.0,1.9822846266675411,False
2017-07-25 00:00:00+00:00,-0.006694793712090474,1.0,0.0,0.0,0.0,0.0,1.9690136400133535,False
2017-07-26 00:00:00+00:00,0.008957099030330706,1.0,0.0,0.0,0.0,0.0,1.986650290179025,False
2017-07-27 00:00:00+00:00,-0.017843063294550876,1.0,0.0,0.0,0.0,0.0,1.9512023633072229,False
2017-07-28 00:00:00+00:00,-0.003221780290200371,1.0,0.0,0.0,0.0,0.0,1.9449160179909273,False
2017-07-31 00:00:00+00:00,-0.013018236854809184,1.0,0.0,0.0,0.0,0.0,1.919596640606009,False
2017-08-01 00:00:00+00:00,0.006549542870829761,1.0,0.0,0.0,0.0,0.0,1.932169121098359,False
2017-08-02 00:00:00+00:00,0.007320549470807292,1.0,0.0,0.0,0.0,0.0,1.9463136607353257,False
2017-08-03 00:00:00+00:00,-0.010407607448735257,1.0,0.0,0.0,0.0,0.0,1.9260571921822816,False
2017-08-04 00:00:00+00:00,0.003898498512914683,1.0,0.0,0.0,0.0,0.0,1.9335659232817928,False
2017-08-07 00:00:00+00:00,0.017700953950914755,1.0,0.0,0.0,0.0,0.0,1.9677918846508617,False
2017-08-08 00:00:00+00:00,-0.0037271800724975046,1.0,0.0,0.0,0.0,0.0,1.9604575699515687,False
2017-08-09 00:00:00+00:00,-0.003919165483474485,1.0,0.0,0.0,0.0,0.0,1.9527742123115983,False
2017-08-10 00:00:00+00:00,-0.06492018105787978,1.0,0.0,0.0,0.0,0.0,1.8259997568831707,False
2017-08-11 00:00:00+00:00,0.022855919039145745,1.0,0.0,0.0,0.0,0.0,1.8677346594919924,False
2017-08-14 00:00:00+00:00,0.03889283114081743,1.0,0.0,0.0,0.0,0.0,1.9403761482194666,False
2017-08-15 00:00:00+00:00,0.0017998163253813981,1.0,0.0,0.0,0.0,0.0,1.9438684688884127,False
2017-08-16 00:00:00+00:00,0.005210187432049818,1.0,0.0,0.0,0.0,0.0,1.953996387954573,False
2017-08-17 00:00:00+00:00,-0.06148334119299437,1.0,0.0,0.0,0.0,0.0,1.8338581613440834,False
2017-08-18 00:00:00+00:00,-0.0035231578935306374,1.0,0.0,0.0,0.0,0.0,1.8273971894873284,False
2017-08-21 00:00:00+00:00,-0.001815874823656305,1.0,0.0,0.0,0.0,0.0,1.824078864938118,False
2017-08-22 00:00:00+00:00,0.044514856814165116,1.0,0.0,0.0,0.0,0.0,1.9052774744285832,False
2017-08-23 00:00:00+00:00,-0.01118125182329388,1.0,0.0,0.0,0.0,0.0,1.8839740871937478,False
2017-08-24 00:00:00+00:00,-0.008341589221932733,1.0,0.0,0.0,0.0,0.0,1.8682587492536118,False
2017-08-25 00:00:00+00:00,-0.0067298552291521485,1.0,0.0,0.0,0.0,0.0,1.855685638340538,False
