year,return
2016,0.0005245102824840142
2017,0.8752799393875803
2018,-0.015764123446004752
2019,0.1643023498591747
2020,0.13417083257247708
2021,0.19556887832922287
2022,-0.19279793747581653
2023,0.3566492846898266
2024,0.14899067589744863
2025,0.025875229294854307
2026,-0.07029157239137307
