open_time,TQQQ_WTMF_SWITCH,BTC_TSMOM30_DD
2016-09-12 00:00:00+00:00,0.0,0.0
2016-09-13 00:00:00+00:00,-0.02359813161209512,0.0016408687091293839
2016-09-14 00:00:00+00:00,0.01284984529492883,0.0023685095030407943
2016-09-15 00:00:00+00:00,0.046378914689554795,-0.005778752313614688
2016-09-16 00:00:00+00:00,-0.0011240829925556195,-0.00029976995520952787
2016-09-19 00:00:00+00:00,-0.013103101821984042,0.003713455461360704
2016-09-20 00:00:00+00:00,0.005538926132327537,-0.0015018671902981007
2016-09-21 00:00:00+00:00,0.029080927997454653,-0.018350821103800485
2016-09-22 00:00:00+00:00,0.02337811563828396,-0.0014251270660790016
2016-09-23 00:00:00+00:00,-0.017998653944644838,0.010974389712895105
2016-09-26 00:00:00+00:00,-0.024829549931887684,0.008627550796737937
2016-09-27 00:00:00+00:00,0.02835362352685533,-0.0030869758688287785
2016-09-28 00:00:00+00:00,0.005467299690099292,-0.0023722680654857387
2016-09-29 00:00:00+00:00,-0.021207143348599855,0.0015957021614345646
2016-09-30 00:00:00+00:00,0.02055528632589887,0.006673334895926697
2016-10-03 00:00:00+00:00,-0.0022549417804823557,0.003932872988292591
2016-10-04 00:00:00+00:00,-0.005690005698166023,-0.003151302293994518
2016-10-05 00:00:00+00:00,0.010426046977066061,0.003780714176687905
2016-10-06 00:00:00+00:00,-0.0015518357679379369,0.0008326540699006291
2016-10-07 00:00:00+00:00,-0.006526867904747546,0.0066881487127896655
2016-10-10 00:00:00+00:00,0.017910049929593663,0.001965764580042606
2016-10-11 00:00:00+00:00,-0.04133665204167769,0.0
2016-10-12 00:00:00+00:00,-0.0020841063453650444,-0.008862256843643168
2016-10-13 00:00:00+00:00,-0.01172564137135812,0.0009336711639327255
2016-10-14 00:00:00+00:00,0.0022753885133466323,0.005640795997202019
2016-10-17 00:00:00+00:00,-0.006891950134719327,-0.001850465780774968
2016-10-18 00:00:00+00:00,0.025636730177401645,-0.0019289497923044019
2016-10-19 00:00:00+00:00,0.00039804092972017813,-0.011662176602227792
2016-10-20 00:00:00+00:00,-0.004217746615364892,0.0005344399657709609
2016-10-21 00:00:00+00:00,0.010868148866184146,0.0031243345442188986
2016-10-24 00:00:00+00:00,0.03644236211858165,0.03307847203588965
2016-10-25 00:00:00+00:00,-0.009990983791108854,0.005853861651613945
2016-10-26 00:00:00+00:00,-0.019183526604414802,0.031503012551975074
2016-10-27 00:00:00+00:00,-0.013982244169141733,0.01475587926682298
2016-10-28 00:00:00+00:00,-0.01728631604155273,0.0019439015652655822
2016-10-31 00:00:00+00:00,-0.005674177444254358,0.016415525926429364
2016-11-01 00:00:00+00:00,-0.020544587968204464,0.04111582993933238
2016-11-02 00:00:00+00:00,-0.026053423852899216,0.015122026734456506
2016-11-03 00:00:00+00:00,-0.028800725031928875,-0.07036572370709471
2016-11-04 00:00:00+00:00,-0.011351645917177411,0.021104941029334467
2016-11-07 00:00:00+00:00,0.07165114473342715,-0.00014789353262623095
2016-11-08 00:00:00+00:00,0.01960127574011783,0.009553043732787758
2016-11-09 00:00:00+00:00,0.01401112267101734,0.018912481782264123
2016-11-10 00:00:00+00:00,-0.04755762191685253,-0.010699989578151325
2016-11-11 00:00:00+00:00,-0.0008433852218081572,0.0012256778354982067
2016-11-14 00:00:00+00:00,-0.03376693248259233,-0.015898715231410954
2016-11-15 00:00:00+00:00,0.04630436080840572,0.009358618392210527
2016-11-16 00:00:00+00:00,0.01628248183698089,0.045781490717260676
2016-11-17 00:00:00+00:00,0.023169725466853697,-0.004328160394457936
2016-11-18 00:00:00+00:00,-0.011242217976010327,0.014316277527319343
2016-11-21 00:00:00+00:00,0.0300497121107397,-0.0164146913152049
2016-11-22 00:00:00+00:00,0.008988561909797133,0.01636663102935887
2016-11-23 00:00:00+00:00,-0.012034432509452908,-0.008987845640832659
2016-11-25 00:00:00+00:00,0.00964978734392985,-0.003955185439842079
2016-11-28 00:00:00+00:00,-0.005562107116497184,-0.007868949649897816
2016-11-29 00:00:00+00:00,0.00961092163371724,-0.0002840183284726905
2016-11-30 00:00:00+00:00,-0.03238131510106734,0.013712507060988921
2016-12-01 00:00:00+00:00,-0.05491468086840734,0.0148627355359785
2016-12-02 00:00:00+00:00,0.004009773945926165,0.027973983354282472
2016-12-05 00:00:00+00:00,0.023115658369540437,-0.024736945420754552
2016-12-06 00:00:00+00:00,0.00722648844780438,0.007280857687529396
2016-12-07 00:00:00+00:00,0.03711016409458101,0.005113710148497264
2016-12-08 00:00:00+00:00,0.006123103001199004,0.0034863518890431155
2016-12-09 00:00:00+00:00,0.023393215585141958,0.0025739271614879655
2016-12-12 00:00:00+00:00,-0.013900569013216901,0.009437144556112331
2016-12-13 00:00:00+00:00,0.03907919168637797,0.0006012857421731077
2016-12-14 00:00:00+00:00,-0.007310919468868304,0.0011850370211665684
2016-12-15 00:00:00+00:00,0.006073907661472866,-0.004341763002112309
2016-12-16 00:00:00+00:00,-0.01215012658519854,0.008763751163498146
2016-12-19 00:00:00+00:00,0.012223170776328951,0.00994641022538545
2016-12-20 00:00:00+00:00,0.01207575068140554,0.010296257433692224
2016-12-21 00:00:00+00:00,-0.0035053388192065604,0.041710614719965955
2016-12-22 00:00:00+00:00,-0.008680207996468403,0.03626952064766198
2016-12-23 00:00:00+00:00,0.0030946125670430202,0.06644462051690336
2016-12-27 00:00:00+00:00,0.014599745243234707,0.0121628891075245
2016-12-28 00:00:00+00:00,-0.023141869305266294,0.04578130530750646
2016-12-29 00:00:00+00:00,-0.004859166145597893,-0.0024838190586442543
2016-12-30 00:00:00+00:00,-0.029223716619952378,-0.012592779521968134
2017-01-03 00:00:00+00:00,0.024208579142180442,0.08593292379421769
2017-01-04 00:00:00+00:00,0.017035925688414943,0.10623277348965376
2017-01-05 00:00:00+00:00,0.017731965727588728,-0.12240954853233998
2017-01-06 00:00:00+00:00,0.02535585418476738,-0.10971108130965945
2017-01-09 00:00:00+00:00,0.010123219099965608,-0.0002576928918592847
2017-01-10 00:00:00+00:00,0.005726169974205497,0.0026865655295649216
2017-01-11 00:00:00+00:00,0.007686868769060329,-0.07156824976886855
