alpha_name,fold,observations,pair_observations,fold_ic,fold_sharpe,fold_pnl_sum,fold_max_drawdown
A04_short_reversion_1,1,1468,5872,0.017046662470184056,-26.936471915715412,-5.31193079488953,-0.9952435004461571
A04_short_reversion_1,2,1468,5872,-0.017369462159882037,-30.395161694200596,-5.705567258286287,-0.9967934739346475
A04_short_reversion_1,3,1468,5872,-0.002415424340393114,-33.395342786399354,-5.470833981924193,-0.9959154415649994
A04_short_reversion_1,4,1468,5872,-0.0013014982817150117,-33.10397538571636,-5.603597676982591,-0.996455106275137
A04_short_reversion_1,5,1468,5872,0.03636322177287771,-37.428448891851346,-5.198683603617145,-0.994603365943725
A04_short_reversion_1,6,1466,5864,-0.00744462922329407,-51.68364106581269,-5.573872926141602,-0.996261029546983
A04_short_reversion_2,1,1468,5872,-0.00516431294135906,-21.960344880446655,-4.083577863758791,-0.983676918135163
A04_short_reversion_2,2,1468,5872,-0.01759494102357218,-21.684698638085436,-4.091462969820812,-0.9838300984164096
A04_short_reversion_2,3,1468,5872,-0.0218719787358802,-26.306050420235117,-4.120595422849829,-0.9841981028597242
A04_short_reversion_2,4,1468,5872,-0.010634507071406962,-24.194649171227862,-4.072033680919652,-0.9837524113889007
A04_short_reversion_2,5,1468,5872,0.03296682544047293,-26.904758172580173,-3.6879972450387184,-0.975366658067422
A04_short_reversion_2,6,1466,5864,0.008867930332604117,-37.767368447694665,-3.923114158286738,-0.9803733867203347
A04_short_reversion_3,1,1468,5872,-0.006154900937856,-17.36271167260309,-3.366999320778769,-0.9666420653226424
A04_short_reversion_3,2,1468,5872,-0.01538590746573934,-18.907626225617204,-3.4105934639217574,-0.9679122181384983
A04_short_reversion_3,3,1468,5872,-0.05561835367830988,-22.303543568522265,-3.7374407319844956,-0.9769122591291204
A04_short_reversion_3,4,1468,5872,-0.00744318495434608,-19.39921596286318,-3.350061579181534,-0.9660550366269398
A04_short_reversion_3,5,1468,5872,0.027922310423092095,-22.923117587444036,-3.0827338737256547,-0.95511123246394
A04_short_reversion_3,6,1466,5864,-0.010419118003357784,-32.1616714462482,-3.2952984385499113,-0.9634613390114842
A04_short_reversion_6,1,1468,5872,-0.01679748317498757,-12.964248965847045,-2.549067306378997,-0.9257753062804462
A04_short_reversion_6,2,1468,5872,-0.041397542339513954,-15.203662892237597,-2.7756477956810013,-0.9397127226106925
A04_short_reversion_6,3,1468,5872,-0.0477052363052522,-16.476645839242646,-2.7114783721071296,-0.9354356624674848
A04_short_reversion_6,4,1468,5872,-0.021249140244190813,-14.345620438743671,-2.497821550066124,-0.9196065607585265
A04_short_reversion_6,5,1468,5872,0.029908104619939473,-16.680168180444397,-2.169548498305626,-0.8900886225063733
A04_short_reversion_6,6,1466,5864,0.0033917619350643962,-22.919577723236184,-2.3296389732131715,-0.903722964175991
A05_bollinger_reversion_20,1,1468,5872,-0.024302536014394475,-11.93247145669091,-2.2180412984987794,-0.8941069616342072
A05_bollinger_reversion_20,2,1468,5872,-0.05579265177373426,-15.086955112364496,-2.67101693927712,-0.9327072829719211
A05_bollinger_reversion_20,3,1468,5872,-0.04628980424786393,-15.126955485173102,-2.459081737559257,-0.9166424811161901
A05_bollinger_reversion_20,4,1468,5872,0.002781597184161682,-12.58859105691132,-2.1180956111541596,-0.8825480014995617
A05_bollinger_reversion_20,5,1468,5872,0.02616077928085679,-14.36127155481344,-1.9252525740177133,-0.8581404259433796
A05_bollinger_reversion_20,6,1466,5864,-0.0053734717497705385,-20.71113789036091,-2.188802344567295,-0.8896439788641994
A06_rsi_reversion_14,1,1468,5872,-0.027512321998099006,-10.992749111549795,-1.724030481125815,-0.8256488084107907
A06_rsi_reversion_14,2,1468,5872,-0.043910526752989926,-11.019279906897415,-1.9692667588018815,-0.8642674989714616
A06_rsi_reversion_14,3,1468,5872,-0.037693586899988245,-11.678382207202128,-1.803115280290994,-0.8394708884372092
A06_rsi_reversion_14,4,1468,5872,-0.01251626503975076,-9.694512761047514,-1.5556409031267469,-0.7925882753764102
A06_rsi_reversion_14,5,1468,5872,0.009123547204208134,-12.132904925076197,-1.5357078062371283,-0.7883879853238502
A06_rsi_reversion_14,6,1466,5864,-0.0014397475462112298,-15.482511863406259,-1.43674261416842,-0.7653802911338872
A07_atr_percentile,1,1468,5872,0.0007142817292383377,-5.140006693444362,-0.9555270320341389,-0.6244855432527242
A07_atr_percentile,2,1468,5872,-0.0032586477622358052,-4.897197953618534,-0.8943687644027571,-0.6276977743532792
A07_atr_percentile,3,1468,5872,0.020344813060406267,-4.675331831568483,-0.7116814605509916,-0.5188926368874955
A07_atr_percentile,4,1468,5872,0.0003257141988344953,-6.300247830639693,-1.0239108155652112,-0.652102795827078
A07_atr_percentile,5,1468,5872,0.009440583822050125,-7.3032180998493805,-0.9121857447698754,-0.6123236374584292
A07_atr_percentile,6,1466,5864,0.02480815917388029,-9.155107332106464,-0.8928070169231705,-0.5931888395816525
A07_volatility_compression,1,1468,5872,0.008067761702476842,-3.420724058380791,-0.6786178490092315,-0.5102618821083487
A07_volatility_compression,2,1468,5872,0.010908971860065007,-4.382975488299029,-0.7974015662576233,-0.5744974239278572
A07_volatility_compression,3,1468,5872,0.002947565785049201,-5.32942510339559,-0.8408136117761209,-0.5794047669294569
A07_volatility_compression,4,1468,5872,0.022407178285655267,-4.057017440528031,-0.6393551714578711,-0.49773285101241027
A07_volatility_compression,5,1468,5872,0.00875558978954759,-6.149572414459968,-0.8109095236037454,-0.5612110301833182
A07_volatility_compression,6,1466,5864,-0.022164247145144773,-9.819709692695724,-0.9794253582548801,-0.6279196930016939
A08_trend_quality,1,1468,5872,-0.002930515170969316,-6.814782350617385,-1.1826846712693029,-0.6998888202681656
A08_trend_quality,2,1468,5872,0.018328011190919227,-4.600076165883038,-0.8476225790662884,-0.6036973764220264
A08_trend_quality,3,1468,5872,-0.011022263915309968,-8.232966919527147,-1.2805776086143148,-0.7260990981226965
A08_trend_quality,4,1468,5872,0.020320243623510367,-4.506974789800989,-0.737167575935817,-0.5354663320824958
A08_trend_quality,5,1468,5872,0.02339068705217752,-6.607283397652604,-0.8465152966803575,-0.5893831500415923
A08_trend_quality,6,1466,5864,-0.002207930163502106,-11.387693388552039,-1.164532776705264,-0.6901189519953514
A09_efficiency_ratio_20,1,1468,5872,0.013675207749476883,-5.7967623561866795,-0.9973123118825762,-0.6472994413203643
A09_efficiency_ratio_20,2,1468,5872,0.034892363471105955,-4.8965871634232805,-0.90189494165195,-0.6191434552098294
A09_efficiency_ratio_20,3,1468,5872,0.036812389658959596,-5.047351268830928,-0.7950543256883609,-0.569322753570051
A09_efficiency_ratio_20,4,1468,5872,0.007001295716136238,-7.5068551027470045,-1.272403960280732,-0.7275739149512934
A09_efficiency_ratio_20,5,1468,5872,-0.01658740488382562,-12.027040811253222,-1.5777560781199949,-0.80076362248131
A09_efficiency_ratio_20,6,1466,5864,-0.0003997620128809066,-13.15091609746152,-1.363312323588839,-0.7472147273654784
A10_volume_surprise_48,1,1468,5872,-0.0333244355789253,-31.079002893256433,-6.038249306728461,-0.9976987084499329
A10_volume_surprise_48,2,1468,5872,0.010128226692246091,-28.27424313490696,-5.26732416949117,-0.9949808497851185
A10_volume_surprise_48,3,1468,5872,-0.0010460128170165762,-34.13423492642771,-5.570084167269908,-0.9962982289550606
A10_volume_surprise_48,4,1468,5872,-0.0007290905140669713,-33.567205110914344,-5.4869229305629625,-0.995982074243878
A10_volume_surprise_48,5,1468,5872,-4.259210026018853e-05,-39.36002596706668,-5.474573397821709,-0.9959037513755614
A10_volume_surprise_48,6,1466,5864,0.04124217069511222,-49.625401408773016,-5.253824626044431,-0.9948602572590722
A11_signed_volume_pressure_6,1,1468,5872,-0.008896987039202416,-13.433181754045956,-2.531035860631836,-0.9234597486754604
A11_signed_volume_pressure_6,2,1468,5872,0.05662259423340617,-8.654491214737863,-1.5948245275276507,-0.8331246629460629
A11_signed_volume_pressure_6,3,1468,5872,0.005281811068956913,-14.049575724506457,-2.267948699927185,-0.8991705244332885
A11_signed_volume_pressure_6,4,1468,5872,-0.004505833885289774,-15.124726575974702,-2.5157307369833974,-0.9251932144186867
A11_signed_volume_pressure_6,5,1468,5872,-0.01034502442591483,-18.802878983446764,-2.556946498814244,-0.9232678179580228
A11_signed_volume_pressure_6,6,1466,5864,0.031182064569163195,-19.894092968035082,-2.0666343451580467,-0.8742254841720731
A12_close_location_value_10,1,1468,5872,-0.004605238190157897,-10.985601677591122,-1.9502207777176457,-0.8611920161939531
A12_close_location_value_10,2,1468,5872,0.03320046045925707,-7.872844529519845,-1.4291232002857228,-0.785808523032834
A12_close_location_value_10,3,1468,5872,0.0034172212443313002,-11.09931809236626,-1.856707128146278,-0.8486152454581484
A12_close_location_value_10,4,1468,5872,-0.007440049545690291,-11.975790113383953,-2.0165227986495435,-0.8719652341099068
A12_close_location_value_10,5,1468,5872,-0.02650684945953378,-16.783964748454505,-2.2090909176241373,-0.8942432771877484
A12_close_location_value_10,6,1466,5864,0.02147146617299336,-16.237097970514647,-1.642948352120549,-0.8086961820910905
A13_intraday_range_position_10,1,1468,5872,-0.004605238190157897,-10.985601677591122,-1.9502207777176457,-0.8611920161939531
A13_intraday_range_position_10,2,1468,5872,0.03320046045925707,-7.872844529519845,-1.4291232002857228,-0.785808523032834
A13_intraday_range_position_10,3,1468,5872,0.0034172212443313002,-11.09931809236626,-1.856707128146278,-0.8486152454581484
A13_intraday_range_position_10,4,1468,5872,-0.007440049545690291,-11.975790113383953,-2.0165227986495435,-0.8719652341099068
A13_intraday_range_position_10,5,1468,5872,-0.02650684945953378,-16.783964748454505,-2.2090909176241373,-0.8942432771877484
A13_intraday_range_position_10,6,1466,5864,0.02147146617299336,-16.237097970514647,-1.642948352120549,-0.8086961820910905
A14_gap_proxy,1,1468,5872,-0.009233521171174652,-30.651487274363507,-5.697502351165837,-0.9967512476093312
A14_gap_proxy,2,1468,5872,-0.01809291883397982,-34.69289747083407,-5.904437686514674,-0.9973617579153916
A14_gap_proxy,3,1468,5872,0.0036985402695920086,-34.44216710921416,-5.398953129341857,-0.9955993846159972
A14_gap_proxy,4,1468,5872,-0.014320617163679413,-34.481184950285915,-5.782821471619214,-0.9970098035447281
A14_gap_proxy,5,1468,5872,-0.0024956282102335274,-41.34551481829604,-5.563650717425401,-0.9962419579332326
A14_gap_proxy,6,1466,5864,-0.009855992534555309,-53.491820721659984,-5.531147707524282,-0.9960965604652492
A15_volatility_adjusted_breakout_20,1,1468,5872,-0.02734134960756449,-11.559753540645406,-1.4228922987670265,-0.7618907620619448
A15_volatility_adjusted_breakout_20,2,1468,5872,0.023986783516806144,-12.493151240482218,-1.254915629229128,-0.723180251070886
A15_volatility_adjusted_breakout_20,3,1468,5872,0.02549577158893072,-12.719022326357104,-1.285855572893548,-0.7280723512849894
A15_volatility_adjusted_breakout_20,4,1468,5872,-0.0018350711304568788,-12.878581241511174,-1.5332780547485056,-0.7886179486941647
A15_volatility_adjusted_breakout_20,5,1468,5872,-0.036538551666921354,-19.223065498872316,-1.691967206880338,-0.8161095350817457
A15_volatility_adjusted_breakout_20,6,1466,5864,-0.013047672679542266,-19.42413350474795,-1.325037643570825,-0.7352920617225258
A16_momentum_ensemble,1,1468,5872,0.0199494218895309,-3.8470965923618397,-0.7126361954812178,-0.5348661447396854
A16_momentum_ensemble,2,1468,5872,0.05741969122623863,-1.0818299843876331,-0.19708781212778864,-0.37722414131864423
A16_momentum_ensemble,3,1468,5872,0.04364007428375743,-2.7539591346404917,-0.45104925357193504,-0.3924303724420929
A16_momentum_ensemble,4,1468,5872,0.008075690897637879,-5.717119930149905,-0.9621152246546858,-0.6310539673508543
A16_momentum_ensemble,5,1468,5872,0.0053556670682527235,-8.41399575773619,-1.1032572345652754,-0.6793330780642481
A16_momentum_ensemble,6,1466,5864,0.026867952991774812,-8.636968349830463,-0.8654840966677956,-0.5826801323314148
A17_mean_reversion_ensemble,1,1468,5872,-0.002018329241980119,-14.296040820665525,-2.8288650557989357,-0.9428630303244614
A17_mean_reversion_ensemble,2,1468,5872,-0.048077225450778666,-18.649351565452836,-3.4359316031550464,-0.9687653552514072
A17_mean_reversion_ensemble,3,1468,5872,-0.045769569562736964,-19.36627323315944,-3.201371467481061,-0.9604038474845169
A17_mean_reversion_ensemble,4,1468,5872,-0.016886264257873842,-17.916835805466132,-3.030358998344363,-0.9528505577328864
A17_mean_reversion_ensemble,5,1468,5872,0.025952360580080668,-21.08860247653633,-2.816766171914863,-0.9413599812955906
A17_mean_reversion_ensemble,6,1466,5864,0.0015968932259866672,-26.89930192797084,-2.82226586483059,-0.9411791492268827
A20_market_breadth_24,1,1468,5872,,0.0,0.0,0.0
A20_market_breadth_24,2,1468,5872,,0.0,0.0,0.0
A20_market_breadth_24,3,1468,5872,,0.0,0.0,0.0
A20_market_breadth_24,4,1468,5872,,0.0,0.0,0.0
A20_market_breadth_24,5,1468,5872,,0.0,0.0,0.0
A20_market_breadth_24,6,1466,5864,,0.0,0.0,0.0
A21_funding_rate_crowding_90,1,1468,5872,-0.010536825833047865,-11.303319524927995,-1.9585817135686203,-0.8637095973063783
A21_funding_rate_crowding_90,2,1468,5814,-0.006384448141409591,-11.08610048270077,-1.9842990113311687,-0.8688707144166626
A21_funding_rate_crowding_90,3,1468,5735,-0.023725340845482903,-13.144486283978225,-2.1167991941042175,-0.8882200836793189
A21_funding_rate_crowding_90,4,1468,5872,-0.007864087215246401,-12.874053677286128,-2.048767539675225,-0.8764495812069005
A21_funding_rate_crowding_90,5,1468,5872,0.006792848949902118,-15.843842953704241,-2.0598721733690644,-0.8742417964665098
A21_funding_rate_crowding_90,6,1466,5864,-0.018334093909832105,-22.14800502653377,-2.2544802510524438,-0.8966781147669551
A22_funding_rate_trend_21,1,1468,5872,-0.009611269697038788,-2.0409417199873423,-0.42348496856148327,-0.41149029659625513
A22_funding_rate_trend_21,2,1468,5872,-0.030036167233188894,-4.283283144074114,-0.7101793309737635,-0.5360026219869874
A22_funding_rate_trend_21,3,1468,5872,0.0022767315566929055,-1.6421444560886604,-0.25320259915788607,-0.27804779519075895
A22_funding_rate_trend_21,4,1468,5872,-0.009556929875412309,-2.8327138876131004,-0.40795679758589154,-0.38685457203724605
A22_funding_rate_trend_21,5,1468,5872,0.018089156052421555,-1.5393713517700882,-0.18875220893387928,-0.23784428630685306
A22_funding_rate_trend_21,6,1466,5864,0.0039020350555503207,-3.5992794809784074,-0.32730200879513605,-0.30489692868371954
A23_cross_sectional_relative_strength_24,1,1468,5872,-0.0059622873063155035,-6.607905651893086,-1.153292380655897,-0.7017879420626298
A23_cross_sectional_relative_strength_24,2,1468,5872,0.03825967979161974,-3.087055390974932,-0.5601501933410574,-0.48662782415622996
A23_cross_sectional_relative_strength_24,3,1468,5872,0.04624289379528511,-3.0218591765915246,-0.49197825313020155,-0.42644193468848446
A23_cross_sectional_relative_strength_24,4,1468,5872,0.007354950611511515,-6.454567319827617,-1.0730297537611808,-0.6668538078059346
A23_cross_sectional_relative_strength_24,5,1468,5872,-0.016993303349039587,-11.452248794063575,-1.5141775894477583,-0.7885694503801459
A23_cross_sectional_relative_strength_24,6,1466,5864,0.020311753646011923,-10.015156996677593,-0.989606923447519,-0.6344208448036686
A24_skip_momentum_120_6,1,1468,5872,0.004759933379248433,-2.6408308631623343,-0.4896051777413978,-0.4486005902036996
A24_skip_momentum_120_6,2,1468,5872,0.024125375964200276,-1.0405064240376751,-0.17616994182526938,-0.29361911482142844
A24_skip_momentum_120_6,3,1468,5872,0.003928122864907037,-3.035639625315588,-0.4841082709614884,-0.41185717093661744
A24_skip_momentum_120_6,4,1468,5872,0.00933435605290581,-2.476429147950526,-0.4260473323390346,-0.38022784335781246
A24_skip_momentum_120_6,5,1468,5872,0.001084356687853115,-5.379990759075464,-0.6705236927478646,-0.5116781248274954
A24_skip_momentum_120_6,6,1466,5864,-0.0011569008971579744,-5.607444833033106,-0.5436387915264365,-0.42273917361524005
A24_skip_momentum_168_6,1,1468,5872,-0.001425902453107868,-2.4812037973891625,-0.4700351535663375,-0.40722548027572625
A24_skip_momentum_168_6,2,1468,5872,0.013975876352989918,-1.9261975165353555,-0.3080148558134295,-0.37354221492611006
A24_skip_momentum_168_6,3,1468,5872,-0.03473990534480356,-5.579253487796797,-0.8782055182019164,-0.5931840314881526
A24_skip_momentum_168_6,4,1468,5872,0.015198626817772122,-1.2778437183408,-0.22151466914806275,-0.23581873836404932
A24_skip_momentum_168_6,5,1468,5872,0.013769982255382339,-3.106513612526236,-0.3724639182569617,-0.3435100647763669
A24_skip_momentum_168_6,6,1466,5864,0.008485022014623034,-4.866949438010497,-0.4623079162235175,-0.3839261250658075
A24_skip_momentum_72_6,1,1468,5872,0.010455194536675408,-3.480643773509887,-0.6015655106940931,-0.47778526447119496
A24_skip_momentum_72_6,2,1468,5872,0.016630793843305017,-2.8106408183480145,-0.5049190870389217,-0.4219771124118764
A24_skip_momentum_72_6,3,1468,5872,-0.021883113346032393,-6.612705933317796,-1.008228341584848,-0.6456568731825945
A24_skip_momentum_72_6,4,1468,5872,-0.009514450034355157,-5.40927329520224,-0.8421801732832239,-0.5798956772208934
A24_skip_momentum_72_6,5,1468,5872,0.015909477668068387,-5.394969133307945,-0.6382935875817203,-0.4994184093771128
A24_skip_momentum_72_6,6,1466,5864,0.012771258542746357,-6.88835338760902,-0.6466542655339119,-0.4815972729051703
A25_sign_tsmom_168,1,1468,5872,0.005470571916422534,-4.671218037997373,-0.5889817862436924,-0.4565618901211568
A25_sign_tsmom_168,2,1468,5872,0.011764090210802186,-3.7738379007852,-0.2947524698400215,-0.26918467029483606
A25_sign_tsmom_168,3,1468,5872,-0.008957795024964434,-7.167202949575518,-0.6327632239312337,-0.4723638687725221
A25_sign_tsmom_168,4,1468,5872,0.0197974080178685,-3.742902184962572,-0.401572643737383,-0.33651375280334883
A25_sign_tsmom_168,5,1468,5872,0.009717703291875173,-4.248790267874481,-0.38770648799364293,-0.3278391778372106
A25_sign_tsmom_168,6,1466,5864,0.006629291987728962,-8.978356649733676,-0.5789747254838926,-0.4397868870224426
A25_sign_tsmom_24,1,1468,5872,0.01426220325963574,-11.403534057289743,-1.1440874399557206,-0.6839280138580395
A25_sign_tsmom_24,2,1468,5872,0.042039285792883734,-7.180482253609774,-0.9019862451723614,-0.6029177697251138
A25_sign_tsmom_24,3,1468,5872,0.010166790250498922,-9.168525887291736,-0.9979140856711725,-0.6408681212941304
A25_sign_tsmom_24,4,1468,5872,-0.008489642245912334,-11.559450846312783,-1.3973524548214526,-0.7555976074190309
A25_sign_tsmom_24,5,1468,5872,-0.02424380956558699,-14.993986423132808,-1.3457088791209788,-0.7433091299098336
A25_sign_tsmom_24,6,1466,5864,0.03235939598530224,-14.647175181098026,-1.0394475516545496,-0.6472941561983239
A25_sign_tsmom_72,1,1468,5872,0.016549641975546443,-6.94874972170836,-0.6341402705620428,-0.47950107471839043
A25_sign_tsmom_72,2,1468,5872,0.03282435566836235,-5.375197849517401,-0.5208903951431062,-0.43842503646666686
A25_sign_tsmom_72,3,1468,5872,-0.011643034798397511,-8.780375707471142,-0.8720844418582256,-0.5904670869368054
A25_sign_tsmom_72,4,1468,5872,0.017389149311986533,-4.909287500960092,-0.5386531083871874,-0.42175392840764503
A25_sign_tsmom_72,5,1468,5872,-0.009307169472464837,-9.220069299811236,-0.7922237102689751,-0.5497490308784858
A25_sign_tsmom_72,6,1466,5864,0.024810173870602175,-9.060979966312376,-0.6130866715908423,-0.4647591647582002
