simulations,block_length,cagr_p05,cagr_median,sharpe_p05,sharpe_median,max_drawdown_p05,profit_factor_p05,joint_target_probability
5000,63,-0.011958345836882033,0.06106346832669396,-0.010199493992323796,0.48090920583376534,-0.5408379295685724,0.9982507308541541,0.0
