leverage,oos__initial_capital,oos__final_value,oos__total_return,oos__cagr,oos__annualized_volatility,oos__sharpe_ratio,oos__sortino_ratio,oos__calmar_ratio,oos__max_drawdown,oos__average_drawdown,oos__longest_drawdown_days,oos__profit_factor,oos__win_rate,oos__turnover_per_bar,oos__annualized_turnover,oos__total_fees,oos__rebalance_count,oos__exposure_pct,oos__average_exposure,oos__best_year,oos__worst_year,oos__monthly_hit_rate,oos__elapsed_days,oos__positive_complete_year_ratio,oos__complete_year_count,oos__worst_rolling_3y_sharpe,check__independent_oos,check__costs_included,check__cagr_at_least_40pct,check__sharpe_above_1_5,check__max_drawdown_at_most_20pct,check__profit_factor_above_1_3,check__walk_forward_passed,check__sample_at_least_15y,strict_oos_passed
1.0,10000.0,86794.86776816963,7.6794867768169635,0.06641329054896494,0.1595093374548145,0.6647725919603169,0.5910604751550443,0.18115056378460076,-0.3666192870806323,-0.05365579416236211,989.0,1.1615645610012855,0.2698262616711973,,,,,,,0.29266025552467667,-0.1352907432746807,0.33002481389578164,12274.958333333334,0.75,32,-0.48983884443380016,True,True,False,False,False,False,False,True,False
2.0,10000.0,215501.35757374033,20.550135757374033,0.09566487931095002,0.3189676813480028,0.5758990761256018,0.5133855875133808,0.1469459636877512,-0.6510208032268956,-0.1358001219249269,1682.0,1.1385954815944317,0.26876255761730294,,,,,,,0.616321928575279,-0.28523471856035065,0.315136476426799,12274.958333333334,0.65625,32,-0.5410529155767706,True,True,False,False,False,False,False,True,False
3.0,10000.0,291927.40689413337,28.192740689413334,0.10560573319821365,0.4784284258521848,0.5462655147157096,0.4870560974707914,0.12623598565105074,-0.8365739187091666,-0.2395751324822926,3211.0,1.1310352657200065,0.26828980026001653,,,,,,,0.9937192063242795,-0.4508882527078317,0.31017369727047145,12274.958333333334,0.625,32,-0.5581204391835772,True,True,False,False,False,False,False,True,False
