date,spy_return,position,turnover,trading_cost,leverage_financing,net_return
1993-02-01 14:30:00+00:00,0.0071125552233723965,2.0,2.0,0.001,0.00015873015873015873,0.013066380288014634
1993-02-02 14:30:00+00:00,0.0021184851554847395,2.0,0.0,0.0,0.00015873015873015873,0.0040782401522393204
1993-02-03 14:30:00+00:00,0.010571208942515398,2.0,0.0,0.0,0.00015873015873015873,0.020983687726300635
1993-02-04 14:30:00+00:00,0.004184250985569848,2.0,0.0,0.0,0.00015873015873015873,0.008209771812409538
1993-02-05 14:30:00+00:00,-0.0006951644174675309,2.0,0.0,0.0,0.00015873015873015873,-0.0015490589936652205
1993-02-08 14:30:00+00:00,0.0,2.0,0.0,0.0,0.00015873015873015873,-0.00015873015873015873
1993-02-09 14:30:00+00:00,-0.0069488287941547044,2.0,0.0,0.0,0.00015873015873015873,-0.014056387747039567
1993-02-10 14:30:00+00:00,0.001399319361101048,2.0,0.0,0.0,0.00015873015873015873,0.0026399085634719373
1993-02-11 14:30:00+00:00,0.004891473468269902,2.0,0.0,0.0,0.00015873015873015873,0.009624216777809646
1993-02-12 14:30:00+00:00,-0.00764932900738069,2.0,0.0,0.0,0.00015873015873015873,-0.015457388173491538
1993-02-16 14:30:00+00:00,-0.025227187936950446,2.0,0.0,0.0,0.00015873015873015873,-0.05061310603263105
1993-02-17 14:30:00+00:00,-0.0007197325364519669,2.0,0.0,0.0,0.00015873015873015873,-0.0015981952316340925
1993-02-18 14:30:00+00:00,-0.0007192908032710443,2.0,0.0,0.0,0.00015873015873015873,-0.0015973117652722474
1993-02-19 14:30:00+00:00,0.0035995231808780837,2.0,0.0,0.0,0.00015873015873015873,0.007040316203026009
1993-02-22 14:30:00+00:00,0.0035873311086269677,2.0,0.0,0.0,0.00015873015873015873,0.007015932058523777
1993-02-23 14:30:00+00:00,-0.0007145041561358312,2.0,0.0,0.0,0.00015873015873015873,-0.001587738471001821
1993-02-24 14:30:00+00:00,0.012875202907791428,2.0,0.0,0.0,0.00015873015873015873,0.025591675656852695
1993-02-25 14:30:00+00:00,0.0021184851554847395,2.0,0.0,0.0,0.00015873015873015873,0.0040782401522393204
1993-02-26 14:30:00+00:00,0.001409572900586742,2.0,0.0,0.0,0.00015873015873015873,0.0026604156424433253
1993-03-01 14:30:00+00:00,-0.0028153341323104986,2.0,0.0,0.0,0.00015873015873015873,-0.005789398423351156
1993-03-02 14:30:00+00:00,0.014820114625023084,2.0,0.0,0.0,0.00015873015873015873,0.029481499091316008
1993-03-03 14:30:00+00:00,0.004173310441907274,2.0,0.0,0.0,0.00015873015873015873,0.00818789072508439
1993-03-04 14:30:00+00:00,-0.005540441208183866,2.0,0.0,0.0,0.00015873015873015873,-0.01123961257509789
1993-03-05 14:30:00+00:00,-0.0027856930818173087,2.0,0.0,0.0,0.00015873015873015873,-0.005730116322364776
1993-03-08 14:30:00+00:00,0.02234655614854142,2.0,0.0,0.0,0.00015873015873015873,0.04453438213835268
