simulations,block_length,cagr_p05,cagr_median,sharpe_p05,sharpe_median,max_drawdown_p05,profit_factor_p05,joint_target_probability
5000,21,0.03177347719511442,0.06696746937312648,0.29796814604789673,0.5589698206000828,-0.5115407464816872,1.085034953366911,0.0
