open_time,adjusted_close
2001-08-01 13:30:00+00:00,77.74883270263672
2001-08-02 13:30:00+00:00,78.06721496582031
2001-08-03 13:30:00+00:00,77.64060974121094
2001-08-06 13:30:00+00:00,76.59642028808594
2001-08-07 13:30:00+00:00,76.89566802978516
2001-08-08 13:30:00+00:00,75.46942138671875
2001-08-09 13:30:00+00:00,75.69226837158203
2001-08-10 13:30:00+00:00,75.95331573486328
2001-08-13 13:30:00+00:00,75.97241973876953
2001-08-14 13:30:00+00:00,75.94058227539062
2001-08-15 13:30:00+00:00,75.28473663330078
2001-08-16 13:30:00+00:00,75.54584503173828
2001-08-17 13:30:00+00:00,74.3360595703125
2001-08-20 13:30:00+00:00,75.02371215820312
2001-08-21 13:30:00+00:00,73.74395751953125
2001-08-22 13:30:00+00:00,74.50798034667969
2001-08-23 13:30:00+00:00,74.2405776977539
2001-08-24 13:30:00+00:00,75.7813949584961
2001-08-27 13:30:00+00:00,75.329345703125
2001-08-28 13:30:00+00:00,74.22784423828125
2001-08-29 13:30:00+00:00,73.5656509399414
2001-08-30 13:30:00+00:00,72.15213775634766
2001-08-31 13:30:00+00:00,72.68061828613281
2001-09-04 13:30:00+00:00,72.21585083007812
2001-09-05 13:30:00+00:00,72.39408111572266
2001-09-06 13:30:00+00:00,70.52854919433594
2001-09-07 13:30:00+00:00,69.22325134277344
2001-09-10 13:30:00+00:00,70.07010650634766
2001-09-17 13:30:00+00:00,66.40901184082031
2001-09-18 13:30:00+00:00,66.2498550415039
2001-09-19 13:30:00+00:00,64.9127426147461
2001-09-20 13:30:00+00:00,62.84979248046875
2001-09-21 13:30:00+00:00,62.17171859741211
2001-09-24 13:30:00+00:00,64.3574447631836
2001-09-25 13:30:00+00:00,65.02848052978516
2001-09-26 13:30:00+00:00,64.79843139648438
2001-09-27 13:30:00+00:00,65.36085510253906
2001-09-28 13:30:00+00:00,66.74769592285156
2001-10-01 13:30:00+00:00,66.63900756835938
2001-10-02 13:30:00+00:00,67.47622680664062
2001-10-03 13:30:00+00:00,68.60745239257812
2001-10-04 13:30:00+00:00,68.66498565673828
2001-10-05 13:30:00+00:00,68.53074645996094
2001-10-08 13:30:00+00:00,68.08341979980469
2001-10-09 13:30:00+00:00,67.71908569335938
2001-10-10 13:30:00+00:00,69.22737121582031
2001-10-11 13:30:00+00:00,70.30109405517578
2001-10-12 13:30:00+00:00,69.98152923583984
2001-10-15 13:30:00+00:00,69.85369873046875
2001-10-16 13:30:00+00:00,70.29466247558594
2001-10-17 13:30:00+00:00,68.7991943359375
2001-10-18 13:30:00+00:00,68.6522216796875
2001-10-19 13:30:00+00:00,68.60745239257812
2001-10-22 13:30:00+00:00,69.96234893798828
2001-10-23 13:30:00+00:00,69.60449981689453
2001-10-24 13:30:00+00:00,69.41911315917969
2001-10-25 13:30:00+00:00,70.66536712646484
2001-10-26 13:30:00+00:00,70.50558471679688
2001-10-29 14:30:00+00:00,68.67131805419922
2001-10-30 14:30:00+00:00,67.84693145751953
