simulations,block_length,cagr_p05,cagr_median,sharpe_p05,sharpe_median,max_drawdown_p05,profit_factor_p05,joint_target_probability
5000,21,-0.12818518214113778,0.04637213644435434,-0.27179397460310595,0.3012005662069428,-0.8739461717097151,0.9508602113209073,0.0
