funding_time,gross_price_return,funding_pnl,turnover,trading_cost,financing_cost,lagged_funding_spread,net_return
2020-02-01 08:00:00+00:00,0.05426348456056518,0.0017312,2.0,0.001,3.6529680365296805e-05,0.0010394999999999998,0.05495815488019988
2020-02-01 16:00:00+00:00,-0.011621765725192468,0.00048394,0.0,0.0,3.6529680365296805e-05,0.0017312,-0.011174355405557765
2020-02-02 00:00:00+00:00,-0.005592152245247561,0.0,0.0,0.0,3.6529680365296805e-05,0.00048394,-0.005628681925612858
2020-02-02 08:00:00+00:00,-0.0037663270226451218,0.00042793,4.0,0.002,3.6529680365296805e-05,0.00032438,-0.0053749267030104185
2020-02-02 16:00:00+00:00,0.015407557285873064,0.00179835,2.0,0.001,3.6529680365296805e-05,0.0014449,0.016169377605507768
2020-02-03 00:00:00+00:00,0.02137390619127466,0.0014785,0.0,0.0,3.6529680365296805e-05,0.00179835,0.022815876510909366
2020-02-03 08:00:00+00:00,0.0005795026681494342,0.00059194,2.0,0.001,3.6529680365296805e-05,0.00154031,0.00013491298778413736
2020-02-03 16:00:00+00:00,-0.008734591696310412,0.00048046,2.0,0.001,3.6529680365296805e-05,0.00071241,-0.009290661376675708
2020-02-04 00:00:00+00:00,-0.005622197601647283,0.00010077,2.0,0.001,3.6529680365296805e-05,0.00066319,-0.00655795728201258
2020-02-04 08:00:00+00:00,0.011498711412147866,0.00035695999999999997,2.0,0.001,3.6529680365296805e-05,0.00021827,0.010819141731782568
2020-02-04 16:00:00+00:00,0.003772098456258699,0.00012297000000000002,2.0,0.001,3.6529680365296805e-05,0.00035906999999999996,0.0028585387758934024
2020-02-05 00:00:00+00:00,0.00712350325174449,0.00058296,2.0,0.001,3.6529680365296805e-05,0.00061545,0.006669933571379193
2020-02-05 08:00:00+00:00,-0.0057541227143937945,0.00048266000000000004,0.0,0.0,3.6529680365296805e-05,0.00058296,-0.005307992394759091
2020-02-05 16:00:00+00:00,0.011751855792627719,5.9999999999999995e-05,2.0,0.001,3.6529680365296805e-05,0.00048266000000000004,0.010775326112262422
2020-02-06 00:00:00+00:00,-0.017141581391225014,-6.873999999999997e-05,2.0,0.001,3.6529680365296805e-05,0.00030599,-0.01824685107159031
2020-02-06 08:00:00+00:00,-0.03070095866668543,0.00386642,4.0,0.002,3.6529680365296805e-05,0.0015143700000000001,-0.028871068347050725
2020-02-06 16:00:00+00:00,0.01733205772926827,0.00067362,0.0,0.0,3.6529680365296805e-05,0.00386642,0.017969148048902973
2020-02-07 00:00:00+00:00,-0.003341327802641514,0.00214194,4.0,0.002,3.6529680365296805e-05,0.0021063799999999997,-0.0032359174830068104
2020-02-07 08:00:00+00:00,-0.12809443057854875,0.00143217,0.0,0.0,3.6529680365296805e-05,0.00214194,-0.12669879025891403
2020-02-07 16:00:00+00:00,0.007063675909243616,-0.00048048,0.0,0.0,3.6529680365296805e-05,0.00143217,0.0065466662288783195
2020-02-08 00:00:00+00:00,0.034721839028038604,0.00198965,4.0,0.002,3.6529680365296805e-05,0.00230875,0.034674959347673305
2020-02-08 08:00:00+00:00,-0.009867866374422385,0.00175849,0.0,0.0,3.6529680365296805e-05,0.00198965,-0.008145906054787683
2020-02-08 16:00:00+00:00,0.005142015877161343,0.00070553,0.0,0.0,3.6529680365296805e-05,0.00175849,0.005811016196796047
2020-02-09 00:00:00+00:00,0.03548634670717199,0.00081936,0.0,0.0,3.6529680365296805e-05,0.00070553,0.03626917702680669
2020-02-09 08:00:00+00:00,-0.023650997145636787,-0.0003370300000000001,2.0,0.001,3.6529680365296805e-05,0.00084067,-0.025024556826002083
2020-02-09 16:00:00+00:00,-0.010037351276860007,0.0011113699999999998,4.0,0.002,3.6529680365296805e-05,0.00075946,-0.010962510957225304
2020-02-10 00:00:00+00:00,-0.0470931353278794,0.0011963399999999997,2.0,0.001,3.6529680365296805e-05,0.00177681,-0.0469333250082447
2020-02-10 08:00:00+00:00,-0.005443667415165887,0.0005668299999999999,0.0,0.0,3.6529680365296805e-05,0.0011963399999999997,-0.004913367095531184
2020-02-10 16:00:00+00:00,0.032193007824623754,-0.00040081000000000014,2.0,0.001,3.6529680365296805e-05,0.0007229700000000001,0.030755668144258456
2020-02-11 00:00:00+00:00,0.008345000815655257,-0.00011245999999999999,4.0,0.002,3.6529680365296805e-05,0.0015861,0.00619601113528996
2020-02-11 08:00:00+00:00,0.0272202139219766,0.0005048100000000001,4.0,0.002,3.6529680365296805e-05,0.0003059400000000001,0.025688494241611303
2020-02-11 16:00:00+00:00,0.05106663900212616,0.0008183799999999998,2.0,0.001,3.6529680365296805e-05,0.0009674299999999999,0.05084848932176086
2020-02-12 00:00:00+00:00,0.06980611702837625,-0.00021687000000000008,0.0,0.0,3.6529680365296805e-05,0.0008183799999999998,0.06955271734801095
2020-02-12 08:00:00+00:00,0.02102521444951444,0.0003616400000000003,4.0,0.002,3.6529680365296805e-05,0.0005146299999999999,0.019350324769149146
2020-02-12 16:00:00+00:00,-0.008531406113959528,-0.00055141,4.0,0.002,3.6529680365296805e-05,0.0010325199999999999,-0.011119345794324826
2020-02-13 00:00:00+00:00,-0.01972518567774184,-0.00276685,4.0,0.002,3.6529680365296805e-05,0.00128809,-0.02452856535810714
2020-02-13 08:00:00+00:00,0.019038133972153926,0.0012777700000000001,4.0,0.002,3.6529680365296805e-05,0.00276685,0.018279374291788632
2020-02-13 16:00:00+00:00,-0.02715671357242755,-1.0159999999999943e-05,2.0,0.001,3.6529680365296805e-05,0.00144028,-0.028203403252792844
2020-02-14 00:00:00+00:00,-0.002137968525499523,0.0002555200000000001,4.0,0.002,3.6529680365296805e-05,0.00035824999999999995,-0.00391897820586482
2020-02-14 08:00:00+00:00,-0.01742139910270646,0.0010121700000000002,4.0,0.002,3.6529680365296805e-05,0.00093653,-0.018445758783071756
2020-02-14 16:00:00+00:00,-0.08353734566945592,-0.0006274599999999999,2.0,0.001,3.6529680365296805e-05,0.00109885,-0.08520133534982122
2020-02-15 00:00:00+00:00,0.00886289058806633,0.00073562,4.0,0.002,3.6529680365296805e-05,0.0006274599999999999,0.007561980907701033
2020-02-15 08:00:00+00:00,0.032214528066161985,0.00066499,2.0,0.001,3.6529680365296805e-05,0.0013187799999999999,0.03184298838579668
2020-02-15 16:00:00+00:00,-0.016246290127363783,0.00074934,2.0,0.001,3.6529680365296805e-05,0.00068911,-0.01653347980772908
2020-02-16 00:00:00+00:00,0.021350900052783617,0.00077213,2.0,0.001,3.6529680365296805e-05,0.0009593300000000001,0.02108650037241832
2020-02-16 08:00:00+00:00,0.009731307913204645,0.00059134,0.0,0.0,3.6529680365296805e-05,0.00077213,0.010286118232839347
2020-02-16 16:00:00+00:00,0.060277466749467434,0.00044673,0.0,0.0,3.6529680365296805e-05,0.00059134,0.060687667069102134
2020-02-17 00:00:00+00:00,0.027578928399347613,0.00155513,2.0,0.001,3.6529680365296805e-05,0.00059497,0.028097528718982318
2020-02-17 08:00:00+00:00,0.0018101232537010015,0.00035286,0.0,0.0,3.6529680365296805e-05,0.00155513,0.002126453573335705
2020-02-17 16:00:00+00:00,0.004423836901491507,0.00017226000000000003,2.0,0.001,3.6529680365296805e-05,0.00042877,0.0035595672211262107
2020-02-18 00:00:00+00:00,0.011249727122464082,0.00079338,2.0,0.001,3.6529680365296805e-05,0.00077128,0.011006577442098783
2020-02-18 08:00:00+00:00,0.01824908073931719,0.0006524199999999999,0.0,0.0,3.6529680365296805e-05,0.00079338,0.018864971058951897
2020-02-18 16:00:00+00:00,-0.019923865000178842,0.00030888,0.0,0.0,3.6529680365296805e-05,0.0006524199999999999,-0.019651514680544137
2020-02-19 00:00:00+00:00,0.005229080969552324,0.00026719,2.0,0.001,3.6529680365296805e-05,0.00053236,0.004459741289187027
2020-02-19 08:00:00+00:00,-0.004884115640269027,0.00048435,0.0,0.0,3.6529680365296805e-05,0.00026719,-0.004436295320634324
2020-02-19 16:00:00+00:00,-0.004399998344521094,0.00169558,2.0,0.001,3.6529680365296805e-05,0.00157673,-0.003740948024886391
2020-02-20 00:00:00+00:00,-0.010564957899163674,0.00021796,0.0,0.0,3.6529680365296805e-05,0.00169558,-0.010383527579528972
2020-02-20 08:00:00+00:00,0.002646813015967364,0.00041906,2.0,0.001,3.6529680365296805e-05,0.00069673,0.0020293433356020677
2020-02-20 16:00:00+00:00,-0.003392772017027479,0.00037871,2.0,0.001,3.6529680365296805e-05,0.00051906,-0.0040505916973927756
2020-02-21 00:00:00+00:00,-0.0014672002027273923,0.0001,0.0,0.0,3.6529680365296805e-05,0.00037871,-0.001403729883092689
2020-02-21 08:00:00+00:00,-0.012563876452958755,0.0001,0.0,0.0,3.6529680365296805e-05,0.0001,-0.012500406133324054
2020-02-21 16:00:00+00:00,0.03153103576823579,0.00024844,0.0,0.0,3.6529680365296805e-05,0.0001,0.0317429460878705
2020-02-22 00:00:00+00:00,-0.03288126191740004,0.00019897,0.0,0.0,3.6529680365296805e-05,0.00024844,-0.03271882159776534
2020-02-22 08:00:00+00:00,-0.02829043566661804,0.0,2.0,0.001,3.6529680365296805e-05,0.0002174,-0.029326965346983338
2020-02-22 16:00:00+00:00,-0.0203005377387927,0.0001,2.0,0.001,3.6529680365296805e-05,0.00010187,-0.021237067419158
2020-02-23 00:00:00+00:00,-0.007183387798265772,0.00016419,0.0,0.0,3.6529680365296805e-05,0.0001,-0.007055727478631069
2020-02-23 08:00:00+00:00,0.008039554922590009,0.0001737,0.0,0.0,3.6529680365296805e-05,0.00016419,0.008176725242224712
2020-02-23 16:00:00+00:00,-0.03311758116241359,0.00017309,0.0,0.0,3.6529680365296805e-05,0.0001737,-0.03298102084277889
2020-02-24 00:00:00+00:00,-0.017419561501418768,0.0001601,0.0,0.0,3.6529680365296805e-05,0.00017309,-0.017295991181784064
2020-02-24 08:00:00+00:00,-0.015912658320528128,-0.0005017499999999999,2.0,0.001,3.6529680365296805e-05,0.00021034,-0.017450938000893423
2020-02-24 16:00:00+00:00,0.011302940652590854,0.00035863,4.0,0.002,3.6529680365296805e-05,0.0006413199999999999,0.009625040972225557
2020-02-25 00:00:00+00:00,-0.04371831113511737,0.00036702,2.0,0.001,3.6529680365296805e-05,0.0005468,-0.04438782081548267
2020-02-25 08:00:00+00:00,-0.0208911311385358,-3.416999999999999e-05,2.0,0.001,3.6529680365296805e-05,0.00066285,-0.021961830818901098
2020-02-25 16:00:00+00:00,0.03239119949075708,0.00021931,4.0,0.002,3.6529680365296805e-05,0.00026807,0.030573979810391786
2020-02-26 00:00:00+00:00,-0.02364362422397248,0.00021345,4.0,0.002,3.6529680365296805e-05,0.00051432,-0.025466703904337775
2020-02-26 08:00:00+00:00,0.0553723658489268,0.00064749,2.0,0.001,3.6529680365296805e-05,0.00044147,0.0549833261685615
2020-02-26 16:00:00+00:00,0.057098841207191664,0.00059303,0.0,0.0,3.6529680365296805e-05,0.00064749,0.057655341526826366
2020-02-27 00:00:00+00:00,0.012030678601813616,0.0004538,0.0,0.0,3.6529680365296805e-05,0.00059303,0.012447948921448319
