open_time,QQQ,TQQQ,SQQQ
2015-09-01 00:00:00+00:00,93.25247192382812,1.709761142730713,210777.21875
2015-09-02 00:00:00+00:00,95.88253784179688,1.848840355873108,193396.671875
2015-09-03 00:00:00+00:00,95.41190338134766,1.8183293342590332,196140.96875
2015-09-04 00:00:00+00:00,94.27682495117188,1.7575074434280396,202620.5625
2015-09-08 00:00:00+00:00,96.9345703125,1.9066903591156006,185544.953125
2015-09-09 00:00:00+00:00,95.84562683105469,1.8403204679489136,192024.515625
2015-09-10 00:00:00+00:00,96.888427734375,1.899161458015442,185926.0625
2015-09-11 00:00:00+00:00,97.42367553710938,1.9298704862594604,182495.703125
2015-09-14 00:00:00+00:00,97.12837982177734,1.9126337766647339,184325.1875
2015-09-15 00:00:00+00:00,98.2726821899414,1.979399561882019,177540.6875
2015-09-16 00:00:00+00:00,98.82635498046875,2.0124855041503906,174872.65625
2015-09-17 00:00:00+00:00,98.86331939697266,2.0180327892303467,174262.8125
2015-09-18 00:00:00+00:00,97.45716094970703,1.9326443672180176,181580.96875
2015-09-21 00:00:00+00:00,97.76243591308594,1.949087381362915,180208.78125
2015-09-22 00:00:00+00:00,96.30082702636719,1.863105058670044,188060.515625
2015-09-23 00:00:00+00:00,96.37483978271484,1.8660764694213867,188213.0
2015-09-24 00:00:00+00:00,96.02326965332031,1.8444808721542358,189508.921875
2015-09-25 00:00:00+00:00,95.20924377441406,1.7997068166732788,194692.5625
2015-09-28 00:00:00+00:00,92.49874877929688,1.6445801258087158,211691.96875
2015-09-29 00:00:00+00:00,92.01771545410156,1.6202112436294556,214207.546875
2015-09-30 00:00:00+00:00,94.13615417480469,1.7273930311203003,200257.421875
2015-10-01 00:00:00+00:00,94.5616683959961,1.7515639066696167,197436.90625
2015-10-02 00:00:00+00:00,96.21758270263672,1.84250009059906,186612.171875
2015-10-05 00:00:00+00:00,97.59593200683594,1.926501750946045,178607.953125
2015-10-06 00:00:00+00:00,97.13340759277344,1.8989639282226562,180818.671875
2015-10-07 00:00:00+00:00,97.71620178222656,1.9294739961624146,178074.359375
2015-10-08 00:00:00+00:00,98.10474395751953,1.9530500173568726,175863.671875
2015-10-09 00:00:00+00:00,98.54877471923828,1.9768238067626953,173348.0625
2015-10-12 00:00:00+00:00,98.789306640625,1.9934660196304321,172280.84375
2015-10-13 00:00:00+00:00,98.15099334716797,1.9544363021850586,175634.96875
2015-10-14 00:00:00+00:00,97.99372863769531,1.9461157321929932,176244.859375
2015-10-15 00:00:00+00:00,99.60335540771484,2.041212320327759,167630.75
2015-10-16 00:00:00+00:00,100.01964569091797,2.0665719509124756,165191.390625
2015-10-19 00:00:00+00:00,100.59320068359375,2.1036195755004883,162523.296875
2015-10-20 00:00:00+00:00,100.07514953613281,2.068751096725464,165115.171875
2015-10-21 00:00:00+00:00,99.46459197998047,2.0354676246643066,167859.515625
2015-10-22 00:00:00+00:00,101.49051666259766,2.1561219692230225,157873.28125
2015-10-23 00:00:00+00:00,104.33051300048828,2.3354179859161377,144685.40625
2015-10-26 00:00:00+00:00,104.39527893066406,2.342352867126465,144304.21875
2015-10-27 00:00:00+00:00,104.6080322265625,2.3576080799102783,143160.765625
2015-10-28 00:00:00+00:00,105.47761535644531,2.4122889041900635,139959.140625
2015-10-29 00:00:00+00:00,105.31106567382812,2.4033730030059814,140645.234375
2015-10-30 00:00:00+00:00,104.83931732177734,2.3704848289489746,142169.765625
2015-11-02 00:00:00+00:00,106.0234146118164,2.451317548751831,137596.0
2015-11-03 00:00:00+00:00,106.39344787597656,2.474696159362793,136071.375
2015-11-04 00:00:00+00:00,106.40267181396484,2.4756860733032227,135918.90625
2015-11-05 00:00:00+00:00,106.11592864990234,2.4538931846618652,137214.796875
2015-11-06 00:00:00+00:00,106.18993377685547,2.4620158672332764,136833.6875
2015-11-09 00:00:00+00:00,105.06132507324219,2.382768392562866,141102.546875
2015-11-10 00:00:00+00:00,104.79305267333984,2.365929126739502,142398.5
2015-11-11 00:00:00+00:00,104.66354370117188,2.3554282188415527,142779.640625
2015-11-12 00:00:00+00:00,103.64596557617188,2.2870776653289795,147124.78125
2015-11-13 00:00:00+00:00,101.61078643798828,2.152555465698242,155586.359375
2015-11-16 00:00:00+00:00,103.07238006591797,2.242302894592285,149106.734375
2015-11-17 00:00:00+00:00,103.13716888427734,2.2500298023223877,148801.84375
2015-11-18 00:00:00+00:00,105.11682891845703,2.379005193710327,139882.90625
2015-11-19 00:00:00+00:00,105.19087219238281,2.3825714588165283,139959.140625
2015-11-20 00:00:00+00:00,105.90313720703125,2.429919958114624,136986.109375
2015-11-23 00:00:00+00:00,105.59788513183594,2.4103071689605713,138129.609375
2015-11-24 00:00:00+00:00,105.50535583496094,2.4027793407440186,138358.28125
2015-11-25 00:00:00+00:00,105.59788513183594,2.408128499984741,138205.796875
2015-11-27 00:00:00+00:00,105.7458724975586,2.416844606399536,137291.046875
2015-11-30 00:00:00+00:00,105.47761535644531,2.40159010887146,138510.75
2015-12-01 00:00:00+00:00,106.53221893310547,2.472912549972534,134394.265625
