year,return
2016,0.0005245226760579591
2017,0.8752793694086984
2018,0.017126332495595253
2019,0.05892477781565808
2020,0.018123847095691703
2021,0.17053037132644255
2022,-0.08762965151427815
2023,0.22423467567911848
2024,0.14899050371342892
2025,-0.07113237248828896
2026,-0.07937463460472916
