alpha_name,gross_cap,initial_capital,final_value,total_return,cagr,annualized_volatility,sharpe_ratio,sortino_ratio,calmar_ratio,max_drawdown,average_drawdown,longest_drawdown_days,profit_factor,win_rate,turnover_per_bar,annualized_turnover,total_fees,rebalance_count,exposure_pct,average_exposure,best_year,worst_year,monthly_hit_rate,elapsed_days
A01_ts_momentum_120,1.0,10000.0,14285.599457676793,0.4285599457676794,0.054730046480195194,0.21189755680735772,0.3574281556140088,0.41104716617596004,0.16894460124527394,-0.32395262160960125,-0.17052908814759218,1940.5,1.0317766409690576,0.503025302530253,0.014493793910111184,31.76314935400866,6378.718699839933,347,0.275561519184609,0.275561519184609,0.6504920407912989,-0.1959827666305497,0.525,2444.8333333333335
A01_ts_momentum_120,2.0,10000.0,18035.68306196473,0.8035683061964731,0.09210742826198981,0.37315536759857243,0.422764925215321,0.48283573677448516,0.1648614039165643,-0.5586961294385496,-0.34786020429125275,1940.5,1.039792234275576,0.5029565456545655,0.025248285565912236,55.33161781769667,11111.770477557977,347,0.45448410580345816,0.45448410580345816,1.2179080474374087,-0.2194745645494547,0.5,2444.8333333333335
A01_ts_momentum_120,3.0,10000.0,17093.46394416612,0.7093463944166118,0.0833880541883214,0.45222975948915217,0.40369518245025965,0.4540627026969999,0.12752856716591762,-0.6538774491195499,-0.4287451885938874,1940.5,1.03970600504544,0.5029565456545655,0.029375840796126883,64.37715510471206,12928.30753437544,347,0.5186610784678726,0.5186610784678726,1.4363184667799573,-0.28196057731532065,0.5,2444.8333333333335
A25_sign_tsmom_168,1.0,10000.0,15013.792066941303,0.5013792066941303,0.06259331796031109,0.18381914609559236,0.42218059498068106,0.3494461628861897,0.177088521623527,-0.3534577926703708,-0.13825727790518805,1007.1666666666666,1.0460492868202882,0.503909026297086,0.009819846138864545,21.52019281332165,4321.714285714286,150,0.1918200408997955,0.1918200408997955,0.47819031420778324,-0.22085678351873772,0.4625,2444.8333333333335
A25_sign_tsmom_168,2.0,10000.0,17973.614988144713,0.7973614988144713,0.09154511472964466,0.3676382921911847,0.42218059498068106,0.3494461628861897,0.15406864764305359,-0.5941839311897933,-0.25883441503379245,1170.3333333333333,1.0460492868202882,0.503909026297086,0.01963969227772909,43.0403856266433,8643.428571428572,150,0.383640081799591,0.383640081799591,1.0564678381537016,-0.4032173220227574,0.45,2444.8333333333335
A25_sign_tsmom_168,3.0,10000.0,17848.9990988863,0.7848999098886298,0.09041113611557217,0.4810490985974232,0.4207596397999508,0.3483518250080004,0.13156658880520772,-0.6871891787772297,-0.32647197272258305,1007.1666666666666,1.0459276619073161,0.503731343283582,0.026016814360372644,57.01584867075665,11450.0,150,0.5060327198364009,0.5060327198364009,1.3390775465968825,-0.48747322527706205,0.4375,2444.8333333333335
A24_skip_momentum_168_6,1.0,10000.0,12134.96099067942,0.21349609906794198,0.029331008912636625,0.21152982828069974,0.24243231747316576,0.2753576313208083,0.07050535019727742,-0.4160111088104239,-0.24250930626906755,1941.1666666666665,1.0229057823171694,0.4948675267027327,0.012154981191932467,26.63764128212,5349.407222569479,345,0.25549823029655017,0.25549823029655017,0.5239009173161828,-0.19679271230168416,0.5,2444.8333333333335
A24_skip_momentum_168_6,2.0,10000.0,13961.698021310389,0.3961698021310389,0.05112240405400015,0.39478367675158343,0.32399508174908215,0.3606604702160094,0.07998325248269342,-0.6391638557717053,-0.4084465153803325,1941.1666666666665,1.0325689594086485,0.49479816895547235,0.021681913979587387,47.51591448626576,9542.210342416409,345,0.4461567947048477,0.4461567947048477,1.1030814217036888,-0.2782795756311769,0.4875,2444.8333333333335
A24_skip_momentum_168_6,3.0,10000.0,10508.695341349972,0.050869534134997174,0.0074402997200953,0.47406652891144446,0.25320325268980876,0.279553901349944,0.009709898055046351,-0.7662593034360939,-0.5039811597730258,1941.1666666666665,1.0258650903176258,0.49472881120821194,0.025754810018387964,56.44166615529723,11334.691889092544,345,0.5245443537788408,0.5245443537788408,1.3478584786512697,-0.38901605018883767,0.4875,2444.8333333333335
