year,return
2016,0.9233596630019436
2017,2.9297274105381863
2018,-0.46761733877103495
2019,0.25426813234456214
2020,3.146271208469215
2021,1.5101184536064327
2022,-0.5111246431884746
2023,1.0955501701409704
2024,0.989565494082264
2025,0.1832498871975461
2026,-0.31032891693272646
