date,weight_RSP,weight_OEF,gross_return,turnover,maintenance_turnover,trading_cost,short_borrow,financing_cost,net_return,equity
2003-06-12 13:30:00+00:00,1.5,-1.5,0.0017417124676677442,0.0,0.010659096183540218,5.329548091770109e-06,1.785714285714286e-05,0.00031746031746031746,0.0014010654592585138,10625.095670419065
2003-06-13 13:30:00+00:00,1.5,-1.5,-0.004949222059448977,0.0,0.04110886619977766,2.055443309988883e-05,1.785714285714286e-05,0.00031746031746031746,-0.005305093952866326,10568.728539629297
2003-06-16 13:30:00+00:00,1.5,-1.5,-0.006859590754457523,0.0,0.06748725378383735,3.374362689191868e-05,1.785714285714286e-05,0.00031746031746031746,-0.007228651841666902,10492.330880607227
2003-06-17 13:30:00+00:00,1.5,-1.5,-0.002009135447957555,0.0,0.007388505971200776,3.6942529856003883e-06,1.785714285714286e-05,0.00031746031746031746,-0.0023481471612606156,10467.693343634923
2003-06-18 13:30:00+00:00,1.5,-1.5,-0.0020541816971964555,0.0,0.012008804054776057,6.004402027388029e-06,1.785714285714286e-05,0.00031746031746031746,-0.0023955035595413037,10442.617946970058
2003-06-19 13:30:00+00:00,1.5,-1.5,0.0022164433549812235,0.0,0.04126326407533304,2.063163203766652e-05,1.785714285714286e-05,0.00031746031746031746,0.0018604942626260965,10462.046377747194
2003-06-20 13:30:00+00:00,1.5,-1.5,-0.000837013548936727,0.0,0.0020270603044899582,1.013530152244979e-06,1.785714285714286e-05,0.00031746031746031746,-0.0011733445394064323,10449.770792758847
2003-06-23 13:30:00+00:00,1.5,-1.5,-0.005595291336082608,0.0,0.03661054971155664,1.830527485577832e-05,1.785714285714286e-05,0.00031746031746031746,-0.005948914071255848,10387.606004248406
2003-06-24 13:30:00+00:00,1.5,-1.5,-0.006771657926518959,0.0,0.006771657926518959,3.3858289632594796e-06,1.785714285714286e-05,0.00031746031746031746,-0.007110361215799679,10313.746373390792
2003-06-25 13:30:00+00:00,1.5,-1.5,0.007693092465193008,0.0,0.02359446143827748,1.1797230719138741e-05,1.785714285714286e-05,0.00031746031746031746,0.0073459777741564074,10389.510925018007
2003-06-26 13:30:00+00:00,1.5,-1.5,-0.002582545159705907,0.0,0.028426318271943973,1.4213159135971987e-05,1.785714285714286e-05,0.00031746031746031746,-0.002932075779159339,10359.04809167745
2003-06-27 13:30:00+00:00,1.5,-1.5,0.004619301123282793,0.0,0.021259558569257098,1.062977928462855e-05,1.785714285714286e-05,0.00031746031746031746,0.004273353883680704,10403.315970071257
2003-06-30 13:30:00+00:00,1.5,-1.5,0.0047035461098757225,0.0,0.0047035461098757225,2.3517730549378615e-06,1.785714285714286e-05,0.00031746031746031746,0.004365876876503324,10448.735566703948
2003-07-01 13:30:00+00:00,1.5,-1.5,-0.0074307942785566405,0.0,0.01751928785580359,8.759643927901794e-06,1.785714285714286e-05,0.00031746031746031746,-0.007774871382802003,10367.497991559918
2003-07-02 13:30:00+00:00,1.5,-1.5,0.0033566241102609418,0.0,0.03473860024783426,1.7369300123917132e-05,1.785714285714286e-05,0.00031746031746031746,0.0030039373498195643,10398.641306000944
2003-07-03 13:30:00+00:00,1.5,-1.5,0.0019238444319866765,0.0,0.018383495057402333,9.191747528701166e-06,1.785714285714286e-05,0.00031746031746031746,0.001579335224140515,10415.064246498712
2003-07-07 13:30:00+00:00,1.5,-1.5,0.0005623916889365699,0.0,0.04987208605412241,2.4936043027061206e-05,1.785714285714286e-05,0.00031746031746031746,0.00020213818559204838,10417.169528688326
2003-07-08 13:30:00+00:00,1.5,-1.5,0.00951222771069793,0.0,0.018388031508212,9.194015754105999e-06,1.785714285714286e-05,0.00031746031746031746,0.009167716234626365,10512.671182895338
2003-07-09 13:30:00+00:00,1.5,-1.5,0.00679521672468808,0.0,0.00679521672468808,3.39760836234404e-06,1.785714285714286e-05,0.00031746031746031746,0.006456501656008275,10580.54626179677
2003-07-10 13:30:00+00:00,1.5,-1.5,-0.008466989585813767,0.0,0.047551770548287575,2.377588527414379e-05,1.785714285714286e-05,0.00031746031746031746,-0.00882608293140537,10487.16148303058
2003-07-11 13:30:00+00:00,1.5,-1.5,-0.004677069144152335,0.0,0.022924673418308283,1.1462336709154143e-05,1.785714285714286e-05,0.00031746031746031746,-0.00502384894117895,10434.475567918085
2003-07-14 13:30:00+00:00,1.5,-1.5,0.01327188776589594,0.0,0.03051305238674673,1.5256526193373366e-05,1.785714285714286e-05,0.00031746031746031746,0.012921313779385107,10569.302700854481
2003-07-15 13:30:00+00:00,1.5,-1.5,-0.013871481483317294,0.0,0.023921282255010334,1.1960641127505168e-05,1.785714285714286e-05,0.00031746031746031746,-0.014218759584762259,10419.020326772452
2003-07-16 13:30:00+00:00,1.5,-1.5,-0.00624001472400626,0.0,0.019881246957599852,9.940623478799926e-06,1.785714285714286e-05,0.00031746031746031746,-0.006585272807802521,10350.408235530616
2003-07-17 13:30:00+00:00,1.5,-1.5,-0.004170324142501514,0.0,0.039920099632529626,1.9960049816264814e-05,1.785714285714286e-05,0.00031746031746031746,-0.00452560165263524,10303.56641091445
2003-07-18 13:30:00+00:00,1.5,-1.5,0.0025990479912532116,0.0,0.03817690873783475,1.9088454368917373e-05,1.785714285714286e-05,0.00031746031746031746,0.002244642076566834,10326.694229619092
2003-07-21 13:30:00+00:00,1.5,-1.5,0.004842357301758193,0.0,0.04402721324195169,2.2013606620975844e-05,1.785714285714286e-05,0.00031746031746031746,0.004485026234819757,10373.009724157893
2003-07-22 13:30:00+00:00,1.5,-1.5,0.004858676785973848,0.0,0.03272620648086344,1.636310324043172e-05,1.785714285714286e-05,0.00031746031746031746,0.004506996222415955,10419.760839799757
2003-07-23 13:30:00+00:00,1.5,-1.5,-0.012886042342457993,0.0,0.012886042342457993,6.443021171228997e-06,1.785714285714286e-05,0.00031746031746031746,-0.013227802823946682,10281.930297938205
2003-07-24 13:30:00+00:00,1.5,-1.5,0.01832562665833254,0.0,0.01832562665833254,9.16281332916627e-06,1.785714285714286e-05,0.00031746031746031746,0.01798114638468591,10466.811191742569
2003-07-25 13:30:00+00:00,1.5,-1.5,-0.0033458625666610287,0.0,0.04927659820829777,2.4638299104148886e-05,1.785714285714286e-05,0.00031746031746031746,-0.003705818326082638,10428.023091012561
2003-07-28 13:30:00+00:00,1.5,-1.5,0.0038648188453005994,0.0,0.0038648188453005994,1.9324094226503e-06,1.785714285714286e-05,0.00031746031746031746,0.0035275689755604888,10464.808661744846
2003-07-29 13:30:00+00:00,1.5,-1.5,-0.0006454483994363103,0.0,0.02205856730130712,1.102928365065356e-05,1.785714285714286e-05,0.00031746031746031746,-0.0009917951434044241,10454.429715337472
2003-07-30 13:30:00+00:00,1.5,-1.5,0.001672783673062339,0.0,0.007911336380994394,3.955668190497197e-06,1.785714285714286e-05,0.00031746031746031746,0.0013335105445543816,10468.370807600179
2003-07-31 13:30:00+00:00,1.5,-1.5,-0.0013406564940156018,0.0,0.014887439597011665,7.443719798505832e-06,1.785714285714286e-05,0.00031746031746031746,-0.0016834176741315678,10450.7481671633
2003-08-01 13:30:00+00:00,1.5,-1.5,0.004750595415606129,0.0,0.023941853231092713,1.1970926615546356e-05,1.785714285714286e-05,0.00031746031746031746,0.004403307028673122,10496.766020022664
2003-08-04 13:30:00+00:00,1.5,-1.5,-0.006231063803071479,0.0,0.006231063803071479,3.11553190153574e-06,1.785714285714286e-05,0.00031746031746031746,-0.006569496795290475,10427.807549293211
2003-08-05 13:30:00+00:00,1.5,-1.5,0.005921594685191212,0.0,0.06030450490918221,3.0152252454591105e-05,1.785714285714286e-05,0.00031746031746031746,0.00555612497241916,10485.745751225419
2003-08-06 13:30:00+00:00,1.5,-1.5,-0.006913389545680437,0.0,0.014634743644290293,7.317371822145147e-06,1.785714285714286e-05,0.00031746031746031746,-0.007256024377820042,10409.660924434906
2003-08-07 13:30:00+00:00,1.5,-1.5,-0.005517547380928689,0.0,0.015875848720686148,7.937924360343074e-06,1.785714285714286e-05,0.00031746031746031746,-0.005860802765606493,10348.65195489995
2003-08-08 13:30:00+00:00,1.5,-1.5,-0.0035455364950113255,0.0,0.014662224631139753,7.331112315569877e-06,1.785714285714286e-05,0.00031746031746031746,-0.0038881850676443556,10308.41448089866
2003-08-11 13:30:00+00:00,1.5,-1.5,0.0042562784545078225,0.0,0.007874739414145071,3.937369707072536e-06,1.785714285714286e-05,0.00031746031746031746,0.00391702362448329,10348.792783951303
2003-08-12 13:30:00+00:00,1.5,-1.5,-0.0001467066049423149,0.0,0.028775572445548292,1.4387786222774146e-05,1.785714285714286e-05,0.00031746031746031746,-0.0004964118514825494,10343.655520564815
2003-08-13 13:30:00+00:00,1.5,-1.5,0.0077122115094397925,0.0,0.013175453191711206,6.587726595855603e-06,1.785714285714286e-05,0.00031746031746031746,0.007370306322526476,10419.891430246069
2003-08-14 13:30:00+00:00,1.5,-1.5,0.010961488368017358,0.0,0.02057632500494999,1.0288162502474996e-05,1.785714285714286e-05,0.00031746031746031746,0.010615882745197423,10530.507775887248
2003-08-15 13:30:00+00:00,1.5,-1.5,-0.0012696951767503517,0.0,0.007717072812846615,3.858536406423308e-06,1.785714285714286e-05,0.00031746031746031746,-0.0016088711734742352,10513.565545484578
2003-08-18 13:30:00+00:00,1.5,-1.5,0.00529965313473324,0.0,0.029189434835090178,1.4594717417545089e-05,1.785714285714286e-05,0.00031746031746031746,0.0049497409569982335,10565.604971469149
2003-08-19 13:30:00+00:00,1.5,-1.5,0.007043877357571504,0.0,0.011784913525452745,5.892456762726373e-06,1.785714285714286e-05,0.00031746031746031746,0.006702667440491318,10636.422707900509
2003-08-20 13:30:00+00:00,1.5,-1.5,0.008619426107458195,0.0,0.008619426107458195,4.309713053729097e-06,1.785714285714286e-05,0.00031746031746031746,0.008279798934087005,10724.490149299882
2003-08-21 13:30:00+00:00,1.5,-1.5,0.0070321091505726185,0.0,0.017737803536833296,8.868901768416648e-06,1.785714285714286e-05,0.00031746031746031746,0.006687922788486742,10796.214711364288
2003-08-22 13:30:00+00:00,1.5,-1.5,-0.0011361850135558904,0.0,0.031954691472321606,1.5977345736160803e-05,1.785714285714286e-05,0.00031746031746031746,-0.0014874798196095114,10780.155559852961
2003-08-25 13:30:00+00:00,1.5,-1.5,-0.002615571173053166,0.0,0.003213729736515847,1.6068648682579235e-06,1.785714285714286e-05,0.00031746031746031746,-0.0029524954982388845,10748.327199092182
2003-08-26 13:30:00+00:00,1.5,-1.5,0.0006227973324240965,0.0,0.010805367899244245,5.402683949622123e-06,1.785714285714286e-05,0.00031746031746031746,0.0002820771881570141,10751.359057005895
2003-08-27 13:30:00+00:00,1.5,-1.5,0.007791426055569373,0.0,0.007791426055569373,3.895713027784686e-06,1.785714285714286e-05,0.00031746031746031746,0.007452212882224127,10831.480473471933
2003-08-28 13:30:00+00:00,1.5,-1.5,0.0029948656947094143,0.0,0.022729961145781852,1.1364980572890926e-05,1.785714285714286e-05,0.00031746031746031746,0.002648183253819063,10860.164218675849
2003-08-29 13:30:00+00:00,1.5,-1.5,0.0010279660176728544,0.0,0.016477935044450165,8.238967522225082e-06,1.785714285714286e-05,0.00031746031746031746,0.000684409589833169,10867.597019214272
2003-09-02 13:30:00+00:00,1.5,-1.5,0.002790512431153802,0.0,0.04121306536439184,2.0606532682195922e-05,1.785714285714286e-05,0.00031746031746031746,0.002434588438154146,10894.055145267772
2003-09-03 13:30:00+00:00,1.5,-1.5,-0.00845838673953192,0.0,0.01605434008867601,8.027170044338005e-06,1.785714285714286e-05,0.00031746031746031746,-0.008801731369893718,10798.168598350316
2003-09-04 13:30:00+00:00,1.5,-1.5,-0.0025425649463842737,0.0,0.004984827061019881,2.4924135305099403e-06,1.785714285714286e-05,0.00031746031746031746,-0.002880374820232244,10767.065825415004
2003-09-05 13:30:00+00:00,1.5,-1.5,0.004990963847707697,0.0,0.01695481134167187,8.477405670835937e-06,1.785714285714286e-05,0.00031746031746031746,0.0046471689817194,10817.102199743003
2003-09-08 13:30:00+00:00,1.5,-1.5,-0.0021165881783347107,0.0,0.026389530380611648,1.3194765190305823e-05,1.785714285714286e-05,0.00031746031746031746,-0.002465100403842477,10790.43695674201
2003-09-09 13:30:00+00:00,1.5,-1.5,-0.00436842542855892,0.0,0.021655014514962045,1.0827507257481023e-05,1.785714285714286e-05,0.00031746031746031746,-0.004714570396133861,10739.564682104405
2003-09-10 13:30:00+00:00,1.5,-1.5,-0.009933999867721144,0.0,0.04355094949501248,2.177547474750624e-05,1.785714285714286e-05,0.00031746031746031746,-0.01029109280278611,10629.042825299346
2003-09-11 13:30:00+00:00,1.5,-1.5,-0.00164944547305379,0.0,0.022382425145657026,1.1191212572828513e-05,1.785714285714286e-05,0.00031746031746031746,-0.0019959541459440787,10607.827743204773
2003-09-12 13:30:00+00:00,1.5,-1.5,0.005090072155218173,0.0,0.005090072155218173,2.5450360776090862e-06,1.785714285714286e-05,0.00031746031746031746,0.004752209658823102,10658.23836466516
2003-09-15 13:30:00+00:00,1.5,-1.5,0.000996984387145794,0.0,0.009409134419287923,4.704567209643962e-06,1.785714285714286e-05,0.00031746031746031746,0.0006569623596186897,10665.240426090588
2003-09-16 13:30:00+00:00,1.5,-1.5,0.00021522952931130046,0.0,0.04245369914101749,2.1226849570508744e-05,1.785714285714286e-05,0.00031746031746031746,-0.00014131478057666862,10663.733269979977
2003-09-17 13:30:00+00:00,1.5,-1.5,0.0012817354246871804,0.0,0.007396371039525562,3.6981855197627812e-06,1.785714285714286e-05,0.00031746031746031746,0.0009427197788499572,10673.786182249967
2003-09-18 13:30:00+00:00,1.5,-1.5,-0.0031162008037735056,0.0,0.03865565810139415,1.9327829050697078e-05,1.785714285714286e-05,0.00031746031746031746,-0.003470846093141663,10636.739113180276
2003-09-19 13:30:00+00:00,1.5,-1.5,0.006586658138615253,0.0,0.0071466330348348706,3.5733165174174355e-06,1.785714285714286e-05,0.00031746031746031746,0.006247767361780376,10703.194984647378
2003-09-22 13:30:00+00:00,1.5,-1.5,-0.0010750002792440094,0.0,0.03958782379628134,1.979391189814067e-05,1.785714285714286e-05,0.00031746031746031746,-0.0014301116514596104,10687.88822079199
2003-09-23 13:30:00+00:00,1.5,-1.5,0.005452363008537575,0.0,0.016515985129802346,8.257992564901173e-06,1.785714285714286e-05,0.00031746031746031746,0.005108787555655213,10742.490371130607
2003-09-24 13:30:00+00:00,1.5,-1.5,0.0029317437115973233,0.0,0.05218445402864669,2.6092227014323345e-05,1.785714285714286e-05,0.00031746031746031746,0.0025703340242655397,10770.102159636868
2003-09-25 13:30:00+00:00,1.5,-1.5,-0.008417600442927498,0.0,0.02496480005415347,1.2482400027076734e-05,1.785714285714286e-05,0.00031746031746031746,-0.008765400303272034,10675.697902900516
2003-09-26 13:30:00+00:00,1.5,-1.5,-0.0022880267075225946,0.0,0.021898899528498328,1.0949449764249164e-05,1.785714285714286e-05,0.00031746031746031746,-0.002634293617604304,10647.574980051435
2003-09-29 13:30:00+00:00,1.5,-1.5,-0.00640968683567289,0.0,0.024696426462398113,1.2348213231199056e-05,1.785714285714286e-05,0.00031746031746031746,-0.00675735250922155,10575.625562542858
2003-09-30 13:30:00+00:00,1.5,-1.5,0.011412566531837531,0.0,0.02529617517447158,1.264808758723579e-05,1.785714285714286e-05,0.00031746031746031746,0.011064600983932835,10692.640639547875
2003-10-01 13:30:00+00:00,1.5,-1.5,-0.005865530830914012,0.0,0.0588700756500512,2.94350378250256e-05,1.785714285714286e-05,0.00031746031746031746,-0.006230283329056499,10626.022458827707
2003-10-02 13:30:00+00:00,1.5,-1.5,0.0036189703146694008,0.0,0.011832185480023183,5.916092740011592e-06,1.785714285714286e-05,0.00031746031746031746,0.0032777367616119287,10660.85176327072
2003-10-03 13:30:00+00:00,1.5,-1.5,0.005900317422436019,0.0,0.02930712715669459,1.4653563578347295e-05,1.785714285714286e-05,0.00031746031746031746,0.005550346398540211,10720.02318346036
2003-10-06 13:30:00+00:00,1.5,-1.5,0.0016412690630617233,0.0,0.016737806482714945,8.368903241357473e-06,1.785714285714286e-05,0.00031746031746031746,0.0012975826995029055,10733.933300081491
2003-10-07 13:30:00+00:00,1.5,-1.5,0.0006639244139694522,0.0,0.013949384225578676,6.974692112789338e-06,1.785714285714286e-05,0.00031746031746031746,0.0003216322615392026,10737.385679324005
2003-10-08 13:30:00+00:00,1.5,-1.5,0.004218599698173009,0.0,0.012458964943098672,6.229482471549336e-06,1.785714285714286e-05,0.00031746031746031746,0.0038770527553839986,10779.015090057648
2003-10-09 13:30:00+00:00,1.5,-1.5,0.005020242903334693,0.0,0.013695000771245858,6.847500385622929e-06,1.785714285714286e-05,0.00031746031746031746,0.004678077942631609,10829.440162793742
2003-10-10 13:30:00+00:00,1.5,-1.5,-0.005532942818677,0.0,0.005532942818677,2.7664714093385003e-06,1.785714285714286e-05,0.00031746031746031746,-0.0058710267504037995,10765.860229906082
2003-10-13 13:30:00+00:00,1.5,-1.5,0.012234546656158751,0.0,0.017983799834852987,8.991899917426494e-06,1.785714285714286e-05,0.00031746031746031746,0.011890237295923865,10893.868862734413
2003-10-14 13:30:00+00:00,1.5,-1.5,-0.0006424138949967517,0.0,0.011412045367571455,5.7060226837857276e-06,1.785714285714286e-05,0.00031746031746031746,-0.0009834373779979977,10883.155424903793
2003-10-15 13:30:00+00:00,1.5,-1.5,-0.0035548294642471223,0.0,0.005269814091395375,2.6349070456976875e-06,1.785714285714286e-05,0.00031746031746031746,-0.0038927818316102803,10840.789675195138
2003-10-16 13:30:00+00:00,1.5,-1.5,-0.0010396856677838962,0.0,0.005824839054021647,2.9124195270108234e-06,1.785714285714286e-05,0.00031746031746031746,-0.0013779155476283673,10825.851982553117
2003-10-17 13:30:00+00:00,1.5,-1.5,-0.0018114231780564372,0.0,0.033769654623433565,1.6884827311716783e-05,1.785714285714286e-05,0.00031746031746031746,-0.002163625465685614,10802.42889351592
2003-10-20 13:30:00+00:00,1.5,-1.5,-0.0033823834787142237,0.0,0.014499269020181393,7.249634510090697e-06,1.785714285714286e-05,0.00031746031746031746,-0.0037249505735417747,10762.190379813375
2003-10-21 13:30:00+00:00,1.5,-1.5,0.003915393584067173,0.0,0.003915393584067173,1.9576967920335863e-06,1.785714285714286e-05,0.00031746031746031746,0.003578118426957679,10800.698771525811
2003-10-22 13:30:00+00:00,1.5,-1.5,-0.002767160246544609,0.0,0.04121235306064536,2.060617653032268e-05,1.785714285714286e-05,0.00031746031746031746,-0.003123083883392392,10766.967283263082
2003-10-23 13:30:00+00:00,1.5,-1.5,-0.0013957083865059339,0.0,0.0038346262754764826,1.9173131377382413e-06,1.785714285714286e-05,0.00031746031746031746,-0.0017329431599611325,10748.308740956027
2003-10-24 13:30:00+00:00,1.5,-1.5,0.007196308932870932,0.0,0.021817664864984043,1.0908832432492022e-05,1.785714285714286e-05,0.00031746031746031746,0.006850082640120979,10821.93554407311
2003-10-27 14:30:00+00:00,1.5,-1.5,0.006865951248999913,0.0,0.012725821929899572,6.3629109649497866e-06,1.785714285714286e-05,0.00031746031746031746,0.006524270877717503,10892.540782983844
2003-10-28 14:30:00+00:00,1.5,-1.5,0.001547038895509889,0.0,0.04833122834667858,2.416561417333929e-05,1.785714285714286e-05,0.00031746031746031746,0.0011875558210190894,10905.476283196362
2003-10-29 14:30:00+00:00,1.5,-1.5,0.0054564423284964025,0.0,0.006030939521195711,3.0154697605978555e-06,1.785714285714286e-05,0.00031746031746031746,0.005118109398418344,10961.291703855617
2003-10-30 14:30:00+00:00,1.5,-1.5,0.0117083133899763,0.0,0.0117083133899763,5.85415669498815e-06,1.785714285714286e-05,0.00031746031746031746,0.011367141772963852,11085.890260668159
2003-10-31 14:30:00+00:00,1.5,-1.5,-0.008015689863538178,0.0,0.008728741252405081,4.364370626202541e-06,1.785714285714286e-05,0.00031746031746031746,-0.00835537169448184,10993.263526976041
2003-11-03 14:30:00+00:00,1.5,-1.5,0.002760401561174408,0.0,0.022854965256907445,1.1427482628453723e-05,1.785714285714286e-05,0.00031746031746031746,0.002413656618228494,11019.797490243855
2003-11-04 14:30:00+00:00,1.5,-1.5,-0.001166797220298721,0.0,0.012003259942408862,6.001629971204431e-06,1.785714285714286e-05,0.00031746031746031746,-0.0015081163105873856,11003.178353909449
2003-11-05 14:30:00+00:00,1.5,-1.5,0.004988427773674087,0.0,0.004988427773674087,2.4942138868370434e-06,1.785714285714286e-05,0.00031746031746031746,0.00465061609946979,11054.349912307478
2003-11-06 14:30:00+00:00,1.5,-1.5,-0.0006690089017046263,0.0,0.01883165162542888,9.41582581271444e-06,1.785714285714286e-05,0.00031746031746031746,-0.001013742187834801,11043.143651442284
2003-11-07 14:30:00+00:00,1.5,-1.5,0.00637017200320894,0.0,0.011294111908161153,5.647055954080576e-06,1.785714285714286e-05,0.00031746031746031746,0.006029207486937398,11109.725055824887
2003-11-10 14:30:00+00:00,1.5,-1.5,-0.008908313564362114,0.0,0.022092029507867428,1.1046014753933713e-05,1.785714285714286e-05,0.00031746031746031746,-0.009254677039433506,11006.908138436323
2003-11-11 14:30:00+00:00,1.5,-1.5,-6.825801074461513e-05,0.0,0.0006426452088328372,3.213226044164186e-07,1.785714285714286e-05,0.00031746031746031746,-0.00040389679366649184,11002.462483531028
2003-11-12 14:30:00+00:00,1.5,-1.5,0.002868726462961657,0.0,0.03914373956947803,1.9571869784739017e-05,1.785714285714286e-05,0.00031746031746031746,0.002513837132859458,11030.120882275021
2003-11-13 14:30:00+00:00,1.5,-1.5,0.007376211983850134,0.0,0.007376211983850134,3.688105991925067e-06,1.785714285714286e-05,0.00031746031746031746,0.0070372064175407475,11107.742119734017
2003-11-14 14:30:00+00:00,1.5,-1.5,-0.005483814871019177,0.0,0.024879647575823782,1.2439823787911891e-05,1.785714285714286e-05,0.00031746031746031746,-0.005831572155124549,11042.966520082271
2003-11-17 14:30:00+00:00,1.5,-1.5,-0.00577938681979745,0.0,0.023004723435878394,1.1502361717939197e-05,1.785714285714286e-05,0.00031746031746031746,-0.006126206641832849,10975.315025241405
2003-11-18 14:30:00+00:00,1.5,-1.5,-0.0038664884801992705,0.0,0.0263880751088284,1.3194037554414202e-05,1.785714285714286e-05,0.00031746031746031746,-0.004214999978071145,10929.054072650688
