date,weight_RSP,weight_OEF,gross_return,turnover,maintenance_turnover,trading_cost,short_borrow,financing_cost,net_return,equity
2003-05-16 13:30:00+00:00,0.5,-0.5,0.0021297209807035755,0.0,0.0021297209807035755,1.0648604903517878e-06,5.9523809523809525e-06,0.0,0.0021227037392608427,10129.256175990298
2003-05-19 13:30:00+00:00,0.5,-0.5,-5.665516650321667e-05,0.0,0.025938122152328824,1.2969061076164412e-05,5.9523809523809525e-06,0.0,-7.557660853176203e-05,10128.490641161567
2003-05-20 13:30:00+00:00,0.5,-0.5,-0.0005102794494975527,0.0,0.0007243402351312378,3.621701175656189e-07,5.9523809523809525e-06,0.0,-0.0005165940005674992,10123.25832366154
2003-05-21 13:30:00+00:00,0.5,-0.5,0.0010326099224823304,0.0,0.002961195764224045,1.4805978821120224e-06,5.9523809523809525e-06,0.0,0.0010251769436478374,10133.636454689547
2003-05-22 13:30:00+00:00,0.5,-0.5,0.0027185574396245693,0.0,0.011488958848772213,5.744479424386106e-06,5.9523809523809525e-06,0.0,0.0027068605792478022,10161.066795733173
2003-05-23 13:30:00+00:00,0.5,-0.5,0.0018476598206098593,0.0,0.003755736352351491,1.8778681761757454e-06,5.9523809523809525e-06,0.0,0.0018398295714813027,10179.76142690176
2003-05-27 13:30:00+00:00,0.5,-0.5,0.001460409851875455,0.0,0.02008487372549539,1.0042436862747694e-05,5.9523809523809525e-06,0.0,0.0014444150340603263,10194.465227349923
2003-05-28 13:30:00+00:00,0.5,-0.5,0.0003829698991218988,0.0,0.002252955735061568,1.126477867530784e-06,5.9523809523809525e-06,0.0,0.0003758910403019871,10198.297235489554
2003-05-29 13:30:00+00:00,0.5,-0.5,0.0008244970813013341,0.0,0.004360145433784102,2.180072716892051e-06,5.9523809523809525e-06,0.0,0.0008163646276320612,10206.622764614684
2003-05-30 13:30:00+00:00,0.5,-0.5,0.003215029105559819,0.0,0.016347860441636608,8.173930220818305e-06,5.9523809523809525e-06,0.0,0.00320090279438662,10239.293171943189
2003-06-02 13:30:00+00:00,0.5,-0.5,0.0007088099420573535,0.0,0.0048243353068981865,2.4121676534490933e-06,5.9523809523809525e-06,0.0,0.0007004453934515235,10246.465237677678
2003-06-03 13:30:00+00:00,0.5,-0.5,-0.0024313043631133957,0.0,0.0024313043631133957,1.215652181556698e-06,5.9523809523809525e-06,0.0,-0.0024384723962473332,10221.479515036493
2003-06-04 13:30:00+00:00,0.5,-0.5,0.0022148244357008684,0.0,0.01873878231704096,9.369391158520479e-06,5.9523809523809525e-06,0.0,0.002199502663589967,10243.961686455646
2003-06-05 13:30:00+00:00,0.5,-0.5,0.003020239022786031,0.0,0.00402366468002624,2.01183234001312e-06,5.9523809523809525e-06,0.0,0.003012274809493637,10274.819314193175
2003-06-06 13:30:00+00:00,0.5,-0.5,-0.0019890253766337573,0.0,0.0031921397823870268,1.5960698911935134e-06,5.9523809523809525e-06,0.0,-0.0019965738274773316,10254.3048788684
2003-06-09 13:30:00+00:00,0.5,-0.5,-0.004102178516968036,0.0,0.012130728116202527,6.065364058101264e-06,5.9523809523809525e-06,0.0,-0.0041141962619785175,10212.11665606657
2003-06-10 13:30:00+00:00,0.5,-0.5,-0.001035975008090051,0.0,0.008271866693521202,4.135933346760601e-06,5.9523809523809525e-06,0.0,-0.0010460633223891925,10201.434135388698
2003-06-11 13:30:00+00:00,0.5,-0.5,0.0027709631468236795,0.0,0.014399079676545967,7.199539838272984e-06,5.9523809523809525e-06,0.0,0.002757811226033026,10229.56776496891
2003-06-12 13:30:00+00:00,0.5,-0.5,0.0005805708225559147,0.0,0.0035530320611800725,1.7765160305900363e-06,5.9523809523809525e-06,0.0,0.0005728419255729438,10235.427690265175
2003-06-13 13:30:00+00:00,0.5,-0.5,-0.0016497406864829922,0.0,0.013702955399925887,6.8514776999629435e-06,5.9523809523809525e-06,0.0,-0.0016625445451353361,10218.410835791597
2003-06-16 13:30:00+00:00,0.5,-0.5,-0.002286530251485841,0.0,0.022495751261279118,1.124787563063956e-05,5.9523809523809525e-06,0.0,-0.002303730508068861,10194.870371005203
2003-06-17 13:30:00+00:00,0.5,-0.5,-0.0006697118159858517,0.0,0.002462835323733592,1.2314176618667961e-06,5.9523809523809525e-06,0.0,-0.0006768956146000994,10187.969507959653
2003-06-18 13:30:00+00:00,0.5,-0.5,-0.0006847272323988185,0.0,0.004002934684925352,2.0014673424626762e-06,5.9523809523809525e-06,0.0,-0.000692681080693662,10180.912494230804
2003-06-19 13:30:00+00:00,0.5,-0.5,0.0007388144516604078,0.0,0.013754421358444346,6.877210679222174e-06,5.9523809523809525e-06,0.0,0.0007259848600288047,10188.303682562893
2003-06-20 13:30:00+00:00,0.5,-0.5,-0.0002790045163122423,0.0,0.0006756867681633194,3.378433840816597e-07,5.9523809523809525e-06,0.0,-0.0002852947406487049,10185.397013106125
2003-06-23 13:30:00+00:00,0.5,-0.5,-0.0018650971120275361,0.0,0.01220351657051888,6.10175828525944e-06,5.9523809523809525e-06,0.0,-0.0018771512512651765,10166.27748235834
2003-06-24 13:30:00+00:00,0.5,-0.5,-0.002257219308839653,0.0,0.002257219308839653,1.1286096544198265e-06,5.9523809523809525e-06,0.0,-0.0022643002994464537,10143.257977210782
2003-06-25 13:30:00+00:00,0.5,-0.5,0.002564364155064336,0.0,0.007864820479425827,3.932410239712914e-06,5.9523809523809525e-06,0.0,0.0025544793638722424,10169.168720396001
2003-06-26 13:30:00+00:00,0.5,-0.5,-0.0008608483865686356,0.0,0.009475439423981324,4.737719711990662e-06,5.9523809523809525e-06,0.0,-0.0008715384872330071,10160.30589847301
2003-06-27 13:30:00+00:00,0.5,-0.5,0.0015397670410942643,0.0,0.007086519523085699,3.5432597615428495e-06,5.9523809523809525e-06,0.0,0.0015302714003803404,10175.85392400856
2003-06-30 13:30:00+00:00,0.5,-0.5,0.0015678487032919075,0.0,0.0015678487032919075,7.839243516459537e-07,5.9523809523809525e-06,0.0,0.0015611123979878806,10191.739575729443
2003-07-01 13:30:00+00:00,0.5,-0.5,-0.002476931426185547,0.0,0.005839762618601196,2.919881309300598e-06,5.9523809523809525e-06,0.0,-0.0024858036884472284,10166.404911900401
2003-07-02 13:30:00+00:00,0.5,-0.5,0.001118874703420314,0.0,0.011579533415944754,5.789766707972377e-06,5.9523809523809525e-06,0.0,0.0011071325557599604,10177.660469753404
2003-07-03 13:30:00+00:00,0.5,-0.5,0.0006412814773288922,0.0,0.0061278316858007775,3.063915842900389e-06,5.9523809523809525e-06,0.0,0.0006322651805336109,10184.095450087725
2003-07-07 13:30:00+00:00,0.5,-0.5,0.00018746389631218996,0.0,0.01662402868470747,8.312014342353735e-06,5.9523809523809525e-06,0.0,0.00017319950101745527,10185.859330337995
2003-07-08 13:30:00+00:00,0.5,-0.5,0.003170742570232643,0.0,0.0061293438360706665,3.064671918035333e-06,5.9523809523809525e-06,0.0,0.003161725517362227,10218.064221698985
2003-07-09 13:30:00+00:00,0.5,-0.5,0.0022650722415626934,0.0,0.0022650722415626934,1.1325361207813467e-06,5.9523809523809525e-06,0.0,0.002257987324489531,10241.136481192401
2003-07-10 13:30:00+00:00,0.5,-0.5,-0.0028223298619379222,0.0,0.015850590182762525,7.925295091381263e-06,5.9523809523809525e-06,0.0,-0.0028362075379816843,10212.090492706944
2003-07-11 13:30:00+00:00,0.5,-0.5,-0.0015590230480507783,0.0,0.007641557806102761,3.82077890305138e-06,5.9523809523809525e-06,0.0,-0.0015687962079062106,10196.06980386719
2003-07-14 13:30:00+00:00,0.5,-0.5,0.00442396258863198,0.0,0.01017101746224891,5.085508731124455e-06,5.9523809523809525e-06,0.0,0.004412924698948475,10241.064292136878
2003-07-15 13:30:00+00:00,0.5,-0.5,-0.004623827161105765,0.0,0.007973760751670111,3.9868803758350554e-06,5.9523809523809525e-06,0.0,-0.00463376642243398,10193.609592289988
2003-07-16 13:30:00+00:00,0.5,-0.5,-0.0020800049080020866,0.0,0.006627082319199951,3.3135411595999755e-06,5.9523809523809525e-06,0.0,-0.002089270830114067,10172.312381115245
2003-07-17 13:30:00+00:00,0.5,-0.5,-0.0013901080475005045,0.0,0.013306699877509875,6.653349938754938e-06,5.9523809523809525e-06,0.0,-0.0014027137783916405,10158.04353838015
2003-07-18 13:30:00+00:00,0.5,-0.5,0.0008663493304177372,0.0,0.012725636245944916,6.362818122972458e-06,5.9523809523809525e-06,0.0,0.0008540341313423838,10166.718854269588
2003-07-21 13:30:00+00:00,0.5,-0.5,0.0016141191005860644,0.0,0.01467573774731723,7.337868873658615e-06,5.9523809523809525e-06,0.0,0.0016008288507600248,10182.994031129068
2003-07-22 13:30:00+00:00,0.5,-0.5,0.0016195589286579493,0.0,0.010908735493621147,5.454367746810574e-06,5.9523809523809525e-06,0.0,0.0016081521799587576,10199.369835178735
2003-07-23 13:30:00+00:00,0.5,-0.5,-0.004295347447485998,0.0,0.004295347447485998,2.147673723742999e-06,5.9523809523809525e-06,0.0,-0.004303447502162121,10155.477382537907
2003-07-24 13:30:00+00:00,0.5,-0.5,0.00610854221944418,0.0,0.00610854221944418,3.05427110972209e-06,5.9523809523809525e-06,0.0,0.006099535567382077,10217.421078036441
2003-07-25 13:30:00+00:00,0.5,-0.5,-0.0011152875222203429,0.0,0.016425532736099258,8.21276636804963e-06,5.9523809523809525e-06,0.0,-0.0011294526695407735,10205.880984524032
2003-07-28 13:30:00+00:00,0.5,-0.5,0.0012882729484335331,0.0,0.0012882729484335331,6.441364742167666e-07,5.9523809523809525e-06,0.0,0.0012816764310069353,10218.961621639557
2003-07-29 13:30:00+00:00,0.5,-0.5,-0.0002151494664787701,0.0,0.007352855767102373,3.6764278835511865e-06,5.9523809523809525e-06,0.0,-0.00022477827531470224,10216.664621070737
2003-07-30 13:30:00+00:00,0.5,-0.5,0.0005575945576874464,0.0,0.0026371121269981312,1.3185560634990656e-06,5.9523809523809525e-06,0.0,0.0005503236206715664,10222.287092936192
2003-07-31 13:30:00+00:00,0.5,-0.5,-0.0004468854980052006,0.0,0.004962479865670555,2.4812399328352775e-06,5.9523809523809525e-06,0.0,-0.00045531911889041686,10217.632690183993
2003-08-01 13:30:00+00:00,0.5,-0.5,0.001583531805202043,0.0,0.007980617743697571,3.990308871848786e-06,5.9523809523809525e-06,0.0,0.0015735891153778132,10233.711045770195
2003-08-04 13:30:00+00:00,0.5,-0.5,-0.002077021267690493,0.0,0.002077021267690493,1.0385106338452466e-06,5.9523809523809525e-06,0.0,-0.002084012159276719,10212.383867516286
2003-08-05 13:30:00+00:00,0.5,-0.5,0.001973864895063737,0.0,0.02010150163639407,1.0050750818197036e-05,5.9523809523809525e-06,0.0,0.0019578617632931596,10232.378303402567
2003-08-06 13:30:00+00:00,0.5,-0.5,-0.002304463181893479,0.0,0.004878247881430098,2.439123940715049e-06,5.9523809523809525e-06,0.0,-0.002312854686786575,10208.712299286568
2003-08-07 13:30:00+00:00,0.5,-0.5,-0.001839182460309563,0.0,0.005291949573562049,2.6459747867810245e-06,5.9523809523809525e-06,0.0,-0.001847780816048725,10189.848836543388
2003-08-08 13:30:00+00:00,0.5,-0.5,-0.0011818454983371085,0.0,0.004887408210379918,2.443704105189959e-06,5.9523809523809525e-06,0.0,-0.0011902415833946794,10177.720454729628
2003-08-11 13:30:00+00:00,0.5,-0.5,0.0014187594848359408,0.0,0.002624913138048357,1.3124565690241786e-06,5.9523809523809525e-06,0.0,0.0014114946473145356,10192.086252673342
2003-08-12 13:30:00+00:00,0.5,-0.5,-4.8902201647438304e-05,0.0,0.00959185748184943,4.795928740924716e-06,5.9523809523809525e-06,0.0,-5.965051134074397e-05,10191.478289516743
2003-08-13 13:30:00+00:00,0.5,-0.5,0.002570737169813264,0.0,0.004391817730570402,2.195908865285201e-06,5.9523809523809525e-06,0.0,0.0025625888799955983,10217.594858452174
2003-08-14 13:30:00+00:00,0.5,-0.5,0.003653829456005786,0.0,0.006858775001649997,3.4293875008249988e-06,5.9523809523809525e-06,0.0,0.0036444476875525803,10254.832348406411
2003-08-15 13:30:00+00:00,0.5,-0.5,-0.00042323172558345057,0.0,0.002572357604282205,1.2861788021411026e-06,5.9523809523809525e-06,0.0,-0.0004304702853379726,10250.4179477993
2003-08-18 13:30:00+00:00,0.5,-0.5,0.00176655104491108,0.0,0.009729811611696726,4.864905805848363e-06,5.9523809523809525e-06,0.0,0.0017557337581528506,10268.414952625426
2003-08-19 13:30:00+00:00,0.5,-0.5,0.0023479591191905014,0.0,0.003928304508484248,1.9641522542421244e-06,5.9523809523809525e-06,0.0,0.0023400425859838783,10292.443480905122
2003-08-20 13:30:00+00:00,0.5,-0.5,0.002873142035819398,0.0,0.002873142035819398,1.4365710179096991e-06,5.9523809523809525e-06,0.0,0.0028657530838491077,10321.93908255087
2003-08-21 13:30:00+00:00,0.5,-0.5,0.002344036383524206,0.0,0.005912601178944432,2.956300589472216e-06,5.9523809523809525e-06,0.0,0.002335127701982353,10346.04212844071
2003-08-22 13:30:00+00:00,0.5,-0.5,-0.00037872833785196347,0.0,0.010651563824107202,5.3257819120536014e-06,5.9523809523809525e-06,0.0,-0.000390006500716398,10342.007104753931
2003-08-25 13:30:00+00:00,0.5,-0.5,-0.0008718570576843887,0.0,0.0010712432455052823,5.356216227526412e-07,5.9523809523809525e-06,0.0,-0.0008783450602595222,10332.923253900304
2003-08-26 13:30:00+00:00,0.5,-0.5,0.00020759911080803217,0.0,0.0036017892997480816,1.8008946498740408e-06,5.9523809523809525e-06,0.0,0.0001998458352057772,10334.988245578095
2003-08-27 13:30:00+00:00,0.5,-0.5,0.002597142018523124,0.0,0.002597142018523124,1.2985710092615622e-06,5.9523809523809525e-06,0.0,0.002589891066561482,10361.754739308335
2003-08-28 13:30:00+00:00,0.5,-0.5,0.0009982885649031381,0.0,0.007576653715260617,3.7883268576303087e-06,5.9523809523809525e-06,0.0,0.0009885478570931267,10371.997829751605
2003-08-29 13:30:00+00:00,0.5,-0.5,0.0003426553392242848,0.0,0.005492645014816722,2.746322507408361e-06,5.9523809523809525e-06,0.0,0.0003339566357644955,10375.461627252986
2003-09-02 13:30:00+00:00,0.5,-0.5,0.0009301708103846007,0.0,0.013737688454797281,6.868844227398641e-06,5.9523809523809525e-06,0.0,0.0009173495852048212,10384.979552673054
2003-09-03 13:30:00+00:00,0.5,-0.5,-0.00281946224651064,0.0,0.005351446696225337,2.6757233481126686e-06,5.9523809523809525e-06,0.0,-0.0028280903508111333,10355.60989220677
2003-09-04 13:30:00+00:00,0.5,-0.5,-0.0008475216487947579,0.0,0.0016616090203399603,8.308045101699801e-07,5.9523809523809525e-06,0.0,-0.0008543048342573088,10346.763044614176
2003-09-05 13:30:00+00:00,0.5,-0.5,0.0016636546159025656,0.0,0.0056516037805572905,2.8258018902786454e-06,5.9523809523809525e-06,0.0,0.0016548764330599059,10363.885658935164
2003-09-08 13:30:00+00:00,0.5,-0.5,-0.0007055293927782369,0.0,0.00879651012687055,4.398255063435275e-06,5.9523809523809525e-06,0.0,-0.0007158800287940531,10356.466360171225
2003-09-09 13:30:00+00:00,0.5,-0.5,-0.00145614180951964,0.0,0.007218338171654015,3.6091690858270075e-06,5.9523809523809525e-06,0.0,-0.001465703359557848,10341.286852633975
2003-09-10 13:30:00+00:00,0.5,-0.5,-0.0033113332892403813,0.0,0.01451698316500416,7.258491582502081e-06,5.9523809523809525e-06,0.0,-0.003324544161775264,10306.906787802807
2003-09-11 13:30:00+00:00,0.5,-0.5,-0.0005498151576845967,0.0,0.007460808381885675,3.7304041909428375e-06,5.9523809523809525e-06,0.0,-0.0005594979428279204,10301.140094658113
2003-09-12 13:30:00+00:00,0.5,-0.5,0.0016966907184060576,0.0,0.0016966907184060576,8.483453592030288e-07,5.9523809523809525e-06,0.0,0.0016898899920944736,10318.547888211238
2003-09-15 13:30:00+00:00,0.5,-0.5,0.000332328129048598,0.0,0.003136378139762641,1.5681890698813205e-06,5.9523809523809525e-06,0.0,0.00032480755902633573,10321.899430563504
2003-09-16 13:30:00+00:00,0.5,-0.5,7.174317643710015e-05,0.0,0.014151233047005829,7.075616523502914e-06,5.9523809523809525e-06,0.0,5.8715178961216285e-05,10322.505482735789
2003-09-17 13:30:00+00:00,0.5,-0.5,0.00042724514156239346,0.0,0.0024654570131751874,1.2327285065875937e-06,5.9523809523809525e-06,0.0,0.0004200600321034249,10326.841554720255
2003-09-18 13:30:00+00:00,0.5,-0.5,-0.0010387336012578352,0.0,0.012885219367131384,6.442609683565692e-06,5.9523809523809525e-06,0.0,-0.001051128591893782,10315.986716298132
2003-09-19 13:30:00+00:00,0.5,-0.5,0.002195552712871751,0.0,0.0023822110116116235,1.1911055058058117e-06,5.9523809523809525e-06,0.0,0.0021884092264135646,10338.562316807638
2003-09-22 13:30:00+00:00,0.5,-0.5,-0.0003583334264146698,0.0,0.013195941265427114,6.597970632713557e-06,5.9523809523809525e-06,0.0,-0.0003708837779997643,10334.727911756494
2003-09-23 13:30:00+00:00,0.5,-0.5,0.0018174543361791917,0.0,0.005505328376600782,2.752664188300391e-06,5.9523809523809525e-06,0.0,0.0018087492910385103,10353.42084353996
2003-09-24 13:30:00+00:00,0.5,-0.5,0.0009772479038657744,0.0,0.017394818009548896,8.697409004774447e-06,5.9523809523809525e-06,0.0,0.000962598113908619,10363.387026916453
2003-09-25 13:30:00+00:00,0.5,-0.5,-0.002805866814309166,0.0,0.008321600018051156,4.160800009025578e-06,5.9523809523809525e-06,0.0,-0.0028159799952705723,10334.20393636541
2003-09-26 13:30:00+00:00,0.5,-0.5,-0.0007626755691741982,0.0,0.007299633176166109,3.6498165880830548e-06,5.9523809523809525e-06,0.0,-0.0007722777667146622,10326.223060428658
2003-09-29 13:30:00+00:00,0.5,-0.5,-0.00213656227855763,0.0,0.008232142154132704,4.116071077066353e-06,5.9523809523809525e-06,0.0,-0.002146630730587077,10304.056472676246
2003-09-30 13:30:00+00:00,0.5,-0.5,0.0038041888439458438,0.0,0.008432058391490527,4.216029195745264e-06,5.9523809523809525e-06,0.0,0.0037940204337977177,10343.150273484585
2003-10-01 13:30:00+00:00,0.5,-0.5,-0.001955176943638004,0.0,0.019623358550017067,9.811679275008534e-06,5.9523809523809525e-06,0.0,-0.001970941003865393,10322.764534501432
2003-10-02 13:30:00+00:00,0.5,-0.5,0.0012063234382231336,0.0,0.003944061826674394,1.972030913337197e-06,5.9523809523809525e-06,0.0,0.0011983990263574153,10335.135325468893
2003-10-03 13:30:00+00:00,0.5,-0.5,0.0019667724741453396,0.0,0.009769042385564863,4.884521192782432e-06,5.9523809523809525e-06,0.0,0.001955935572000176,10355.350184293415
2003-10-06 13:30:00+00:00,0.5,-0.5,0.0005470896876872411,0.0,0.0055792688275716484,2.7896344137858244e-06,5.9523809523809525e-06,0.0,0.0005383476723210744,10360.9249629612
2003-10-07 13:30:00+00:00,0.5,-0.5,0.0002213081379898174,0.0,0.004649794741859559,2.3248973709297796e-06,5.9523809523809525e-06,0.0,0.00021303085966650667,10363.132159712997
2003-10-08 13:30:00+00:00,0.5,-0.5,0.001406199899391003,0.0,0.004152988314366224,2.076494157183112e-06,5.9523809523809525e-06,0.0,0.0013981710242814388,10377.621590819508
2003-10-09 13:30:00+00:00,0.5,-0.5,0.0016734143011115643,0.0,0.0045650002570819526,2.2825001285409764e-06,5.9523809523809525e-06,0.0,0.0016651794200306424,10394.902192721407
2003-10-10 13:30:00+00:00,0.5,-0.5,-0.0018443142728923334,0.0,0.0018443142728923334,9.221571364461668e-07,5.9523809523809525e-06,0.0,-0.0018511888109811606,10375.659266090997
2003-10-13 13:30:00+00:00,0.5,-0.5,0.004078182218719584,0.0,0.005994599944950996,2.997299972475498e-06,5.9523809523809525e-06,0.0,0.004069232537794727,10417.880236377645
2003-10-14 13:30:00+00:00,0.5,-0.5,-0.00021413796499891724,0.0,0.0038040151225238183,1.9020075612619091e-06,5.9523809523809525e-06,0.0,-0.0002219923535125601,10415.56754662536
2003-10-15 13:30:00+00:00,0.5,-0.5,-0.0011849431547490408,0.0,0.0017566046971317917,8.783023485658959e-07,5.9523809523809525e-06,0.0,-0.0011917738380499876,10403.154545714848
2003-10-16 13:30:00+00:00,0.5,-0.5,-0.0003465618892612987,0.0,0.0019416130180072155,9.708065090036078e-07,5.9523809523809525e-06,0.0,-0.0003534850767226833,10399.477185832098
2003-10-17 13:30:00+00:00,0.5,-0.5,-0.0006038077260188124,0.0,0.011256551541144522,5.628275770572261e-06,5.9523809523809525e-06,0.0,-0.0006153883827417655,10393.077468385347
2003-10-20 13:30:00+00:00,0.5,-0.5,-0.001127461159571408,0.0,0.004833089673393798,2.416544836696899e-06,5.9523809523809525e-06,0.0,-0.0011358300853604858,10381.272698317274
2003-10-21 13:30:00+00:00,0.5,-0.5,0.0013051311946890576,0.0,0.0013051311946890576,6.525655973445288e-07,5.9523809523809525e-06,0.0,0.0012985262481393321,10394.75305340513
2003-10-22 13:30:00+00:00,0.5,-0.5,-0.0009223867488482029,0.0,0.013737451020215119,6.86872551010756e-06,5.9523809523809525e-06,0.0,-0.0009352078553106914,10385.031798695572
2003-10-23 13:30:00+00:00,0.5,-0.5,-0.0004652361288353113,0.0,0.0012782087584921609,6.391043792460805e-07,5.9523809523809525e-06,0.0,-0.0004718276141669383,10380.131853918945
2003-10-24 13:30:00+00:00,0.5,-0.5,0.0023987696442903106,0.0,0.007272554954994681,3.6362774774973406e-06,5.9523809523809525e-06,0.0,0.0023891809858604326,10404.931867575053
2003-10-27 14:30:00+00:00,0.5,-0.5,0.0022886504163333043,0.0,0.004241940643299857,2.1209703216499287e-06,5.9523809523809525e-06,0.0,0.0022805770650592737,10428.661116555752
2003-10-28 14:30:00+00:00,0.5,-0.5,0.0005156796318366297,0.0,0.01611040944889286,8.05520472444643e-06,5.9523809523809525e-06,0.0,0.0005016720461598023,10433.8928843168
2003-10-29 14:30:00+00:00,0.5,-0.5,0.0018188141094988008,0.0,0.0020103131737319035,1.0051565868659518e-06,5.9523809523809525e-06,0.0,0.0018118565719595539,10452.79760171037
2003-10-30 14:30:00+00:00,0.5,-0.5,0.0039027711299920997,0.0,0.0039027711299920997,1.95138556499605e-06,5.9523809523809525e-06,0.0,0.0038948673634747227,10493.509861946279
2003-10-31 14:30:00+00:00,0.5,-0.5,-0.0026718966211793926,0.0,0.0029095804174683604,1.4547902087341803e-06,5.9523809523809525e-06,0.0,-0.0026793037923405075,10465.394561178206
2003-11-03 14:30:00+00:00,0.5,-0.5,0.0009201338537248027,0.0,0.0076183217523024815,3.809160876151241e-06,5.9523809523809525e-06,0.0,0.0009103723118962705,10474.92196661977
2003-11-04 14:30:00+00:00,0.5,-0.5,-0.0003889324067662403,0.0,0.0040010866474696205,2.0005433237348103e-06,5.9523809523809525e-06,0.0,-0.00039688533104235605,10470.764623747405
2003-11-05 14:30:00+00:00,0.5,-0.5,0.0016628092578913622,0.0,0.0016628092578913622,8.314046289456811e-07,5.9523809523809525e-06,0.0,0.0016560254723100355,10488.104476678896
2003-11-06 14:30:00+00:00,0.5,-0.5,-0.00022300296723487545,0.0,0.006277217208476293,3.138608604238147e-06,5.9523809523809525e-06,0.0,-0.00023209395679149456,10485.670251011663
2003-11-07 14:30:00+00:00,0.5,-0.5,0.0021233906677363135,0.0,0.003764703969387051,1.8823519846935254e-06,5.9523809523809525e-06,0.0,0.002115555934799239,10507.853272941538
2003-11-10 14:30:00+00:00,0.5,-0.5,-0.002969437854787371,0.0,0.007364009835955809,3.6820049179779046e-06,5.9523809523809525e-06,0.0,-0.00297907224065773,10476.549618947212
2003-11-11 14:30:00+00:00,0.5,-0.5,-2.2752670248205042e-05,0.0,0.00021421506961094572,1.0710753480547286e-07,5.9523809523809525e-06,0.0,-2.8812158735391467e-05,10476.247766936593
2003-11-12 14:30:00+00:00,0.5,-0.5,0.0009562421543205524,0.0,0.01304791318982601,6.523956594913005e-06,5.9523809523809525e-06,0.0,0.0009437658167732585,10486.134891467074
2003-11-13 14:30:00+00:00,0.5,-0.5,0.0024587373279500446,0.0,0.0024587373279500446,1.2293686639750223e-06,5.9523809523809525e-06,0.0,0.002451555578333689,10511.84223395541
2003-11-14 14:30:00+00:00,0.5,-0.5,-0.0018279382903397257,0.0,0.008293215858607927,4.146607929303963e-06,5.9523809523809525e-06,0.0,-0.0018380372792214106,10492.521076056108
2003-11-17 14:30:00+00:00,0.5,-0.5,-0.0019264622732658165,0.0,0.007668241145292798,3.834120572646399e-06,5.9523809523809525e-06,0.0,-0.001936248774790844,10472.204944978128
2003-11-18 14:30:00+00:00,0.5,-0.5,-0.0012888294933997568,0.0,0.008796025036276134,4.398012518138067e-06,5.9523809523809525e-06,0.0,-0.001299179886870276,10458.59966694243
2003-11-19 14:30:00+00:00,0.5,-0.5,-0.0016465455654572914,0.0,0.007662907584329082,3.831453792164541e-06,5.9523809523809525e-06,0.0,-0.001656329400201837,10441.276780829132
2003-11-20 14:30:00+00:00,0.5,-0.5,0.0026241257906512994,0.0,0.009481713399616343,4.7408566998081714e-06,5.9523809523809525e-06,0.0,0.00261343255299911,10468.564353463025
2003-11-21 14:30:00+00:00,0.5,-0.5,0.0016815357158492805,0.0,0.002654022253770094,1.327011126885047e-06,5.9523809523809525e-06,0.0,0.0016742563237700145,10486.091413532604
2003-11-24 14:30:00+00:00,0.5,-0.5,0.0018547553318771781,0.0,0.017011999034015957,8.50599951700798e-06,5.9523809523809525e-06,0.0,0.001840296951407789,10505.38893559311
2003-11-25 14:30:00+00:00,0.5,-0.5,0.002124464456398467,0.0,0.004230297707614072,2.1151488538070364e-06,5.9523809523809525e-06,0.0,0.0021163969265922795,10527.622508449054
2003-11-26 14:30:00+00:00,0.5,-0.5,0.001267075786930194,0.0,0.003177235560529512,1.588617780264756e-06,5.9523809523809525e-06,0.0,0.0012595347881975483,10540.88241523546
