date,MTUM
2013-12-30 14:30:00+00:00,51.72517013549805
2013-12-31 14:30:00+00:00,51.967552185058594
2014-01-02 14:30:00+00:00,51.43083572387695
2014-01-03 14:30:00+00:00,51.517398834228516
2014-01-06 14:30:00+00:00,51.404869079589844
2014-01-07 14:30:00+00:00,51.829044342041016
2014-01-08 14:30:00+00:00,52.20994567871094
2014-01-09 14:30:00+00:00,52.30517578125
2014-01-10 14:30:00+00:00,52.4090690612793
2014-01-13 14:30:00+00:00,51.49143981933594
2014-01-14 14:30:00+00:00,52.27920150756836
2014-01-15 14:30:00+00:00,52.27920150756836
2014-01-16 14:30:00+00:00,52.313838958740234
2014-01-17 14:30:00+00:00,52.03681182861328
2014-01-21 14:30:00+00:00,52.443695068359375
2014-01-22 14:30:00+00:00,52.68610382080078
2014-01-23 14:30:00+00:00,52.088748931884766
2014-01-24 14:30:00+00:00,50.79021072387695
2014-01-27 14:30:00+00:00,50.27080154418945
2014-01-28 14:30:00+00:00,50.82484436035156
2014-01-29 14:30:00+00:00,50.11497116088867
2014-01-30 14:30:00+00:00,51.21442413330078
2014-01-31 14:30:00+00:00,50.76425552368164
2014-02-03 14:30:00+00:00,49.405120849609375
2014-02-04 14:30:00+00:00,49.93317794799805
2014-02-05 14:30:00+00:00,49.7773551940918
2014-02-06 14:30:00+00:00,50.35737609863281
2014-02-07 14:30:00+00:00,51.43083572387695
2014-02-10 14:30:00+00:00,51.50008010864258
2014-02-11 14:30:00+00:00,52.192649841308594
2014-02-12 14:30:00+00:00,52.21861267089844
2014-02-13 14:30:00+00:00,52.76397705078125
2014-02-14 14:30:00+00:00,52.937137603759766
2014-02-18 14:30:00+00:00,53.30939865112305
2014-02-19 14:30:00+00:00,52.96310806274414
2014-02-20 14:30:00+00:00,53.47386169433594
2014-02-21 14:30:00+00:00,53.36998748779297
2014-02-24 14:30:00+00:00,53.906700134277344
2014-02-25 14:30:00+00:00,53.83745193481445
2014-02-26 14:30:00+00:00,53.80282974243164
2014-02-27 14:30:00+00:00,54.14045715332031
2014-02-28 14:30:00+00:00,54.175079345703125
2014-03-03 14:30:00+00:00,53.70760726928711
2014-03-04 14:30:00+00:00,54.798370361328125
2014-03-05 14:30:00+00:00,54.88494873046875
2014-03-06 14:30:00+00:00,54.781063079833984
2014-03-07 14:30:00+00:00,54.6252326965332
2014-03-10 13:30:00+00:00,54.65983581542969
2014-03-11 13:30:00+00:00,54.26164627075195
2014-03-12 13:30:00+00:00,54.33088684082031
2014-03-13 13:30:00+00:00,53.54311752319336
2014-03-14 13:30:00+00:00,53.300724029541016
2014-03-17 13:30:00+00:00,53.82881164550781
2014-03-18 13:30:00+00:00,54.304935455322266
2014-03-19 13:30:00+00:00,53.85477066040039
2014-03-20 13:30:00+00:00,53.88939666748047
2014-03-21 13:30:00+00:00,53.29206848144531
2014-03-24 13:30:00+00:00,52.573543548583984
2014-03-25 13:30:00+00:00,52.687129974365234
2014-03-26 13:30:00+00:00,52.02811050415039
2014-03-27 13:30:00+00:00,51.724609375
2014-03-28 13:30:00+00:00,51.80265808105469
2014-03-31 13:30:00+00:00,52.32294464111328
2014-04-01 13:30:00+00:00,52.938602447509766
2014-04-02 13:30:00+00:00,53.320152282714844
2014-04-03 13:30:00+00:00,52.81720733642578
2014-04-04 13:30:00+00:00,51.6812629699707
2014-04-07 13:30:00+00:00,51.01356887817383
2014-04-08 13:30:00+00:00,51.16965866088867
2014-04-09 13:30:00+00:00,52.26224899291992
2014-04-10 13:30:00+00:00,50.658042907714844
2014-04-11 13:30:00+00:00,49.9990234375
2014-04-14 13:30:00+00:00,50.27650451660156
2014-04-15 13:30:00+00:00,50.7274055480957
2014-04-16 13:30:00+00:00,51.44712829589844
2014-04-17 13:30:00+00:00,51.655242919921875
2014-04-21 13:30:00+00:00,52.02811050415039
2014-04-22 13:30:00+00:00,52.45302963256836
2014-04-23 13:30:00+00:00,52.18419647216797
2014-04-24 13:30:00+00:00,52.002098083496094
2014-04-25 13:30:00+00:00,51.117637634277344
2014-04-28 13:30:00+00:00,50.978885650634766
2014-04-29 13:30:00+00:00,51.40375518798828
2014-04-30 13:30:00+00:00,51.80265808105469
2014-05-01 13:30:00+00:00,51.9240608215332
2014-05-02 13:30:00+00:00,51.9240608215332
2014-05-05 13:30:00+00:00,52.305599212646484
2014-05-06 13:30:00+00:00,51.54250717163086
2014-05-07 13:30:00+00:00,51.52518081665039
2014-05-08 13:30:00+00:00,51.44712829589844
2014-05-09 13:30:00+00:00,51.7506217956543
2014-05-12 13:30:00+00:00,52.609092712402344
2014-05-13 13:30:00+00:00,52.6697998046875
2014-05-14 13:30:00+00:00,52.26224899291992
2014-05-15 13:30:00+00:00,51.6812629699707
2014-05-16 13:30:00+00:00,51.88938522338867
2014-05-19 13:30:00+00:00,52.34895706176758
2014-05-20 13:30:00+00:00,51.9240608215332
2014-05-21 13:30:00+00:00,52.54838180541992
2014-05-22 13:30:00+00:00,52.8865852355957
2014-05-23 13:30:00+00:00,53.1640625
2014-05-27 13:30:00+00:00,53.70169448852539
2014-05-28 13:30:00+00:00,53.73637390136719
2014-05-29 13:30:00+00:00,53.944480895996094
2014-05-30 13:30:00+00:00,53.9098014831543
2014-06-02 13:30:00+00:00,54.065879821777344
2014-06-03 13:30:00+00:00,53.96183395385742
2014-06-04 13:30:00+00:00,54.074554443359375
2014-06-05 13:30:00+00:00,54.34336471557617
2014-06-06 13:30:00+00:00,54.47343444824219
2014-06-09 13:30:00+00:00,54.4213981628418
2014-06-10 13:30:00+00:00,54.430091857910156
2014-06-11 13:30:00+00:00,54.40406799316406
2014-06-12 13:30:00+00:00,53.944480895996094
2014-06-13 13:30:00+00:00,54.03119659423828
2014-06-16 13:30:00+00:00,54.057212829589844
2014-06-17 13:30:00+00:00,54.23065185546875
2014-06-18 13:30:00+00:00,54.750911712646484
2014-06-19 13:30:00+00:00,54.76826858520508
2014-06-20 13:30:00+00:00,55.12379455566406
2014-06-23 13:30:00+00:00,55.03708267211914
2014-06-24 13:30:00+00:00,54.70756149291992
2014-06-25 13:30:00+00:00,55.08769226074219
2014-06-26 13:30:00+00:00,55.044193267822266
2014-06-27 13:30:00+00:00,55.096397399902344
2014-06-30 13:30:00+00:00,55.026798248291016
2014-07-01 13:30:00+00:00,55.505210876464844
2014-07-02 13:30:00+00:00,55.39213943481445
2014-07-03 13:30:00+00:00,55.67048263549805
2014-07-07 13:30:00+00:00,55.174678802490234
2014-07-08 13:30:00+00:00,54.731048583984375
2014-07-09 13:30:00+00:00,55.07900619506836
2014-07-10 13:30:00+00:00,54.896324157714844
2014-07-11 13:30:00+00:00,55.10506057739258
2014-07-14 13:30:00+00:00,55.37473678588867
2014-07-15 13:30:00+00:00,55.11377716064453
2014-07-16 13:30:00+00:00,55.15727615356445
2014-07-17 13:30:00+00:00,54.391815185546875
2014-07-18 13:30:00+00:00,55.19207000732422
2014-07-21 13:30:00+00:00,55.20947265625
2014-07-22 13:30:00+00:00,55.583499908447266
2014-07-23 13:30:00+00:00,55.84445571899414
2014-07-24 13:30:00+00:00,56.02714157104492
2014-07-25 13:30:00+00:00,55.84445571899414
2014-07-28 13:30:00+00:00,55.748779296875
2014-07-29 13:30:00+00:00,55.566104888916016
2014-07-30 13:30:00+00:00,55.653079986572266
2014-07-31 13:30:00+00:00,54.45269775390625
2014-08-01 13:30:00+00:00,54.46140670776367
2014-08-04 13:30:00+00:00,54.87892150878906
2014-08-05 13:30:00+00:00,54.26133346557617
2014-08-06 13:30:00+00:00,54.02646255493164
2014-08-07 13:30:00+00:00,53.74811553955078
2014-08-08 13:30:00+00:00,54.3309211730957
2014-08-11 13:30:00+00:00,54.53097915649414
2014-08-12 13:30:00+00:00,54.47879409790039
2014-08-13 13:30:00+00:00,54.939815521240234
2014-08-14 13:30:00+00:00,55.235572814941406
2014-08-15 13:30:00+00:00,55.35734176635742
2014-08-18 13:30:00+00:00,55.71398162841797
2014-08-19 13:30:00+00:00,56.11410903930664
2014-08-20 13:30:00+00:00,56.340267181396484
2014-08-21 13:30:00+00:00,56.44465637207031
2014-08-22 13:30:00+00:00,56.470760345458984
2014-08-25 13:30:00+00:00,56.7578010559082
2014-08-26 13:30:00+00:00,56.80999755859375
2014-08-27 13:30:00+00:00,56.731712341308594
2014-08-28 13:30:00+00:00,56.67951202392578
2014-08-29 13:30:00+00:00,56.9578742980957
2014-09-02 13:30:00+00:00,57.1318473815918
2014-09-03 13:30:00+00:00,57.1318473815918
2014-09-04 13:30:00+00:00,57.02744674682617
2014-09-05 13:30:00+00:00,57.36669921875
2014-09-08 13:30:00+00:00,57.36669921875
2014-09-09 13:30:00+00:00,56.9578742980957
2014-09-10 13:30:00+00:00,57.25362777709961
2014-09-11 13:30:00+00:00,57.14923858642578
2014-09-12 13:30:00+00:00,56.7925910949707
2014-09-15 13:30:00+00:00,56.488155364990234
2014-09-16 13:30:00+00:00,57.11443328857422
2014-09-17 13:30:00+00:00,57.20143127441406
2014-09-18 13:30:00+00:00,57.514583587646484
2014-09-19 13:30:00+00:00,57.444976806640625
2014-09-22 13:30:00+00:00,56.7925910949707
2014-09-23 13:30:00+00:00,56.592525482177734
2014-09-24 13:30:00+00:00,57.197837829589844
2014-09-25 13:30:00+00:00,56.42156982421875
2014-09-26 13:30:00+00:00,56.89255142211914
2014-09-29 13:30:00+00:00,56.84894943237305
2014-09-30 13:30:00+00:00,56.57858657836914
2014-10-01 13:30:00+00:00,55.75000762939453
2014-10-02 13:30:00+00:00,55.706398010253906
2014-10-03 13:30:00+00:00,56.51752853393555
2014-10-06 13:30:00+00:00,56.37797927856445
2014-10-07 13:30:00+00:00,55.40113067626953
2014-10-08 13:30:00+00:00,56.508811950683594
2014-10-09 13:30:00+00:00,55.16563415527344
2014-10-10 13:30:00+00:00,54.36322784423828
2014-10-13 13:30:00+00:00,53.0898323059082
2014-10-14 13:30:00+00:00,52.85433578491211
2014-10-15 13:30:00+00:00,52.58396911621094
2014-10-16 13:30:00+00:00,52.92413330078125
2014-10-17 13:30:00+00:00,53.82248306274414
2014-10-20 13:30:00+00:00,54.249847412109375
2014-10-21 13:30:00+00:00,55.60173034667969
2014-10-22 13:30:00+00:00,55.200531005859375
2014-10-23 13:30:00+00:00,56.06398010253906
2014-10-24 13:30:00+00:00,56.657081604003906
2014-10-27 13:30:00+00:00,56.508811950683594
2014-10-28 13:30:00+00:00,57.18037414550781
2014-10-29 13:30:00+00:00,56.831512451171875
2014-10-30 13:30:00+00:00,57.267608642578125
2014-10-31 13:30:00+00:00,57.87813949584961
2014-11-03 14:30:00+00:00,57.96533966064453
2014-11-04 14:30:00+00:00,57.86940383911133
2014-11-05 14:30:00+00:00,58.1572151184082
2014-11-06 14:30:00+00:00,58.462486267089844
2014-11-07 14:30:00+00:00,58.218292236328125
2014-11-10 14:30:00+00:00,58.427616119384766
2014-11-11 14:30:00+00:00,58.453758239746094
2014-11-12 14:30:00+00:00,58.47993850708008
2014-11-13 14:30:00+00:00,58.36654281616211
2014-11-14 14:30:00+00:00,58.296791076660156
2014-11-17 14:30:00+00:00,58.401432037353516
2014-11-18 14:30:00+00:00,59.1078987121582
2014-11-19 14:30:00+00:00,58.855010986328125
2014-11-20 14:30:00+00:00,58.81137466430664
2014-11-21 14:30:00+00:00,59.13405227661133
2014-11-24 14:30:00+00:00,59.43061447143555
2014-11-25 14:30:00+00:00,59.526554107666016
2014-11-26 14:30:00+00:00,59.94519805908203
2014-11-28 14:30:00+00:00,60.049869537353516
2014-12-01 14:30:00+00:00,59.6312255859375
2014-12-02 14:30:00+00:00,60.023704528808594
2014-12-03 14:30:00+00:00,60.137088775634766
2014-12-04 14:30:00+00:00,60.16326141357422
2014-12-05 14:30:00+00:00,60.36386489868164
2014-12-08 14:30:00+00:00,60.15452575683594
2014-12-09 14:30:00+00:00,60.137088775634766
2014-12-10 14:30:00+00:00,59.23001480102539
2014-12-11 14:30:00+00:00,59.552711486816406
2014-12-12 14:30:00+00:00,58.881134033203125
2014-12-15 14:30:00+00:00,58.471214294433594
2014-12-16 14:30:00+00:00,57.8258171081543
2014-12-17 14:30:00+00:00,58.81137466430664
2014-12-18 14:30:00+00:00,60.35511779785156
2014-12-19 14:30:00+00:00,60.38130187988281
2014-12-22 14:30:00+00:00,60.39002227783203
2014-12-23 14:30:00+00:00,60.076011657714844
2014-12-24 14:30:00+00:00,60.16090393066406
2014-12-26 14:30:00+00:00,60.44099044799805
2014-12-29 14:30:00+00:00,60.423500061035156
2014-12-30 14:30:00+00:00,59.95087814331055
2014-12-31 14:30:00+00:00,59.565792083740234
2015-01-02 14:30:00+00:00,59.469505310058594
2015-01-05 14:30:00+00:00,58.69934844970703
2015-01-06 14:30:00+00:00,58.200504302978516
2015-01-07 14:30:00+00:00,59.163204193115234
2015-01-08 14:30:00+00:00,60.37098693847656
2015-01-09 14:30:00+00:00,60.05592346191406
2015-01-12 14:30:00+00:00,59.7058219909668
2015-01-13 14:30:00+00:00,59.50453567504883
2015-01-14 14:30:00+00:00,59.303226470947266
2015-01-15 14:30:00+00:00,58.90938186645508
2015-01-16 14:30:00+00:00,59.62706756591797
2015-01-20 14:30:00+00:00,59.95087814331055
2015-01-21 14:30:00+00:00,60.187171936035156
2015-01-22 14:30:00+00:00,61.21992492675781
2015-01-23 14:30:00+00:00,61.097389221191406
2015-01-26 14:30:00+00:00,61.158653259277344
2015-01-27 14:30:00+00:00,60.37971496582031
2015-01-28 14:30:00+00:00,59.68832778930664
2015-01-29 14:30:00+00:00,60.257198333740234
2015-01-30 14:30:00+00:00,59.154441833496094
2015-02-02 14:30:00+00:00,59.592041015625
2015-02-03 14:30:00+00:00,60.16090393066406
2015-02-04 14:30:00+00:00,60.06464385986328
2015-02-05 14:30:00+00:00,60.721046447753906
2015-02-06 14:30:00+00:00,60.134666442871094
2015-02-09 14:30:00+00:00,59.758323669433594
2015-02-10 14:30:00+00:00,60.589778900146484
2015-02-11 14:30:00+00:00,60.904842376708984
2015-02-12 14:30:00+00:00,61.29866409301758
2015-02-13 14:30:00+00:00,61.37745666503906
2015-02-17 14:30:00+00:00,61.63999938964844
2015-02-18 14:30:00+00:00,61.82377624511719
2015-02-19 14:30:00+00:00,61.858795166015625
2015-02-20 14:30:00+00:00,62.36643600463867
2015-02-23 14:30:00+00:00,62.585205078125
2015-02-24 14:30:00+00:00,62.655250549316406
2015-02-25 14:30:00+00:00,62.506446838378906
2015-02-26 14:30:00+00:00,62.602725982666016
2015-02-27 14:30:00+00:00,62.36643600463867
2015-03-02 14:30:00+00:00,62.75150680541992
2015-03-03 14:30:00+00:00,62.331398010253906
2015-03-04 14:30:00+00:00,62.25263214111328
2015-03-05 14:30:00+00:00,62.39268112182617
2015-03-06 14:30:00+00:00,61.39496994018555
2015-03-09 13:30:00+00:00,61.77127456665039
2015-03-10 13:30:00+00:00,60.817325592041016
2015-03-11 13:30:00+00:00,60.68604278564453
2015-03-12 13:30:00+00:00,61.368690490722656
2015-03-13 13:30:00+00:00,61.106143951416016
2015-03-16 13:30:00+00:00,62.0425910949707
2015-03-17 13:30:00+00:00,62.08638000488281
2015-03-18 13:30:00+00:00,62.75150680541992
2015-03-19 13:30:00+00:00,62.83901596069336
2015-03-20 13:30:00+00:00,63.311622619628906
2015-03-23 13:30:00+00:00,62.98782730102539
2015-03-24 13:30:00+00:00,62.67275619506836
2015-03-25 13:30:00+00:00,61.37620544433594
2015-03-26 13:30:00+00:00,61.393795013427734
2015-03-27 13:30:00+00:00,61.85023880004883
2015-03-30 13:30:00+00:00,62.420799255371094
2015-03-31 13:30:00+00:00,61.70978927612305
2015-04-01 13:30:00+00:00,61.200679779052734
2015-04-02 13:30:00+00:00,61.349884033203125
2015-04-06 13:30:00+00:00,61.657135009765625
2015-04-07 13:30:00+00:00,61.63955307006836
2015-04-08 13:30:00+00:00,61.85023880004883
2015-04-09 13:30:00+00:00,62.060909271240234
2015-04-10 13:30:00+00:00,62.41201400756836
2015-04-13 13:30:00+00:00,62.087242126464844
2015-04-14 13:30:00+00:00,62.01702117919922
2015-04-15 13:30:00+00:00,62.218910217285156
2015-04-16 13:30:00+00:00,62.2540168762207
2015-04-17 13:30:00+00:00,61.49911117553711
2015-04-20 13:30:00+00:00,62.166255950927734
2015-04-21 13:30:00+00:00,62.350582122802734
2015-04-22 13:30:00+00:00,62.56124496459961
2015-04-23 13:30:00+00:00,62.649051666259766
2015-04-24 13:30:00+00:00,62.754356384277344
2015-04-27 13:30:00+00:00,62.2628059387207
2015-04-28 13:30:00+00:00,62.32425308227539
2015-04-29 13:30:00+00:00,61.92044448852539
2015-04-30 13:30:00+00:00,61.0689697265625
2015-05-01 13:30:00+00:00,61.999446868896484
2015-05-04 13:30:00+00:00,62.1486701965332
2015-05-05 13:30:00+00:00,61.22698211669922
2015-05-06 13:30:00+00:00,60.9812126159668
2015-05-07 13:30:00+00:00,61.49911117553711
2015-05-08 13:30:00+00:00,62.289154052734375
2015-05-11 13:30:00+00:00,62.087242126464844
2015-05-12 13:30:00+00:00,61.86779022216797
2015-05-13 13:30:00+00:00,61.9379997253418
2015-05-14 13:30:00+00:00,62.80702590942383
2015-05-15 13:30:00+00:00,62.938690185546875
2015-05-18 13:30:00+00:00,63.272274017333984
2015-05-19 13:30:00+00:00,63.254730224609375
2015-05-20 13:30:00+00:00,63.23720169067383
2015-05-21 13:30:00+00:00,63.3249626159668
2015-05-22 13:30:00+00:00,63.22835922241211
2015-05-26 13:30:00+00:00,62.58756637573242
2015-05-27 13:30:00+00:00,63.41272735595703
2015-05-28 13:30:00+00:00,63.3249626159668
2015-05-29 13:30:00+00:00,63.12308883666992
2015-06-01 13:30:00+00:00,63.17573928833008
2015-06-02 13:30:00+00:00,62.90359878540039
2015-06-03 13:30:00+00:00,63.00016403198242
2015-06-04 13:30:00+00:00,62.508567810058594
2015-06-05 13:30:00+00:00,62.32425308227539
2015-06-08 13:30:00+00:00,61.955562591552734
2015-06-09 13:30:00+00:00,62.00823211669922
2015-06-10 13:30:00+00:00,62.763126373291016
2015-06-11 13:30:00+00:00,62.938690185546875
2015-06-12 13:30:00+00:00,62.596336364746094
2015-06-15 13:30:00+00:00,62.552490234375
2015-06-16 13:30:00+00:00,62.96504211425781
2015-06-17 13:30:00+00:00,63.06159210205078
2015-06-18 13:30:00+00:00,63.95698547363281
2015-06-19 13:30:00+00:00,63.9043083190918
2015-06-22 13:30:00+00:00,64.19395446777344
2015-06-23 13:30:00+00:00,64.31686401367188
2015-06-24 13:30:00+00:00,63.75069808959961
2015-06-25 13:30:00+00:00,64.1029052734375
2015-06-26 13:30:00+00:00,63.9091911315918
2015-06-29 13:30:00+00:00,62.72046661376953
2015-06-30 13:30:00+00:00,62.90536880493164
2015-07-01 13:30:00+00:00,63.49531936645508
2015-07-02 13:30:00+00:00,63.354434967041016
2015-07-06 13:30:00+00:00,63.22238540649414
2015-07-07 13:30:00+00:00,63.61861038208008
2015-07-08 13:30:00+00:00,62.68525695800781
