date,momentum_return,market_return,weight_momentum,weight_market,turnover,leverage,net_return
2013-04-19 13:30:00+00:00,0.0,0.008693378956389886,0.5024381524100175,-0.5068060376710661,1.0,1.0,-0.004852641859147324
2013-04-22 13:30:00+00:00,0.0,0.0044377654454568205,0.503573730662212,-0.5102056574964694,0.0,1.0,-0.0022550387024779257
2013-04-23 13:30:00+00:00,0.025530454858604168,0.010309669808475252,0.5125397832335559,-0.5115825612893087,0.0,1.0,0.0075904621544935
2013-04-24 13:30:00+00:00,-0.012639040107033983,0.0006336531726971462,0.5095307233377654,-0.5154157441652814,0.0,1.0,-0.0068081291707493
2013-04-25 13:30:00+00:00,0.004849235385340656,0.004053769405796714,0.5118093705393985,-0.5173108676861462,0.0,1.0,0.0003755054576121667
2013-04-26 13:30:00+00:00,-0.0007724705331130233,-0.0017663448288844918,0.511152078449491,-0.5161326316461063,0.0,1.0,0.000512439337797983
2013-04-29 13:30:00+00:00,0.005795081457856677,0.006698661591384436,0.5143720405358958,-0.519850569377813,0.0,1.0,-0.0005011822846527782
2013-04-30 13:30:00+00:00,-0.004417260105851639,0.002385723484831459,0.5139080013782914,-0.522930609151725,0.0,1.0,-0.0035182871871447495
2013-05-01 13:30:00+00:00,-0.0007714220906235303,-0.008768162558265735,0.49763668150515245,-0.49365413789385837,0.03683861053001636,1.0,0.0039739985476037135
2013-05-02 13:30:00+00:00,0.004440026142796816,0.009287571361453306,0.5010393165544453,-0.49942826473487434,0.0,1.0,-0.002381280539020772
2013-05-03 13:30:00+00:00,0.011339643002453048,0.010141074573120523,0.5064115489596825,-0.5041849896759741,0.0,1.0,0.0006109153223675528
2013-05-06 13:30:00+00:00,-0.0015201434245837309,0.002540814966934146,0.5066838839291808,-0.5065078214723722,0.0,1.0,-0.0020568113351089575
2013-05-07 13:30:00+00:00,0.000380275216131043,0.005068278211393551,0.5080860089593803,-0.5102896352368927,0.0,1.0,-0.0023803956129499334
2013-05-08 13:30:00+00:00,0.004946785098335571,0.004551083307235748,0.5105049224807454,-0.512517154698887,0.0,1.0,0.00018506927605863363
2013-05-09 13:30:00+00:00,0.00018946717713141936,-0.002816067111542697,0.5098195555518659,-0.5102910578299114,0.0,1.0,0.0015340542490707165
2013-05-10 13:30:00+00:00,0.002271319917729775,0.0032537414503406303,0.5112374034504064,-0.5122117929093438,0.0,1.0,-0.0005083442365786368
2013-05-13 13:30:00+00:00,0.0026440925682325034,0.000795549977184784,0.5121086424507909,-0.5121387347347371,0.0,1.0,0.0009383165579505147
2013-05-14 13:30:00+00:00,0.008664786162997817,0.010333928546781612,0.516991107244198,-0.5178770555817843,0.0,1.0,-0.000861045592681087
2013-05-15 13:30:00+00:00,0.0033613374057350764,0.005386295504501204,0.5192780823231341,-0.521217739369961,0.0,1.0,-0.001057609690104549
2013-05-16 13:30:00+00:00,-0.004280704198604601,-0.004695315750340212,0.51694227854752,-0.5186571549796182,0.0,1.0,0.00021845361282413065
2013-05-17 13:30:00+00:00,-0.0020563157334971827,0.00967719692177127,0.5190392429247309,-0.5268840230986459,0.0,1.0,-0.006088096345262934
2013-05-20 13:30:00+00:00,-0.0013108588132366705,-5.981398538068561e-05,0.5186985122597753,-0.5271977300626035,0.0,1.0,-0.0006548245137010144
2013-05-21 13:30:00+00:00,0.0043136204913143406,0.001437455007910371,0.5201694107024681,-0.52717865351823,0.0,1.0,0.001473693133108179
2013-05-22 13:30:00+00:00,-0.0054157330427280215,-0.007417144005351539,0.5167905044578595,-0.5227002613996623,0.0,1.0,0.0010871089433819351
2013-05-23 13:30:00+00:00,-0.0022532331926105043,-0.002893157790192835,0.5154498471547438,-0.5210098985645053,0.0,1.0,0.0003418524339815076
2013-05-24 13:30:00+00:00,0.0005645594671122023,-0.0008458621949892775,0.5153668205973464,-0.5201916656973009,0.0,1.0,0.0007257522864912806
2013-05-28 13:30:00+00:00,0.00451409496108468,0.005988766058922401,0.5181050479528362,-0.5237232500696302,0.0,1.0,-0.000794843804645971
2013-05-29 13:30:00+00:00,-0.013480844455093233,-0.006494316911944797,0.5129616873446279,-0.5221963033435334,0.0,1.0,-0.0035892211836972927
2013-05-30 13:30:00+00:00,0.0007590620002957404,0.0036920777729485543,0.5141451913464727,-0.5249350927654408,0.0,1.0,-0.0015445720211720501
2013-05-31 13:30:00+00:00,-0.013843895313685572,-0.014352238445104137,0.5068194868003858,-0.5171889125505355,0.0,1.0,0.0004102690335846796
2013-06-03 13:30:00+00:00,-0.005577078913447275,0.005506277582443486,0.49999122919509054,-0.5055638893987923,0.02400839935092125,1.0,-0.005559634828573222
2013-06-04 13:30:00+00:00,-0.0005800857392918024,-0.004807103633058141,0.49863694666534486,-0.5020620364454085,0.0,1.0,0.0021343078466925067
2013-06-05 13:30:00+00:00,-0.013738129986173186,-0.014000932592420967,0.4917015209081163,-0.49494705152452856,0.0,1.0,0.00017304515933636787
2013-06-06 13:30:00+00:00,0.007455214165300372,0.009053161525225839,0.4957743154832729,-0.49983827826766736,0.0,1.0,-0.0008210478410642879
2013-06-07 13:30:00+00:00,0.01674804625217008,0.012720510357977055,0.5031020011620316,-0.5052168099487041,0.0,1.0,0.001939100789382154
2013-06-10 13:30:00+00:00,-0.0019155273354156677,0.0,0.5026256705371291,-0.5057071729630606,0.0,1.0,-0.0009696580166805775
2013-06-11 13:30:00+00:00,-0.004605661159021168,-0.010315973555059754,0.4988660379900074,-0.49904508360778077,0.0,1.0,0.0028959859136187547
2013-06-12 13:30:00+00:00,-0.010410707174206668,-0.008276383133663079,0.4942008954297077,-0.4954445306853657,0.0,1.0,-0.0010692123087140892
2013-06-13 13:30:00+00:00,0.0126631307563434,0.015208481999569035,0.5011018299194445,-0.5036255311992623,0.0,1.0,-0.0012827810489373138
2013-06-14 13:30:00+00:00,0.0009618732672609376,-0.006272583999167747,0.49976713409842627,-0.498653852340789,0.0,1.0,0.0036350775219955197
2013-06-17 13:30:00+00:00,0.0023064145162638994,0.007721591771638003,0.5022778045799804,-0.5038665495966282,0.0,1.0,-0.002703683691246392
2013-06-18 13:30:00+00:00,0.00421849718697076,0.007905784352547185,0.5053419320436346,-0.508801751621517,0.0,1.0,-0.0018705551588268485
2013-06-19 13:30:00+00:00,-0.009547272834940723,-0.013816887062754413,0.4994188396570868,-0.5006704872385163,0.0,1.0,0.002199466658377087
2013-06-20 13:30:00+00:00,-0.03238879995106991,-0.024778600219483415,0.48507471835674887,-0.4901150593719364,0.0,1.0,-0.0037756154254240584
2013-06-21 13:30:00+00:00,0.004980978868082131,0.003210471760239253,0.4870833255904658,-0.49127751099176914,0.0,1.0,0.0008366939832418898
2013-06-24 13:30:00+00:00,-0.006344258299597838,-0.012635771396854456,0.4824918526270561,-0.48356521034736377,0.0,1.0,0.0031115355093822377
2013-06-25 13:30:00+00:00,0.0089783922764064,0.009614115418694391,0.4869811501238316,-0.4883720077170072,0.0,1.0,-0.00032300300264139213
2013-06-26 13:30:00+00:00,0.008898938624664288,0.009900982970323602,0.4915643326754153,-0.4934578991974808,0.0,1.0,-0.0005076999462208131
2013-06-27 13:30:00+00:00,0.010762573788279273,0.00586950397183994,0.49567107242644354,-0.49517168727326766,0.0,1.0,0.0023881919218776302
2013-06-28 13:30:00+00:00,0.0,-0.004097211311629767,0.4946704181525075,-0.49214731387464594,0.0,1.0,0.002022870657342449
2013-07-01 13:30:00+00:00,0.001946591555253896,0.005859379170083834,0.5019616267589421,-0.503921880182484,0.01318226797284655,1.0,-0.001968937322353773
2013-07-02 13:30:00+00:00,-0.0019428096983018506,-0.0009292470363151395,0.5012434988252749,-0.5037119663296961,0.0,1.0,-0.0005129003839011012
2013-07-03 13:30:00+00:00,0.001168006775441599,0.0004343667169335319,0.5016480063251,-0.5037490558750728,0.0,1.0,0.0003607077087268295
2013-07-05 13:30:00+00:00,0.009916388778157259,0.010788618492401314,0.5068588264292229,-0.5094212902475719,0.0,1.0,-0.00046617210018871073
2013-07-08 13:30:00+00:00,0.005583839935505042,0.005704530264522001,0.5097307118993468,-0.5123691820050666,0.0,1.0,-8.17429918827884e-05
2013-07-09 13:30:00+00:00,0.006892475562627842,0.0071972254725978235,0.5133365639397222,-0.5161498712881516,0.0,1.0,-0.00018028243376621574
2013-07-10 13:30:00+00:00,0.0003803035186684678,0.0003636736570520327,0.5135309859119003,-0.516336775289656,0.0,1.0,1.5612092967782287e-06
2013-07-11 13:30:00+00:00,0.018437539995361574,0.013620478856424922,0.5217316652292165,-0.5221010631783147,0.0,1.0,0.0024295415800283547
2013-07-12 13:30:00+00:00,0.0022394941596206586,0.0004182051521284258,0.5224068668952905,-0.5218267428868734,0.0,1.0,0.0009441172816647102
2013-07-15 13:30:00+00:00,0.0022346553418561843,0.0038208880895320707,0.524010449697378,-0.5242569731847642,0.0,1.0,-0.0008323946719182358
2013-07-16 13:30:00+00:00,-0.003902174796912239,-0.0037464813436952626,0.5220108826639078,-0.5223380958932581,0.0,1.0,-8.661378174127141e-05
2013-07-17 13:30:00+00:00,0.004663514438787875,0.0025666428661164087,0.5238754175514433,-0.5231097137705158,0.0,1.0,0.0010877975600298965
2013-07-18 13:30:00+00:00,0.004641784615623035,0.0054777113073476436,0.5265386426635221,-0.5262065199954697,0.0,1.0,-0.00043967952136314217
2013-07-19 13:30:00+00:00,0.004435363705811879,0.0017759549603129088,0.5281373243001867,-0.5264067443448232,0.0,1.0,0.001394918925089907
2013-07-22 13:30:00+00:00,0.0012878774391476,0.0019508633053793023,0.5290040927985691,-0.527619796025244,0.0,1.0,-0.00035272383746089007
2013-07-23 13:30:00+00:00,-0.0016536543845208085,-0.002123652313761659,0.5280027201847601,-0.5263731230257808,0.0,1.0,0.00023973868217727672
2013-07-24 13:30:00+00:00,-0.0034975841163996657,-0.003665716037507649,0.5261155552815245,-0.5244032892356661,0.0,1.0,7.684809030217618e-05
