leverage,oos__initial_capital,oos__final_value,oos__total_return,oos__cagr,oos__annualized_volatility,oos__sharpe_ratio,oos__sortino_ratio,oos__calmar_ratio,oos__max_drawdown,oos__average_drawdown,oos__longest_drawdown_days,oos__profit_factor,oos__win_rate,oos__turnover_per_bar,oos__annualized_turnover,oos__total_fees,oos__rebalance_count,oos__exposure_pct,oos__average_exposure,oos__best_year,oos__worst_year,oos__monthly_hit_rate,oos__elapsed_days,oos__positive_complete_year_ratio,oos__complete_year_count,oos__worst_rolling_3y_sharpe,check__sample_at_least_5y,check__independent_oos,check__costs_included,check__cagr_at_least_40pct,check__sharpe_above_1_5,check__max_drawdown_at_most_20pct,check__profit_factor_above_1_3,check__walk_forward_passed,strict_oos_passed
1.0,10000.0,10506.725243423107,0.05067252434231073,0.003696673860970945,0.057727138296343426,0.12170421003771191,0.1514987566621601,0.02194800114256692,-0.16842872555721955,-0.05457940754830559,1342.0,1.0188415971407319,0.526706231454006,,,,,,,0.06249068333628238,-0.07306700979796055,0.546583850931677,4893.0,0.5833333333333334,12,-0.9516636626827636,True,True,True,False,False,True,False,False,False
2.0,10000.0,6299.957946261251,-0.3700042053738749,-0.03390225995799867,0.11592446273544114,-0.3738443394999488,-0.46750583275979046,-0.07893863248269598,-0.42947614991215277,-0.19554649725305126,3367.0,0.9441343257071086,0.5097922848664689,,,,,,,0.084227162175043,-0.17664549502760385,0.45962732919254656,4893.0,0.3333333333333333,12,-1.3096972001365494,True,True,True,False,False,False,False,False,False
3.0,10000.0,3675.523550872716,-0.6324476449127284,-0.07199100655608037,0.17480992718545663,-0.5327180761623678,-0.6672399282455269,-0.10696638640690688,-0.673024573179672,-0.3541779614152863,3367.0,0.921174733947539,0.5047477744807122,,,,,,,0.10581663286674026,-0.27096225117292017,0.453416149068323,4893.0,0.3333333333333333,12,-1.4167889893980024,True,True,True,False,False,False,False,False,False
