date,momentum_return,market_return,weight_momentum,weight_market,turnover,leverage,net_return
2013-04-19 13:30:00+00:00,0.0,0.008693378956389886,1.0099622819645702,-1.0187422668133486,2.0,2.0,-0.009864013877024807
2013-04-22 13:30:00+00:00,0.0,0.0044377654454568205,1.0147229298317082,-1.0280865503264425,0.0,2.0,-0.004691574150125552
2013-04-23 13:30:00+00:00,0.025530454858604168,0.010309669808475252,1.0251126802848476,-1.0231981745528167,0.0,2.0,0.015136470165024072
2013-04-24 13:30:00+00:00,-0.012639040107033983,0.0006336531726971462,1.0262938773891273,-1.0381474527810544,0.0,2.0,-0.013775427970587534
2013-04-25 13:30:00+00:00,0.004849235385340656,0.004053769405796714,1.0306546005823947,-1.0417332241300856,0.0,2.0,0.0005976952825692718
2013-04-26 13:30:00+00:00,-0.0007724705331130233,-0.0017663448288844918,1.0289598854694622,-1.038985843814989,0.0,2.0,0.000873274864117153
2013-04-29 13:30:00+00:00,0.005795081457856677,0.006698661591384436,1.0361325212331118,-1.047168272507054,0.0,2.0,-0.0011675431334281267
2013-04-30 13:30:00+00:00,-0.004417260105851639,0.002385723484831459,1.039084607612874,-1.0573276644105087,0.0,2.0,-0.00724575571134389
2013-05-01 13:30:00+00:00,-0.0007714220906235303,-0.008768162558265735,0.9915166610553616,-0.9835816383957896,0.09641227202338265,2.0,0.007777899410995593
2013-05-02 13:30:00+00:00,0.004440026142796816,0.009287571361453306,1.000826432930322,-0.9976083556406293,0.0,2.0,-0.0049033596809465625
2013-05-03 13:30:00+00:00,0.011339643002453048,0.010141074573120523,1.0111021030450145,-1.0066565512424606,0.0,2.0,0.0010615588068936875
2013-05-06 13:30:00+00:00,-0.0015201434245837309,0.002540814966934146,1.0138897109368206,-1.0135374046584835,0.0,2.0,-0.004265383166120735
2013-05-07 13:30:00+00:00,0.000380275216131043,0.005068278211393551,1.0192921909355457,-1.0237129760325598,0.0,2.0,-0.004921967336138341
2013-05-08 13:30:00+00:00,0.004946785098335571,0.004551083307235748,1.0241167021289646,-1.028153412711787,0.0,2.0,0.0002125814637124393
2013-05-09 13:30:00+00:00,0.00018946717713141936,-0.002816067111542697,1.0213297318709345,-1.0222742999832573,0.0,2.0,0.0029187505911286416
2013-05-10 13:30:00+00:00,0.002271319917729775,0.0032537414503406303,1.0248558404826305,-1.0268091575152989,0.0,2.0,-0.0011770846215403328
2013-05-13 13:30:00+00:00,0.0026440925682325034,0.000795549977184784,1.0257989199049955,-1.0258591974121707,0.0,2.0,0.0017223007888604552
2013-05-14 13:30:00+00:00,0.008664786162997817,0.010333928546781612,1.0366397200012651,-1.0384161707443098,0.0,2.0,-0.001883462278540114
2013-05-15 13:30:00+00:00,0.0033613374057350764,0.005386295504501204,1.0425004448929975,-1.0463944920386243,0.0,2.0,-0.0022793554058053622
2013-05-16 13:30:00+00:00,-0.004280704198604601,-0.004695315750340212,1.0377473624823625,-1.0411899296087996,0.0,2.0,0.00027988158740265814
2013-05-17 13:30:00+00:00,-0.0020563157334971827,0.00967719692177127,1.0485954268039028,-1.064443940623969,0.0,2.0,-0.012380371131292128
2013-05-20 13:30:00+00:00,-0.0013108588132366705,-5.981398538068561e-05,1.0487746540494707,-1.0659595196316343,0.0,2.0,-0.0014815268430774433
2013-05-21 13:30:00+00:00,0.0043136204913143406,0.001437455007910371,1.0503355555765372,-1.0644887464324202,0.0,2.0,0.0028211120681197587
2013-05-22 13:30:00+00:00,-0.0054157330427280215,-0.007417144005351539,1.0425241240311005,-1.0544459068925198,0.0,2.0,0.002036494429442532
2013-05-23 13:30:00+00:00,-0.0022532331926105043,-0.002893157790192835,1.0396230409843084,-1.0508372407489466,0.0,2.0,0.0005309935088640563
2013-05-24 13:30:00+00:00,0.0005645594671122023,-0.0008458621949892775,1.0388541016836315,-1.0485798153340886,0.0,2.0,0.0013051576044171274
2013-05-28 13:30:00+00:00,0.00451409496108468,0.005988766058922401,1.0453843507585372,-1.0567202383270942,0.0,2.0,-0.0017608480630665964
2013-05-29 13:30:00+00:00,-0.013480844455093233,-0.006494316911944797,1.0389807916935099,-1.0576850904320676,0.0,2.0,-0.007400622634037402
2013-05-30 13:30:00+00:00,0.0007590620002957404,0.0036920777729485543,1.0431984773371128,-1.0650911429116119,0.0,2.0,-0.0032870396957865116
2013-05-31 13:30:00+00:00,-0.013843895313685572,-0.014352238445104137,1.0280637586981525,-1.0490977384283737,0.0,2.0,0.0006738766165498405
2013-06-03 13:30:00+00:00,-0.005577078913447275,0.005506277582443486,1.0057807730484614,-1.0169907186641844,0.0771614971265262,2.0,-0.011292572165088945
2013-06-04 13:30:00+00:00,-0.0005800857392918024,-0.004807103633058141,1.00105825262737,-1.0079344265917183,0.0,2.0,0.0041347057745427926
