leverage,oos__initial_capital,oos__final_value,oos__total_return,oos__cagr,oos__annualized_volatility,oos__sharpe_ratio,oos__sortino_ratio,oos__calmar_ratio,oos__max_drawdown,oos__average_drawdown,oos__longest_drawdown_days,oos__profit_factor,oos__win_rate,oos__turnover_per_bar,oos__annualized_turnover,oos__total_fees,oos__rebalance_count,oos__exposure_pct,oos__average_exposure,oos__best_year,oos__worst_year,oos__monthly_hit_rate,oos__elapsed_days,oos__positive_complete_year_ratio,oos__complete_year_count,oos__worst_rolling_3y_sharpe,check__sample_at_least_5y,check__independent_oos,check__costs_included,check__cagr_at_least_40pct,check__sharpe_above_1_5,check__max_drawdown_at_most_20pct,check__profit_factor_above_1_3,check__walk_forward_passed,check__inception_covered,strict_oos_passed
1.0,10000.0,12157.791770183187,0.2157791770183186,0.011375745701110551,0.0904264310084352,0.22684717706170796,0.3258491802150985,0.04055489183720984,-0.28050242981225515,-0.13300121963368025,3706.0,1.0320344953430676,0.49608835710998617,,,,,,,0.14417524621194455,-0.09675477541685762,0.5555555555555556,6309.0,0.4375,16,-1.2216975132104209,True,True,True,False,False,False,False,False,True,False
2.0,10000.0,6725.564865110987,-0.3274435134889013,-0.022702882603963248,0.1808528620168704,-0.09372386521896278,-0.13285942550638422,-0.03320973237714136,-0.6836213657533086,-0.42695904896302095,3864.0,0.9870598626067482,0.49608835710998617,,,,,,,0.2530552405413513,-0.22132176384704128,0.5362318840579711,6309.0,0.4375,16,-1.4951973396695801,True,True,True,False,False,False,False,False,True,False
3.0,10000.0,3373.0171019544373,-0.6626982898045563,-0.060978905815003426,0.2712792930253056,-0.20058087931251958,-0.28433590879727116,-0.06990817818518286,-0.8722714194249737,-0.6044311809184412,3864.0,0.9725108412192589,0.49608835710998617,,,,,,,0.36668907749403523,-0.3331654936965617,0.5217391304347826,6309.0,0.4375,16,-1.586363948489297,True,True,True,False,False,False,False,False,True,False
