regime,observations,initial_capital,final_value,total_return,cagr,annualized_volatility,sharpe_ratio,sortino_ratio,calmar_ratio,max_drawdown,average_drawdown,longest_drawdown_days,profit_factor,win_rate,turnover_per_bar,annualized_turnover,total_fees,rebalance_count,exposure_pct,average_exposure,best_year,worst_year,monthly_hit_rate,elapsed_days,positive_complete_year_ratio,complete_year_count,worst_rolling_3y_sharpe,family
2009_2012,902,10000.0,11098.287194141243,0.10982871941412431,0.02954819376184603,0.10334194542167895,0.4600481196077427,0.6558345994519575,0.22392766355197352,-0.13195419133638175,-0.04609058489753616,420.0,1.066007250747751,0.5155210643015521,,,,,,,0.0700907531782391,-0.08054886164961783,0.5952380952380952,1307.0416666666667,0.6666666666666666,3,0.09590414269062227,period
2013_2019,1762,10000.0,9134.099108723036,-0.0865900891276965,-0.012869054772970068,0.08752355418346776,-0.17071101520849002,-0.25323951882408685,-0.052206357553965965,-0.24650359412006984,-0.11966953442102199,1674.0,0.9767728695390351,0.48240635641316687,,,,,,,0.11052234725354326,-0.09675477541685762,0.4939759036144578,2554.0,0.42857142857142855,7,-1.2216975132104184,period
2020_plus,1682,10000.0,11993.143282777006,0.19931432827770057,0.02753483482374741,0.08584825958554099,0.5027310697986597,0.7085975333264278,0.18262982244513934,-0.15076855715620419,-0.042665245526134876,740.0,1.0726064859477267,0.5,,,,,,,0.14417524621194455,-0.06635591874927271,0.6,2443.9583333333335,0.3333333333333333,6,-0.35222837942802243,period
2013,252,10000.0,9507.67999058652,-0.04923200094134805,-0.049529473280779834,0.08480293303181101,-0.820327545766312,-1.1562180297513767,-0.5574394914419419,-0.0888517481111013,-0.03977063263397792,164.0,0.8902816634046689,0.4444444444444444,,,,,,,-0.04923200094134805,-0.04923200094134805,0.36363636363636365,363.0,0.0,1,,event
2018,251,10000.0,9486.679294091991,-0.051332070590800916,-0.051641884285918094,0.08669662915769351,-0.8409933045237269,-1.2158031790590775,-0.4450696977425869,-0.11603100491416962,-0.05974575025973032,233.0,0.8928548710881625,0.4820717131474104,,,,,,,-0.051332070590800916,-0.051332070590800916,0.45454545454545453,363.0,0.0,1,,event
2020,253,10000.0,9988.494666625365,-0.0011505333374635107,-0.0011544820632434227,0.10382139383818377,0.03604549855749178,0.04568431792217256,-0.008691459578286742,-0.13282948080752555,-0.059270872135705414,242.0,1.00511421612002,0.525691699604743,,,,,,,-0.0011505333374635107,-0.0011505333374635107,0.7272727272727273,364.0,0.0,1,,event
2022,251,10000.0,9829.39683324356,-0.017060316675644116,-0.017259422013606973,0.10346482505271047,-0.1901815085664786,-0.26795280945593014,-0.15376945517940588,-0.11224220046478062,-0.05643936782613286,189.0,0.9742694317992712,0.46215139442231074,,,,,,,-0.017060316675644116,-0.017060316675644116,0.45454545454545453,361.0,0.0,1,,event
other_days,3339,10000.0,13729.003478316818,0.3729003478316817,0.018517281765837446,0.08893266420896134,0.4343311674979149,0.6372469491084255,0.07612576764986174,-0.2432459118311574,-0.07531264454207634,2361.0,1.0621479457899554,0.5013477088948787,,,,,,,0.14417524621194455,-0.09675477541685762,0.5660377358490566,6309.0,0.5833333333333334,12,-0.8601593403402166,event
