open_time,level
1987-07-16 00:00:00+00:00,106.15
1987-07-17 00:00:00+00:00,105.33
1987-07-20 00:00:00+00:00,105.17
1987-07-21 00:00:00+00:00,105.02
1987-07-22 00:00:00+00:00,105.02
1987-07-23 00:00:00+00:00,105.12
1987-07-24 00:00:00+00:00,105.4
1987-07-27 00:00:00+00:00,105.78
1987-07-28 00:00:00+00:00,106.0
1987-07-29 00:00:00+00:00,106.49
1987-07-30 00:00:00+00:00,106.38
1987-07-31 00:00:00+00:00,106.4
1987-08-03 00:00:00+00:00,106.13
1987-08-04 00:00:00+00:00,106.33
1987-08-05 00:00:00+00:00,106.25
1987-08-06 00:00:00+00:00,106.23
1987-08-07 00:00:00+00:00,106.4
1987-08-10 00:00:00+00:00,105.96
1987-08-11 00:00:00+00:00,105.68
1987-08-12 00:00:00+00:00,105.87
1987-08-13 00:00:00+00:00,105.55
1987-08-14 00:00:00+00:00,105.56
1987-08-17 00:00:00+00:00,105.55
1987-08-18 00:00:00+00:00,106.01
1987-08-19 00:00:00+00:00,105.62
1987-08-20 00:00:00+00:00,105.77
1987-08-21 00:00:00+00:00,105.43
1987-08-24 00:00:00+00:00,105.39
1987-08-25 00:00:00+00:00,105.59
1987-08-26 00:00:00+00:00,105.65
1987-08-27 00:00:00+00:00,104.98
1987-08-28 00:00:00+00:00,104.4
1987-08-31 00:00:00+00:00,105.13
1987-09-01 00:00:00+00:00,103.44
1987-09-02 00:00:00+00:00,103.24
1987-09-03 00:00:00+00:00,102.76
1987-09-04 00:00:00+00:00,101.83
1987-09-08 00:00:00+00:00,101.19
1987-09-09 00:00:00+00:00,101.1
1987-09-10 00:00:00+00:00,101.78
1987-09-11 00:00:00+00:00,103.08
1987-09-14 00:00:00+00:00,103.09
1987-09-15 00:00:00+00:00,101.62
1987-09-16 00:00:00+00:00,100.84
1987-09-17 00:00:00+00:00,100.69
1987-09-18 00:00:00+00:00,99.75
1987-09-21 00:00:00+00:00,99.7
1987-09-22 00:00:00+00:00,99.53
1987-09-23 00:00:00+00:00,99.33
1987-09-24 00:00:00+00:00,99.67
1987-09-25 00:00:00+00:00,99.85
1987-09-28 00:00:00+00:00,99.64
1987-09-29 00:00:00+00:00,100.03
1987-09-30 00:00:00+00:00,100.18
1987-10-01 00:00:00+00:00,99.11
1987-10-02 00:00:00+00:00,99.06
1987-10-05 00:00:00+00:00,99.51
1987-10-06 00:00:00+00:00,101.28
1987-10-07 00:00:00+00:00,101.58
1987-10-08 00:00:00+00:00,101.86
1987-10-09 00:00:00+00:00,102.14
1987-10-12 00:00:00+00:00,102.22
1987-10-13 00:00:00+00:00,103.35
1987-10-14 00:00:00+00:00,100.64
1987-10-15 00:00:00+00:00,97.6
1987-10-16 00:00:00+00:00,95.52
1987-10-19 00:00:00+00:00,88.28
1987-10-20 00:00:00+00:00,90.99
1987-10-21 00:00:00+00:00,92.44
1987-10-22 00:00:00+00:00,99.08
1987-10-23 00:00:00+00:00,96.02
1987-10-26 00:00:00+00:00,87.73
1987-10-27 00:00:00+00:00,93.38
1987-10-28 00:00:00+00:00,90.28
1987-10-29 00:00:00+00:00,96.47
1987-10-30 00:00:00+00:00,94.53
1987-11-02 00:00:00+00:00,95.63
1987-11-03 00:00:00+00:00,93.88
1987-11-04 00:00:00+00:00,97.35
1987-11-05 00:00:00+00:00,95.57
1987-11-06 00:00:00+00:00,92.53
1987-11-09 00:00:00+00:00,94.16
1987-11-10 00:00:00+00:00,96.18
1987-11-11 00:00:00+00:00,94.85
1987-11-12 00:00:00+00:00,94.97
1987-11-13 00:00:00+00:00,94.21
1987-11-16 00:00:00+00:00,91.6
1987-11-17 00:00:00+00:00,91.28
1987-11-18 00:00:00+00:00,91.63
1987-11-19 00:00:00+00:00,93.58
1987-11-20 00:00:00+00:00,92.66
1987-11-23 00:00:00+00:00,92.83
1987-11-24 00:00:00+00:00,93.24
1987-11-25 00:00:00+00:00,93.12
1987-11-27 00:00:00+00:00,92.96
1987-11-30 00:00:00+00:00,92.13
1987-12-01 00:00:00+00:00,92.65
1987-12-02 00:00:00+00:00,92.59
1987-12-03 00:00:00+00:00,91.29
1987-12-04 00:00:00+00:00,90.8
1987-12-07 00:00:00+00:00,92.01
1987-12-08 00:00:00+00:00,93.34
1987-12-09 00:00:00+00:00,93.68
1987-12-10 00:00:00+00:00,92.63
1987-12-11 00:00:00+00:00,93.25
1987-12-14 00:00:00+00:00,94.67
1987-12-15 00:00:00+00:00,95.13
1987-12-16 00:00:00+00:00,95.83
1987-12-17 00:00:00+00:00,96.35
1987-12-18 00:00:00+00:00,96.21
1987-12-21 00:00:00+00:00,95.75
1987-12-22 00:00:00+00:00,96.54
1987-12-23 00:00:00+00:00,96.4
1987-12-24 00:00:00+00:00,96.44
1987-12-28 00:00:00+00:00,96.46
1987-12-29 00:00:00+00:00,96.74
1987-12-30 00:00:00+00:00,97.06
1987-12-31 00:00:00+00:00,96.94
1988-01-04 00:00:00+00:00,96.54
1988-01-05 00:00:00+00:00,96.34
1988-01-06 00:00:00+00:00,96.46
1988-01-07 00:00:00+00:00,95.68
1988-01-08 00:00:00+00:00,96.81
1988-01-11 00:00:00+00:00,97.77
1988-01-12 00:00:00+00:00,98.25
1988-01-13 00:00:00+00:00,98.59
1988-01-14 00:00:00+00:00,98.33
1988-01-15 00:00:00+00:00,101.94
1988-01-18 00:00:00+00:00,102.19
1988-01-19 00:00:00+00:00,101.91
1988-01-20 00:00:00+00:00,101.45
1988-01-21 00:00:00+00:00,101.38
1988-01-22 00:00:00+00:00,101.99
1988-01-25 00:00:00+00:00,102.55
1988-01-26 00:00:00+00:00,102.11
1988-01-27 00:00:00+00:00,102.28
1988-01-28 00:00:00+00:00,102.59
1988-01-29 00:00:00+00:00,103.16
1988-02-01 00:00:00+00:00,102.99
1988-02-02 00:00:00+00:00,103.17
1988-02-03 00:00:00+00:00,103.04
1988-02-04 00:00:00+00:00,102.97
1988-02-05 00:00:00+00:00,102.94
1988-02-08 00:00:00+00:00,102.96
1988-02-09 00:00:00+00:00,103.65
1988-02-10 00:00:00+00:00,103.9
1988-02-11 00:00:00+00:00,103.97
1988-02-12 00:00:00+00:00,104.46
1988-02-16 00:00:00+00:00,104.59
1988-02-17 00:00:00+00:00,105.05
1988-02-18 00:00:00+00:00,105.9
1988-02-19 00:00:00+00:00,104.65
1988-02-22 00:00:00+00:00,105.39
1988-02-23 00:00:00+00:00,104.98
1988-02-24 00:00:00+00:00,105.1
1988-02-25 00:00:00+00:00,104.88
1988-02-26 00:00:00+00:00,105.17
1988-02-29 00:00:00+00:00,105.39
1988-03-01 00:00:00+00:00,105.46
1988-03-02 00:00:00+00:00,105.6
1988-03-03 00:00:00+00:00,105.7
1988-03-04 00:00:00+00:00,105.65
1988-03-07 00:00:00+00:00,106.07
1988-03-08 00:00:00+00:00,106.14
1988-03-09 00:00:00+00:00,106.17
1988-03-10 00:00:00+00:00,106.3
1988-03-11 00:00:00+00:00,106.93
1988-03-14 00:00:00+00:00,107.07
1988-03-15 00:00:00+00:00,107.53
1988-03-16 00:00:00+00:00,107.12
1988-03-17 00:00:00+00:00,107.0
1988-03-18 00:00:00+00:00,107.0
1988-03-21 00:00:00+00:00,106.83
1988-03-22 00:00:00+00:00,106.95
1988-03-23 00:00:00+00:00,107.11
1988-03-24 00:00:00+00:00,106.39
1988-03-25 00:00:00+00:00,105.36
1988-03-28 00:00:00+00:00,105.5
1988-03-29 00:00:00+00:00,105.88
1988-03-30 00:00:00+00:00,105.34
1988-03-31 00:00:00+00:00,105.52
1988-04-04 00:00:00+00:00,104.71
1988-04-05 00:00:00+00:00,104.76
1988-04-06 00:00:00+00:00,107.32
1988-04-07 00:00:00+00:00,107.41
1988-04-08 00:00:00+00:00,108.62
1988-04-11 00:00:00+00:00,108.99
1988-04-12 00:00:00+00:00,109.7
1988-04-13 00:00:00+00:00,109.89
1988-04-14 00:00:00+00:00,104.38
1988-04-15 00:00:00+00:00,104.29
1988-04-18 00:00:00+00:00,104.08
1988-04-19 00:00:00+00:00,103.89
1988-04-20 00:00:00+00:00,104.26
1988-04-21 00:00:00+00:00,104.62
1988-04-22 00:00:00+00:00,104.51
1988-04-25 00:00:00+00:00,104.74
1988-04-26 00:00:00+00:00,104.49
1988-04-27 00:00:00+00:00,104.5
1988-04-28 00:00:00+00:00,104.69
1988-04-29 00:00:00+00:00,105.02
1988-05-02 00:00:00+00:00,105.24
1988-05-03 00:00:00+00:00,105.3
1988-05-04 00:00:00+00:00,105.74
1988-05-05 00:00:00+00:00,105.76
1988-05-06 00:00:00+00:00,106.4
1988-05-09 00:00:00+00:00,106.73
1988-05-10 00:00:00+00:00,106.94
1988-05-11 00:00:00+00:00,106.03
1988-05-12 00:00:00+00:00,106.3
1988-05-13 00:00:00+00:00,107.27
1988-05-16 00:00:00+00:00,107.79
1988-05-17 00:00:00+00:00,107.27
1988-05-18 00:00:00+00:00,105.25
1988-05-19 00:00:00+00:00,106.31
1988-05-20 00:00:00+00:00,106.81
1988-05-23 00:00:00+00:00,107.01
1988-05-24 00:00:00+00:00,106.89
1988-05-25 00:00:00+00:00,107.13
1988-05-26 00:00:00+00:00,107.51
1988-05-27 00:00:00+00:00,107.7
1988-05-31 00:00:00+00:00,106.56
1988-06-01 00:00:00+00:00,105.61
1988-06-02 00:00:00+00:00,105.94
1988-06-03 00:00:00+00:00,105.6
1988-06-06 00:00:00+00:00,105.84
1988-06-07 00:00:00+00:00,106.09
1988-06-08 00:00:00+00:00,104.35
1988-06-09 00:00:00+00:00,104.69
1988-06-10 00:00:00+00:00,104.22
1988-06-13 00:00:00+00:00,104.13
1988-06-14 00:00:00+00:00,103.18
1988-06-15 00:00:00+00:00,102.94
1988-06-16 00:00:00+00:00,103.64
1988-06-17 00:00:00+00:00,102.62
1988-06-20 00:00:00+00:00,102.5
1988-06-21 00:00:00+00:00,103.11
1988-06-22 00:00:00+00:00,103.25
1988-06-23 00:00:00+00:00,103.28
1988-06-24 00:00:00+00:00,103.08
1988-06-27 00:00:00+00:00,102.67
1988-06-28 00:00:00+00:00,103.31
1988-06-29 00:00:00+00:00,103.44
1988-06-30 00:00:00+00:00,103.77
1988-07-01 00:00:00+00:00,103.71
1988-07-05 00:00:00+00:00,104.57
1988-07-06 00:00:00+00:00,104.16
1988-07-07 00:00:00+00:00,104.27
1988-07-08 00:00:00+00:00,104.34
1988-07-11 00:00:00+00:00,104.94
1988-07-12 00:00:00+00:00,104.2
1988-07-13 00:00:00+00:00,105.24
1988-07-14 00:00:00+00:00,105.76
1988-07-15 00:00:00+00:00,106.48
1988-07-18 00:00:00+00:00,106.21
1988-07-19 00:00:00+00:00,106.04
1988-07-20 00:00:00+00:00,106.29
1988-07-21 00:00:00+00:00,105.65
1988-07-22 00:00:00+00:00,105.52
1988-07-25 00:00:00+00:00,105.72
1988-07-26 00:00:00+00:00,106.11
1988-07-27 00:00:00+00:00,105.52
1988-07-28 00:00:00+00:00,106.36
1988-07-29 00:00:00+00:00,107.06
