leverage,oos__initial_capital,oos__final_value,oos__total_return,oos__cagr,oos__annualized_volatility,oos__sharpe_ratio,oos__sortino_ratio,oos__calmar_ratio,oos__max_drawdown,oos__average_drawdown,oos__longest_drawdown_days,oos__profit_factor,oos__win_rate,oos__turnover_per_bar,oos__annualized_turnover,oos__total_fees,oos__rebalance_count,oos__exposure_pct,oos__average_exposure,oos__best_year,oos__worst_year,oos__monthly_hit_rate,oos__elapsed_days,oos__positive_complete_year_ratio,oos__complete_year_count,oos__worst_rolling_3y_sharpe,check__independent_oos,check__costs_included,check__cagr_at_least_40pct,check__sharpe_above_1_5,check__max_drawdown_at_most_20pct,check__profit_factor_above_1_3,check__walk_forward_passed,check__sample_at_least_15y,strict_oos_passed
1.0,10000.0,10626.969133927398,0.06269691339273975,0.003136723795259755,0.061434599248088397,0.10473557943725417,0.1318857560113407,0.018750497545031646,-0.16728749665050346,-0.03844720821441783,3797.0,1.0171225140317595,0.5071633237822349,,,,,,,0.0924412906226384,-0.10096743188012403,0.5407725321888412,7092.0,0.6111111111111112,18,-0.7703357665817364,True,True,False,False,True,False,False,True,False
2.0,10000.0,5052.666385986839,-0.4947333614013162,-0.03454772452201538,0.12373535626284048,-0.3504330389612929,-0.4443620740126673,-0.06556176710327973,-0.5269492579050257,-0.3556072548626574,4774.0,0.9445687565217774,0.49079001227998365,,,,,,,0.14127063186758848,-0.22893157139276454,0.463519313304721,7092.0,0.3333333333333333,18,-1.4278864271074796,True,True,False,False,False,False,False,True,False
3.0,10000.0,2330.907601525542,-0.7669092398474457,-0.07225959736463827,0.18715390967673187,-0.4877943878123688,-0.620507670273116,-0.09270810874216569,-0.7794312530482355,-0.5569737130576171,4846.0,0.9233558321305254,0.4852640196479738,,,,,,,0.1869149434067907,-0.3438293484457585,0.44206008583690987,7092.0,0.2777777777777778,18,-1.6425750178016572,True,True,False,False,False,False,False,True,False
