date,high_yield_return,investment_grade_return,weight_high_yield,weight_investment_grade,turnover,leverage,net_return
2019-05-24 13:30:00+00:00,-0.0013989794594650995,0.0020917007397234233,1.5343973882932873,-1.562196273804378,0.0,3.0,-0.005714821950234383
2019-05-28 13:30:00+00:00,-0.0009346629453356181,0.0006682859685860354,1.537288336532516,-1.567650783675579,0.0,3.0,-0.002813455692535798
2019-05-29 13:30:00+00:00,-0.0026874752774649346,0.0004175865440019244,1.5410491979337317,-1.5763786345263926,0.0,3.0,-0.005121371732040785
2019-05-30 13:30:00+00:00,0.0021094731452830917,0.005756903791830581,1.5538711870372202,-1.5952799422320183,0.0,3.0,-0.006159575700181909
2019-05-31 13:30:00+00:00,-0.007250058909741841,0.0023222644037148577,1.566583081252711,-1.6238384863582125,0.0,3.0,-0.0153056369282935
2019-06-03 13:30:00+00:00,0.0016095631534505106,0.003079905955134965,1.5063852401642552,-1.508596583561842,0.19042156761092355,3.0,-0.0026360424466496035
2019-06-04 13:30:00+00:00,0.01004103020783953,0.00033098691453004037,1.5000733271769637,-1.487833259609599,0.0,3.0,0.014291016512351736
2019-06-05 13:30:00+00:00,0.0023390580009579054,-0.0006615907525591158,1.4973564104773862,-1.4806925323683464,0.0,3.0,0.004157777783546959
2019-06-06 13:30:00+00:00,0.002100639802925519,0.0019042560010820164,1.5005161148089996,-1.4835262859757434,0.0,3.0,-9.5286258227322e-06
2019-06-07 13:30:00+00:00,0.002561964832066943,0.004462043872996313,1.5090544601736668,-1.4947955673828115,0.0,3.0,-0.0031106073189941215
2019-06-10 13:30:00+00:00,0.0015089986508536324,-0.0036194799464662752,1.500301068398609,-1.4785148093887723,0.0,3.0,0.007352226264358023
2019-06-11 13:30:00+00:00,0.0013919064175700324,0.0009078296315394585,1.5017725365591628,-1.4792494891222343,0.0,3.0,0.0004107216704406981
2019-06-12 13:30:00+00:00,-0.0023158381897916414,0.0014852625595338509,1.5073542556102963,-1.490404270540627,0.0,3.0,-0.0060102535352642645
2019-06-13 13:30:00+00:00,0.0023212137452295334,0.002552933730285867,1.5118227233530899,-1.49516806908134,0.0,3.0,-0.0006413293772898781
2019-06-14 13:30:00+00:00,-0.0006942045315890821,0.0004103418861407526,1.5137983258109258,-1.498776697162417,0.0,3.0,-0.0019983617313927868
2019-06-17 13:30:00+00:00,-0.0015069790546264894,0.0004929735996557216,1.5166059393879119,-1.504564024564167,0.0,3.0,-0.0033554371737234416
2019-06-18 13:30:00+00:00,0.006963812566497696,0.006648731432068233,1.5268274272282607,-1.5142303991244723,0.0,3.0,0.00022259991713826586
2019-06-19 13:30:00+00:00,0.004725589465816471,0.006360120041738471,1.5382741405061826,-1.5280645549183536,0.0,3.0,-0.0027508449633691263
2019-06-20 13:30:00+00:00,0.005047780838478788,0.005428610926737187,1.5473785995893234,-1.5376910245344761,0.0,3.0,-0.000865714669132496
2019-06-21 13:30:00+00:00,-0.003195659288826702,-0.003626777256675151,1.5419762766371747,-1.5316597939324408,0.0,3.0,0.00029665058014841436
2019-06-24 13:30:00+00:00,-0.00011485296727853367,0.0025077724910307353,1.5485407051640785,-1.5422148378187188,0.0,3.0,-0.004353472308003924
2019-06-25 13:30:00+00:00,-0.004237428095168139,-0.0029854824258376267,1.5455225917460509,-1.5411442599539078,0.0,3.0,-0.002292892055717397
2019-06-26 13:30:00+00:00,-0.00045973869125259803,-0.0020222738932847983,1.541619727956165,-1.534849336762476,0.0,3.0,0.002070761808742395
2019-06-27 13:30:00+00:00,0.0027613828443251442,0.005837474823086275,1.5537042292877923,-1.5516260102017387,0.0,3.0,-0.005037959551647732
2019-06-28 13:30:00+00:00,0.0003444319913903371,0.0025800422071025064,1.560173389081906,-1.5615685917092625,0.0,3.0,-0.0038034326145508276
2019-07-01 13:30:00+00:00,0.0002994926810671039,0.0018945594409953692,1.5046453768815553,-1.5070446681375278,0.1217419807911686,3.0,-0.0027887885906054425
2019-07-02 13:30:00+00:00,0.002188336873002461,0.002736573801644049,1.509699543313707,-1.5129340765737607,0.0,3.0,-0.0011667854580273765
2019-07-03 13:30:00+00:00,0.003792584392641851,0.0027291054032954065,1.5135160738606521,-1.5151518374243573,0.0,3.0,0.0012613889020254392
2019-07-05 13:30:00+00:00,-0.004007238253539325,-0.008805036721876713,1.4970605103654808,-1.491459202478878,0.0,3.0,0.006940630598901926
2019-07-08 13:30:00+00:00,-0.001954156027229703,-0.0013726480907585437,1.4959504441520557,-1.4912216387755008,0.0,3.0,-0.001213558653048848
2019-07-09 13:30:00+00:00,-0.0011518376859164237,-0.0021028928146619164,1.4926191001835694,-1.486484117893199,0.0,3.0,0.0010774697110941581
2019-07-10 13:30:00+00:00,0.002767378816239674,0.0022689085189735447,1.4961174407327282,-1.489227424359761,0.0,3.0,0.00042262853983851886
2019-07-11 13:30:00+00:00,-0.00195553839098217,-0.005902097486239266,1.4849819540737283,-1.4722982098528055,0.0,3.0,0.005528532884664019
2019-07-12 13:30:00+00:00,0.0016135571043398578,0.0009758678345133109,1.4864504865022377,-1.4728159157727188,0.0,3.0,0.000624017255687807
