simulations,block_length,cagr_p05,cagr_median,sharpe_p05,sharpe_median,max_drawdown_p05,profit_factor_p05,joint_target_probability
5000,21,-0.012281144826567513,0.003230901676787412,-0.2092040128622441,0.088662684799082,-0.3145672888963673,0.9595709150929878,0.0
