year,observations,initial_capital,final_value,total_return,cagr,annualized_volatility,sharpe_ratio,sortino_ratio,calmar_ratio,max_drawdown,average_drawdown,longest_drawdown_days,profit_factor,win_rate,turnover_per_bar,annualized_turnover,total_fees,rebalance_count,exposure_pct,average_exposure,best_year,worst_year,monthly_hit_rate,elapsed_days,positive_complete_year_ratio,complete_year_count,worst_rolling_3y_sharpe,fold_pass
2008,253,10000.0,6561.706515542415,-0.3438293484457585,-0.3447780687240447,0.39757944808295265,-1.3297508252632915,-1.7638646921688765,-0.8158537124297759,-0.4225979038536535,-0.11091161608247833,139.0,0.8068934061634314,0.4624505928853755,,,,,,,-0.3438293484457585,-0.3438293484457585,0.36363636363636365,364.0,0.0,1,,False
2009,252,10000.0,11869.149434067907,0.1869149434067907,0.1881762746608482,0.32687618227755233,0.9238242456906569,1.306934907613042,0.8499895166075568,-0.22138658299209335,-0.051378693559499686,78.0,1.1427593042613597,0.5277777777777778,,,,,,,0.1869149434067907,0.1869149434067907,0.5454545454545454,363.0,1.0,1,,False
2010,252,10000.0,9463.118437428991,-0.05368815625710088,-0.05430274016979719,0.1869903924415896,-0.3340629158283731,-0.4800501568415856,-0.3356572190156665,-0.16178034343799608,-0.08691997354531153,248.0,0.9539031985007858,0.5079365079365079,,,,,,,-0.05368815625710088,-0.05368815625710088,0.5454545454545454,361.0,0.0,1,,False
2011,252,10000.0,8790.935742568192,-0.12090642574318078,-0.12223908407717632,0.2626018080373643,-0.5794606711755783,-0.7928262427140078,-0.48636868171480707,-0.2513300890308021,-0.1122165875850262,226.0,0.9190951486547414,0.5,,,,,,,-0.12090642574318078,-0.12090642574318078,0.36363636363636365,361.0,0.0,1,,False
2012,250,10000.0,9257.699839224815,-0.07423001607751845,-0.07467249801012732,0.14344921492039645,-0.7136420513991315,-1.137941063692131,-0.5993210200674309,-0.1245951593717266,-0.06049783681348504,200.0,0.9096813952531324,0.472,,,,,,,-0.07423001607751845,-0.07423001607751845,0.45454545454545453,363.0,0.0,1,,False
2013,252,10000.0,10284.916563683264,0.0284916563683264,0.02867076540932101,0.09981111194144923,0.45787771747088984,0.7315179996934308,0.7043751077487589,-0.040703831089311415,-0.019940710067819997,115.0,1.0638193715569593,0.5198412698412699,,,,,,,0.0284916563683264,0.0284916563683264,0.5454545454545454,363.0,1.0,1,,True
2014,252,10000.0,8380.440048792902,-0.1619559951207098,-0.16287327906937077,0.11925520898062833,-2.087038701448501,-3.1484593710669544,-0.8159410487642893,-0.19961402765069358,-0.07264545470671012,247.0,0.7416541243827129,0.44841269841269843,,,,,,,-0.1619559951207098,-0.1619559951207098,0.18181818181818182,363.0,0.0,1,,False
2015,252,10000.0,8609.020541099593,-0.13909794589004076,-0.13989679739100114,0.16263041547417775,-1.2530102852803282,-1.9448323105028007,-0.7383174542902928,-0.1894805501049367,-0.061663308781054034,147.0,0.8450032313133972,0.4523809523809524,,,,,,,-0.13909794589004076,-0.13909794589004076,0.36363636363636365,363.0,0.0,1,,False
2016,252,10000.0,10107.553233676881,0.01075532336768803,0.010882630723251685,0.16419847370731966,0.17655335144596798,0.26124414072138197,0.11618157179329942,-0.09366916418219196,-0.03880955440173448,184.0,1.0252938890660626,0.5,,,,,,,0.01075532336768803,0.01075532336768803,0.7272727272727273,361.0,1.0,1,,True
2017,251,10000.0,9061.791302683627,-0.09382086973163739,-0.09512186501687503,0.09452857627884029,-1.4690325587478419,-2.330122557704571,-0.8555795949289402,-0.11117827678531222,-0.052529647900018316,211.0,0.8198085844402642,0.4262948207171315,,,,,,,-0.09382086973163739,-0.09382086973163739,0.09090909090909091,360.0,0.0,1,,False
