open_time,net_return,equity
2005-01-21 00:00:00+00:00,-0.004714285714285714,9952.857142857143
2005-01-24 00:00:00+00:00,-0.04191428571428562,9535.69024489796
2005-01-25 00:00:00+00:00,-0.022539081106828722,9320.764549058611
2005-01-26 00:00:00+00:00,0.00497503664678218,9367.135694266206
2005-01-27 00:00:00+00:00,-0.0015258916795895443,9352.84245984874
2005-01-28 00:00:00+00:00,0.020797637167500667,9547.359483813469
2005-01-31 00:00:00+00:00,0.00332285598938826,9579.083984457102
2005-02-01 00:00:00+00:00,-0.0007142857142857143,9572.241781611061
2005-02-02 00:00:00+00:00,0.007351856653126717,9642.615531038537
2005-02-03 00:00:00+00:00,-0.0027267630739154416,9616.322403072538
2005-02-04 00:00:00+00:00,0.022642202758482007,9834.057124713838
2005-02-07 00:00:00+00:00,0.00208823655575747,9854.592962293074
2005-02-08 00:00:00+00:00,0.000886034349726736,9863.324470160242
2005-02-09 00:00:00+00:00,-0.0007142857142857143,9856.279238395842
2005-02-10 00:00:00+00:00,-0.0015141257462792294,9841.35559223847
2005-02-11 00:00:00+00:00,-0.00031428571428575834,9838.262594766624
2005-02-14 00:00:00+00:00,0.002085434313711063,9858.77964516905
2005-02-15 00:00:00+00:00,-0.0007142857142857143,9851.737659708215
2005-02-16 00:00:00+00:00,0.0008844353088963226,9860.450884348445
2005-02-17 00:00:00+00:00,-0.0019128474402146294,9841.589346114957
2005-02-18 00:00:00+00:00,-0.005509969598789957,9787.36248801409
2005-02-22 00:00:00+00:00,-0.008316566398490812,9705.965238016423
2005-02-23 00:00:00+00:00,0.009307762792428684,9796.30606012344
2005-02-24 00:00:00+00:00,-0.002313805858242637,9773.639309772387
2005-02-25 00:00:00+00:00,0.006886474361722692,9840.94522629986
2005-02-28 00:00:00+00:00,-0.0206783503978552,9637.450712664331
2005-03-01 00:00:00+00:00,0.00209470304975907,9657.638310064052
2005-03-02 00:00:00+00:00,-0.0015162907268167407,9642.994522651554
2005-03-03 00:00:00+00:00,-0.0007142857142857143,9636.106669421088
2005-03-04 00:00:00+00:00,0.023751772643279608,9864.981284199568
2005-03-07 00:00:00+00:00,0.009650474102337278,9960.183030602779
2005-03-08 00:00:00+00:00,-0.012245100823629331,9838.219585171248
2005-03-09 00:00:00+00:00,-0.04736965407237586,9372.186526733612
2005-03-10 00:00:00+00:00,0.019459206317184737,9554.561838000462
2005-03-11 00:00:00+00:00,-0.01797642943166871,9382.804931369132
2005-03-14 00:00:00+00:00,0.015413120797154798,9527.423237192465
2005-03-15 00:00:00+00:00,-0.015572231703644237,9379.05999500422
2005-03-16 00:00:00+00:00,0.019438878332469663,9561.37840112004
2005-03-17 00:00:00+00:00,0.013723251883468188,9692.591605271764
2005-03-18 00:00:00+00:00,-0.024690309690309324,9453.278516835913
