regime,observations,initial_capital,final_value,total_return,cagr,annualized_volatility,sharpe_ratio,sortino_ratio,calmar_ratio,max_drawdown,average_drawdown,longest_drawdown_days,profit_factor,win_rate,turnover_per_bar,annualized_turnover,total_fees,rebalance_count,exposure_pct,average_exposure,best_year,worst_year,monthly_hit_rate,elapsed_days,positive_complete_year_ratio,complete_year_count,worst_rolling_3y_sharpe,family
2013_2019,1762,10000.0,11243.665344240162,0.12436653442401613,0.016905015562380443,0.07974906726456508,0.34469989175755905,0.3711874436829282,0.14460050279650907,-0.11690841480800551,-0.04113656389832769,680.0,1.0584115234032083,0.572644721906924,,,,,,,0.1103922357871241,-0.08722816770034092,0.6506024096385542,2554.0,0.5714285714285714,7,-0.03450410388640516,period
2020_plus,1682,10000.0,9655.370126009831,-0.034462987399016876,-0.005227542803075913,0.10688334273888803,-0.017702960634193816,-0.02104564197825905,-0.01902346364703332,-0.27479448012566,-0.14603038672220606,1456.0,0.9972451548857683,0.5743162901307967,,,,,,,0.14026742227562639,-0.23259427342626893,0.6,2444.0,0.6666666666666666,6,-0.8882084945673339,period
through_2012,2000,10000.0,15520.801836316734,0.5520801836316733,0.056907597759453754,0.08880646138385123,0.9485639409509473,1.0723368017590174,0.3908699068049837,-0.14559216959070376,-0.025632493270751785,379.0,1.1719147710191737,0.5985,,,,,,,0.1934270040549737,-0.04700693145038659,0.6631578947368421,2901.0,0.8571428571428571,7,0.22706142738785884,period
2013,252,10000.0,9127.71832299659,-0.08722816770034092,-0.08774439407753021,0.10111101304137016,-1.2573693423879682,-1.467540487791304,-0.750539593079161,-0.11690841480800551,-0.06054034882699649,168.0,0.8281590827094835,0.5277777777777778,,,,,,,-0.08722816770034092,-0.08722816770034092,0.45454545454545453,363.0,0.0,1,,event
2020,253,10000.0,11402.674222756264,0.14026742227562639,0.14078153096999846,0.10249025664642969,1.9007007515993601,2.3998385454421767,3.3442537085256205,-0.042096546267138546,-0.007869148339374226,27.0,1.34943112160303,0.5810276679841897,,,,,,,0.14026742227562639,0.14026742227562639,0.7272727272727273,364.0,1.0,1,,event
2022,251,10000.0,7674.05726573731,-0.23259427342626893,-0.23498235479339524,0.15494472496203743,-2.4073040052870867,-3.240055277341535,-1.0434107672765862,-0.22520598997336816,-0.10960949135074018,242.0,0.711483024283079,0.5059760956175299,,,,,,,-0.23259427342626893,-0.23259427342626893,0.2727272727272727,361.0,0.0,1,,event
other_days,4688,10000.0,21095.84906878937,1.1095849068789372,0.035102344206240144,0.08615192275312296,0.7182980525996938,0.8085658446838511,0.24110049534203434,-0.14559216959070376,-0.03345761112353662,680.0,1.1254499500255515,0.5898037542662116,,,,,,,0.1934270040549737,-0.04700693145038659,0.6651785714285714,7903.0,0.7647058823529411,17,-0.027871376569613606,event
