date,weight_SCHD,weight_VTI,gross_return,turnover,maintenance_turnover,trading_cost,short_borrow,financing_cost,net_return,equity
2011-12-15 14:30:00+00:00,1.5,-1.5,0.0009533173123587035,0.0,0.01204911986360957,6.024559931804785e-06,1.785714285714286e-05,0.00031746031746031746,0.0006119752921094385,10025.875023832414
2011-12-16 14:30:00+00:00,1.5,-1.5,-0.004459397119632946,0.0,0.005635579059404039,2.8177895297020196e-06,1.785714285714286e-05,0.00031746031746031746,-0.004797532369480108,9977.775563873216
2011-12-19 14:30:00+00:00,1.5,-1.5,0.006965485850445874,0.0,0.028007133484718838,1.4003566742359419e-05,1.785714285714286e-05,0.00031746031746031746,0.0066161648233860545,10043.790171574554
2011-12-20 14:30:00+00:00,1.5,-1.5,-0.009518396383436212,0.0,0.0845183085276553,4.225915426382765e-05,1.785714285714286e-05,0.00031746031746031746,-0.0098959729980175,9944.397095238899
2011-12-21 14:30:00+00:00,1.5,-1.5,0.002947301984280837,0.0,0.008667199628704991,4.333599814352496e-06,1.785714285714286e-05,0.00031746031746031746,0.0026076509241490242,9970.328611514404
2011-12-22 14:30:00+00:00,1.5,-1.5,-0.008627090718095864,0.0,0.022510794632944364,1.1255397316472183e-05,1.785714285714286e-05,0.00031746031746031746,-0.008973663575729795,9880.8582368152
2011-12-23 14:30:00+00:00,1.5,-1.5,0.0018045567999754875,0.0,0.02468353226369968,1.2341766131849841e-05,1.785714285714286e-05,0.00031746031746031746,0.0014568975735261773,9895.253635204772
2011-12-27 14:30:00+00:00,1.5,-1.5,0.004334351882740228,0.0,0.004797833059687284,2.398916529843642e-06,1.785714285714286e-05,0.00031746031746031746,0.003996635505892923,9934.801357223047
2011-12-28 14:30:00+00:00,1.5,-1.5,0.0023673216270870823,0.0,0.03423477694010857,1.7117388470054283e-05,1.785714285714286e-05,0.00031746031746031746,0.0020148867782995676,9954.818857122747
2011-12-29 14:30:00+00:00,1.5,-1.5,-0.00039509999848708066,0.0,0.029153411404461038,1.457670570223052e-05,1.785714285714286e-05,0.00031746031746031746,-0.0007449941645067715,9947.40257516547
2011-12-30 14:30:00+00:00,1.5,-1.5,-0.0018107696240480253,0.0,0.01527975875063936,7.639879375319681e-06,1.785714285714286e-05,0.00031746031746031746,-0.0021537269637408054,9925.97858602015
2012-01-03 14:30:00+00:00,1.5,-1.5,-0.007477972046934234,0.0,0.034979437225301835,1.7489718612650917e-05,1.785714285714286e-05,0.00031746031746031746,-0.007830779225864346,9848.250439112368
2012-01-04 14:30:00+00:00,1.5,-1.5,-0.0006899857655948693,0.0,0.0006899857655948693,3.4499288279743466e-07,1.785714285714286e-05,0.00031746031746031746,-0.001025648218795127,9838.149598591244
2012-01-05 14:30:00+00:00,1.5,-1.5,-0.0078032563277079525,0.0,0.0078032563277079525,3.901628163853977e-06,1.785714285714286e-05,0.00031746031746031746,-0.008142475416189267,9758.042707343922
2012-01-06 14:30:00+00:00,1.5,-1.5,-0.003384236521464634,0.0,0.010251520725724717,5.1257603628623584e-06,1.785714285714286e-05,0.00031746031746031746,-0.003724679742144957,9721.697123348893
2012-01-09 14:30:00+00:00,1.5,-1.5,-1.7404342447235877e-05,0.0,0.006865635792745461,3.4328178963727306e-06,1.785714285714286e-05,0.00031746031746031746,-0.00035615462066106895,9718.234695997746
2012-01-10 14:30:00+00:00,1.5,-1.5,-0.004627851090900692,0.0,0.02512963336731089,1.2564816683655444e-05,1.785714285714286e-05,0.00031746031746031746,-0.0049757333679018075,9669.879351343767
2012-01-11 14:30:00+00:00,1.5,-1.5,-0.008375664278977568,0.0,0.008375664278977568,4.187832139488784e-06,1.785714285714286e-05,0.00031746031746031746,-0.008715169571434516,9585.604713061493
2012-01-12 14:30:00+00:00,1.5,-1.5,-0.0024848464330301523,0.0,0.004755924294283953,2.3779621471419766e-06,1.785714285714286e-05,0.00031746031746031746,-0.0028225418554947545,9558.54894254865
2012-01-13 14:30:00+00:00,1.5,-1.5,-0.0009453688296055529,0.0,0.01493989280120761,7.469946400603806e-06,1.785714285714286e-05,0.00031746031746031746,-0.0012881562363236169,9546.236038118102
2012-01-17 14:30:00+00:00,1.5,-1.5,0.0051541992428358885,0.0,0.011957121213276078,5.97856060663804e-06,1.785714285714286e-05,0.00031746031746031746,0.00481290322191179,9592.18114830309
2012-01-18 14:30:00+00:00,1.5,-1.5,-0.005057026752438021,0.0,0.0311435040070297,1.557175200351485e-05,1.785714285714286e-05,0.00031746031746031746,-0.005407915964758996,9540.307438734322
2012-01-19 14:30:00+00:00,1.5,-1.5,-0.0029807798650061113,0.0,0.015349214759204921,7.67460737960246e-06,1.785714285714286e-05,0.00031746031746031746,-0.003323771932703174,9508.597632640098
2012-01-20 14:30:00+00:00,1.5,-1.5,0.002355973663187183,0.0,0.003243814164305303,1.6219070821526516e-06,1.785714285714286e-05,0.00031746031746031746,0.00201903429578757,9527.795817365242
2012-01-23 14:30:00+00:00,1.5,-1.5,-0.0004448763640264586,0.0,0.0004448763640264586,2.224381820132293e-07,1.785714285714286e-05,0.00031746031746031746,-0.0007804162625259321,9520.360170563345
2012-01-24 14:30:00+00:00,1.5,-1.5,-0.0014539737493747262,0.0,0.0018988269220989729,9.494134610494864e-07,1.785714285714286e-05,0.00031746031746031746,-0.001790240623153236,9503.316435038952
2012-01-25 14:30:00+00:00,1.5,-1.5,-0.004818824340596772,0.0,0.02272136643534084,1.136068321767042e-05,1.785714285714286e-05,0.00031746031746031746,-0.005165502484131904,9454.227030386266
2012-01-26 14:30:00+00:00,1.5,-1.5,0.0021415347651614902,0.0,0.01326484851141313,6.632424255706565e-06,1.785714285714286e-05,0.00031746031746031746,0.0017995848805883235,9471.240714407799
2012-01-27 14:30:00+00:00,1.5,-1.5,-0.007804741145499172,0.0,0.007804741145499172,3.9023705727495866e-06,1.785714285714286e-05,0.00031746031746031746,-0.008143960976389381,9394.10729963167
2012-01-30 14:30:00+00:00,1.5,-1.5,0.0009216638833761115,0.0,0.011014161252933086,5.507080626466543e-06,1.785714285714286e-05,0.00031746031746031746,0.0005808393424321847,9399.563766738327
2012-01-31 14:30:00+00:00,1.5,-1.5,-0.002148730499327345,0.0,0.0034798927927682244,1.7399463963841123e-06,1.785714285714286e-05,0.00031746031746031746,-0.0024857879060411893,9376.198444804906
2012-02-01 14:30:00+00:00,1.5,-1.5,-0.007734134699154405,0.0,0.02690123173298331,1.3450615866491656e-05,1.785714285714286e-05,0.00031746031746031746,-0.008082902775338357,9300.41154437327
2012-02-02 14:30:00+00:00,1.5,-1.5,-0.002074016105688248,0.0,0.003193272254834678,1.596636127417339e-06,1.785714285714286e-05,0.00031746031746031746,-0.0024109302021331253,9277.988901288672
2012-02-03 14:30:00+00:00,1.5,-1.5,-0.006671719853304503,0.0,0.03802615804496623,1.9013079022483116e-05,1.785714285714286e-05,0.00031746031746031746,-0.007026050392644447,9212.801283725821
2012-02-06 14:30:00+00:00,1.5,-1.5,-0.00024459390212627774,0.0,0.0019711966695526995,9.855983347763498e-07,1.785714285714286e-05,0.00031746031746031746,-0.0005808969607785145,9207.449595459848
2012-02-07 14:30:00+00:00,1.5,-1.5,-0.0006839650010133091,0.0,0.006229172837387775,3.1145864186938876e-06,1.785714285714286e-05,0.00031746031746031746,-0.0010223970477494632,9198.035926176148
2012-02-08 14:30:00+00:00,1.5,-1.5,-0.003232641285352944,0.0,0.003232641285352944,1.616320642676472e-06,1.785714285714286e-05,0.00031746031746031746,-0.0035695750663130806,9165.202846475018
2012-02-09 14:30:00+00:00,1.5,-1.5,-0.002918244398859682,0.0,0.002918244398859682,1.459122199429841e-06,1.785714285714286e-05,0.00031746031746031746,-0.003255020981376572,9135.36991891117
2012-02-10 14:30:00+00:00,1.5,-1.5,0.0035025502190217384,0.0,0.02011561841160331,1.0057809205801654e-05,1.785714285714286e-05,0.00031746031746031746,0.0031571749494984764,9164.21187997356
2012-02-13 14:30:00+00:00,1.5,-1.5,-0.004787280222228074,0.0,0.01815224875181609,9.076124375908047e-06,1.785714285714286e-05,0.00031746031746031746,-0.005131673806921443,9117.18413390802
2012-02-14 14:30:00+00:00,1.5,-1.5,0.00214744416326218,0.0,0.00214744416326218,1.0737220816310899e-06,1.785714285714286e-05,0.00031746031746031746,0.0018110529808630887,9133.695837410813
2012-02-15 14:30:00+00:00,1.5,-1.5,-0.0013084871861497316,0.0,0.014213309462378643,7.1066547311893215e-06,1.785714285714286e-05,0.00031746031746031746,-0.0016509113011983813,9118.616915731121
2012-02-16 14:30:00+00:00,1.5,-1.5,-0.0056704753604485125,0.0,0.030187315990187202,1.5093657995093602e-05,1.785714285714286e-05,0.00031746031746031746,-0.006020886478761067,9063.714758438195
2012-02-17 14:30:00+00:00,1.5,-1.5,0.007261424234972225,0.0,0.011530866514036786,5.765433257018393e-06,1.785714285714286e-05,0.00031746031746031746,0.006920341341397745,9126.438758387652
2012-02-21 14:30:00+00:00,1.5,-1.5,-0.0037546353530424903,0.0,0.005033626942197722,2.516813471098861e-06,1.785714285714286e-05,0.00031746031746031746,-0.004092469626831049,9089.089084967816
2012-02-22 14:30:00+00:00,1.5,-1.5,0.0024872943095832767,0.0,0.0068945857079225625,3.4472928539612814e-06,1.785714285714286e-05,0.00031746031746031746,0.002148529556411855,9108.61726150773
2012-02-23 14:30:00+00:00,1.5,-1.5,-0.0022740027808340058,0.0,0.014410695787124062,7.205347893562031e-06,1.785714285714286e-05,0.00031746031746031746,-0.0026165255890450282,9084.784331362178
2012-02-24 14:30:00+00:00,1.5,-1.5,0.0017187986948868916,0.0,0.005973500039890056,2.9867500199450283e-06,1.785714285714286e-05,0.00031746031746031746,0.0013804944845494864,9097.325826024944
2012-02-27 14:30:00+00:00,1.5,-1.5,-0.0007255845234444003,0.0,0.001822456095720737,9.112280478603685e-07,1.785714285714286e-05,0.00031746031746031746,-0.0010618132118097208,9087.666165270733
2012-02-28 14:30:00+00:00,1.5,-1.5,0.0006841947361002632,0.0,0.009175582081817568,4.587791040908784e-06,1.785714285714286e-05,0.00031746031746031746,0.0003442894847418941,9090.79495317228
2012-02-29 14:30:00+00:00,1.5,-1.5,0.004275448746916821,0.0,0.015195805481215185,7.597902740607593e-06,1.785714285714286e-05,0.00031746031746031746,0.003932533383858752,9126.544807811446
2012-03-01 14:30:00+00:00,1.5,-1.5,-0.007667795203767702,0.0,0.015339922777041548,7.669961388520775e-06,1.785714285714286e-05,0.00031746031746031746,-0.008010782625473684,9053.43404123442
2012-03-02 14:30:00+00:00,1.5,-1.5,0.004120929889160352,0.0,0.010679413382807867,5.339706691403934e-06,1.785714285714286e-05,0.00031746031746031746,0.003780272722151487,9087.658490982298
2012-03-05 14:30:00+00:00,1.5,-1.5,0.005154697492925409,0.0,0.008442119105763202,4.221059552881601e-06,1.785714285714286e-05,0.00031746031746031746,0.004815158973055067,9131.41701130921
2012-03-06 14:30:00+00:00,1.5,-1.5,0.0065678264386773155,0.0,0.04166872049338172,2.083436024669086e-05,1.785714285714286e-05,0.00031746031746031746,0.0062116746181131634,9188.138402585766
2012-03-07 14:30:00+00:00,1.5,-1.5,-0.00524639191433085,0.0,0.02078516828861665,1.0392584144308326e-05,1.785714285714286e-05,0.00031746031746031746,-0.005592101958792619,9136.757395827008
2012-03-08 14:30:00+00:00,1.5,-1.5,-0.0060982114394799725,0.0,0.024868745824922933,1.2434372912461468e-05,1.785714285714286e-05,0.00031746031746031746,-0.006445963272709895,9077.862193221847
2012-03-09 14:30:00+00:00,1.5,-1.5,-0.004158200208630669,0.0,0.010741916157279263,5.3709580786396315e-06,1.785714285714286e-05,0.00031746031746031746,-0.00449888862702677,9037.021902243045
2012-03-12 13:30:00+00:00,1.5,-1.5,0.007628546454591156,0.0,0.007628546454591156,3.814273227295578e-06,1.785714285714286e-05,0.00031746031746031746,0.007289414721046401,9102.896502731674
2012-03-13 13:30:00+00:00,1.5,-1.5,-0.010324519349935946,0.0,0.04520759265593499,2.2603796327967496e-05,1.785714285714286e-05,0.00031746031746031746,-0.010682440606581373,9005.655351493386
2012-03-14 13:30:00+00:00,1.5,-1.5,-0.0001110330299218254,0.0,0.006354686714503288,3.1773433572516443e-06,1.785714285714286e-05,0.00031746031746031746,-0.00044952783359653736,9001.607058753112
2012-03-15 13:30:00+00:00,1.5,-1.5,-0.00443865673344046,0.0,0.013078481980082657,6.539240990041328e-06,1.785714285714286e-05,0.00031746031746031746,-0.004780513434747962,8958.57475527442
2012-03-16 13:30:00+00:00,1.5,-1.5,-0.002280816859470014,0.0,0.002280816859470014,1.140408429735007e-06,1.785714285714286e-05,0.00031746031746031746,-0.0026172747282172094,8935.127703966595
2012-03-19 13:30:00+00:00,1.5,-1.5,-0.002451241176149921,0.0,0.00872746495379828,4.363732476899141e-06,1.785714285714286e-05,0.00031746031746031746,-0.0027909223689442804,8910.190456188222
2012-03-20 13:30:00+00:00,1.5,-1.5,0.0002964941454829395,0.0,0.01001619012498789,5.008095062493944e-06,1.785714285714286e-05,0.00031746031746031746,-4.383140989701475e-05,8909.799909978075
2012-03-21 13:30:00+00:00,1.5,-1.5,-0.0005105154726249284,0.0,0.0038224116317926438,1.911205815896322e-06,1.785714285714286e-05,0.00031746031746031746,-0.0008477441387582849,8902.246679326881
2012-03-22 13:30:00+00:00,1.5,-1.5,0.00496377928469538,0.0,0.019068121788492043,9.534060894246021e-06,1.785714285714286e-05,0.00031746031746031746,0.004618927763483674,8943.365513671404
2012-03-23 13:30:00+00:00,1.5,-1.5,-0.0027867721244291266,0.0,0.009327540326631856,4.663770163315928e-06,1.785714285714286e-05,0.00031746031746031746,-0.0031267533549099026,8915.401815547348
2012-03-26 13:30:00+00:00,1.5,-1.5,-0.0034450184169109166,0.0,0.03825183197090942,1.9125915985454713e-05,1.785714285714286e-05,0.00031746031746031746,-0.0037994617932138315,8881.528086978025
2012-03-27 13:30:00+00:00,1.5,-1.5,0.0038694269060469133,0.0,0.006020312341331768,3.0101561706658844e-06,1.785714285714286e-05,0.00031746031746031746,0.0035310992895587873,8912.889644496148
2012-03-28 13:30:00+00:00,1.5,-1.5,0.000448701707799537,0.0,0.014435476253886304,7.217738126943152e-06,1.785714285714286e-05,0.00031746031746031746,0.00010616650935513352,8913.835894877973
2012-03-29 13:30:00+00:00,1.5,-1.5,0.005403681988236042,0.0,0.005403681988236042,2.7018409941180213e-06,1.785714285714286e-05,0.00031746031746031746,0.005065662686924464,8958.990380768026
2012-03-30 13:30:00+00:00,1.5,-1.5,0.000901110453536691,0.0,0.008811104150189375,4.405552075094688e-06,1.785714285714286e-05,0.00031746031746031746,0.000561387441144136,8964.019845453118
2012-04-02 13:30:00+00:00,1.5,-1.5,-0.0029809554153513718,0.0,0.02234294585016594,1.117147292508297e-05,1.785714285714286e-05,0.00031746031746031746,-0.003327444348593915,8934.192568277682
2012-04-03 13:30:00+00:00,1.5,-1.5,-0.0020078162809792355,0.0,0.01188645345464956,5.94322672732478e-06,1.785714285714286e-05,0.00031746031746031746,-0.0023490769680240206,8913.20546228765
2012-04-04 13:30:00+00:00,1.5,-1.5,0.008676201121689153,0.0,0.02478147086829846,1.2390735434149231e-05,1.785714285714286e-05,0.00031746031746031746,0.008328492925937545,8987.43903092774
2012-04-05 13:30:00+00:00,1.5,-1.5,-0.0011142919173659505,0.0,0.0032032856145469135,1.6016428072734568e-06,1.785714285714286e-05,0.00031746031746031746,-0.0014512110204906842,8974.39636036007
2012-04-09 13:30:00+00:00,1.5,-1.5,0.0018799587506730386,0.0,0.03323160252027002,1.661580126013501e-05,1.785714285714286e-05,0.00031746031746031746,0.0015280254890954433,8988.109466747945
2012-04-10 13:30:00+00:00,1.5,-1.5,0.006822145637297883,0.0,0.049430895524570584,2.471544776228529e-05,1.785714285714286e-05,0.00031746031746031746,0.006462112729218136,9046.191643344624
2012-04-11 13:30:00+00:00,1.5,-1.5,-0.003079477592345059,0.0,0.021920441861487783,1.0960220930743892e-05,1.785714285714286e-05,0.00031746031746031746,-0.003425755273593263,9015.2016046165
2012-04-12 13:30:00+00:00,1.5,-1.5,-0.00833866220479007,0.0,0.03697316868749945,1.8486584343749724e-05,1.785714285714286e-05,0.00031746031746031746,-0.00869246624945128,8936.837268936373
2012-04-13 13:30:00+00:00,1.5,-1.5,0.006863623613821812,0.0,0.02977308560146269,1.4886542800731345e-05,1.785714285714286e-05,0.00031746031746031746,0.006513419610703621,8995.046640061531
2012-04-16 13:30:00+00:00,1.5,-1.5,0.008088444508781378,0.0,0.008088444508781378,4.0442222543906895e-06,1.785714285714286e-05,0.00031746031746031746,0.007749082826209529,9064.750001500985
2012-04-17 13:30:00+00:00,1.5,-1.5,-0.006414818729910121,0.0,0.039248413691480466,1.9624206845740233e-05,1.785714285714286e-05,0.00031746031746031746,-0.006769760397073322,9003.383815931455
2012-04-18 13:30:00+00:00,1.5,-1.5,0.0014662252383751961,0.0,0.009044595815314749,4.522297907657375e-06,1.785714285714286e-05,0.00031746031746031746,0.0011263854801500785,9013.525096733936
2012-04-19 13:30:00+00:00,1.5,-1.5,0.0015918451184601112,0.0,0.015702025313295676,7.851012656647838e-06,1.785714285714286e-05,0.00031746031746031746,0.0012486766454860032,9024.780075015731
2012-04-20 13:30:00+00:00,1.5,-1.5,0.004754960923525453,0.0,0.009421898618890201,4.710949309445101e-06,1.785714285714286e-05,0.00031746031746031746,0.004414932513898547,9064.623869999701
2012-04-23 13:30:00+00:00,1.5,-1.5,-0.0006468149516550281,0.0,0.026488109232121915,1.3244054616060957e-05,1.785714285714286e-05,0.00031746031746031746,-0.0009953764665885493,9055.601156721026
2012-04-24 13:30:00+00:00,1.5,-1.5,-0.0010803523169956586,0.0,0.00874825220071307,4.374126100356534e-06,1.785714285714286e-05,0.00031746031746031746,-0.0014200439034134755,9042.741805506681
2012-04-25 13:30:00+00:00,1.5,-1.5,-0.00794487386499565,0.0,0.036348485487540216,1.8174242743770108e-05,1.785714285714286e-05,0.00031746031746031746,-0.00829836556805688,8967.701828267036
2012-04-26 13:30:00+00:00,1.5,-1.5,-0.001712561102006016,0.0,0.020111483264889096,1.0055741632444548e-05,1.785714285714286e-05,0.00031746031746031746,-0.002057934303955921,8949.246887046997
2012-04-27 13:30:00+00:00,1.5,-1.5,-0.0019279179618251208,0.0,0.005155767016802204,2.577883508401102e-06,1.785714285714286e-05,0.00031746031746031746,-0.002265813305650982,8928.96956437477
2012-04-30 13:30:00+00:00,1.5,-1.5,0.00446629687550576,0.0,0.010914328100431081,5.457164050215541e-06,1.785714285714286e-05,0.00031746031746031746,0.004125522251138084,8965.80622699233
2012-05-01 13:30:00+00:00,1.5,-1.5,-0.002610306872361967,0.0,0.01660955230448491,8.304776152242454e-06,1.785714285714286e-05,0.00031746031746031746,-0.00295392910883167,8939.321870994274
2012-05-02 13:30:00+00:00,1.5,-1.5,0.001177542010984911,0.0,0.005464752933625305,2.7323764668126526e-06,1.785714285714286e-05,0.00031746031746031746,0.0008394921742006381,8946.826361747633
2012-05-03 13:30:00+00:00,1.5,-1.5,0.008813385397964224,0.0,0.017400563272691072,8.700281636345536e-06,1.785714285714286e-05,0.00031746031746031746,0.00846936765601042,9022.60032355976
2012-05-04 13:30:00+00:00,1.5,-1.5,0.008828611564103472,0.0,0.04112223807015397,2.0561119035076987e-05,1.785714285714286e-05,0.00031746031746031746,0.008472732984750935,9099.04640692941
2012-05-07 13:30:00+00:00,1.5,-1.5,-0.001611319752339968,0.0,0.001611319752339968,8.056598761699841e-07,1.785714285714286e-05,0.00031746031746031746,-0.0019474428725335983,9081.326533857382
2012-05-08 13:30:00+00:00,1.5,-1.5,0.0017360578420120287,0.0,0.009355429181773456,4.677714590886728e-06,1.785714285714286e-05,0.00031746031746031746,0.0013960626671036818,9094.00463479908
2012-05-09 13:30:00+00:00,1.5,-1.5,-0.0030134107702133317,0.0,0.020995744216552037,1.0497872108276018e-05,1.785714285714286e-05,0.00031746031746031746,-0.003359226102639068,9063.455817052341
2012-05-10 13:30:00+00:00,1.5,-1.5,0.0010740005474496606,0.0,0.008827968238165784,4.4139841190828924e-06,1.785714285714286e-05,0.00031746031746031746,0.0007342691030131174,9070.110832625329
