date,weight_SCHD,weight_VTI,gross_return,turnover,maintenance_turnover,trading_cost,short_borrow,financing_cost,net_return,equity
2011-10-21 13:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2011-10-24 13:30:00+00:00,0.5,-0.5,-0.005629854077800589,1.0,0.011126327912060807,0.0005055631639560304,5.9523809523809525e-06,0.0,-0.0061413696227090005,9938.58630377291
2011-10-25 13:30:00+00:00,0.5,-0.5,0.001983549376813387,0.0,0.018383278108999812,9.191639054499906e-06,5.9523809523809525e-06,0.0,0.0019684053568065065,9958.149470292341
2011-10-26 13:30:00+00:00,0.5,-0.5,-0.00023511260313036075,0.0,0.010556612394439613,5.278306197219806e-06,5.9523809523809525e-06,0.0,-0.0002463432902799615,9955.69634698673
2011-10-27 13:30:00+00:00,0.5,-0.5,-0.005876042503135337,0.0,0.028666275570332966,1.4333137785166484e-05,5.9523809523809525e-06,0.0,-0.005896328021872884,9896.994295638735
2011-10-28 13:30:00+00:00,0.5,-0.5,-0.0008397322393896567,0.0,0.0008397322393896567,4.1986611969482834e-07,5.9523809523809525e-06,0.0,-0.0008461044864617324,9888.62040436271
2011-10-31 13:30:00+00:00,0.5,-0.5,0.002857113059042682,0.0,0.02246509207944203,1.1232546039721014e-05,5.9523809523809525e-06,0.0,0.00283992813205058,9916.703375636227
2011-11-01 13:30:00+00:00,0.5,-0.5,0.0019284976126666686,0.0,0.024673688005648287,1.2336844002824144e-05,5.9523809523809525e-06,0.0,0.0019102083877114635,9935.646345602814
2011-11-02 13:30:00+00:00,0.5,-0.5,-0.0016094038292170376,0.0,0.014851949689751787,7.425974844875893e-06,5.9523809523809525e-06,0.0,-0.0016227821850142946,9919.522955716568
2011-11-03 13:30:00+00:00,0.5,-0.5,-0.0018275221433114996,0.0,0.01766904170604433,8.834520853022166e-06,5.9523809523809525e-06,0.0,-0.001842309045116903,9901.248128852007
2011-11-04 13:30:00+00:00,0.5,-0.5,0.0005546175030037293,0.0,0.004843141567031195,2.4215707835155977e-06,5.9523809523809525e-06,0.0,0.0005462435512678328,9906.656621791893
2011-11-07 14:30:00+00:00,0.5,-0.5,0.00037808859541310635,0.0,0.005495329659862214,2.747664829931107e-06,5.9523809523809525e-06,0.0,0.0003693885496307943,9910.316027313107
2011-11-08 14:30:00+00:00,0.5,-0.5,0.00021131461518664185,0.0,0.012244769844753756,6.122384922376878e-06,5.9523809523809525e-06,0.0,0.000199239849311884,9912.290557185022
2011-11-09 14:30:00+00:00,0.5,-0.5,0.004060818829080548,0.0,0.034049033374358106,1.7024516687179053e-05,5.9523809523809525e-06,0.0,0.004037841931440988,9952.314819633451
2011-11-10 14:30:00+00:00,0.5,-0.5,0.0005166717215752126,0.0,0.009391546828424469,4.695773414212235e-06,5.9523809523809525e-06,0.0,0.0005060235672086195,9957.350925480463
2011-11-11 14:30:00+00:00,0.5,-0.5,-0.0006730323949849515,0.0,0.019119391169530764,9.559695584765383e-06,5.9523809523809525e-06,0.0,-0.0006885444715220978,9950.494846549718
2011-11-14 14:30:00+00:00,0.5,-0.5,0.0014606722417440099,0.0,0.008397502639120369,4.198751319560185e-06,5.9523809523809525e-06,0.0,0.0014505211094720688,9964.928249374332
2011-11-15 14:30:00+00:00,0.5,-0.5,-0.0010933921930026402,0.0,0.004973880450293566,2.486940225146783e-06,5.9523809523809525e-06,0.0,-0.001101831514180168,9953.948577392628
2011-11-16 14:30:00+00:00,0.5,-0.5,0.0010059308453957416,0.0,0.015694398226215267,7.847199113107634e-06,5.9523809523809525e-06,0.0,0.000992131265330253,9963.824200989748
2011-11-17 14:30:00+00:00,0.5,-0.5,0.0020964170067384047,0.0,0.014257995045470262,7.128997522735131e-06,5.9523809523809525e-06,0.0,0.0020833356282632886,9984.58219094142
2011-11-18 14:30:00+00:00,0.5,-0.5,0.002705216804310129,0.0,0.002705216804310129,1.3526084021550644e-06,5.9523809523809525e-06,0.0,0.002697911814955593,10011.519713201755
2011-11-21 14:30:00+00:00,0.5,-0.5,-9.94870172149609e-06,0.0,0.018581888749487685,9.290944374743842e-06,5.9523809523809525e-06,0.0,-2.5192027048620883e-05,10011.267502726341
2011-11-22 14:30:00+00:00,0.5,-0.5,0.0005514362367946002,0.0,0.004179269205287717,2.0896346026438584e-06,5.9523809523809525e-06,0.0,0.0005433942212395754,10016.707567634608
2011-11-23 14:30:00+00:00,0.5,-0.5,0.002448379966838443,0.0,0.01984301352790918,9.921506763954592e-06,5.9523809523809525e-06,0.0,0.002432506079122108,10041.073269685667
2011-11-25 14:30:00+00:00,0.5,-0.5,0.0007692516270636496,0.0,0.002415909939264216,1.207954969632108e-06,5.9523809523809525e-06,0.0,0.0007620912911416365,10048.72548417821
2011-11-28 14:30:00+00:00,0.5,-0.5,-0.0032992858840459327,0.0,0.02680442166668917,1.3402210833344586e-05,5.9523809523809525e-06,0.0,-0.0033186404758316582,10015.377377055896
2011-11-29 14:30:00+00:00,0.5,-0.5,0.0018734609179970052,0.0,0.004975902003368282,2.487951001684141e-06,5.9523809523809525e-06,0.0,0.00186502058604294,10034.056262041093
2011-11-30 14:30:00+00:00,0.5,-0.5,-0.0025513130235902404,0.0,0.03976622089934578,1.9883110449672892e-05,5.9523809523809525e-06,0.0,-0.002577148514992294,10008.197008846026
2011-12-01 14:30:00+00:00,0.5,-0.5,-0.0007715533177232725,0.0,0.0007715533177232725,3.857766588616363e-07,5.9523809523809525e-06,0.0,-0.0007778914753345151,10000.411717709376
2011-12-02 14:30:00+00:00,0.5,-0.5,-0.0009253145147719022,0.0,0.0013934517016480075,6.967258508240037e-07,5.9523809523809525e-06,0.0,-0.0009319636215751071,9991.091697787699
2011-12-05 14:30:00+00:00,0.5,-0.5,-0.0017884915429446924,0.0,0.009147389083312918,4.573694541656459e-06,5.9523809523809525e-06,0.0,-0.00179901761843873,9973.117547795942
2011-12-06 14:30:00+00:00,0.5,-0.5,0.001306362100509939,0.0,0.0017693477132606494,8.846738566303248e-07,5.9523809523809525e-06,0.0,0.0012995250457009278,9986.077863833021
2011-12-07 14:30:00+00:00,0.5,-0.5,0.00041156213004100994,0.0,0.003037761057689159,1.5188805288445796e-06,5.9523809523809525e-06,0.0,0.0004040908685597844,9990.113146710524
2011-12-08 14:30:00+00:00,0.5,-0.5,0.0031111393209005134,0.0,0.019535451049813968,9.767725524906985e-06,5.9523809523809525e-06,0.0,0.0030954192144232256,10021.036734899113
2011-12-09 14:30:00+00:00,0.5,-0.5,-0.00211013582791153,0.0,0.01570203367663925,7.851016838319625e-06,5.9523809523809525e-06,0.0,-0.0021239392257022304,9999.752661895658
2011-12-12 14:30:00+00:00,0.5,-0.5,0.0011529916550385155,0.0,0.0141795546118057,7.08977730590285e-06,5.9523809523809525e-06,0.0,0.0011399494967802317,10011.151874910516
2011-12-13 14:30:00+00:00,0.5,-0.5,0.0018534645260249727,0.0,0.008841282854263,4.4206414271315e-06,5.9523809523809525e-06,0.0,0.0018430915036454602,10029.603343872866
2011-12-14 14:30:00+00:00,0.5,-0.5,0.0018141948587676038,0.0,0.009632549085970943,4.816274542985471e-06,5.9523809523809525e-06,0.0,0.0018034262032722373,10047.690993351633
2011-12-15 14:30:00+00:00,0.5,-0.5,0.0003177724374529012,0.0,0.004016373287869857,2.0081866439349283e-06,5.9523809523809525e-06,0.0,0.0003098118698565853,10050.803887286023
2011-12-16 14:30:00+00:00,0.5,-0.5,-0.0014864657065443154,0.0,0.0018785263531346796,9.392631765673398e-07,5.9523809523809525e-06,0.0,-0.0014933573506732637,10035.79444542077
2011-12-19 14:30:00+00:00,0.5,-0.5,0.0023218286168152913,0.0,0.009335711161572946,4.6678555807864735e-06,5.9523809523809525e-06,0.0,0.002311208380282124,10058.989257645813
2011-12-20 14:30:00+00:00,0.5,-0.5,-0.0031727987944787372,0.0,0.02817276950921843,1.4086384754609216e-05,5.9523809523809525e-06,0.0,-0.0031928375601857273,10026.872538926496
2011-12-21 14:30:00+00:00,0.5,-0.5,0.000982433994760279,0.0,0.0028890665429016638,1.444533271450832e-06,5.9523809523809525e-06,0.0,0.0009750370805364472,10036.649111453762
