year,return
2016,0.07273963945991113
2017,0.41245924306588644
2018,-0.2528709053739753
2019,0.5335867623794759
2020,-0.285783260701411
2021,0.5827404452024743
2022,-0.45971966550800747
2023,0.3650059668633783
2024,0.6098656544093901
2025,0.1295167275374398
2026,0.21165037117449703
