year,return
2016,0.05874715153008325
2017,0.32694493680108216
2018,-0.24632865107740975
2019,0.39612948438268347
2020,-0.3367996184215072
2021,0.5783344007798557
2022,-0.4062285797495595
2023,0.2700500852492249
2024,0.575588474907134
2025,0.12431968670998605
2026,0.23014782338273698
