year,return
2016,0.04795923943321001
2017,0.26326893999684486
2018,-0.1454068145391637
2019,0.35667202159360367
2020,0.032507387608287974
2021,0.3886419186057475
2022,-0.3050609216210243
2023,0.2831149284229255
2024,0.3906385292650607
2025,0.1586598237660044
2026,0.14630298235453365
