year,return
2016,0.0626522385116568
2017,0.5204332782608247
2018,-0.20433901784943276
2019,0.7588503299539431
2020,0.7688005700302973
2021,0.48042936622639565
2022,-0.5698646348751826
2023,0.5011449140948976
2024,0.5550848987808354
2025,0.31873949067176865
2026,0.13524588435054463
