year,return
2016,0.0561889765674175
2017,0.43480234800649975
2018,-0.2709929557764674
2019,0.660462539925418
2020,-0.1736679075226779
2021,0.6239896232396493
2022,-0.5159937065291373
2023,0.5406573309256413
2024,0.7009845213968902
2025,0.20325824478561505
2026,0.23551754936091163
