open_time,net_pnl
2016-09-12 00:00:00+00:00,0.0
2016-09-13 00:00:00+00:00,-0.013949160428033625
2016-09-14 00:00:00+00:00,-0.0003860473894617966
2016-09-15 00:00:00+00:00,0.010264244213489482
2016-09-16 00:00:00+00:00,-0.003763262740300921
2016-09-19 00:00:00+00:00,0.00030697341269148026
2016-09-20 00:00:00+00:00,7.671980223356023e-05
2016-09-21 00:00:00+00:00,0.006282017405535134
2016-09-22 00:00:00+00:00,0.003532221996340734
2016-09-23 00:00:00+00:00,-0.0017303520633392688
2016-09-26 00:00:00+00:00,-0.00435451686001298
2016-09-27 00:00:00+00:00,0.004101806323405732
2016-09-28 00:00:00+00:00,0.0025288406238370698
2016-09-29 00:00:00+00:00,-0.004597798118698981
2016-09-30 00:00:00+00:00,0.0041783201966267836
2016-10-03 00:00:00+00:00,-0.0005148417916494008
2016-10-04 00:00:00+00:00,-0.0017226528854435985
2016-10-05 00:00:00+00:00,0.0026984046422708907
2016-10-06 00:00:00+00:00,0.0007508204189410339
2016-10-07 00:00:00+00:00,-0.0004467823242796376
2016-10-10 00:00:00+00:00,0.002479485211641874
2016-10-11 00:00:00+00:00,-0.005443058207913021
2016-10-12 00:00:00+00:00,0.0011588563694804321
2016-10-13 00:00:00+00:00,-0.0012673521633701501
2016-10-14 00:00:00+00:00,0.0011928227600734864
2016-10-17 00:00:00+00:00,-0.0008618650082806711
2016-10-18 00:00:00+00:00,0.004905028499907038
2016-10-19 00:00:00+00:00,0.0016915489875952705
2016-10-20 00:00:00+00:00,0.0012434153595402009
2016-10-21 00:00:00+00:00,0.0009146213551498583
2016-10-24 00:00:00+00:00,0.0032108245867008556
2016-10-25 00:00:00+00:00,-0.0023565393968263404
2016-10-26 00:00:00+00:00,-0.0011307953260458747
2016-10-27 00:00:00+00:00,-0.0019203354297693265
2016-10-28 00:00:00+00:00,-0.0021592828156374866
2016-10-31 00:00:00+00:00,-0.00019366137886900336
2016-11-01 00:00:00+00:00,-0.004370857580785148
2016-11-02 00:00:00+00:00,-0.004254707245690326
2016-11-03 00:00:00+00:00,-0.0036952403605196027
2016-11-04 00:00:00+00:00,-0.0013386310153131742
2016-11-07 00:00:00+00:00,0.016179019355059054
2016-11-08 00:00:00+00:00,0.0027053821982490067
2016-11-09 00:00:00+00:00,0.008345622737632397
2016-11-10 00:00:00+00:00,0.0013461858068803956
2016-11-11 00:00:00+00:00,0.001020729946390908
2016-11-14 00:00:00+00:00,0.0008455958549222764
2016-11-15 00:00:00+00:00,0.0014247020136339827
2016-11-16 00:00:00+00:00,0.000562452956600179
2016-11-17 00:00:00+00:00,0.0003306686947679438
2016-11-18 00:00:00+00:00,-0.0016032130372621856
2016-11-21 00:00:00+00:00,0.004221400014899013
2016-11-22 00:00:00+00:00,0.0010220650659809039
2016-11-23 00:00:00+00:00,0.0006257873805033398
2016-11-25 00:00:00+00:00,0.0017362968326981587
2016-11-28 00:00:00+00:00,-0.0020454433436837283
2016-11-29 00:00:00+00:00,0.0007902210149401956
2016-11-30 00:00:00+00:00,-0.000838946874922919
2016-12-01 00:00:00+00:00,-0.0014735057088055559
2016-12-02 00:00:00+00:00,0.0007254740313273889
2016-12-05 00:00:00+00:00,0.0045803539064817045
2016-12-06 00:00:00+00:00,0.001804106803122707
2016-12-07 00:00:00+00:00,0.001579843489080135
2016-12-08 00:00:00+00:00,0.00019614733934303352
2016-12-09 00:00:00+00:00,-4.0856015231072185e-05
2016-12-12 00:00:00+00:00,8.98869059291485e-05
2016-12-13 00:00:00+00:00,0.00016341604909020369
2016-12-14 00:00:00+00:00,-7.352520689174469e-05
2016-12-15 00:00:00+00:00,0.00016340136276737915
2016-12-16 00:00:00+00:00,-0.003610580143443065
2016-12-19 00:00:00+00:00,0.0018364268380666182
2016-12-20 00:00:00+00:00,0.0018739770867430838
2016-12-21 00:00:00+00:00,-0.0006452719535403606
2016-12-22 00:00:00+00:00,-0.0005476093175317276
2016-12-23 00:00:00+00:00,0.0009895079446857746
2016-12-27 00:00:00+00:00,0.0016339335315840309
2016-12-28 00:00:00+00:00,-0.004551238132524116
2016-12-29 00:00:00+00:00,-0.0001802599020042095
2016-12-30 00:00:00+00:00,-0.003368189864288884
2017-01-03 00:00:00+00:00,0.0074251930303503855
2017-01-04 00:00:00+00:00,0.004089261810702238
2017-01-05 00:00:00+00:00,3.251583114516343e-05
2017-01-06 00:00:00+00:00,0.0020728168361499044
2017-01-09 00:00:00+00:00,-0.0007625166293521168
2017-01-10 00:00:00+00:00,0.0008686334042313781
2017-01-11 00:00:00+00:00,0.0016952039516906492
2017-01-12 00:00:00+00:00,-0.0004129621532332761
2017-01-13 00:00:00+00:00,0.0016606316880929395
2017-01-17 00:00:00+00:00,-0.0006388897874680666
2017-01-18 00:00:00+00:00,0.0014647212578799973
2017-01-19 00:00:00+00:00,-0.0014060151591059888
2017-01-20 00:00:00+00:00,0.0028483573393753847
2017-01-23 00:00:00+00:00,-0.0014362715037278262
2017-01-24 00:00:00+00:00,0.003805937585855901
2017-01-25 00:00:00+00:00,0.002728919299658017
2017-01-26 00:00:00+00:00,8.830801836801072e-05
2017-01-27 00:00:00+00:00,0.0006983744732087516
2017-01-30 00:00:00+00:00,-0.0025268325552292303
2017-01-31 00:00:00+00:00,-0.00029755442431267376
2017-02-01 00:00:00+00:00,0.0011262167162739978
2017-02-02 00:00:00+00:00,0.0006347930895942433
2017-02-03 00:00:00+00:00,0.0035252832673513534
2017-02-06 00:00:00+00:00,-2.40061455732965e-05
2017-02-07 00:00:00+00:00,0.0005201456407792904
2017-02-08 00:00:00+00:00,0.0004079021034950614
2017-02-09 00:00:00+00:00,0.0013271400132714994
2017-02-10 00:00:00+00:00,0.0002475109184252311
2017-02-13 00:00:00+00:00,0.0002793786618562333
2017-02-14 00:00:00+00:00,6.38401442787373e-05
2017-02-15 00:00:00+00:00,0.00031120083625246764
2017-02-16 00:00:00+00:00,-6.3816209317058e-05
2017-02-17 00:00:00+00:00,0.003015508328546801
2017-02-21 00:00:00+00:00,0.002370158275670109
2017-02-22 00:00:00+00:00,-0.00036499825435620803
2017-02-23 00:00:00+00:00,0.00026194218221653465
2017-02-24 00:00:00+00:00,0.0012617545530293484
2017-02-27 00:00:00+00:00,-5.547894177870827e-05
2017-02-28 00:00:00+00:00,-0.0010383063717138707
2017-03-01 00:00:00+00:00,0.003990923228284204
2017-03-02 00:00:00+00:00,-0.00015015133674212144
2017-03-03 00:00:00+00:00,0.0009721783117293548
2017-03-06 00:00:00+00:00,-0.00032374469966767183
2017-03-07 00:00:00+00:00,-0.0003238495442410283
2017-03-08 00:00:00+00:00,-0.00041086906709020266
2017-03-09 00:00:00+00:00,0.0001106640634263023
2017-03-10 00:00:00+00:00,0.0010195774681283076
2017-03-13 00:00:00+00:00,0.0007895651075386922
2017-03-14 00:00:00+00:00,-0.00023668265589493753
2017-03-15 00:00:00+00:00,0.001380975679045493
2017-03-16 00:00:00+00:00,0.0004334223819317806
2017-03-17 00:00:00+00:00,-0.002772701493477858
2017-03-20 00:00:00+00:00,-0.000750394944707744
2017-03-21 00:00:00+00:00,-0.008505592664321604
2017-03-22 00:00:00+00:00,0.001355348444139759
2017-03-23 00:00:00+00:00,-0.0009872690069188117
2017-03-24 00:00:00+00:00,-0.0003347280334728975
2017-03-27 00:00:00+00:00,8.769622029292101e-05
2017-03-28 00:00:00+00:00,0.006018621855170325
2017-03-29 00:00:00+00:00,0.0013153828477245888
2017-03-30 00:00:00+00:00,0.0023424207652433804
2017-03-31 00:00:00+00:00,-0.0013263751273081548
2017-04-03 00:00:00+00:00,-0.000790557580261364
2017-04-04 00:00:00+00:00,0.0011313917701136766
2017-04-05 00:00:00+00:00,-0.002560536132009905
2017-04-06 00:00:00+00:00,0.002060025988020353
2017-04-07 00:00:00+00:00,-0.00035580998165607447
2017-04-10 00:00:00+00:00,0.0010836292880478382
2017-04-11 00:00:00+00:00,-0.0010192471792928037
2017-04-12 00:00:00+00:00,-0.003226954561632356
2017-04-13 00:00:00+00:00,-0.006625564363191949
2017-04-17 00:00:00+00:00,0.008666687967282094
2017-04-18 00:00:00+00:00,-0.0028429563578481476
2017-04-19 00:00:00+00:00,-0.001485093473530541
2017-04-20 00:00:00+00:00,0.007579674066061637
2017-04-21 00:00:00+00:00,-0.0024628208771430016
2017-04-24 00:00:00+00:00,0.007794448137245613
2017-04-25 00:00:00+00:00,0.0020572092621529148
2017-04-26 00:00:00+00:00,0.00015671647638670905
2017-04-27 00:00:00+00:00,0.00043090278049806585
2017-04-28 00:00:00+00:00,-0.00036023618964087234
2017-05-01 00:00:00+00:00,0.0007442341438956834
2017-05-02 00:00:00+00:00,0.0006967113657889712
2017-05-03 00:00:00+00:00,7.822767382203999e-05
2017-05-04 00:00:00+00:00,0.00014079879851669475
2017-05-05 00:00:00+00:00,0.0007273580478648345
2017-05-08 00:00:00+00:00,0.0014380280259156386
2017-05-09 00:00:00+00:00,-0.0002341244137133991
2017-05-10 00:00:00+00:00,0.00035126886118641565
