open_time,PUT,BXM,BXMD,PPUT,CMBO
2016-12-21 00:00:00+00:00,1676.79,1223.5,2170.7,715.04,1602.55
2016-12-22 00:00:00+00:00,1675.83,1222.83,2168.6,713.89,1601.21
2016-12-23 00:00:00+00:00,1677.13,1224.04,2171.32,714.67,1602.87
2016-12-27 00:00:00+00:00,1679.9,1226.04,2175.96,715.96,1605.95
2016-12-28 00:00:00+00:00,1672.21,1220.46,2161.92,710.7,1596.55
2016-12-29 00:00:00+00:00,1671.89,1220.24,2161.44,710.55,1596.29
2016-12-30 00:00:00+00:00,1668.39,1216.13,2152.65,707.68,1591.12
2017-01-03 00:00:00+00:00,1677.94,1225.16,2170.81,712.65,1602.5
2017-01-04 00:00:00+00:00,1684.1,1230.17,2182.49,716.48,1609.69
2017-01-05 00:00:00+00:00,1684.53,1230.21,2181.5,715.88,1609.71
2017-01-06 00:00:00+00:00,1687.89,1232.76,2188.22,718.47,1614.08
2017-01-09 00:00:00+00:00,1687.42,1231.82,2183.27,715.87,1611.55
2017-01-10 00:00:00+00:00,1688.3,1232.89,2183.88,715.85,1612.07
2017-01-11 00:00:00+00:00,1690.34,1234.98,2190.22,717.98,1615.5
2017-01-12 00:00:00+00:00,1689.91,1234.47,2186.31,716.44,1613.63
2017-01-13 00:00:00+00:00,1692.18,1236.52,2190.48,717.73,1616.18
2017-01-17 00:00:00+00:00,1691.44,1235.73,2184.85,715.6,1613.54
2017-01-18 00:00:00+00:00,1693.16,1237.54,2189.08,716.96,1615.93
2017-01-19 00:00:00+00:00,1692.26,1235.8,2181.39,714.35,1612.64
2017-01-20 00:00:00+00:00,1695.47,1239.32,2190.47,716.52,1617.19
2017-01-23 00:00:00+00:00,1693.94,1237.54,2186.36,714.61,1614.63
2017-01-24 00:00:00+00:00,1699.66,1242.25,2197.12,718.78,1622.02
2017-01-25 00:00:00+00:00,1704.29,1245.64,2207.1,724.26,1629.07
2017-01-26 00:00:00+00:00,1704.42,1245.75,2206.57,723.68,1628.78
2017-01-27 00:00:00+00:00,1704.67,1246.62,2207.38,723.07,1628.91
2017-01-30 00:00:00+00:00,1700.69,1243.47,2199.41,719.01,1623.13
2017-01-31 00:00:00+00:00,1701.01,1243.1,2198.43,718.35,1622.83
2017-02-01 00:00:00+00:00,1702.01,1244.5,2200.6,718.61,1623.89
2017-02-02 00:00:00+00:00,1702.83,1245.29,2201.89,719.04,1624.83
2017-02-03 00:00:00+00:00,1708.13,1249.68,2214.31,724.04,1632.84
2017-02-06 00:00:00+00:00,1708.11,1249.65,2212.66,722.45,1631.68
2017-02-07 00:00:00+00:00,1708.89,1250.3,2213.51,722.57,1632.38
2017-02-08 00:00:00+00:00,1709.85,1250.81,2216.0,723.3,1633.71
2017-02-09 00:00:00+00:00,1711.64,1252.47,2223.09,727.48,1638.55
2017-02-10 00:00:00+00:00,1712.19,1252.78,2225.78,730.11,1640.98
2017-02-13 00:00:00+00:00,1712.46,1253.13,2228.14,734.08,1643.67
2017-02-14 00:00:00+00:00,1712.69,1253.21,2228.67,737.21,1645.07
2017-02-15 00:00:00+00:00,1712.78,1253.6,2229.65,740.99,1645.43
2017-02-16 00:00:00+00:00,1713.01,1253.52,2229.51,740.4,1645.57
2017-02-17 00:00:00+00:00,1716.28,1257.3,2237.14,741.33,1650.74
2017-02-21 00:00:00+00:00,1720.26,1260.28,2244.81,745.51,1656.24
2017-02-22 00:00:00+00:00,1719.84,1259.82,2244.0,744.75,1655.56
2017-02-23 00:00:00+00:00,1720.53,1260.15,2245.22,745.16,1656.46
2017-02-24 00:00:00+00:00,1721.96,1261.74,2248.51,746.35,1658.6
2017-02-27 00:00:00+00:00,1722.7,1261.67,2248.97,747.1,1659.15
2017-02-28 00:00:00+00:00,1721.06,1260.36,2245.03,745.28,1656.59
2017-03-01 00:00:00+00:00,1726.9,1265.39,2258.76,755.29,1666.28
2017-03-02 00:00:00+00:00,1726.44,1265.2,2257.08,750.87,1664.7
2017-03-03 00:00:00+00:00,1728.02,1266.43,2260.16,751.17,1666.68
2017-03-06 00:00:00+00:00,1728.09,1266.02,2258.33,748.69,1665.44
2017-03-07 00:00:00+00:00,1727.23,1265.61,2255.83,746.56,1663.41
2017-03-08 00:00:00+00:00,1726.81,1265.09,2253.9,745.16,1661.91
2017-03-09 00:00:00+00:00,1726.76,1265.23,2254.87,745.78,1662.51
2017-03-10 00:00:00+00:00,1728.65,1266.52,2260.07,748.14,1665.99
2017-03-13 00:00:00+00:00,1729.61,1267.52,2262.12,748.6,1667.22
2017-03-14 00:00:00+00:00,1729.1,1267.22,2259.52,746.08,1664.89
2017-03-15 00:00:00+00:00,1730.77,1268.97,2268.75,752.31,1671.71
2017-03-16 00:00:00+00:00,1731.09,1269.52,2269.82,751.08,1671.76
2017-03-17 00:00:00+00:00,1730.41,1266.0,2263.23,750.26,1668.64
2017-03-20 00:00:00+00:00,1729.82,1265.05,2260.49,748.73,1667.2
2017-03-21 00:00:00+00:00,1715.87,1254.29,2237.19,740.69,1651.0
2017-03-22 00:00:00+00:00,1718.14,1255.99,2240.78,741.97,1653.53
2017-03-23 00:00:00+00:00,1716.44,1254.75,2238.52,741.4,1651.88
2017-03-24 00:00:00+00:00,1716.65,1254.33,2237.4,740.54,1651.48
2017-03-27 00:00:00+00:00,1716.43,1254.44,2236.11,739.25,1650.62
2017-03-28 00:00:00+00:00,1726.09,1261.99,2251.15,743.69,1661.05
2017-03-29 00:00:00+00:00,1728.21,1263.65,2254.33,744.55,1663.28
2017-03-30 00:00:00+00:00,1731.73,1266.61,2260.58,746.52,1667.37
2017-03-31 00:00:00+00:00,1729.66,1264.93,2256.17,744.9,1664.58
2017-04-03 00:00:00+00:00,1728.41,1263.93,2253.62,743.65,1662.79
2017-04-04 00:00:00+00:00,1730.05,1265.36,2255.75,743.99,1664.27
2017-04-05 00:00:00+00:00,1725.48,1262.12,2249.09,742.03,1659.61
2017-04-06 00:00:00+00:00,1729.44,1264.72,2254.24,743.44,1663.39
2017-04-07 00:00:00+00:00,1728.8,1264.27,2252.53,742.82,1662.46
2017-04-10 00:00:00+00:00,1730.39,1265.64,2254.47,743.19,1663.85
2017-04-11 00:00:00+00:00,1728.76,1264.35,2251.58,742.23,1661.99
2017-04-12 00:00:00+00:00,1723.3,1260.27,2243.31,739.46,1656.03
2017-04-13 00:00:00+00:00,1712.55,1251.92,2228.15,734.61,1645.48
2017-04-17 00:00:00+00:00,1727.07,1262.77,2247.28,740.49,1659.57
2017-04-18 00:00:00+00:00,1721.94,1259.18,2240.96,738.31,1654.78
2017-04-19 00:00:00+00:00,1719.39,1257.31,2237.48,737.15,1652.25
2017-04-20 00:00:00+00:00,1732.84,1266.84,2254.48,742.68,1664.99
2017-04-21 00:00:00+00:00,1730.03,1263.72,2247.31,740.32,1658.83
2017-04-24 00:00:00+00:00,1743.09,1273.57,2268.75,746.59,1673.52
2017-04-25 00:00:00+00:00,1746.25,1276.19,2275.83,750.97,1678.24
2017-04-26 00:00:00+00:00,1746.28,1276.39,2275.84,750.58,1678.21
2017-04-27 00:00:00+00:00,1747.01,1276.94,2277.54,751.01,1679.35
2017-04-28 00:00:00+00:00,1746.14,1276.48,2276.34,749.7,1678.28
2017-05-01 00:00:00+00:00,1748.31,1277.43,2278.97,750.75,1680.57
2017-05-02 00:00:00+00:00,1748.26,1278.32,2280.69,751.7,1681.15
2017-05-03 00:00:00+00:00,1747.98,1278.42,2280.48,750.91,1680.83
2017-05-04 00:00:00+00:00,1748.64,1278.6,2281.22,751.32,1681.47
2017-05-05 00:00:00+00:00,1749.53,1279.53,2285.75,754.41,1684.25
2017-05-08 00:00:00+00:00,1751.58,1281.37,2289.24,754.31,1686.45
2017-05-09 00:00:00+00:00,1751.55,1281.07,2288.13,753.54,1685.88
2017-05-10 00:00:00+00:00,1751.89,1281.52,2290.23,754.7,1687.26
2017-05-11 00:00:00+00:00,1751.63,1281.15,2289.93,753.34,1688.38
2017-05-12 00:00:00+00:00,1752.28,1282.03,2291.14,752.2,1688.55
2017-05-15 00:00:00+00:00,1753.0,1282.17,2295.06,755.79,1691.75
2017-05-16 00:00:00+00:00,1753.16,1282.48,2295.51,755.41,1692.13
2017-05-17 00:00:00+00:00,1747.44,1277.29,2269.48,742.11,1675.84
2017-05-18 00:00:00+00:00,1752.99,1282.1,2278.57,744.63,1681.65
2017-05-19 00:00:00+00:00,1752.72,1289.11,2294.57,749.79,1691.61
2017-05-22 00:00:00+00:00,1759.03,1293.47,2304.47,752.85,1698.72
2017-05-23 00:00:00+00:00,1760.64,1294.46,2307.18,754.11,1700.83
2017-05-24 00:00:00+00:00,1762.88,1296.79,2312.08,755.76,1703.89
2017-05-25 00:00:00+00:00,1764.79,1298.22,2316.73,759.18,1707.67
2017-05-26 00:00:00+00:00,1765.39,1299.02,2318.25,759.46,1708.53
2017-05-30 00:00:00+00:00,1765.9,1299.11,2318.16,758.6,1708.37
2017-05-31 00:00:00+00:00,1765.72,1299.25,2318.03,758.34,1708.18
2017-06-01 00:00:00+00:00,1768.3,1300.97,2324.18,764.01,1713.63
2017-06-02 00:00:00+00:00,1769.35,1302.64,2328.1,766.83,1716.16
2017-06-05 00:00:00+00:00,1769.82,1302.19,2327.54,765.87,1715.99
2017-06-06 00:00:00+00:00,1769.3,1301.8,2325.78,763.76,1714.34
2017-06-07 00:00:00+00:00,1769.96,1302.71,2327.88,765.1,1715.98
2017-06-08 00:00:00+00:00,1770.66,1303.1,2329.3,765.31,1716.96
2017-06-09 00:00:00+00:00,1770.36,1303.53,2329.43,764.67,1716.93
2017-06-12 00:00:00+00:00,1770.87,1303.12,2329.33,763.95,1716.86
2017-06-13 00:00:00+00:00,1771.9,1303.99,2332.85,767.55,1720.17
2017-06-14 00:00:00+00:00,1771.95,1304.59,2333.38,766.83,1720.4
2017-06-15 00:00:00+00:00,1772.05,1304.72,2333.56,765.26,1720.21
2017-06-16 00:00:00+00:00,1774.53,1303.24,2331.92,765.23,1719.98
2017-06-19 00:00:00+00:00,1779.55,1307.16,2342.84,771.14,1727.45
2017-06-20 00:00:00+00:00,1775.6,1303.42,2333.16,766.31,1721.16
2017-06-21 00:00:00+00:00,1775.76,1303.63,2333.2,765.8,1721.07
2017-06-22 00:00:00+00:00,1776.32,1304.24,2333.94,765.38,1721.35
2017-06-23 00:00:00+00:00,1778.25,1306.08,2337.99,766.37,1723.92
2017-06-26 00:00:00+00:00,1779.68,1306.89,2339.33,766.44,1725.03
2017-06-27 00:00:00+00:00,1773.29,1301.45,2324.7,760.69,1715.43
2017-06-28 00:00:00+00:00,1780.51,1307.65,2341.16,767.01,1726.07
2017-06-29 00:00:00+00:00,1773.19,1302.06,2326.12,760.97,1715.91
2017-06-30 00:00:00+00:00,1775.68,1303.81,2329.72,761.9,1718.46
2017-07-03 00:00:00+00:00,1778.03,1305.83,2336.02,763.96,1722.11
2017-07-05 00:00:00+00:00,1780.19,1307.52,2338.37,764.56,1724.12
2017-07-06 00:00:00+00:00,1772.24,1301.14,2320.87,758.09,1712.84
2017-07-07 00:00:00+00:00,1780.02,1307.28,2335.04,762.43,1722.05
2017-07-10 00:00:00+00:00,1782.15,1308.77,2337.46,762.99,1723.89
2017-07-11 00:00:00+00:00,1782.31,1308.77,2336.49,762.34,1723.4
2017-07-12 00:00:00+00:00,1787.2,1313.37,2350.83,767.89,1731.96
2017-07-13 00:00:00+00:00,1788.17,1313.99,2354.58,769.33,1733.99
2017-07-14 00:00:00+00:00,1789.21,1314.88,2361.17,772.92,1738.23
2017-07-17 00:00:00+00:00,1789.55,1315.31,2361.89,772.88,1738.58
2017-07-18 00:00:00+00:00,1789.81,1315.49,2363.31,773.35,1739.42
2017-07-19 00:00:00+00:00,1790.14,1316.19,2367.36,777.56,1743.48
2017-07-20 00:00:00+00:00,1790.22,1315.67,2366.58,777.49,1743.79
2017-07-21 00:00:00+00:00,1791.85,1319.84,2374.45,777.05,1746.88
2017-07-24 00:00:00+00:00,1792.68,1319.23,2373.17,776.11,1746.44
2017-07-25 00:00:00+00:00,1794.33,1321.53,2378.16,778.3,1749.55
2017-07-26 00:00:00+00:00,1794.85,1322.12,2379.27,778.51,1750.15
2017-07-27 00:00:00+00:00,1794.02,1321.56,2378.02,777.94,1749.11
2017-07-28 00:00:00+00:00,1793.41,1321.03,2376.54,776.98,1747.77
2017-07-31 00:00:00+00:00,1793.76,1321.06,2376.22,776.3,1747.38
2017-08-01 00:00:00+00:00,1796.33,1323.51,2381.39,778.0,1750.79
2017-08-02 00:00:00+00:00,1796.96,1324.37,2383.22,778.52,1751.75
2017-08-03 00:00:00+00:00,1795.87,1323.11,2379.89,776.95,1749.53
2017-08-04 00:00:00+00:00,1797.93,1325.05,2384.25,778.34,1752.24
2017-08-07 00:00:00+00:00,1799.72,1326.39,2387.67,779.47,1754.61
2017-08-08 00:00:00+00:00,1797.71,1324.65,2383.44,777.91,1751.61
2017-08-09 00:00:00+00:00,1797.54,1324.73,2383.77,777.67,1751.35
2017-08-10 00:00:00+00:00,1780.67,1310.86,2353.46,767.81,1730.78
2017-08-11 00:00:00+00:00,1784.37,1313.65,2357.2,768.14,1733.75
2017-08-14 00:00:00+00:00,1797.83,1324.58,2380.06,775.2,1749.05
2017-08-15 00:00:00+00:00,1799.31,1325.25,2380.07,774.9,1749.54
2017-08-16 00:00:00+00:00,1801.81,1327.54,2384.37,776.2,1752.26
2017-08-17 00:00:00+00:00,1779.59,1309.37,2348.05,764.26,1727.98
2017-08-18 00:00:00+00:00,1773.76,1309.1,2345.35,763.29,1726.36
2017-08-21 00:00:00+00:00,1776.91,1311.5,2349.28,763.37,1729.22
2017-08-22 00:00:00+00:00,1786.0,1318.2,2365.77,770.12,1740.64
2017-08-23 00:00:00+00:00,1783.6,1316.7,2361.25,767.64,1737.41
2017-08-24 00:00:00+00:00,1782.54,1315.65,2358.51,766.16,1735.64
2017-08-25 00:00:00+00:00,1785.7,1317.81,2363.23,767.19,1738.93
2017-08-28 00:00:00+00:00,1787.19,1319.2,2365.56,767.46,1740.41
2017-08-29 00:00:00+00:00,1787.9,1319.8,2367.31,768.24,1741.49
2017-08-30 00:00:00+00:00,1790.81,1322.43,2375.01,771.83,1746.38
2017-08-31 00:00:00+00:00,1793.41,1324.73,2381.84,776.12,1750.86
2017-09-01 00:00:00+00:00,1794.42,1325.75,2385.0,777.65,1752.91
2017-09-05 00:00:00+00:00,1792.03,1323.24,2376.45,771.91,1747.37
2017-09-06 00:00:00+00:00,1794.45,1324.88,2382.24,774.19,1751.18
2017-09-07 00:00:00+00:00,1794.83,1325.6,2383.62,774.19,1751.85
2017-09-08 00:00:00+00:00,1793.95,1324.88,2381.56,773.1,1750.36
2017-09-11 00:00:00+00:00,1796.92,1327.59,2392.03,781.35,1757.58
2017-09-12 00:00:00+00:00,1797.1,1327.51,2391.75,784.0,1758.12
2017-09-13 00:00:00+00:00,1797.24,1328.1,2392.71,784.6,1758.66
2017-09-14 00:00:00+00:00,1797.4,1327.64,2391.75,783.99,1758.13
2017-09-15 00:00:00+00:00,1798.26,1329.52,2396.09,785.4,1761.0
2017-09-18 00:00:00+00:00,1800.37,1330.37,2398.52,786.29,1763.06
2017-09-19 00:00:00+00:00,1801.18,1331.07,2400.26,787.12,1764.32
2017-09-20 00:00:00+00:00,1801.89,1331.9,2402.08,787.46,1765.36
2017-09-21 00:00:00+00:00,1800.55,1330.44,2397.86,785.19,1762.52
2017-09-22 00:00:00+00:00,1800.97,1331.87,2400.07,785.55,1763.34
2017-09-25 00:00:00+00:00,1799.95,1330.28,2396.22,783.81,1761.08
2017-09-26 00:00:00+00:00,1800.73,1330.4,2396.62,783.8,1761.59
2017-09-27 00:00:00+00:00,1803.47,1333.03,2403.55,786.75,1766.15
2017-09-28 00:00:00+00:00,1805.01,1334.66,2407.06,787.79,1768.22
2017-09-29 00:00:00+00:00,1807.1,1336.92,2412.99,790.59,1772.14
2017-10-02 00:00:00+00:00,1809.46,1338.22,2417.96,793.53,1776.25
2017-10-03 00:00:00+00:00,1810.06,1339.11,2419.81,795.25,1777.94
2017-10-04 00:00:00+00:00,1810.54,1338.99,2421.04,796.31,1779.22
2017-10-05 00:00:00+00:00,1811.88,1340.8,2425.1,800.82,1782.66
2017-10-06 00:00:00+00:00,1811.88,1341.21,2426.32,800.22,1782.8
2017-10-09 00:00:00+00:00,1811.66,1340.59,2425.21,798.78,1781.88
2017-10-10 00:00:00+00:00,1812.48,1340.52,2425.81,800.59,1783.62
2017-10-11 00:00:00+00:00,1813.02,1341.56,2428.41,802.0,1784.98
2017-10-12 00:00:00+00:00,1813.2,1341.57,2428.08,800.7,1784.78
2017-10-13 00:00:00+00:00,1813.54,1341.34,2428.4,801.39,1785.65
2017-10-16 00:00:00+00:00,1813.94,1341.54,2429.86,802.77,1787.08
2017-10-17 00:00:00+00:00,1814.06,1342.09,2430.17,803.29,1787.51
2017-10-18 00:00:00+00:00,1814.31,1342.22,2430.55,803.9,1787.83
2017-10-19 00:00:00+00:00,1814.47,1342.68,2430.61,803.96,1788.11
2017-10-20 00:00:00+00:00,1815.63,1343.17,2433.35,808.27,1789.49
2017-10-23 00:00:00+00:00,1812.25,1339.93,2425.65,805.38,1784.4
2017-10-24 00:00:00+00:00,1813.23,1341.02,2428.56,806.69,1786.34
2017-10-25 00:00:00+00:00,1808.61,1337.46,2420.23,803.2,1780.11
2017-10-26 00:00:00+00:00,1809.94,1338.85,2423.03,804.09,1781.86
2017-10-27 00:00:00+00:00,1818.08,1345.12,2438.14,809.78,1792.87
2017-10-30 00:00:00+00:00,1816.17,1343.99,2433.86,807.27,1789.3
2017-10-31 00:00:00+00:00,1817.57,1344.81,2435.77,807.92,1790.82
2017-11-01 00:00:00+00:00,1818.87,1346.02,2438.24,809.03,1792.75
2017-11-02 00:00:00+00:00,1819.74,1346.55,2439.18,809.05,1793.45
2017-11-03 00:00:00+00:00,1822.49,1348.84,2445.65,811.61,1797.82
2017-11-06 00:00:00+00:00,1824.0,1350.03,2448.6,812.63,1799.8
2017-11-07 00:00:00+00:00,1823.66,1349.99,2448.29,812.53,1799.54
2017-11-08 00:00:00+00:00,1825.02,1350.78,2451.27,813.64,1801.58
2017-11-09 00:00:00+00:00,1822.76,1349.05,2446.07,810.87,1797.37
2017-11-10 00:00:00+00:00,1823.06,1349.42,2446.27,810.4,1797.09
2017-11-13 00:00:00+00:00,1825.02,1350.89,2449.4,811.12,1798.99
2017-11-14 00:00:00+00:00,1824.83,1350.49,2446.79,809.32,1796.96
2017-11-15 00:00:00+00:00,1822.06,1347.88,2435.48,805.05,1790.83
2017-11-16 00:00:00+00:00,1827.63,1353.91,2455.2,811.84,1801.21
2017-11-17 00:00:00+00:00,1827.26,1353.83,2451.56,809.73,1799.51
2017-11-20 00:00:00+00:00,1830.1,1355.67,2455.06,810.3,1802.16
2017-11-21 00:00:00+00:00,1835.46,1360.1,2465.97,815.15,1810.14
2017-11-22 00:00:00+00:00,1835.24,1360.33,2465.52,814.58,1809.49
2017-11-24 00:00:00+00:00,1837.12,1361.5,2468.44,816.15,1811.95
2017-11-27 00:00:00+00:00,1837.52,1361.84,2468.81,815.88,1812.11
2017-11-28 00:00:00+00:00,1840.77,1364.34,2476.9,823.77,1819.55
2017-11-29 00:00:00+00:00,1840.33,1364.09,2476.3,823.66,1819.06
2017-11-30 00:00:00+00:00,1841.61,1365.32,2479.81,830.66,1822.72
2017-12-01 00:00:00+00:00,1840.89,1365.21,2479.23,829.06,1821.78
2017-12-04 00:00:00+00:00,1841.47,1365.3,2479.36,828.18,1822.28
2017-12-05 00:00:00+00:00,1842.07,1365.27,2479.45,825.02,1822.04
2017-12-06 00:00:00+00:00,1842.64,1365.97,2480.99,824.9,1822.65
2017-12-07 00:00:00+00:00,1844.13,1367.09,2483.87,827.34,1825.37
2017-12-08 00:00:00+00:00,1844.97,1368.01,2486.54,831.93,1828.26
2017-12-11 00:00:00+00:00,1845.39,1368.2,2487.21,834.57,1829.26
2017-12-12 00:00:00+00:00,1845.54,1368.02,2486.8,835.88,1829.23
2017-12-13 00:00:00+00:00,1845.66,1367.69,2486.35,835.49,1829.28
2017-12-14 00:00:00+00:00,1845.62,1368.25,2487.65,832.24,1829.24
2017-12-15 00:00:00+00:00,1847.12,1372.34,2495.21,839.77,1834.38
2017-12-18 00:00:00+00:00,1849.72,1373.82,2501.41,843.97,1839.66
2017-12-19 00:00:00+00:00,1847.37,1372.68,2497.23,841.45,1836.36
2017-12-20 00:00:00+00:00,1848.07,1373.04,2497.64,840.74,1836.65
2017-12-21 00:00:00+00:00,1849.63,1374.01,2500.85,842.26,1838.93
2017-12-22 00:00:00+00:00,1849.77,1373.3,2500.37,841.94,1838.9
2017-12-26 00:00:00+00:00,1850.13,1373.06,2499.23,840.98,1838.5
2017-12-27 00:00:00+00:00,1849.88,1374.99,2502.91,841.81,1839.51
2017-12-28 00:00:00+00:00,1851.2,1377.78,2508.23,843.31,1842.09
2017-12-29 00:00:00+00:00,1849.34,1374.25,2499.22,839.07,1836.89
2018-01-02 00:00:00+00:00,1854.8,1380.19,2514.92,845.59,1846.75
2018-01-03 00:00:00+00:00,1857.06,1382.22,2521.78,850.84,1852.21
2018-01-04 00:00:00+00:00,1858.04,1383.05,2524.68,854.38,1854.7
2018-01-05 00:00:00+00:00,1858.71,1384.48,2528.49,860.32,1857.68
2018-01-08 00:00:00+00:00,1859.46,1384.72,2529.95,861.7,1858.94
2018-01-09 00:00:00+00:00,1859.61,1383.89,2528.31,863.08,1858.64
2018-01-10 00:00:00+00:00,1859.82,1384.83,2530.48,862.11,1859.29
2018-01-11 00:00:00+00:00,1860.07,1385.45,2531.65,868.21,1860.38
2018-01-12 00:00:00+00:00,1860.17,1385.15,2532.0,874.06,1860.93
2018-01-16 00:00:00+00:00,1860.31,1384.86,2531.05,871.04,1860.51
2018-01-17 00:00:00+00:00,1860.56,1385.58,2532.45,879.2,1861.26
2018-01-18 00:00:00+00:00,1860.73,1385.07,2531.95,877.84,1861.02
2018-01-19 00:00:00+00:00,1863.54,1385.33,2532.82,881.36,1861.86
2018-01-22 00:00:00+00:00,1868.43,1388.97,2544.07,888.06,1869.82
2018-01-23 00:00:00+00:00,1869.47,1390.05,2546.99,889.83,1871.65
2018-01-24 00:00:00+00:00,1868.6,1389.46,2544.87,889.35,1870.38
2018-01-25 00:00:00+00:00,1869.0,1390.29,2546.57,889.85,1871.24
2018-01-26 00:00:00+00:00,1873.53,1394.34,2557.83,900.09,1879.29
2018-01-29 00:00:00+00:00,1869.29,1390.46,2548.92,894.5,1873.09
2018-01-30 00:00:00+00:00,1863.51,1385.82,2536.22,885.33,1864.11
2018-01-31 00:00:00+00:00,1866.0,1387.35,2539.22,885.36,1866.38
2018-02-01 00:00:00+00:00,1866.33,1388.5,2540.6,884.79,1866.8
2018-02-02 00:00:00+00:00,1843.26,1371.66,2500.37,868.65,1838.05
2018-02-05 00:00:00+00:00,1772.02,1318.55,2398.83,852.89,1764.36
2018-02-06 00:00:00+00:00,1801.59,1339.4,2437.05,855.97,1793.9
2018-02-07 00:00:00+00:00,1797.16,1336.22,2430.59,848.93,1788.8
2018-02-08 00:00:00+00:00,1730.35,1286.7,2340.08,839.01,1722.21
2018-02-09 00:00:00+00:00,1757.41,1306.34,2375.72,839.4,1748.79
2018-02-12 00:00:00+00:00,1781.57,1324.74,2409.11,841.06,1773.06
2018-02-13 00:00:00+00:00,1786.74,1328.4,2415.69,841.37,1778.04
2018-02-14 00:00:00+00:00,1811.75,1346.58,2448.83,847.19,1802.64
2018-02-15 00:00:00+00:00,1833.87,1363.2,2479.0,856.71,1824.74
2018-02-16 00:00:00+00:00,1825.17,1367.13,2483.69,857.77,1828.51
2018-02-20 00:00:00+00:00,1820.57,1363.85,2474.16,853.51,1822.54
2018-02-21 00:00:00+00:00,1815.25,1359.78,2463.58,849.11,1815.88
2018-02-22 00:00:00+00:00,1818.39,1362.07,2467.33,849.42,1818.77
2018-02-23 00:00:00+00:00,1837.25,1376.39,2501.82,860.12,1841.16
2018-02-26 00:00:00+00:00,1845.09,1382.75,2520.6,869.4,1852.29
2018-02-27 00:00:00+00:00,1834.86,1374.64,2498.49,859.95,1838.72
2018-02-28 00:00:00+00:00,1825.77,1367.68,2477.8,851.34,1826.29
2018-03-01 00:00:00+00:00,1809.22,1354.92,2447.91,842.35,1806.83
2018-03-02 00:00:00+00:00,1818.73,1361.71,2460.61,844.59,1816.26
2018-03-05 00:00:00+00:00,1833.03,1372.76,2486.18,851.92,1832.9
2018-03-06 00:00:00+00:00,1837.32,1376.33,2493.15,853.71,1837.62
2018-03-07 00:00:00+00:00,1838.02,1376.85,2493.44,853.17,1838.0
2018-03-08 00:00:00+00:00,1843.5,1381.3,2504.3,856.86,1844.81
2018-03-09 00:00:00+00:00,1854.07,1389.87,2537.78,871.36,1862.98
2018-03-12 00:00:00+00:00,1854.84,1389.77,2536.87,870.21,1862.96
2018-03-13 00:00:00+00:00,1853.99,1390.28,2528.5,864.72,1858.99
2018-03-14 00:00:00+00:00,1852.78,1388.44,2517.15,860.06,1854.01
2018-03-15 00:00:00+00:00,1855.59,1391.25,2516.12,859.32,1854.95
2018-03-16 00:00:00+00:00,1854.51,1394.47,2521.6,860.91,1859.38
2018-03-19 00:00:00+00:00,1838.85,1381.63,2491.21,851.46,1840.13
2018-03-20 00:00:00+00:00,1841.06,1383.3,2494.86,852.13,1842.6
2018-03-21 00:00:00+00:00,1840.28,1382.65,2491.9,850.65,1841.07
2018-03-22 00:00:00+00:00,1801.58,1353.42,2432.22,837.29,1799.6
2018-03-23 00:00:00+00:00,1772.35,1326.97,2382.17,828.49,1763.33
2018-03-26 00:00:00+00:00,1811.38,1360.39,2445.4,838.39,1809.32
2018-03-27 00:00:00+00:00,1783.63,1339.05,2404.31,830.71,1780.23
2018-03-28 00:00:00+00:00,1780.22,1335.47,2397.64,828.9,1776.08
2018-03-29 00:00:00+00:00,1801.34,1352.79,2430.35,834.06,1798.75
2018-04-02 00:00:00+00:00,1762.54,1324.57,2377.28,826.41,1759.72
2018-04-03 00:00:00+00:00,1785.88,1341.22,2407.57,829.12,1782.55
2018-04-04 00:00:00+00:00,1805.63,1356.07,2435.22,833.84,1802.65
2018-04-05 00:00:00+00:00,1817.75,1365.69,2452.43,836.64,1815.06
2018-04-06 00:00:00+00:00,1780.72,1337.0,2398.98,826.25,1776.81
2018-04-09 00:00:00+00:00,1786.68,1341.94,2407.89,827.18,1783.08
2018-04-10 00:00:00+00:00,1814.95,1363.7,2447.94,834.18,1812.0
2018-04-11 00:00:00+00:00,1806.1,1356.86,2433.83,829.98,1802.36
2018-04-12 00:00:00+00:00,1821.54,1368.27,2455.23,833.98,1817.97
2018-04-13 00:00:00+00:00,1817.11,1364.71,2448.24,831.01,1813.18
2018-04-16 00:00:00+00:00,1832.27,1375.79,2468.18,835.72,1828.13
2018-04-17 00:00:00+00:00,1850.55,1390.34,2494.5,844.08,1846.96
2018-04-18 00:00:00+00:00,1852.58,1391.7,2496.64,844.6,1848.78
2018-04-19 00:00:00+00:00,1841.89,1383.99,2482.7,839.75,1838.29
2018-04-20 00:00:00+00:00,1840.69,1372.44,2462.49,832.79,1823.91
2018-04-23 00:00:00+00:00,1841.96,1373.64,2464.21,832.23,1825.12
2018-04-24 00:00:00+00:00,1826.25,1362.02,2436.94,823.09,1806.79
2018-04-25 00:00:00+00:00,1829.41,1363.58,2440.78,824.22,1809.84
2018-04-26 00:00:00+00:00,1842.45,1373.81,2463.02,830.87,1824.81
2018-04-27 00:00:00+00:00,1845.75,1376.43,2467.5,831.13,1828.03
2018-04-30 00:00:00+00:00,1838.22,1370.82,2451.9,824.82,1818.12
