funding_time,funding_rate,mark_price
2020-02-01 00:00:00+00:00,4.512e-05,67.98182365
2020-02-01 08:00:00+00:00,0.0,72.17986761
2020-02-01 16:00:00+00:00,0.0,69.56667364
2020-02-02 00:00:00+00:00,0.0,70.72060269
2020-02-02 08:00:00+00:00,0.00034305,70.77869422
2020-02-02 16:00:00+00:00,0.00024822,72.01277273
2020-02-03 00:00:00+00:00,0.00010603,69.94363636
2020-02-03 08:00:00+00:00,0.00026918,70.72151155
2020-02-03 16:00:00+00:00,0.00066319,68.78427273
2020-02-04 00:00:00+00:00,0.00033326,69.64175827
2020-02-04 08:00:00+00:00,0.00060785,68.62130665
2020-02-04 16:00:00+00:00,0.00091288,68.26136114
2020-02-05 00:00:00+00:00,0.0008389,68.08139172
2020-02-05 08:00:00+00:00,0.00058266,69.34085908
2020-02-05 16:00:00+00:00,0.00037833,71.91206737
2020-02-06 00:00:00+00:00,0.00062993,72.5730257
2020-02-06 08:00:00+00:00,0.00079581,73.24406914
2020-02-06 16:00:00+00:00,0.0003813,73.71570701
2020-02-07 00:00:00+00:00,0.00022691,73.5556
2020-02-07 08:00:00+00:00,0.00044607,73.97255837
2020-02-07 16:00:00+00:00,0.00067636,73.3624151
2020-02-08 00:00:00+00:00,0.00067884,74.3357224
2020-02-08 08:00:00+00:00,0.00043124,74.04078514
2020-02-08 16:00:00+00:00,0.00060968,75.85181626
2020-02-09 00:00:00+00:00,0.00084067,76.57205186
2020-02-09 08:00:00+00:00,0.00085242,77.92439292
2020-02-09 16:00:00+00:00,0.00137143,76.0242774
2020-02-10 00:00:00+00:00,0.0010755,76.97295192
2020-02-10 08:00:00+00:00,0.00124711,75.14441339
2020-02-10 16:00:00+00:00,0.00257734,74.37113711
2020-02-11 00:00:00+00:00,0.00114991,74.04821602
2020-02-11 08:00:00+00:00,0.00071154,72.95566816
2020-02-11 16:00:00+00:00,0.00089628,76.08775909
2020-02-12 00:00:00+00:00,0.00261646,76.46027338
2020-02-12 08:00:00+00:00,0.00380638,79.24041167
2020-02-12 16:00:00+00:00,0.00177824,78.70304312
2020-02-13 00:00:00+00:00,0.00186684,81.19989925
2020-02-13 08:00:00+00:00,0.00208011,80.94810724
2020-02-13 16:00:00+00:00,0.001212,81.03761845
2020-02-14 00:00:00+00:00,0.00111041,80.56896483
2020-02-14 08:00:00+00:00,0.00137557,79.66437479
2020-02-14 16:00:00+00:00,0.00112572,81.37090439
2020-02-15 00:00:00+00:00,0.00232886,83.11883211
2020-02-15 08:00:00+00:00,0.0011933,79.86561371
2020-02-15 16:00:00+00:00,0.00156575,78.91269629
2020-02-16 00:00:00+00:00,0.00077213,76.69741181
2020-02-16 08:00:00+00:00,0.00059134,78.45009093
2020-02-16 16:00:00+00:00,0.00044673,74.30315371
2020-02-17 00:00:00+00:00,0.00012864,74.77569651
2020-02-17 08:00:00+00:00,0.00042877,71.27438144
2020-02-17 16:00:00+00:00,0.00087128,72.64375855
2020-02-18 00:00:00+00:00,0.00089338,73.34222727
2020-02-18 08:00:00+00:00,0.00075242,74.06743636
2020-02-18 16:00:00+00:00,0.00040888,73.8198142
2020-02-19 00:00:00+00:00,0.00035974,77.66912348
2020-02-19 08:00:00+00:00,0.00114557,76.58085902
2020-02-19 16:00:00+00:00,0.00100893,77.25615292
2020-02-20 00:00:00+00:00,0.00044646,70.74516
2020-02-20 08:00:00+00:00,0.00010345,70.8539597
2020-02-20 16:00:00+00:00,0.00023802,69.06214091
2020-02-21 00:00:00+00:00,6.182e-05,69.46951833
2020-02-21 08:00:00+00:00,0.0,71.79513035
2020-02-21 16:00:00+00:00,7.988e-05,73.95664091
2020-02-22 00:00:00+00:00,0.0002174,73.29759766
2020-02-22 08:00:00+00:00,0.0,73.87427564
2020-02-22 16:00:00+00:00,0.0,75.77077727
2020-02-23 00:00:00+00:00,0.0,74.81094195
2020-02-23 08:00:00+00:00,0.0,78.56226177
2020-02-23 16:00:00+00:00,0.0,78.81908098
2020-02-24 00:00:00+00:00,1.369e-05,79.60877272
2020-02-24 08:00:00+00:00,0.00074132,76.01211471
2020-02-24 16:00:00+00:00,0.0005468,74.78908005
2020-02-25 00:00:00+00:00,0.00036702,74.57664871
2020-02-25 08:00:00+00:00,0.00027615,73.86037485
2020-02-25 16:00:00+00:00,0.00051432,72.14359526
2020-02-26 00:00:00+00:00,0.00021345,71.05843959
2020-02-26 08:00:00+00:00,1.3e-05,67.64036397
2020-02-26 16:00:00+00:00,0.00014046,62.99353769
2020-02-27 00:00:00+00:00,0.0,60.57592882
2020-02-27 08:00:00+00:00,0.0,61.36045909
2020-02-27 16:00:00+00:00,0.0,62.60818636
2020-02-28 00:00:00+00:00,0.00017859,61.66078731
2020-02-28 08:00:00+00:00,0.00024069,60.38922412
2020-02-28 16:00:00+00:00,0.0,60.32033199
2020-02-29 00:00:00+00:00,1.03e-05,59.92613297
2020-02-29 08:00:00+00:00,0.00019322,60.6675047
2020-02-29 16:00:00+00:00,0.0001945,58.63443342
2020-03-01 00:00:00+00:00,7.028e-05,58.05671579
2020-03-01 08:00:00+00:00,5.268e-05,58.74704739
2020-03-01 16:00:00+00:00,0.00064455,58.65958717
2020-03-02 00:00:00+00:00,8.34e-05,57.74683666
2020-03-02 08:00:00+00:00,0.00027295,58.26652989
2020-03-02 16:00:00+00:00,0.00019238,60.53395653
2020-03-03 00:00:00+00:00,0.00018696,61.39455011
2020-03-03 08:00:00+00:00,0.00017006,60.38885226
2020-03-03 16:00:00+00:00,0.00011977,60.59593529
2020-03-04 00:00:00+00:00,7.458e-05,60.99427983
