funding_time,funding_rate,mark_price
2020-02-01 00:00:00+00:00,0.00108462,2.82415625
2020-02-01 08:00:00+00:00,0.0017312,2.84530625
2020-02-01 16:00:00+00:00,0.00048394,2.7753625
2020-02-02 00:00:00+00:00,0.0,2.83691875
2020-02-02 08:00:00+00:00,0.0,2.82235
2020-02-02 16:00:00+00:00,0.0,2.8590375
2020-02-03 00:00:00+00:00,0.00016181,2.8264
2020-02-03 08:00:00+00:00,0.0,2.82694375
2020-02-03 16:00:00+00:00,0.0,2.75236875
2020-02-04 00:00:00+00:00,0.00023249,2.77120625
2020-02-04 08:00:00+00:00,0.00024878,2.7404625
2020-02-04 16:00:00+00:00,0.00078991,2.736425
2020-02-05 00:00:00+00:00,0.00035389,2.73876875
2020-02-05 08:00:00+00:00,0.00019977,2.79253125
2020-02-05 16:00:00+00:00,7.234e-05,2.8607125
2020-02-06 00:00:00+00:00,0.00069867,2.83796875
2020-02-06 08:00:00+00:00,0.00106287,2.87185625
2020-02-06 16:00:00+00:00,0.00248768,2.88615625
2020-02-07 00:00:00+00:00,0.00236885,2.88953125
2020-02-07 08:00:00+00:00,0.00187824,3.27604375
2020-02-07 16:00:00+00:00,0.00019588,3.22588125
2020-02-08 00:00:00+00:00,0.0,3.3055125
2020-02-08 08:00:00+00:00,0.0,3.28154375
2020-02-08 16:00:00+00:00,0.0,3.31426667
2020-02-09 00:00:00+00:00,0.0,3.41786667
2020-02-09 08:00:00+00:00,0.00118945,3.39739375
2020-02-09 16:00:00+00:00,0.00314824,3.2962375
2020-02-10 00:00:00+00:00,0.00227184,3.4926
2020-02-10 08:00:00+00:00,0.00181394,3.42864375
2020-02-10 16:00:00+00:00,0.00107746,3.38019375
2020-02-11 00:00:00+00:00,0.00095643,3.38719375
2020-02-11 08:00:00+00:00,0.00045756,3.40755625
2020-02-11 16:00:00+00:00,0.00017335,3.73175
2020-02-12 00:00:00+00:00,0.00286768,3.98971875
2020-02-12 08:00:00+00:00,0.00321015,4.0301875
2020-02-12 16:00:00+00:00,0.00104156,4.03079375
2020-02-13 00:00:00+00:00,0.004444,3.99325625
2020-02-13 08:00:00+00:00,0.00352039,3.91154375
2020-02-13 16:00:00+00:00,0.00120184,4.02209375
2020-02-14 00:00:00+00:00,0.00155127,3.87618125
2020-02-14 08:00:00+00:00,0.00151322,3.8742
2020-02-14 16:00:00+00:00,0.00055468,4.302375
2020-02-15 00:00:00+00:00,0.00101008,4.42519375
2020-02-15 08:00:00+00:00,0.00052831,4.39455
2020-02-15 16:00:00+00:00,0.00060642,4.34971875
2020-02-16 00:00:00+00:00,0.0,4.32048125
2020-02-16 08:00:00+00:00,0.0,4.46125625
2020-02-16 16:00:00+00:00,0.0,4.49434375
2020-02-17 00:00:00+00:00,-0.00071501,4.4611375
2020-02-17 08:00:00+00:00,0.0,4.16224375
2020-02-17 16:00:00+00:00,0.00069902,4.260625
2020-02-18 00:00:00+00:00,0.00087201,4.307425
2020-02-18 08:00:00+00:00,0.00046752,4.49221875
2020-02-18 16:00:00+00:00,0.00025794,4.43538125
2020-02-19 00:00:00+00:00,0.000355,4.65347079
2020-02-19 08:00:00+00:00,0.00167673,4.60680625
2020-02-19 16:00:00+00:00,0.00179558,4.7165
2020-02-20 00:00:00+00:00,0.00031796,4.3886
2020-02-20 08:00:00+00:00,0.0,4.39076875
2020-02-20 16:00:00+00:00,0.0,4.26165625
2020-02-21 00:00:00+00:00,0.0,4.2659375
2020-02-21 08:00:00+00:00,0.0,4.28775
2020-02-21 16:00:00+00:00,0.0,4.4172625
2020-02-22 00:00:00+00:00,0.0,4.27555
2020-02-22 08:00:00+00:00,0.0,4.18823125
2020-02-22 16:00:00+00:00,0.0,4.1299875
2020-02-23 00:00:00+00:00,0.0,4.1067875
2020-02-23 08:00:00+00:00,0.0,4.3390875
2020-02-23 16:00:00+00:00,0.0,4.2351125
2020-02-24 00:00:00+00:00,6.393e-05,4.237325
2020-02-24 08:00:00+00:00,0.00031602,4.13614375
2020-02-24 16:00:00+00:00,0.0,4.0404625
2020-02-25 00:00:00+00:00,0.0,3.85234375
2020-02-25 08:00:00+00:00,0.00013417,3.68533125
2020-02-25 16:00:00+00:00,0.0,3.6322
2020-02-26 00:00:00+00:00,0.0,3.4916875
2020-02-26 08:00:00+00:00,0.0,3.4199875
2020-02-26 16:00:00+00:00,0.0,3.52603125
2020-02-27 00:00:00+00:00,-0.00015148,3.56255625
2020-02-27 08:00:00+00:00,0.0,3.69436875
2020-02-27 16:00:00+00:00,-0.00104881,3.83118125
2020-02-28 00:00:00+00:00,-0.00056683,3.9550125
2020-02-28 08:00:00+00:00,-1.78e-05,3.92426154
2020-02-28 16:00:00+00:00,0.0,4.06699231
2020-02-29 00:00:00+00:00,0.0,4.16156923
2020-02-29 08:00:00+00:00,-6.664e-05,4.28138462
2020-02-29 16:00:00+00:00,-0.00128714,4.21666923
2020-03-01 00:00:00+00:00,-0.00028419,4.05913846
2020-03-01 08:00:00+00:00,0.0,4.00367692
2020-03-01 16:00:00+00:00,0.0,3.95484615
2020-03-02 00:00:00+00:00,0.0,3.85944615
2020-03-02 08:00:00+00:00,-0.00103757,4.00980769
2020-03-02 16:00:00+00:00,-0.00339958,4.29381538
2020-03-03 00:00:00+00:00,-0.00215893,4.23924615
2020-03-03 08:00:00+00:00,-0.00038958,4.1996625
2020-03-03 16:00:00+00:00,0.0,4.37248125
2020-03-04 00:00:00+00:00,0.0,4.586225
2020-03-04 08:00:00+00:00,0.0,4.74633125
2020-03-04 16:00:00+00:00,-0.00103559,4.7716125
2020-03-05 00:00:00+00:00,-0.0022364,4.63983125
2020-03-05 08:00:00+00:00,-0.00031444,4.75803125
2020-03-05 16:00:00+00:00,0.0,4.7800375
2020-03-06 00:00:00+00:00,0.0,4.711525
2020-03-06 08:00:00+00:00,0.0,4.67305
2020-03-06 16:00:00+00:00,0.0,4.5738125
2020-03-07 00:00:00+00:00,0.0,4.6814125
2020-03-07 08:00:00+00:00,0.0,4.62388125
2020-03-07 16:00:00+00:00,0.0,4.5332125
2020-03-08 00:00:00+00:00,0.0,4.34294375
2020-03-08 08:00:00+00:00,0.0,4.290275
2020-03-08 16:00:00+00:00,0.0,4.03575625
2020-03-09 00:00:00+00:00,-0.00380973,4.05110625
2020-03-09 08:00:00+00:00,-0.00014454,4.21146875
2020-03-09 16:00:00+00:00,0.0,3.90159375
2020-03-10 00:00:00+00:00,0.0,4.124675
2020-03-10 08:00:00+00:00,0.0,3.98354375
2020-03-10 16:00:00+00:00,-0.00149536,3.9270125
2020-03-11 00:00:00+00:00,-0.00091803,4.08275625
2020-03-11 08:00:00+00:00,-1.674e-05,3.9966
2020-03-11 16:00:00+00:00,0.0,3.72693125
2020-03-12 00:00:00+00:00,0.0,3.81920625
2020-03-12 08:00:00+00:00,0.0,3.14339375
2020-03-12 16:00:00+00:00,-0.00225138,2.56345625
2020-03-13 00:00:00+00:00,-0.00108296,1.9987375
2020-03-13 08:00:00+00:00,-0.00032812,2.21886667
2020-03-13 16:00:00+00:00,-0.0002559,2.23333125
2020-03-14 00:00:00+00:00,-0.00029488,2.4547125
2020-03-14 08:00:00+00:00,-0.00076993,2.42183125
2020-03-14 16:00:00+00:00,-0.00101128,2.24724375
2020-03-15 00:00:00+00:00,-0.00037008,2.13758125
2020-03-15 08:00:00+00:00,-0.00086663,2.14563125
2020-03-15 16:00:00+00:00,-0.00063076,2.1455875
2020-03-16 00:00:00+00:00,-0.00013914,2.0887375
2020-03-16 08:00:00+00:00,-0.00059713,1.6975375
2020-03-16 16:00:00+00:00,-0.00167373,1.8671125
2020-03-17 00:00:00+00:00,-0.00023142,1.7821875
2020-03-17 08:00:00+00:00,-0.00023393,2.02415625
2020-03-17 16:00:00+00:00,-0.0007691,1.99024375
2020-03-18 00:00:00+00:00,-0.00192197,1.86655625
