funding_time,funding_rate,mark_price
2023-09-10 16:00:00+00:00,2.434e-05,0.2477759
2023-09-11 00:00:00+00:00,-5.843e-05,0.2488
2023-09-11 08:00:00+00:00,-8.618e-05,0.2465
2023-09-11 16:00:00+00:00,4.7e-07,0.24240859
2023-09-12 00:00:00+00:00,-2.203e-05,0.24194439
2023-09-12 08:00:00+00:00,5.518e-05,0.2457
2023-09-12 16:00:00+00:00,6.238e-05,0.2487
2023-09-13 00:00:00+00:00,1.665e-05,0.2454
2023-09-13 08:00:00+00:00,4.139e-05,0.2452
2023-09-13 16:00:00+00:00,0.0001,0.2485
2023-09-14 00:00:00+00:00,0.0001,0.2485
2023-09-14 08:00:00+00:00,-0.00013453,0.2474
2023-09-14 16:00:00+00:00,2.42e-05,0.2506
2023-09-15 00:00:00+00:00,3.897e-05,0.2512
2023-09-15 08:00:00+00:00,-3.143e-05,0.25091026
2023-09-15 16:00:00+00:00,0.0001,0.24802648
2023-09-16 00:00:00+00:00,-1.86e-05,0.2504
2023-09-16 08:00:00+00:00,0.0001,0.2506
2023-09-16 16:00:00+00:00,-4.407e-05,0.2496
2023-09-17 00:00:00+00:00,-0.00015434,0.2501
2023-09-17 08:00:00+00:00,-2.06e-05,0.24824436
2023-09-17 16:00:00+00:00,-5.422e-05,0.2497
2023-09-18 00:00:00+00:00,-0.00018433,0.24687714
2023-09-18 08:00:00+00:00,-7.946e-05,0.24813021
2023-09-18 16:00:00+00:00,0.0001,0.25400601
2023-09-19 00:00:00+00:00,3.045e-05,0.25147203
2023-09-19 08:00:00+00:00,8.51e-06,0.25236464
2023-09-19 16:00:00+00:00,0.0001,0.2569
2023-09-20 00:00:00+00:00,5.614e-05,0.25460641
2023-09-20 08:00:00+00:00,5.948e-05,0.253
2023-09-20 16:00:00+00:00,6.75e-06,0.25502978
2023-09-21 00:00:00+00:00,-0.00031639,0.25149176
2023-09-21 08:00:00+00:00,-0.00018668,0.24954026
2023-09-21 16:00:00+00:00,-0.00013926,0.24814129
2023-09-22 00:00:00+00:00,8.523e-05,0.24482677
2023-09-22 08:00:00+00:00,0.0001,0.2456
2023-09-22 16:00:00+00:00,0.0001,0.24426213
