date,gross_fund_return,leverage,turnover,trading_cost,financing_cost,net_return
2004-11-19 14:30:00+00:00,0.00901301715986258,2.0,0.01802603431972516,0.0010090130171598625,0.00015873015873015873,0.016858291143835136
2004-11-22 14:30:00+00:00,0.0037963820517381563,2.0,0.007592764103476313,3.7963820517381566e-06,0.00015873015873015873,0.007430237562694416
2004-11-23 14:30:00+00:00,-0.004449405106670246,2.0,0.008898810213340491,4.449405106670246e-06,0.00015873015873015873,-0.00906198977717732
2004-11-24 14:30:00+00:00,0.006703893565598751,2.0,0.013407787131197502,6.703893565598751e-06,0.00015873015873015873,0.013242353078901745
2004-11-26 14:30:00+00:00,0.005327451332548749,2.0,0.010654902665097499,5.32745133254875e-06,0.00015873015873015873,0.010490845055034791
2004-11-29 14:30:00+00:00,0.002428805655286581,2.0,0.004857611310573162,2.428805655286581e-06,0.00015873015873015873,0.004696452346187717
2004-11-30 14:30:00+00:00,-0.00616745781020589,2.0,0.01233491562041178,6.16745781020589e-06,0.00015873015873015873,-0.012499813236952144
2004-12-01 14:30:00+00:00,0.005762458829464467,2.0,0.011524917658928935,5.762458829464468e-06,0.00015873015873015873,0.011360425041369311
2004-12-02 14:30:00+00:00,-0.009475546387280875,2.0,0.01895109277456175,9.475546387280875e-06,0.00015873015873015873,-0.019119298479679192
2004-12-03 14:30:00+00:00,0.014460460514998497,2.0,0.028920921029996993,1.4460460514998497e-05,0.00015873015873015873,0.028747730410751834
2004-12-06 14:30:00+00:00,-0.00942983156939825,2.0,0.0188596631387965,9.42983156939825e-06,0.00015873015873015873,-0.01902782312909606
2004-12-07 14:30:00+00:00,-0.0013282612580445274,2.0,0.002656522516089055,1.3282612580445274e-06,0.00015873015873015873,-0.002816580936077258
2004-12-08 14:30:00+00:00,-0.02438488747362011,2.0,0.04876977494724022,2.438488747362011e-05,0.00015873015873015873,-0.04895288999344399
2004-12-09 14:30:00+00:00,-0.005226074778644008,2.0,0.010452149557288015,5.226074778644008e-06,0.00015873015873015873,-0.010616105790796818
2004-12-10 14:30:00+00:00,-0.0077661069453631715,2.0,0.015532213890726343,7.766106945363172e-06,0.00015873015873015873,-0.015698710156401865
2004-12-13 14:30:00+00:00,0.010819549621581936,2.0,0.021639099243163873,1.0819549621581936e-05,0.00015873015873015873,0.02146954953481213
2004-12-14 14:30:00+00:00,-0.008198601949500617,2.0,0.016397203899001234,8.198601949500618e-06,0.00015873015873015873,-0.016564132659680895
2004-12-15 14:30:00+00:00,0.010103385743157833,2.0,0.020206771486315667,1.0103385743157834e-05,0.00015873015873015873,0.02003793794184235
2004-12-16 14:30:00+00:00,-0.00704708709849311,2.0,0.01409417419698622,7.04708709849311e-06,0.00015873015873015873,-0.014259951442814871
2004-12-17 14:30:00+00:00,0.011675785667812244,2.0,0.023351571335624488,1.1675785667812244e-05,0.00015873015873015873,0.023181165391226517
2004-12-20 14:30:00+00:00,0.003394467765116538,2.0,0.006788935530233076,3.394467765116538e-06,0.00015873015873015873,0.0066268109037378
2004-12-21 14:30:00+00:00,-0.002706335847357022,2.0,0.005412671694714044,2.7063358473570222e-06,0.00015873015873015873,-0.005574108189291559
2004-12-22 14:30:00+00:00,-0.00452285747214809,2.0,0.00904571494429618,4.5228574721480896e-06,0.00015873015873015873,-0.009208967960498486
2004-12-23 14:30:00+00:00,0.005679236651527697,2.0,0.011358473303055394,5.679236651527697e-06,0.00015873015873015873,0.011194063907673708
2004-12-27 14:30:00+00:00,0.004743597973824398,2.0,0.009487195947648797,4.7435979738243985e-06,0.00015873015873015873,0.009323722190944813
2004-12-28 14:30:00+00:00,-0.0024730353301175567,2.0,0.0049460706602351134,2.4730353301175567e-06,0.00015873015873015873,-0.0051072738542953895
2004-12-29 14:30:00+00:00,-0.016001782771341122,2.0,0.032003565542682244,1.600178277134112e-05,0.00015873015873015873,-0.03217829748418374
2004-12-30 14:30:00+00:00,0.0038937696801815136,2.0,0.007787539360363027,3.893769680181514e-06,0.00015873015873015873,0.0076249154319526875
2004-12-31 14:30:00+00:00,-0.0006845218512604445,2.0,0.001369043702520889,6.845218512604446e-07,0.00015873015873015873,-0.0015284583831023082
2005-01-03 14:30:00+00:00,-0.017808191618343572,2.0,0.035616383236687144,1.780819161834357e-05,0.00015873015873015873,-0.03579292158703564
2005-01-04 14:30:00+00:00,-0.006508572206357255,2.0,0.01301714441271451,6.508572206357255e-06,0.00015873015873015873,-0.013182383143651026
2005-01-05 14:30:00+00:00,-0.0016378920629933624,2.0,0.003275784125986725,1.6378920629933624e-06,0.00015873015873015873,-0.003436152176779877
2005-01-06 14:30:00+00:00,-0.012186469776904074,2.0,0.02437293955380815,1.2186469776904074e-05,0.00015873015873015873,-0.024543856182315214
2005-01-07 14:30:00+00:00,-0.007354717961295498,2.0,0.014709435922590997,7.354717961295499e-06,0.00015873015873015873,-0.01487552079928245
2005-01-10 14:30:00+00:00,0.0026290776756787704,2.0,0.005258155351357541,2.6290776756787702e-06,0.00015873015873015873,0.005096796114951703
2005-01-11 14:30:00+00:00,0.006197814464949936,2.0,0.012395628929899871,6.197814464949936e-06,0.00015873015873015873,0.012230700956704763
2005-01-12 14:30:00+00:00,0.009239502442725867,2.0,0.018479004885451733,9.239502442725867e-06,0.00015873015873015873,0.018311035224278845
2005-01-13 14:30:00+00:00,0.0,2.0,0.0,0.0,0.00015873015873015873,-0.00015873015873015873
2005-01-14 14:30:00+00:00,-0.00657274153347609,2.0,0.01314548306695218,6.57274153347609e-06,0.00015873015873015873,-0.013310785967215815
2005-01-18 14:30:00+00:00,0.0,2.0,0.0,0.0,0.00015873015873015873,-0.00015873015873015873
2005-01-19 14:30:00+00:00,-0.001417801836571253,2.0,0.002835603673142506,1.417801836571253e-06,0.00015873015873015873,-0.0029957516337092358
2005-01-20 14:30:00+00:00,-0.0002365906751138347,2.0,0.0004731813502276694,2.365906751138347e-07,0.00015873015873015873,-0.000632148099632942
2005-01-21 14:30:00+00:00,0.011597672863119524,2.0,0.023195345726239047,1.1597672863119523e-05,0.00015873015873015873,0.02302501789464577
2005-01-24 14:30:00+00:00,0.000701889988740767,2.0,0.001403779977481534,7.018899887407671e-07,0.00015873015873015873,0.0012443479287626345
2005-01-25 14:30:00+00:00,-0.012391834781958044,2.0,0.02478366956391609,1.2391834781958044e-05,0.00015873015873015873,-0.024954791557428208
2005-01-26 14:30:00+00:00,0.010653336419529369,2.0,0.021306672839058738,1.065333641952937e-05,0.00015873015873015873,0.021137289343909047
