date,KRBN
2020-11-18 14:30:00+00:00,14.63056468963623
2020-11-19 14:30:00+00:00,14.292407035827637
2020-11-20 14:30:00+00:00,14.392472267150879
2020-11-23 14:30:00+00:00,14.740984916687012
2020-11-24 14:30:00+00:00,14.962512969970703
2020-11-25 14:30:00+00:00,14.948020935058594
2020-11-27 14:30:00+00:00,15.239253044128418
2020-11-30 14:30:00+00:00,15.46561050415039
2020-12-01 14:30:00+00:00,15.565680503845215
2020-12-02 14:30:00+00:00,15.772027015686035
2020-12-03 14:30:00+00:00,15.693352699279785
2020-12-04 14:30:00+00:00,16.079818725585938
2020-12-07 14:30:00+00:00,15.776168823242188
2020-12-08 14:30:00+00:00,15.886585235595703
2020-12-09 14:30:00+00:00,15.769265174865723
2020-12-10 14:30:00+00:00,16.393823623657227
2020-12-11 14:30:00+00:00,16.253732681274414
2020-12-14 14:30:00+00:00,16.424880981445312
2020-12-15 14:30:00+00:00,16.90382194519043
2020-12-16 14:30:00+00:00,16.79271697998047
2020-12-17 14:30:00+00:00,16.86448860168457
2020-12-18 14:30:00+00:00,16.593961715698242
2020-12-21 14:30:00+00:00,16.462833404541016
2020-12-22 14:30:00+00:00,16.355867385864258
2020-12-23 14:30:00+00:00,16.797548294067383
2020-12-24 14:30:00+00:00,16.968006134033203
2020-12-28 14:30:00+00:00,17.460060119628906
2020-12-29 14:30:00+00:00,17.25302505493164
2020-12-30 14:30:00+00:00,17.06669044494629
2020-12-31 14:30:00+00:00,16.9976806640625
2021-01-04 14:30:00+00:00,17.52907371520996
2021-01-05 14:30:00+00:00,17.372417449951172
2021-01-06 14:30:00+00:00,17.62569236755371
2021-01-07 14:30:00+00:00,18.0791015625
2021-01-08 14:30:00+00:00,18.053565979003906
2021-01-11 14:30:00+00:00,17.903810501098633
2021-01-12 14:30:00+00:00,18.046663284301758
2021-01-13 14:30:00+00:00,17.460060119628906
2021-01-14 14:30:00+00:00,17.601537704467773
2021-01-15 14:30:00+00:00,16.56290626525879
2021-01-19 14:30:00+00:00,17.356544494628906
2021-01-20 14:30:00+00:00,17.18056297302246
2021-01-21 14:30:00+00:00,17.54632568359375
2021-01-22 14:30:00+00:00,17.795461654663086
2021-01-25 14:30:00+00:00,17.34343147277832
2021-01-26 14:30:00+00:00,17.280630111694336
2021-01-27 14:30:00+00:00,17.16676139831543
2021-01-28 14:30:00+00:00,17.598085403442383
2021-01-29 14:30:00+00:00,17.25302505493164
2021-02-01 14:30:00+00:00,16.970075607299805
2021-02-02 14:30:00+00:00,17.943147659301758
2021-02-03 14:30:00+00:00,18.7781925201416
2021-02-04 14:30:00+00:00,18.805797576904297
2021-02-05 14:30:00+00:00,19.061832427978516
2021-02-08 14:30:00+00:00,19.15085792541504
2021-02-09 14:30:00+00:00,19.092201232910156
2021-02-10 14:30:00+00:00,19.56838035583496
2021-02-11 14:30:00+00:00,19.116352081298828
2021-02-12 14:30:00+00:00,19.775419235229492
2021-02-16 14:30:00+00:00,19.3716983795166
2021-02-17 14:30:00+00:00,18.888614654541016
2021-02-18 14:30:00+00:00,19.12325668334961
2021-02-19 14:30:00+00:00,18.764389038085938
2021-02-22 14:30:00+00:00,18.9652156829834
2021-02-23 14:30:00+00:00,19.286121368408203
2021-02-24 14:30:00+00:00,19.54422950744629
2021-02-25 14:30:00+00:00,19.137056350708008
2021-02-26 14:30:00+00:00,18.771291732788086
2021-03-01 14:30:00+00:00,18.7264347076416
2021-03-02 14:30:00+00:00,18.9852294921875
2021-03-03 14:30:00+00:00,18.791994094848633
2021-03-04 14:30:00+00:00,19.005935668945312
2021-03-05 14:30:00+00:00,19.18536376953125
2021-03-08 14:30:00+00:00,19.081846237182617
2021-03-09 14:30:00+00:00,19.633943557739258
2021-03-10 14:30:00+00:00,19.998327255249023
2021-03-11 14:30:00+00:00,20.227447509765625
2021-03-12 14:30:00+00:00,20.406877517700195
2021-03-15 13:30:00+00:00,20.24125099182129
2021-03-16 13:30:00+00:00,19.882387161254883
2021-03-17 13:30:00+00:00,20.531099319458008
2021-03-18 13:30:00+00:00,20.123929977416992
2021-03-19 13:30:00+00:00,19.97900390625
2021-03-22 13:30:00+00:00,20.524198532104492
2021-03-23 13:30:00+00:00,19.786462783813477
2021-03-24 13:30:00+00:00,19.854782104492188
2021-03-25 13:30:00+00:00,19.27507972717285
2021-03-26 13:30:00+00:00,19.620141983032227
2021-03-29 13:30:00+00:00,19.709854125976562
2021-03-30 13:30:00+00:00,19.68915367126465
2021-03-31 13:30:00+00:00,19.799571990966797
2021-04-01 13:30:00+00:00,19.806476593017578
2021-04-05 13:30:00+00:00,19.79267120361328
2021-04-06 13:30:00+00:00,20.406877517700195
2021-04-07 13:30:00+00:00,20.25505256652832
2021-04-08 13:30:00+00:00,20.192941665649414
2021-04-09 13:30:00+00:00,20.220544815063477
2021-04-12 13:30:00+00:00,20.54490089416504
2021-04-13 13:30:00+00:00,20.372373580932617
2021-04-14 13:30:00+00:00,20.412399291992188
2021-04-15 13:30:00+00:00,20.60701560974121
2021-04-16 13:30:00+00:00,20.627716064453125
2021-04-19 13:30:00+00:00,20.517297744750977
2021-04-20 13:30:00+00:00,20.952072143554688
2021-04-21 13:30:00+00:00,21.393753051757812
2021-04-22 13:30:00+00:00,21.504173278808594
2021-04-23 13:30:00+00:00,21.787118911743164
2021-04-26 13:30:00+00:00,21.994155883789062
2021-04-27 13:30:00+00:00,21.93204689025879
2021-04-28 13:30:00+00:00,22.173587799072266
2021-04-29 13:30:00+00:00,22.139083862304688
2021-04-30 13:30:00+00:00,22.35301971435547
2021-05-03 13:30:00+00:00,22.642868041992188
2021-05-04 13:30:00+00:00,22.359922409057617
2021-05-05 13:30:00+00:00,22.518648147583008
2021-05-06 13:30:00+00:00,22.70498275756836
2021-05-07 13:30:00+00:00,23.41580581665039
2021-05-10 13:30:00+00:00,23.719459533691406
2021-05-11 13:30:00+00:00,24.078323364257812
2021-05-12 13:30:00+00:00,24.59591293334961
2021-05-13 13:30:00+00:00,24.430282592773438
2021-05-14 13:30:00+00:00,25.493070602416992
2021-05-17 13:30:00+00:00,25.120407104492188
2021-05-18 13:30:00+00:00,24.181842803955078
2021-05-19 13:30:00+00:00,22.77399444580078
2021-05-20 13:30:00+00:00,24.036916732788086
2021-05-21 13:30:00+00:00,23.56763458251953
2021-05-24 13:30:00+00:00,23.947200775146484
2021-05-25 13:30:00+00:00,24.285358428955078
2021-05-26 13:30:00+00:00,24.11972999572754
2021-05-27 13:30:00+00:00,23.595237731933594
2021-05-28 13:30:00+00:00,23.740163803100586
2021-06-01 13:30:00+00:00,23.753963470458984
2021-06-02 13:30:00+00:00,23.664249420166016
2021-06-03 13:30:00+00:00,23.188066482543945
2021-06-04 13:30:00+00:00,23.22257423400879
2021-06-07 13:30:00+00:00,23.988605499267578
2021-06-08 13:30:00+00:00,24.071422576904297
2021-06-09 13:30:00+00:00,24.471691131591797
2021-06-10 13:30:00+00:00,24.306062698364258
2021-06-11 13:30:00+00:00,24.085224151611328
2021-06-14 13:30:00+00:00,24.202545166015625
2021-06-15 13:30:00+00:00,23.912694931030273
2021-06-16 13:30:00+00:00,23.553831100463867
2021-06-17 13:30:00+00:00,23.188066482543945
2021-06-18 13:30:00+00:00,23.684953689575195
2021-06-21 13:30:00+00:00,23.9541015625
2021-06-22 13:30:00+00:00,24.464792251586914
2021-06-23 13:30:00+00:00,24.87196159362793
2021-06-24 13:30:00+00:00,24.996183395385742
2021-06-25 13:30:00+00:00,24.996183395385742
2021-06-28 13:30:00+00:00,25.099700927734375
2021-06-29 13:30:00+00:00,25.113502502441406
2021-06-30 13:30:00+00:00,25.527578353881836
2021-07-01 13:30:00+00:00,25.989957809448242
2021-07-02 13:30:00+00:00,25.976154327392578
2021-07-06 13:30:00+00:00,24.237049102783203
2021-07-07 13:30:00+00:00,24.602815628051758
2021-07-08 13:30:00+00:00,24.49239730834961
2021-07-09 13:30:00+00:00,24.934072494506836
2021-07-12 13:30:00+00:00,24.06451988220215
2021-07-13 13:30:00+00:00,24.423381805419922
2021-07-14 13:30:00+00:00,24.430282592773438
2021-07-15 13:30:00+00:00,24.513099670410156
2021-07-16 13:30:00+00:00,24.582109451293945
2021-07-19 13:30:00+00:00,24.105926513671875
2021-07-20 13:30:00+00:00,23.809173583984375
2021-07-21 13:30:00+00:00,24.023113250732422
2021-07-22 13:30:00+00:00,23.36750030517578
2021-07-23 13:30:00+00:00,23.684953689575195
2021-07-26 13:30:00+00:00,24.464792251586914
2021-07-27 13:30:00+00:00,24.347469329833984
2021-07-28 13:30:00+00:00,24.67182731628418
2021-07-29 13:30:00+00:00,24.83055305480957
2021-07-30 13:30:00+00:00,24.485492706298828
2021-08-02 13:30:00+00:00,24.94097328186035
2021-08-03 13:30:00+00:00,25.023786544799805
2021-08-04 13:30:00+00:00,25.35504913330078
2021-08-05 13:30:00+00:00,25.631093978881836
2021-08-06 13:30:00+00:00,25.707006454467773
2021-08-09 13:30:00+00:00,25.68630599975586
2021-08-10 13:30:00+00:00,25.796724319458008
2021-08-11 13:30:00+00:00,26.190095901489258
2021-08-12 13:30:00+00:00,25.527578353881836
2021-08-13 13:30:00+00:00,25.299837112426758
2021-08-16 13:30:00+00:00,26.38332748413086
2021-08-17 13:30:00+00:00,25.851932525634766
2021-08-18 13:30:00+00:00,25.727712631225586
2021-08-19 13:30:00+00:00,24.623519897460938
2021-08-20 13:30:00+00:00,24.68562889099121
2021-08-23 13:30:00+00:00,25.05829620361328
2021-08-24 13:30:00+00:00,25.568984985351562
2021-08-25 13:30:00+00:00,25.60348892211914
2021-08-26 13:30:00+00:00,25.955453872680664
2021-08-27 13:30:00+00:00,27.17006492614746
2021-08-30 13:30:00+00:00,27.54962921142578
2021-08-31 13:30:00+00:00,27.49442481994629
2021-09-01 13:30:00+00:00,27.287385940551758
2021-09-02 13:30:00+00:00,27.715259552001953
2021-09-03 13:30:00+00:00,27.95680046081543
2021-09-07 13:30:00+00:00,28.087923049926758
2021-09-08 13:30:00+00:00,28.170738220214844
2021-09-09 13:30:00+00:00,28.018909454345703
2021-09-10 13:30:00+00:00,27.556533813476562
2021-09-13 13:30:00+00:00,27.570335388183594
2021-09-14 13:30:00+00:00,27.121755599975586
2021-09-15 13:30:00+00:00,27.37019920349121
2021-09-16 13:30:00+00:00,27.232173919677734
2021-09-17 13:30:00+00:00,27.32189178466797
2021-09-20 13:30:00+00:00,27.52202796936035
2021-09-21 13:30:00+00:00,27.418508529663086
2021-09-22 13:30:00+00:00,27.556533813476562
2021-09-23 13:30:00+00:00,27.563432693481445
2021-09-24 13:30:00+00:00,28.833253860473633
2021-09-27 13:30:00+00:00,29.274932861328125
2021-09-28 13:30:00+00:00,28.384679794311523
2021-09-29 13:30:00+00:00,28.43988800048828
2021-09-30 13:30:00+00:00,28.357070922851562
2021-10-01 13:30:00+00:00,29.06789779663086
2021-10-04 13:30:00+00:00,29.323244094848633
2021-10-05 13:30:00+00:00,29.654502868652344
2021-10-06 13:30:00+00:00,27.97060775756836
2021-10-07 13:30:00+00:00,28.032712936401367
2021-10-08 13:30:00+00:00,26.983732223510742
2021-10-11 13:30:00+00:00,27.49442481994629
2021-10-12 13:30:00+00:00,27.666950225830078
2021-10-13 13:30:00+00:00,27.694555282592773
2021-10-14 13:30:00+00:00,28.633119583129883
2021-10-15 13:30:00+00:00,27.646249771118164
2021-10-18 13:30:00+00:00,27.266679763793945
2021-10-19 13:30:00+00:00,26.67317771911621
2021-10-20 13:30:00+00:00,27.604841232299805
2021-10-21 13:30:00+00:00,27.998207092285156
2021-10-22 13:30:00+00:00,28.584814071655273
2021-10-25 13:30:00+00:00,28.612417221069336
2021-10-26 13:30:00+00:00,28.702131271362305
2021-10-27 13:30:00+00:00,28.56410789489746
2021-10-28 13:30:00+00:00,28.3294677734375
2021-10-29 13:30:00+00:00,28.191444396972656
2021-11-01 13:30:00+00:00,27.901592254638672
2021-11-02 13:30:00+00:00,28.888465881347656
2021-11-03 13:30:00+00:00,28.93677520751953
2021-11-04 13:30:00+00:00,28.81255531311035
2021-11-05 13:30:00+00:00,28.757343292236328
2021-11-08 14:30:00+00:00,29.295639038085938
2021-11-09 14:30:00+00:00,29.33704376220703
2021-11-10 14:30:00+00:00,30.213497161865234
2021-11-11 14:30:00+00:00,30.565462112426758
2021-11-12 14:30:00+00:00,30.53095245361328
2021-11-15 14:30:00+00:00,31.61444091796875
2021-11-16 14:30:00+00:00,31.773170471191406
2021-11-17 14:30:00+00:00,31.469514846801758
2021-11-18 14:30:00+00:00,32.29076385498047
2021-11-19 14:30:00+00:00,32.49090576171875
2021-11-22 14:30:00+00:00,32.311466217041016
2021-11-23 14:30:00+00:00,32.06302261352539
2021-11-24 14:30:00+00:00,31.95260238647461
2021-11-26 14:30:00+00:00,32.34597396850586
2021-11-29 14:30:00+00:00,32.88426971435547
2021-11-30 14:30:00+00:00,33.00849151611328
2021-12-01 14:30:00+00:00,33.44326400756836
2021-12-02 14:30:00+00:00,33.38115310668945
2021-12-03 14:30:00+00:00,33.06370162963867
2021-12-06 14:30:00+00:00,34.52675247192383
2021-12-07 14:30:00+00:00,35.782772064208984
2021-12-08 14:30:00+00:00,37.77722930908203
2021-12-09 14:30:00+00:00,34.73379135131836
2021-12-10 14:30:00+00:00,35.59644317626953
2021-12-13 14:30:00+00:00,34.581966400146484
2021-12-14 14:30:00+00:00,34.01606369018555
2021-12-15 14:30:00+00:00,34.59576416015625
2021-12-16 14:30:00+00:00,35.837982177734375
2021-12-17 14:30:00+00:00,32.41498565673828
2021-12-20 14:30:00+00:00,34.243804931640625
2021-12-21 14:30:00+00:00,33.91944885253906
2021-12-22 14:30:00+00:00,33.8159294128418
2021-12-23 14:30:00+00:00,32.994686126708984
2021-12-27 14:30:00+00:00,33.62959671020508
2021-12-28 14:30:00+00:00,34.299015045166016
2021-12-29 14:30:00+00:00,34.942657470703125
2021-12-30 14:30:00+00:00,34.810882568359375
2021-12-31 14:30:00+00:00,35.30331802368164
2022-01-03 14:30:00+00:00,36.39224624633789
2022-01-04 14:30:00+00:00,36.829200744628906
2022-01-05 14:30:00+00:00,37.370201110839844
2022-01-06 14:30:00+00:00,36.7112922668457
2022-01-07 14:30:00+00:00,36.343692779541016
2022-01-10 14:30:00+00:00,34.90104293823242
2022-01-11 14:30:00+00:00,34.970401763916016
2022-01-12 14:30:00+00:00,34.71377182006836
2022-01-13 14:30:00+00:00,35.15766525268555
2022-01-14 14:30:00+00:00,35.48365020751953
2022-01-18 14:30:00+00:00,35.24089813232422
2022-01-19 14:30:00+00:00,34.56812286376953
2022-01-20 14:30:00+00:00,35.657047271728516
2022-01-21 14:30:00+00:00,35.19927978515625
2022-01-24 14:30:00+00:00,34.37392044067383
2022-01-25 14:30:00+00:00,35.504459381103516
2022-01-26 14:30:00+00:00,35.58769226074219
2022-01-27 14:30:00+00:00,35.698665618896484
2022-01-28 14:30:00+00:00,35.85818862915039
2022-01-31 14:30:00+00:00,36.14949035644531
2022-02-01 14:30:00+00:00,36.19804382324219
2022-02-02 14:30:00+00:00,38.00135803222656
2022-02-03 14:30:00+00:00,38.11232376098633
2022-02-04 14:30:00+00:00,38.833656311035156
2022-02-07 14:30:00+00:00,38.4244384765625
2022-02-08 14:30:00+00:00,38.3897590637207
2022-02-09 14:30:00+00:00,36.96792221069336
2022-02-10 14:30:00+00:00,36.690486907958984
2022-02-11 14:30:00+00:00,36.99565887451172
2022-02-14 14:30:00+00:00,36.371437072753906
2022-02-15 14:30:00+00:00,36.0246467590332
2022-02-16 14:30:00+00:00,35.92754364013672
2022-02-17 14:30:00+00:00,35.018951416015625
2022-02-18 14:30:00+00:00,35.89286804199219
2022-02-22 14:30:00+00:00,35.92754364013672
2022-02-23 14:30:00+00:00,37.24535369873047
2022-02-24 14:30:00+00:00,35.47671890258789
2022-02-25 14:30:00+00:00,35.90673828125
2022-02-28 14:30:00+00:00,33.985511779785156
2022-03-01 14:30:00+00:00,29.539655685424805
2022-03-02 14:30:00+00:00,29.185930252075195
2022-03-03 14:30:00+00:00,28.09006690979004
2022-03-04 14:30:00+00:00,27.68085479736328
2022-03-07 14:30:00+00:00,24.691518783569336
2022-03-08 14:30:00+00:00,27.701663970947266
2022-03-09 14:30:00+00:00,29.900320053100586
2022-03-10 14:30:00+00:00,30.559219360351562
2022-03-11 14:30:00+00:00,31.09328269958496
2022-03-14 13:30:00+00:00,31.301355361938477
2022-03-15 13:30:00+00:00,31.627334594726562
2022-03-16 13:30:00+00:00,32.098968505859375
2022-03-17 13:30:00+00:00,32.528995513916016
2022-03-18 13:30:00+00:00,32.147525787353516
2022-03-21 13:30:00+00:00,31.800731658935547
2022-03-22 13:30:00+00:00,32.30010986328125
2022-03-23 13:30:00+00:00,31.2874813079834
2022-03-24 13:30:00+00:00,31.904769897460938
2022-03-25 13:30:00+00:00,31.994937896728516
2022-03-28 13:30:00+00:00,32.750938415527344
2022-03-29 13:30:00+00:00,33.76356887817383
2022-03-30 13:30:00+00:00,32.99369430541992
2022-03-31 13:30:00+00:00,32.36253356933594
2022-04-01 13:30:00+00:00,32.78561782836914
2022-04-04 13:30:00+00:00,33.02836990356445
2022-04-05 13:30:00+00:00,32.69545364379883
2022-04-06 13:30:00+00:00,32.41108322143555
2022-04-07 13:30:00+00:00,33.18789291381836
2022-04-08 13:30:00+00:00,33.40290451049805
2022-04-11 13:30:00+00:00,32.67464828491211
2022-04-12 13:30:00+00:00,32.86884689331055
2022-04-13 13:30:00+00:00,32.75787353515625
2022-04-14 13:30:00+00:00,33.09773254394531
2022-04-18 13:30:00+00:00,32.74399948120117
2022-04-19 13:30:00+00:00,32.88965606689453
2022-04-20 13:30:00+00:00,34.73458480834961
2022-04-21 13:30:00+00:00,34.769264221191406
2022-04-22 13:30:00+00:00,35.11605453491211
2022-04-25 13:30:00+00:00,33.33354568481445
2022-04-26 13:30:00+00:00,32.750938415527344
2022-04-27 13:30:00+00:00,32.28623580932617
2022-04-28 13:30:00+00:00,32.702388763427734
2022-04-29 13:30:00+00:00,32.87578201293945
2022-05-02 13:30:00+00:00,32.480445861816406
2022-05-03 13:30:00+00:00,34.06180953979492
2022-05-04 13:30:00+00:00,34.25600814819336
2022-05-05 13:30:00+00:00,34.1519775390625
2022-05-06 13:30:00+00:00,34.887168884277344
2022-05-09 13:30:00+00:00,33.4306526184082
2022-05-10 13:30:00+00:00,33.93696594238281
2022-05-11 13:30:00+00:00,33.90229034423828
2022-05-12 13:30:00+00:00,33.27806091308594
2022-05-13 13:30:00+00:00,33.5416259765625
2022-05-16 13:30:00+00:00,34.1935920715332
2022-05-17 13:30:00+00:00,34.50570297241211
2022-05-18 13:30:00+00:00,32.94514465332031
2022-05-19 13:30:00+00:00,32.78561782836914
2022-05-20 13:30:00+00:00,32.13365173339844
2022-05-23 13:30:00+00:00,32.09203338623047
2022-05-24 13:30:00+00:00,32.84804153442383
2022-05-25 13:30:00+00:00,33.00062942504883
2022-05-26 13:30:00+00:00,34.09648895263672
2022-05-27 13:30:00+00:00,33.9647102355957
2022-05-31 13:30:00+00:00,34.103416442871094
2022-06-01 13:30:00+00:00,34.56812286376953
2022-06-02 13:30:00+00:00,34.831687927246094
2022-06-03 13:30:00+00:00,34.845558166503906
2022-06-06 13:30:00+00:00,33.590171813964844
2022-06-07 13:30:00+00:00,33.22951126098633
2022-06-08 13:30:00+00:00,33.291934967041016
2022-06-09 13:30:00+00:00,33.0491828918457
2022-06-10 13:30:00+00:00,33.25032043457031
2022-06-13 13:30:00+00:00,32.369468688964844
2022-06-14 13:30:00+00:00,32.64690399169922
2022-06-15 13:30:00+00:00,33.395973205566406
2022-06-16 13:30:00+00:00,32.7370719909668
2022-06-17 13:30:00+00:00,32.30704879760742
2022-06-21 13:30:00+00:00,33.06998825073242
2022-06-22 13:30:00+00:00,32.15446090698242
2022-06-23 13:30:00+00:00,32.41108322143555
2022-06-24 13:30:00+00:00,32.466575622558594
2022-06-27 13:30:00+00:00,32.57754135131836
2022-06-28 13:30:00+00:00,33.38209915161133
2022-06-29 13:30:00+00:00,33.47920227050781
2022-06-30 13:30:00+00:00,34.145042419433594
2022-07-01 13:30:00+00:00,33.54855728149414
2022-07-05 13:30:00+00:00,32.20301055908203
2022-07-06 13:30:00+00:00,32.272369384765625
2022-07-07 13:30:00+00:00,32.5151252746582
2022-07-08 13:30:00+00:00,32.189144134521484
2022-07-11 13:30:00+00:00,32.071231842041016
2022-07-12 13:30:00+00:00,32.23768615722656
2022-07-13 13:30:00+00:00,31.655078887939453
2022-07-14 13:30:00+00:00,31.481679916381836
2022-07-15 13:30:00+00:00,31.752180099487305
2022-07-18 13:30:00+00:00,31.585721969604492
2022-07-19 13:30:00+00:00,31.83540916442871
2022-07-20 13:30:00+00:00,30.302593231201172
2022-07-21 13:30:00+00:00,30.3719539642334
2022-07-22 13:30:00+00:00,29.622882843017578
2022-07-25 13:30:00+00:00,29.782407760620117
2022-07-26 13:30:00+00:00,29.484167098999023
2022-07-27 13:30:00+00:00,29.886449813842773
2022-07-28 13:30:00+00:00,30.399694442749023
2022-07-29 13:30:00+00:00,30.54534912109375
2022-08-01 13:30:00+00:00,31.218122482299805
2022-08-02 13:30:00+00:00,31.564910888671875
2022-08-03 13:30:00+00:00,32.26543426513672
2022-08-04 13:30:00+00:00,32.473506927490234
2022-08-05 13:30:00+00:00,32.57061004638672
2022-08-08 13:30:00+00:00,32.535926818847656
2022-08-09 13:30:00+00:00,33.19483184814453
2022-08-10 13:30:00+00:00,33.82598876953125
2022-08-11 13:30:00+00:00,34.1935920715332
2022-08-12 13:30:00+00:00,34.429405212402344
2022-08-15 13:30:00+00:00,34.40166091918945
2022-08-16 13:30:00+00:00,34.75539016723633
2022-08-17 13:30:00+00:00,35.78882598876953
2022-08-18 13:30:00+00:00,35.761085510253906
2022-08-19 13:30:00+00:00,35.823509216308594
2022-08-22 13:30:00+00:00,34.16584396362305
2022-08-23 13:30:00+00:00,33.60404586791992
2022-08-24 13:30:00+00:00,32.910465240478516
2022-08-25 13:30:00+00:00,32.50125503540039
2022-08-26 13:30:00+00:00,32.806427001953125
2022-08-29 13:30:00+00:00,31.786861419677734
2022-08-30 13:30:00+00:00,30.44131088256836
2022-08-31 13:30:00+00:00,30.358083724975586
2022-09-01 13:30:00+00:00,30.17774772644043
2022-09-02 13:30:00+00:00,29.70611572265625
2022-09-06 13:30:00+00:00,27.562946319580078
2022-09-07 13:30:00+00:00,27.52826690673828
2022-09-08 13:30:00+00:00,26.77226448059082
2022-09-09 13:30:00+00:00,26.758392333984375
2022-09-12 13:30:00+00:00,28.5062198638916
2022-09-13 13:30:00+00:00,27.49358558654785
2022-09-14 13:30:00+00:00,28.187170028686523
2022-09-15 13:30:00+00:00,28.284273147583008
2022-09-16 13:30:00+00:00,28.464603424072266
2022-09-19 13:30:00+00:00,27.639238357543945
2022-09-20 13:30:00+00:00,27.562946319580078
2022-09-21 13:30:00+00:00,26.800004959106445
2022-09-22 13:30:00+00:00,26.938722610473633
2022-09-23 13:30:00+00:00,25.31574058532715
2022-09-26 13:30:00+00:00,25.898351669311523
2022-09-27 13:30:00+00:00,25.551559448242188
2022-09-28 13:30:00+00:00,25.294933319091797
2022-09-29 13:30:00+00:00,25.565431594848633
2022-09-30 13:30:00+00:00,25.80124855041504
2022-10-03 13:30:00+00:00,26.12029457092285
2022-10-04 13:30:00+00:00,26.48789405822754
2022-10-05 13:30:00+00:00,26.2520751953125
2022-10-06 13:30:00+00:00,26.74452018737793
2022-10-07 13:30:00+00:00,26.661291122436523
2022-10-10 13:30:00+00:00,26.148040771484375
2022-10-11 13:30:00+00:00,26.085617065429688
2022-10-12 13:30:00+00:00,26.141101837158203
2022-10-13 13:30:00+00:00,26.945655822753906
2022-10-14 13:30:00+00:00,26.44628143310547
2022-10-17 13:30:00+00:00,26.480958938598633
2022-10-18 13:30:00+00:00,26.598865509033203
