date,net_return,equity
2014-02-25 00:00:00+00:00,-0.0003199492888054541,9996.800507111946
2014-02-26 00:00:00+00:00,-0.0016192407956006516,9980.613279905348
2014-02-27 00:00:00+00:00,0.0009765625767325758,9990.359973327346
2014-02-28 00:00:00+00:00,0.00137796319779111,10004.126321703276
2014-03-03 00:00:00+00:00,-0.0008207951859476204,9995.91498297881
2014-03-04 00:00:00+00:00,-0.0012194043386994258,9983.725920879295
2014-03-05 00:00:00+00:00,0.001376236961538002,9997.465893505474
2014-03-06 00:00:00+00:00,0.0017802497312078946,10015.263879475147
2014-03-07 00:00:00+00:00,-0.0006221115121813226,10009.033268518193
2014-03-10 00:00:00+00:00,-0.0006212253794938727,10002.815403027591
2014-03-11 00:00:00+00:00,-0.0006206104910947863,9996.60755084799
2014-03-12 00:00:00+00:00,0.0001801569036913974,9998.408508711767
2014-03-13 00:00:00+00:00,0.003121470936608817,10029.618250284053
2014-03-14 00:00:00+00:00,0.0007613612402331937,10037.254412874157
2014-03-17 00:00:00+00:00,-0.0006932598027121651,10030.295987860116
2014-03-18 00:00:00+00:00,0.0008015639539082464,10038.335911571015
2014-03-19 00:00:00+00:00,-0.010068432742215307,9937.265601601597
2014-03-20 00:00:00+00:00,0.00033192385588465235,9940.564017117029
2014-03-21 00:00:00+00:00,0.001037424665938202,9950.876603421724
2014-03-24 00:00:00+00:00,-0.0026426877500373984,9924.579543719728
2014-03-25 00:00:00+00:00,0.0029743371855837637,9954.098589707897
2014-03-26 00:00:00+00:00,-0.003095969969206747,9923.280999403638
2014-03-27 00:00:00+00:00,-0.0009463685977990636,9913.889917878665
2014-03-28 00:00:00+00:00,0.0005209979338566259,9919.055034042362
2014-03-31 00:00:00+00:00,0.005291882465676134,9971.545507453087
2014-04-01 00:00:00+00:00,0.003121383454103343,10002.670524611889
2014-04-02 00:00:00+00:00,-0.000694423338899908,9995.724436748273
2014-04-03 00:00:00+00:00,-0.005119305771337735,9944.553266950525
