symbol,confirmed_at,signal,boundary,zg,zd,departure_price,retest_price
SCHB,1666,1,11.445586001008287,11.445586001008287,11.301341791328097,11.944594147236502,11.673511359826199
SCHB,1694,1,11.563241844269541,11.563241844269541,11.301341791328097,13.054974402769176,12.102342394435897
SCHB,1696,1,11.563241844269541,11.563241844269541,11.301341791328097,13.054974402769176,12.036490433767941
SCHB,1720,1,12.525055378371032,12.525055378371032,12.036490433767941,13.02493223349364,12.639671128192358
SCHB,1725,1,12.525055378371032,12.525055378371032,12.036490433767941,13.02493223349364,12.550289073217135
SCHB,1740,1,12.525055378371032,12.525055378371032,11.896887801617938,13.439474652068528,12.966372178622697
SCHB,1760,1,13.02493223349364,13.02493223349364,12.966372178622697,13.892542656643789,13.60003087111761
SCHB,1770,1,13.439474652068528,13.439474652068528,12.966372178622697,14.01318684818132,13.917252028775106
SCHB,1775,1,13.439474652068528,13.439474652068528,12.966372178622697,14.01318684818132,13.73775452701414
SCHB,1792,1,13.892542656643789,13.892542656643789,13.73775452701414,14.638335141991938,13.954387675975322
SCHB,1805,1,14.01318684818132,14.01318684818132,13.954387675975322,15.063867335600508,14.75129393104354
SCHB,1808,1,14.01318684818132,14.01318684818132,13.954387675975322,15.063867335600508,14.427891089807211
SCHB,1812,1,14.01318684818132,14.01318684818132,13.954387675975322,15.063867335600508,14.359807646007978
SCHB,1816,1,14.01318684818132,14.01318684818132,13.954387675975322,15.063867335600508,14.042588321466415
SCHB,1826,1,14.638335141991938,14.638335141991938,14.042588321466415,15.138144967267664,14.729631301098141
SCHB,1847,1,15.063867335600508,15.063867335600508,14.4875619968569,15.794311023670069,15.468401235805715
SCHB,1857,1,15.138144967267664,15.138144967267664,14.4875619968569,15.941750170051659,15.524270981423467
SCHB,1902,1,15.904503727888413,15.904503727888413,15.72292201911933,16.423433728104712,16.108973743343423
SCHB,1945,1,16.50749160240537,16.50749160240537,16.347148348936354,17.094376999234157,16.87488014476101
SCHB,1950,1,16.50749160240537,16.50749160240537,16.347148348936354,17.094376999234157,16.65538116112309
SCHB,1991,1,16.678878171698038,16.678878171698038,16.333744830648293,17.787679864066813,17.440981921973652
SCHB,1997,1,16.678878171698038,16.678878171698038,16.333744830648293,17.773624717247273,17.572164421778652
SCHB,1999,1,16.678878171698038,16.678878171698038,16.333744830648293,17.773624717247273,17.40974576937403
SCHB,2001,1,16.678878171698038,16.678878171698038,16.333744830648293,17.773624717247273,17.170809869434215
SCHB,2006,1,16.678878171698038,16.678878171698038,16.333744830648293,17.773624717247273,16.742908372305596
