date,gross_return,turnover,trading_cost,short_borrow,financing_cost,gross_exposure,net_return
2014-02-25 00:00:00+00:00,0.00039978396207163147,1.0,0.001,3.968253968253968e-05,0.0,1.0,-0.0006398985776109082
2014-02-26 00:00:00+00:00,-0.0031987990515187636,0.0,0.0,3.968253968253968e-05,0.0,1.0,-0.0032384815912013033
2014-02-27 00:00:00+00:00,0.0019928076931476912,0.0,0.0,3.968253968253968e-05,0.0,1.0,0.0019531251534651516
2014-02-28 00:00:00+00:00,0.0027956089352647595,0.0,0.0,3.968253968253968e-05,0.0,1.0,0.00275592639558222
2014-03-03 00:00:00+00:00,-0.0016019078322127012,0.0,0.0,3.968253968253968e-05,0.0,1.0,-0.0016415903718952408
2014-03-04 00:00:00+00:00,-0.002399126137716312,0.0,0.0,3.968253968253968e-05,0.0,1.0,-0.0024388086773988516
2014-03-05 00:00:00+00:00,0.002792156462758544,0.0,0.0,3.968253968253968e-05,0.0,1.0,0.002752473923076004
2014-03-06 00:00:00+00:00,0.003600182002098329,0.0,0.0,3.968253968253968e-05,0.0,1.0,0.003560499462415789
2014-03-07 00:00:00+00:00,-0.0012045404846801055,0.0,0.0,3.968253968253968e-05,0.0,1.0,-0.0012442230243626452
2014-03-10 00:00:00+00:00,-0.0012027682193052058,0.0,0.0,3.968253968253968e-05,0.0,1.0,-0.0012424507589877455
2014-03-11 00:00:00+00:00,-0.001201538442507033,0.0,0.0,3.968253968253968e-05,0.0,1.0,-0.0012412209821895726
2014-03-12 00:00:00+00:00,0.0003999963470653345,0.0,0.0,3.968253968253968e-05,0.0,1.0,0.0003603138073827948
2014-03-13 00:00:00+00:00,0.007282624412900174,1.0,0.001,3.968253968253968e-05,0.00015873015873015873,2.0,0.006084211714487475
2014-03-14 00:00:00+00:00,0.001562405020148927,0.0,0.0,3.968253968253968e-05,0.00015873015873015873,2.0,0.0013639923217362287
2014-03-17 00:00:00+00:00,-0.0013468370657417905,0.0,0.0,3.968253968253968e-05,0.00015873015873015873,2.0,-0.0015452497641544889
2014-03-18 00:00:00+00:00,0.0016428104474990324,0.0,0.0,3.968253968253968e-05,0.00015873015873015873,2.0,0.001444397749086334
2014-03-19 00:00:00+00:00,-0.018938452786017912,1.0,0.001,3.968253968253968e-05,0.00031746031746031746,3.0,-0.02029559564316077
2014-03-20 00:00:00+00:00,0.0008622604101820031,0.0,0.0,3.968253968253968e-05,0.00031746031746031746,3.0,0.000505117553039146
2014-03-21 00:00:00+00:00,0.0022732620302891027,0.0,0.0,3.968253968253968e-05,0.00031746031746031746,3.0,0.0019161191731462456
2014-03-24 00:00:00+00:00,-0.005086962801662098,0.0,0.0,3.968253968253968e-05,0.00031746031746031746,3.0,-0.005444105658804956
2014-03-25 00:00:00+00:00,0.006147087069580226,0.0,0.0,3.968253968253968e-05,0.00031746031746031746,3.0,0.005789944212437368
2014-03-26 00:00:00+00:00,-0.0059935272400007955,0.0,0.0,3.968253968253968e-05,0.00031746031746031746,3.0,-0.0063506700971436535
2014-03-27 00:00:00+00:00,-0.0016943244971854288,0.0,0.0,3.968253968253968e-05,0.00031746031746031746,3.0,-0.002051467354328286
2014-03-28 00:00:00+00:00,0.00124040856612595,0.0,0.0,3.968253968253968e-05,0.00031746031746031746,3.0,0.000883265708983093
2014-03-31 00:00:00+00:00,0.010782177629764966,0.0,0.0,3.968253968253968e-05,0.00031746031746031746,3.0,0.01042503477262211
2014-04-01 00:00:00+00:00,0.006441179606619385,0.0,0.0,3.968253968253968e-05,0.00031746031746031746,3.0,0.006084036749476527
2014-04-02 00:00:00+00:00,-0.0011904339793871177,0.0,0.0,3.968253968253968e-05,0.00031746031746031746,3.0,-0.0015475768365299748
2014-04-03 00:00:00+00:00,-0.008841786145850072,1.0,0.001,7.936507936507937e-05,0.0004761904761904762,4.0,-0.010397341701405629
2014-04-04 00:00:00+00:00,-0.00636821503338203,0.0,0.0,7.936507936507937e-05,0.0004761904761904762,4.0,-0.006923770588937585
2014-04-07 00:00:00+00:00,-0.012544619636565058,0.0,0.0,7.936507936507937e-05,0.0004761904761904762,4.0,-0.013100175192120613
2014-04-08 00:00:00+00:00,0.010206347581130037,0.0,0.0,7.936507936507937e-05,0.0004761904761904762,4.0,0.009650792025574482
2014-04-09 00:00:00+00:00,0.01179851641228069,0.0,0.0,7.936507936507937e-05,0.0004761904761904762,4.0,0.011242960856725135
2014-04-10 00:00:00+00:00,-0.021724268975540473,0.0,0.0,7.936507936507937e-05,0.0004761904761904762,4.0,-0.02227982453109603
2014-04-11 00:00:00+00:00,-0.002723476016067261,2.0,0.002,3.968253968253968e-05,0.00015873015873015873,2.0,-0.00492188871447996
2014-04-14 00:00:00+00:00,-0.00252605401714312,0.0,0.0,3.968253968253968e-05,0.00015873015873015873,2.0,-0.0027244667155558186
2014-04-15 00:00:00+00:00,-0.0016359261865592778,0.0,0.0,3.968253968253968e-05,0.00015873015873015873,2.0,-0.0018343388849719762
2014-04-16 00:00:00+00:00,-0.0009537109893991147,0.0,0.0,3.968253968253968e-05,0.00015873015873015873,2.0,-0.001152123687811813
2014-04-17 00:00:00+00:00,-0.004580494224652787,0.0,0.0,3.968253968253968e-05,0.00015873015873015873,2.0,-0.0047789069230654855
2014-04-21 00:00:00+00:00,0.0018849938968014124,0.0,0.0,3.968253968253968e-05,0.00015873015873015873,2.0,0.001686581198388714
2014-04-22 00:00:00+00:00,-7.58411740338083e-05,0.0,0.0,3.968253968253968e-05,0.00015873015873015873,2.0,-0.0002742538724465067
2014-04-23 00:00:00+00:00,0.0016324226627124627,0.0,0.0,3.968253968253968e-05,0.00015873015873015873,2.0,0.0014340099642997644
2014-04-24 00:00:00+00:00,-0.0004777839206605572,0.0,0.0,3.968253968253968e-05,0.00015873015873015873,2.0,-0.0006761966190732556
2014-04-25 00:00:00+00:00,0.0005533939915025599,0.0,0.0,3.968253968253968e-05,0.00015873015873015873,2.0,0.0003549812930898615
2014-04-28 00:00:00+00:00,-0.0006719808682064121,0.0,0.0,3.968253968253968e-05,0.00015873015873015873,2.0,-0.0008703935666191105
2014-04-29 00:00:00+00:00,0.0006428302110165207,0.0,0.0,3.968253968253968e-05,0.00015873015873015873,2.0,0.00044441751260382236
2014-04-30 00:00:00+00:00,0.005365397306285935,0.0,0.0,3.968253968253968e-05,0.00015873015873015873,2.0,0.0051669846078732365
2014-05-01 00:00:00+00:00,0.003363531147846266,0.0,0.0,3.968253968253968e-05,0.00015873015873015873,2.0,0.0031651184494335674
