date,net_return,equity
2014-02-25 00:00:00+00:00,-0.000839555761696175,9991.604442383039
2014-02-26 00:00:00+00:00,-0.004087784528684169,9950.760916326733
2014-02-27 00:00:00+00:00,0.0024017239021489,9974.659896664045
2014-02-28 00:00:00+00:00,0.0034052254547952353,10008.625862447088
2014-03-03 00:00:00+00:00,-0.0020916705045515905,9987.691114939516
2014-03-04 00:00:00+00:00,-0.003088193386431104,9956.847193292644
2014-03-05 00:00:00+00:00,0.0034009098641624657,9990.70953312827
2014-03-06 00:00:00+00:00,0.0044109417883371966,10034.777971303083
2014-03-07 00:00:00+00:00,-0.0015949613201358462,10018.772888582705
2014-03-10 00:00:00+00:00,-0.0015927459884172216,10002.815528255553
2014-03-11 00:00:00+00:00,-0.0015912087674195055,9986.898960488114
2014-03-12 00:00:00+00:00,0.00041070971954595384,9991.00067695931
2014-03-13 00:00:00+00:00,0.007565582103426806,10066.588412876239
2014-03-14 00:00:00+00:00,0.0016653078624877461,10083.35238170863
2014-03-17 00:00:00+00:00,-0.0019712447448756508,10063.475626315456
2014-03-18 00:00:00+00:00,0.0017658146466753778,10081.245858972867
2014-03-19 00:00:00+00:00,-0.025409177093633502,9825.089697617766
2014-03-20 00:00:00+00:00,0.0005917144016163926,9830.903344689019
2014-03-21 00:00:00+00:00,0.0023554664267502676,9854.05970746206
2014-03-24 00:00:00+00:00,-0.006844814613188734,9786.610495577188
2014-03-25 00:00:00+00:00,0.007197747725864172,9857.052049015647
2014-03-26 00:00:00+00:00,-0.007978020161112105,9778.412289039468
2014-03-27 00:00:00+00:00,-0.0026040167325928967,9752.949139820617
2014-03-28 00:00:00+00:00,0.0010643995965463264,9763.330174950179
2014-03-31 00:00:00+00:00,0.012991610926095097,9890.171561926134
2014-04-01 00:00:00+00:00,0.00756536339716312,9964.994303852394
2014-04-02 00:00:00+00:00,-0.0019741535853450083,9945.3218746195
2014-04-03 00:00:00+00:00,-0.013036359666439575,9815.671081663451
2014-04-04 00:00:00+00:00,-0.00869439577585452,9730.32975247386
2014-04-07 00:00:00+00:00,-0.016414901529833305,9570.607347734194
2014-04-08 00:00:00+00:00,0.012023807492285564,9685.682488067605
2014-04-09 00:00:00+00:00,0.01401401853122388,9821.417821942934
2014-04-10 00:00:00+00:00,-0.027889463203552574,9547.503750991142
2014-04-11 00:00:00+00:00,-0.006192043432782489,9488.385193090351
2014-04-14 00:00:00+00:00,-0.0034452659341273127,9455.69518281472
2014-04-15 00:00:00+00:00,-0.00233260614589751,9433.638770117554
2014-04-16 00:00:00+00:00,-0.001479837149447306,9419.678521011067
2014-04-17 00:00:00+00:00,-0.006013316193514396,9363.03501562297
2014-04-21 00:00:00+00:00,0.002068543958303353,9382.40286513592
2014-04-22 00:00:00+00:00,-0.00038249988024067306,9378.814097163637
2014-04-23 00:00:00+00:00,0.0017528299156921658,9395.25356308686
2014-04-24 00:00:00+00:00,-0.0008849283135241092,9386.939437196146
2014-04-25 00:00:00+00:00,0.0004040440766797871,9390.732174473897
2014-04-28 00:00:00+00:00,-0.0011276744979564278,9380.142485283604
2014-04-29 00:00:00+00:00,0.0005158393510722382,9384.981131896177
2014-04-30 00:00:00+00:00,0.006419048220159007,9445.223778327101
2014-05-01 00:00:00+00:00,0.00391671552210942,9482.21803290947
2014-05-02 00:00:00+00:00,0.0033442223689131513,9513.928678562039
2014-05-05 00:00:00+00:00,-0.0011803004787159853,9502.699383988262
2014-05-06 00:00:00+00:00,0.0032895548605473214,9533.95903493518
2014-05-07 00:00:00+00:00,0.0020682370449329403,9553.677522196107
2014-05-08 00:00:00+00:00,-0.00047527748522372505,9549.136874368718
2014-05-09 00:00:00+00:00,-0.0027656670507723645,9522.727141151961
2014-05-12 00:00:00+00:00,-0.004273154801636681,9482.035053944071
2014-05-13 00:00:00+00:00,-0.0021375140955628767,9461.767070361646
2014-05-14 00:00:00+00:00,0.0062739281489519955,9521.129517123214
2014-05-15 00:00:00+00:00,0.0034703879459538557,9554.171530231304
2014-05-16 00:00:00+00:00,-0.0016998110162655187,9537.931244212927
2014-05-19 00:00:00+00:00,0.0008466117574682175,9546.0061689462
2014-05-20 00:00:00+00:00,0.0030910036427708944,9575.512908788327
2014-05-21 00:00:00+00:00,-0.0040014662005289975,9537.196817531081
2014-05-22 00:00:00+00:00,-0.0014698791540271104,9523.178290741138
2014-05-23 00:00:00+00:00,-0.0024106047567204257,9500.221671854382
2014-05-27 00:00:00+00:00,0.0030317863442694483,9529.024314186643
2014-05-28 00:00:00+00:00,0.0023506208493029525,9551.423437413085
2014-05-29 00:00:00+00:00,0.0017092933002725787,9567.74962150272
2014-05-30 00:00:00+00:00,-0.00045311225902925457,9563.414356857895
2014-06-02 00:00:00+00:00,-0.011358729313349754,9454.786121866944
2014-06-03 00:00:00+00:00,-0.005729300752873428,9400.616808620674
2014-06-04 00:00:00+00:00,-0.0007817995397093936,9393.26741072671
2014-06-05 00:00:00+00:00,0.0012976029918934872,9405.456142622523
2014-06-06 00:00:00+00:00,0.00040557525561593074,9409.270762901753
2014-06-09 00:00:00+00:00,-0.0016726258850869925,9393.53257306393
2014-06-10 00:00:00+00:00,-0.0018224914921568859,9376.412939868223
2014-06-11 00:00:00+00:00,0.000704513661854722,9383.018750883552
2014-06-12 00:00:00+00:00,0.004124554842986649,9421.719526314342
2014-06-13 00:00:00+00:00,-0.002411310302979064,9399.000836948762
2014-06-16 00:00:00+00:00,0.0004059000511680509,9402.815891869408
2014-06-17 00:00:00+00:00,-0.004938431381879527,9356.380730790965
2014-06-18 00:00:00+00:00,0.013430565244465226,9482.04221264791
2014-06-19 00:00:00+00:00,-2.536265485137703e-06,9482.018163671517
2014-06-20 00:00:00+00:00,0.003230372333838515,9512.648612816396
2014-06-23 00:00:00+00:00,-0.0005004134808409064,9507.88835521204
2014-06-24 00:00:00+00:00,-0.005354866051078828,9456.974886641266
2014-06-25 00:00:00+00:00,0.007307479208937395,9526.081534004841
2014-06-26 00:00:00+00:00,0.001043326262848553,9536.020345051305
2014-06-27 00:00:00+00:00,0.0033562142326261303,9568.02527225598
2014-06-30 00:00:00+00:00,-0.0006807553931169394,9561.511787450412
2014-07-01 00:00:00+00:00,0.006829620521641427,9626.8132845719
2014-07-02 00:00:00+00:00,-0.005761145628938597,9571.35181129688
2014-07-03 00:00:00+00:00,0.004891624242725761,9618.171267852676
2014-07-07 00:00:00+00:00,-0.003781016183194714,9581.804806636188
2014-07-08 00:00:00+00:00,-0.00525303746211126,9531.47122703229
2014-07-09 00:00:00+00:00,0.004475538355174635,9574.129692090117
2014-07-10 00:00:00+00:00,-0.0032692392373492927,9542.829571637263
2014-07-11 00:00:00+00:00,0.0027337950907489685,9568.91771227206
2014-07-14 00:00:00+00:00,0.004042149804449468,9607.596711131511
2014-07-15 00:00:00+00:00,-0.0042517057266812435,9566.74803717515
2014-07-16 00:00:00+00:00,0.0008005279964900741,9574.406486814274
2014-07-17 00:00:00+00:00,-0.001056369922011226,9564.292371780495
2014-07-18 00:00:00+00:00,0.002284439955768762,9586.141423423243
2014-07-21 00:00:00+00:00,0.015307128290469284,9732.877720002165
2014-07-22 00:00:00+00:00,0.020580225713961696,9933.1825403262
2014-07-23 00:00:00+00:00,-0.005113762119663447,9882.386607723778
2014-07-24 00:00:00+00:00,0.00934795407326449,9974.766703867022
2014-07-25 00:00:00+00:00,-0.011473635757145474,9860.31986394435
2014-07-28 00:00:00+00:00,0.008875662294764546,9947.83673317508
2014-07-29 00:00:00+00:00,-0.029866376033364957,9650.730900583552
2014-07-30 00:00:00+00:00,0.012318264322852511,9769.61115472566
2014-07-31 00:00:00+00:00,-0.03893988100345153,9389.18365891065
2014-08-01 00:00:00+00:00,-0.007247651882958291,9321.134124285705
2014-08-04 00:00:00+00:00,0.0390773255555937,9685.379117007771
2014-08-05 00:00:00+00:00,-0.032935422449957875,9366.38706420112
2014-08-06 00:00:00+00:00,-0.004109578777461327,9327.89515870059
2014-08-07 00:00:00+00:00,-0.008724809009881991,9246.511054976725
2014-08-08 00:00:00+00:00,0.009207658911991982,9331.649774896914
2014-08-11 00:00:00+00:00,0.00834561947975345,9409.528173036531
2014-08-12 00:00:00+00:00,-0.0010355718137701824,9399.783930879657
2014-08-13 00:00:00+00:00,-0.005119708390942286,9351.659778215688
2014-08-14 00:00:00+00:00,-0.020460019265301225,9160.32463899085
2014-08-15 00:00:00+00:00,0.006542795860647316,9220.258773121024
2014-08-18 00:00:00+00:00,0.0031992102239917987,9249.756319255843
2014-08-19 00:00:00+00:00,0.006819602728795054,9312.83598269133
2014-08-20 00:00:00+00:00,0.02977599201716013,9590.134912569067
2014-08-21 00:00:00+00:00,-0.0016656027904581388,9574.161557097823
2014-08-22 00:00:00+00:00,0.0030750952040275656,9603.603015384639
2014-08-25 00:00:00+00:00,0.003566032979076504,9637.849780455459
2014-08-26 00:00:00+00:00,0.0019235048662589666,9656.388231408437
2014-08-27 00:00:00+00:00,-0.00298759219233672,9627.538881322109
2014-08-28 00:00:00+00:00,-0.003549495518993702,9593.365975203918
2014-08-29 00:00:00+00:00,0.0020423920393236247,9612.959389501993
2014-09-02 00:00:00+00:00,0.009948581202092986,9708.594696580876
2014-09-03 00:00:00+00:00,-0.0138191653673373,9574.43002098437
2014-09-04 00:00:00+00:00,0.017142552297890128,9738.560188341584
2014-09-05 00:00:00+00:00,0.00205694973357464,9758.591917126394
2014-09-08 00:00:00+00:00,0.0077962333869873645,9834.672177240682
2014-09-09 00:00:00+00:00,-0.046382254840073224,9378.517906047327
2014-09-10 00:00:00+00:00,0.002054901310228446,9397.789834780464
2014-09-11 00:00:00+00:00,-0.00661360309239984,9335.636582867435
2014-09-12 00:00:00+00:00,-0.003309056238810955,9304.744436389627
2014-09-15 00:00:00+00:00,-0.02563187518442093,9066.246388373154
2014-09-16 00:00:00+00:00,0.02136100819725261,9259.910551793504
2014-09-17 00:00:00+00:00,-0.012103467830472538,9147.833522316818
2014-09-18 00:00:00+00:00,-0.0067922050770016845,9085.699561022971
2014-09-19 00:00:00+00:00,0.004388706666150066,9125.57403125307
2014-09-22 00:00:00+00:00,-0.010935329400347395,9025.782873254062
2014-09-23 00:00:00+00:00,-0.001944750805382429,9008.229974742095
2014-09-24 00:00:00+00:00,0.014444742834710665,9138.351540123178
