date,gross_return,turnover,trading_cost,short_borrow,financing_cost,gross_exposure,net_return
2014-02-25 00:00:00+00:00,0.0002998379715537236,0.75,0.00075,2.9761904761904762e-05,0.0,0.75,-0.0004799239332081812
2014-02-26 00:00:00+00:00,-0.0023990992886390727,0.0,0.0,2.9761904761904762e-05,0.0,0.75,-0.0024288611934009776
2014-02-27 00:00:00+00:00,0.0014946057698607684,0.0,0.0,2.9761904761904762e-05,0.0,0.75,0.0014648438650988636
2014-02-28 00:00:00+00:00,0.0020967067014485696,0.0,0.0,2.9761904761904762e-05,0.0,0.75,0.002066944796686665
2014-03-03 00:00:00+00:00,-0.0012014308741595259,0.0,0.0,2.9761904761904762e-05,0.0,0.75,-0.0012311927789214307
2014-03-04 00:00:00+00:00,-0.001799344603287234,0.0,0.0,2.9761904761904762e-05,0.0,0.75,-0.0018291065080491388
2014-03-05 00:00:00+00:00,0.002094117347068908,0.0,0.0,2.9761904761904762e-05,0.0,0.75,0.002064355442307003
2014-03-06 00:00:00+00:00,0.0027001365015737466,0.0,0.0,2.9761904761904762e-05,0.0,0.75,0.002670374596811842
2014-03-07 00:00:00+00:00,-0.0009034053635100792,0.0,0.0,2.9761904761904762e-05,0.0,0.75,-0.0009331672682719839
2014-03-10 00:00:00+00:00,-0.0009020761644789044,0.0,0.0,2.9761904761904762e-05,0.0,0.75,-0.0009318380692408091
2014-03-11 00:00:00+00:00,-0.0009011538318802748,0.0,0.0,2.9761904761904762e-05,0.0,0.75,-0.0009309157366421795
2014-03-12 00:00:00+00:00,0.00029999726029900087,0.0,0.0,2.9761904761904762e-05,0.0,0.75,0.0002702353555370961
2014-03-13 00:00:00+00:00,0.00546196830967513,0.75,0.00075,2.9761904761904762e-05,7.936507936507937e-05,1.5,0.0046028413255481465
2014-03-14 00:00:00+00:00,0.0011718037651116953,0.0,0.0,2.9761904761904762e-05,7.936507936507937e-05,1.5,0.0010626767809847112
2014-03-17 00:00:00+00:00,-0.0010101277993063429,0.0,0.0,2.9761904761904762e-05,7.936507936507937e-05,1.5,-0.001119254783433327
2014-03-18 00:00:00+00:00,0.0012321078356242743,0.0,0.0,2.9761904761904762e-05,7.936507936507937e-05,1.5,0.0011229808514972902
2014-03-19 00:00:00+00:00,-0.014203839589513434,0.75,0.00075,2.9761904761904762e-05,0.0001984126984126984,2.25,-0.015182014192688036
2014-03-20 00:00:00+00:00,0.0006466953076365023,0.0,0.0,2.9761904761904762e-05,0.0001984126984126984,2.25,0.00041852070446189916
2014-03-21 00:00:00+00:00,0.001704946522716827,0.0,0.0,2.9761904761904762e-05,0.0001984126984126984,2.25,0.0014767719195422238
2014-03-24 00:00:00+00:00,-0.0038152221012465737,0.0,0.0,2.9761904761904762e-05,0.0001984126984126984,2.25,-0.004043396704421177
2014-03-25 00:00:00+00:00,0.0046103153021851695,0.0,0.0,2.9761904761904762e-05,0.0001984126984126984,2.25,0.004382140699010566
2014-03-26 00:00:00+00:00,-0.004495145430000597,0.0,0.0,2.9761904761904762e-05,0.0001984126984126984,2.25,-0.0047233200331752
2014-03-27 00:00:00+00:00,-0.0012707433728890716,0.0,0.0,2.9761904761904762e-05,0.0001984126984126984,2.25,-0.0014989179760636748
2014-03-28 00:00:00+00:00,0.0009303064245944626,0.0,0.0,2.9761904761904762e-05,0.0001984126984126984,2.25,0.0007021318214198594
2014-03-31 00:00:00+00:00,0.008086633222323725,0.0,0.0,2.9761904761904762e-05,0.0001984126984126984,2.25,0.007858458619149123
2014-04-01 00:00:00+00:00,0.004830884704964539,0.0,0.0,2.9761904761904762e-05,0.0001984126984126984,2.25,0.004602710101789935
2014-04-02 00:00:00+00:00,-0.0008928254845403383,0.0,0.0,2.9761904761904762e-05,0.0001984126984126984,2.25,-0.0011210000877149415
2014-04-03 00:00:00+00:00,-0.006631339609387554,0.75,0.00075,5.9523809523809524e-05,0.00031746031746031746,3.0,-0.007758323736371682
2014-04-04 00:00:00+00:00,-0.004776161275036522,0.0,0.0,5.9523809523809524e-05,0.00031746031746031746,3.0,-0.005153145402020649
2014-04-07 00:00:00+00:00,-0.009408464727423793,0.0,0.0,5.9523809523809524e-05,0.00031746031746031746,3.0,-0.00978544885440792
2014-04-08 00:00:00+00:00,0.007654760685847528,0.0,0.0,5.9523809523809524e-05,0.00031746031746031746,3.0,0.007277776558863401
2014-04-09 00:00:00+00:00,0.008848887309210518,0.0,0.0,5.9523809523809524e-05,0.00031746031746031746,3.0,0.008471903182226391
2014-04-10 00:00:00+00:00,-0.016293201731655355,0.0,0.0,5.9523809523809524e-05,0.00031746031746031746,3.0,-0.01667018585863948
2014-04-11 00:00:00+00:00,-0.002042607012050446,1.5,0.0015,2.9761904761904762e-05,7.936507936507937e-05,1.5,-0.00365173399617743
2014-04-14 00:00:00+00:00,-0.00189454051285734,0.0,0.0,2.9761904761904762e-05,7.936507936507937e-05,1.5,-0.002003667496984324
2014-04-15 00:00:00+00:00,-0.0012269446399194583,0.0,0.0,2.9761904761904762e-05,7.936507936507937e-05,1.5,-0.0013360716240464424
2014-04-16 00:00:00+00:00,-0.000715283242049336,0.0,0.0,2.9761904761904762e-05,7.936507936507937e-05,1.5,-0.0008244102261763201
2014-04-17 00:00:00+00:00,-0.00343537066848959,0.0,0.0,2.9761904761904762e-05,7.936507936507937e-05,1.5,-0.0035444976526165742
2014-04-21 00:00:00+00:00,0.0014137454226010593,0.0,0.0,2.9761904761904762e-05,7.936507936507937e-05,1.5,0.0013046184384740752
2014-04-22 00:00:00+00:00,-5.6880880525356226e-05,0.0,0.0,2.9761904761904762e-05,7.936507936507937e-05,1.5,-0.00016600786465234037
2014-04-23 00:00:00+00:00,0.001224316997034347,0.0,0.0,2.9761904761904762e-05,7.936507936507937e-05,1.5,0.001115190012907363
2014-04-24 00:00:00+00:00,-0.0003583379404954179,0.0,0.0,2.9761904761904762e-05,7.936507936507937e-05,1.5,-0.00046746492462240204
2014-04-25 00:00:00+00:00,0.0004150454936269199,0.0,0.0,2.9761904761904762e-05,7.936507936507937e-05,1.5,0.00030591850949993575
2014-04-28 00:00:00+00:00,-0.0005039856511548091,0.0,0.0,2.9761904761904762e-05,7.936507936507937e-05,1.5,-0.0006131126352817932
2014-04-29 00:00:00+00:00,0.00048212265826239054,0.0,0.0,2.9761904761904762e-05,7.936507936507937e-05,1.5,0.0003729956741354064
2014-04-30 00:00:00+00:00,0.004024047979714451,0.0,0.0,2.9761904761904762e-05,7.936507936507937e-05,1.5,0.003914920995587467
2014-05-01 00:00:00+00:00,0.0025226483608846995,0.0,0.0,2.9761904761904762e-05,7.936507936507937e-05,1.5,0.0024135213767577154
2014-05-02 00:00:00+00:00,0.0021791524689669384,0.0,0.0,2.9761904761904762e-05,7.936507936507937e-05,1.5,0.0020700254848399543
2014-05-05 00:00:00+00:00,-0.0005355612396105436,0.0,0.0,2.9761904761904762e-05,7.936507936507937e-05,1.5,-0.0006446882237375277
2014-05-06 00:00:00+00:00,0.0021463519639474404,0.0,0.0,2.9761904761904762e-05,7.936507936507937e-05,1.5,0.0020372249798204563
2014-05-07 00:00:00+00:00,0.0014135612745788118,0.0,0.0,2.9761904761904762e-05,7.936507936507937e-05,1.5,0.0013044342904518277
2014-05-08 00:00:00+00:00,-0.00011254744351518742,0.0,0.0,2.9761904761904762e-05,7.936507936507937e-05,1.5,-0.00022167442764217156
2014-05-09 00:00:00+00:00,-0.001486781182844371,0.0,0.0,2.9761904761904762e-05,7.936507936507937e-05,1.5,-0.0015959081669713552
2014-05-12 00:00:00+00:00,-0.0023912738333629613,0.0,0.0,2.9761904761904762e-05,7.936507936507937e-05,1.5,-0.0025004008174899454
2014-05-13 00:00:00+00:00,-0.0011098894097186784,0.0,0.0,2.9761904761904762e-05,7.936507936507937e-05,1.5,-0.0012190163938456625
2014-05-14 00:00:00+00:00,0.003936975936990245,0.0,0.0,2.9761904761904762e-05,7.936507936507937e-05,1.5,0.0038278489528632605
2014-05-15 00:00:00+00:00,0.002254851815191361,0.0,0.0,2.9761904761904762e-05,7.936507936507937e-05,1.5,0.002145724831064377
2014-05-16 00:00:00+00:00,-0.0008472675621402637,0.0,0.0,2.9761904761904762e-05,7.936507936507937e-05,1.5,-0.0009563945462672477
2014-05-19 00:00:00+00:00,0.0006805861020999782,0.0,0.0,2.9761904761904762e-05,7.936507936507937e-05,1.5,0.0005714591179729941
2014-05-20 00:00:00+00:00,0.002027221233281584,0.0,0.0,2.9761904761904762e-05,7.936507936507937e-05,1.5,0.0019180942491546001
2014-05-21 00:00:00+00:00,-0.002228260672698351,0.0,0.0,2.9761904761904762e-05,7.936507936507937e-05,1.5,-0.0023373876568253352
2014-05-22 00:00:00+00:00,-0.0007093084447972187,0.0,0.0,2.9761904761904762e-05,7.936507936507937e-05,1.5,-0.0008184354289242027
2014-05-23 00:00:00+00:00,-0.0012737438064132078,0.0,0.0,2.9761904761904762e-05,7.936507936507937e-05,1.5,-0.001382870790540192
2014-05-27 00:00:00+00:00,0.0019916908541807166,0.0,0.0,2.9761904761904762e-05,7.936507936507937e-05,1.5,0.0018825638700537325
2014-05-28 00:00:00+00:00,0.001582991557200819,0.0,0.0,2.9761904761904762e-05,7.936507936507937e-05,1.5,0.001473864573073835
2014-05-29 00:00:00+00:00,0.0011981950277825948,0.0,0.0,2.9761904761904762e-05,7.936507936507937e-05,1.5,0.0010890680436556107
2014-05-30 00:00:00+00:00,-9.924830779850513e-05,0.0,0.0,2.9761904761904762e-05,7.936507936507937e-05,1.5,-0.00020837529192548927
2014-06-02 00:00:00+00:00,-0.0066426185403908045,0.0,0.0,2.9761904761904762e-05,7.936507936507937e-05,1.5,-0.0067517455245177885
2014-06-03 00:00:00+00:00,-0.0026637709279145327,0.75,0.00075,0.0,0.0,0.75,-0.0034137709279145325
2014-06-04 00:00:00+00:00,-0.0004452702000161124,0.0,0.0,0.0,0.0,0.75,-0.0004452702000161124
2014-06-05 00:00:00+00:00,0.0008023713189456161,0.0,0.0,0.0,0.0,0.75,0.0008023713189456161
2014-06-06 00:00:00+00:00,0.00026715467717908226,0.0,0.0,0.0,0.0,0.75,0.00026715467717908226
2014-06-09 00:00:00+00:00,-0.0009797660072426717,0.0,0.0,0.0,0.0,0.75,-0.0009797660072426717
2014-06-10 00:00:00+00:00,-0.0010696853714846077,0.0,0.0,0.0,0.0,0.75,-0.0010696853714846077
2014-06-11 00:00:00+00:00,0.000446517720922357,0.0,0.0,0.0,0.0,0.75,0.000446517720922357
2014-06-12 00:00:00+00:00,0.0024985424296015135,0.0,0.0,0.0,0.0,0.75,0.0024985424296015135
