date,gross_return,turnover,trading_cost,short_borrow,financing_cost,gross_exposure,net_return
2014-02-25 00:00:00+00:00,9.994599051790787e-05,0.25,0.00025,9.92063492063492e-06,0.0,0.25,-0.00015997464440272704
2014-02-26 00:00:00+00:00,-0.0007996997628796909,0.0,0.0,9.92063492063492e-06,0.0,0.25,-0.0008096203978003258
2014-02-27 00:00:00+00:00,0.0004982019232869228,0.0,0.0,9.92063492063492e-06,0.0,0.25,0.0004882812883662879
2014-02-28 00:00:00+00:00,0.0006989022338161899,0.0,0.0,9.92063492063492e-06,0.0,0.25,0.000688981598895555
2014-03-03 00:00:00+00:00,-0.0004004769580531753,0.0,0.0,9.92063492063492e-06,0.0,0.25,-0.0004103975929738102
2014-03-04 00:00:00+00:00,-0.000599781534429078,0.0,0.0,9.92063492063492e-06,0.0,0.25,-0.0006097021693497129
2014-03-05 00:00:00+00:00,0.000698039115689636,0.0,0.0,9.92063492063492e-06,0.0,0.25,0.000688118480769001
2014-03-06 00:00:00+00:00,0.0009000455005245822,0.0,0.0,9.92063492063492e-06,0.0,0.25,0.0008901248656039473
2014-03-07 00:00:00+00:00,-0.0003011351211700264,0.0,0.0,9.92063492063492e-06,0.0,0.25,-0.0003110557560906613
2014-03-10 00:00:00+00:00,-0.00030069205482630146,0.0,0.0,9.92063492063492e-06,0.0,0.25,-0.00031061268974693637
2014-03-11 00:00:00+00:00,-0.00030038461062675825,0.0,0.0,9.92063492063492e-06,0.0,0.25,-0.00031030524554739316
2014-03-12 00:00:00+00:00,9.999908676633362e-05,0.0,0.0,9.92063492063492e-06,0.0,0.25,9.00784518456987e-05
2014-03-13 00:00:00+00:00,0.0018206561032250435,0.25,0.00025,9.92063492063492e-06,0.0,0.5,0.0015607354683044084
2014-03-14 00:00:00+00:00,0.00039060125503723175,0.0,0.0,9.92063492063492e-06,0.0,0.5,0.00038068062011659685
2014-03-17 00:00:00+00:00,-0.00033670926643544763,0.0,0.0,9.92063492063492e-06,0.0,0.5,-0.00034662990135608254
2014-03-18 00:00:00+00:00,0.0004107026118747581,0.0,0.0,9.92063492063492e-06,0.0,0.5,0.0004007819769541232
2014-03-19 00:00:00+00:00,-0.004734613196504478,0.25,0.00025,9.92063492063492e-06,0.0,0.75,-0.0049945338314251134
2014-03-20 00:00:00+00:00,0.00021556510254550076,0.0,0.0,9.92063492063492e-06,0.0,0.75,0.00020564446762486586
2014-03-21 00:00:00+00:00,0.0005683155075722757,0.0,0.0,9.92063492063492e-06,0.0,0.75,0.0005583948726516408
2014-03-24 00:00:00+00:00,-0.0012717407004155246,0.0,0.0,9.92063492063492e-06,0.0,0.75,-0.0012816613353361596
2014-03-25 00:00:00+00:00,0.0015367717673950565,0.0,0.0,9.92063492063492e-06,0.0,0.75,0.0015268511324744215
2014-03-26 00:00:00+00:00,-0.0014983818100001989,0.0,0.0,9.92063492063492e-06,0.0,0.75,-0.001508302444920834
2014-03-27 00:00:00+00:00,-0.0004235811242963572,0.0,0.0,9.92063492063492e-06,0.0,0.75,-0.0004335017592169921
2014-03-28 00:00:00+00:00,0.0003101021415314875,0.0,0.0,9.92063492063492e-06,0.0,0.75,0.0003001815066108526
2014-03-31 00:00:00+00:00,0.0026955444074412416,0.0,0.0,9.92063492063492e-06,0.0,0.75,0.0026856237725206068
2014-04-01 00:00:00+00:00,0.0016102949016548462,0.0,0.0,9.92063492063492e-06,0.0,0.75,0.0016003742667342112
2014-04-02 00:00:00+00:00,-0.0002976084948467794,0.0,0.0,9.92063492063492e-06,0.0,0.75,-0.00030752912976741433
2014-04-03 00:00:00+00:00,-0.002210446536462518,0.25,0.00025,1.984126984126984e-05,0.0,1.0,-0.0024802878063037883
2014-04-04 00:00:00+00:00,-0.0015920537583455074,0.0,0.0,1.984126984126984e-05,0.0,1.0,-0.0016118950281867773
2014-04-07 00:00:00+00:00,-0.0031361549091412644,0.0,0.0,1.984126984126984e-05,0.0,1.0,-0.0031559961789825344
2014-04-08 00:00:00+00:00,0.0025515868952825094,0.0,0.0,1.984126984126984e-05,0.0,1.0,0.0025317456254412393
2014-04-09 00:00:00+00:00,0.0029496291030701727,0.0,0.0,1.984126984126984e-05,0.0,1.0,0.0029297878332289026
2014-04-10 00:00:00+00:00,-0.005431067243885118,0.0,0.0,1.984126984126984e-05,0.0,1.0,-0.005450908513726388
2014-04-11 00:00:00+00:00,-0.0006808690040168153,0.5,0.0005,9.92063492063492e-06,0.0,0.5,-0.0011907896389374503
2014-04-14 00:00:00+00:00,-0.00063151350428578,0.0,0.0,9.92063492063492e-06,0.0,0.5,-0.0006414341392064149
2014-04-15 00:00:00+00:00,-0.00040898154663981945,0.0,0.0,9.92063492063492e-06,0.0,0.5,-0.00041890218156045436
2014-04-16 00:00:00+00:00,-0.00023842774734977867,0.0,0.0,9.92063492063492e-06,0.0,0.5,-0.0002483483822704136
2014-04-17 00:00:00+00:00,-0.0011451235561631967,0.0,0.0,9.92063492063492e-06,0.0,0.5,-0.0011550441910838317
2014-04-21 00:00:00+00:00,0.0004712484742003531,0.0,0.0,9.92063492063492e-06,0.0,0.5,0.0004613278392797182
2014-04-22 00:00:00+00:00,-1.8960293508452075e-05,0.0,0.0,9.92063492063492e-06,0.0,0.5,-2.8880928429086996e-05
2014-04-23 00:00:00+00:00,0.0004081056656781157,0.0,0.0,9.92063492063492e-06,0.0,0.5,0.0003981850307574808
2014-04-24 00:00:00+00:00,-0.0001194459801651393,0.0,0.0,9.92063492063492e-06,0.0,0.5,-0.0001293666150857742
