simulations,block_length,cagr_p05,cagr_median,sharpe_p05,sharpe_median,max_drawdown_p05,profit_factor_p05,joint_target_probability
5000,63,-0.011638571974514738,0.012274101555606598,-0.16761160132103317,0.23147938270146418,-0.26858565718085164,0.9689127870378509,0.0
