date,gross_return,turnover,trading_cost,short_borrow,financing_cost,gross_exposure,net_return
2024-06-13 00:00:00+00:00,0.003930829871850672,0.0,0.0,0.0,7.936507936507937e-05,1.5,0.0038514647924855925
2024-06-14 00:00:00+00:00,0.0007953917605640903,0.0,0.0,0.0,7.936507936507937e-05,1.5,0.000716026681199011
2024-06-17 00:00:00+00:00,0.0019078858705570134,0.0,0.0,0.0,7.936507936507937e-05,1.5,0.0018285207911919342
2024-06-18 00:00:00+00:00,0.003406852774706315,0.0,0.0,0.0,7.936507936507937e-05,1.5,0.0033274876953412356
2024-06-20 00:00:00+00:00,-0.001410272368318144,0.0,0.0,0.0,7.936507936507937e-05,1.5,-0.0014896374476832232
2024-06-21 00:00:00+00:00,9.526243075802521e-05,0.0,0.0,0.0,7.936507936507937e-05,1.5,1.5897351392945842e-05
2024-06-24 00:00:00+00:00,-0.002417749455989382,0.0,0.0,0.0,7.936507936507937e-05,1.5,-0.002497114535354461
2024-06-25 00:00:00+00:00,0.0043922298712232855,0.5,0.0005,1.984126984126984e-05,0.00015873015873015873,2.0,0.003713658442651857
2024-06-26 00:00:00+00:00,-0.005741383153708202,0.0,0.0,1.984126984126984e-05,0.00015873015873015873,2.0,-0.00591995458227963
2024-06-27 00:00:00+00:00,0.004992864747549786,0.0,0.0,1.984126984126984e-05,0.00015873015873015873,2.0,0.0048142933189783575
2024-06-28 00:00:00+00:00,-0.0077092394258390096,0.0,0.0,1.984126984126984e-05,0.00015873015873015873,2.0,-0.007887810854410439
2024-07-01 00:00:00+00:00,0.00034855828489127605,0.0,0.0,1.984126984126984e-05,0.00015873015873015873,2.0,0.0001699868563198475
2024-07-02 00:00:00+00:00,0.0025936936020391488,0.0,0.0,1.984126984126984e-05,0.00015873015873015873,2.0,0.00241512217346772
2024-07-03 00:00:00+00:00,-0.005175815235610781,0.0,0.0,1.984126984126984e-05,0.00015873015873015873,2.0,-0.005354386664182209
2024-07-05 00:00:00+00:00,-0.0017658873362335625,0.0,0.0,1.984126984126984e-05,0.00015873015873015873,2.0,-0.001944458764804991
2024-07-08 00:00:00+00:00,0.0065115200378310645,0.0,0.0,1.984126984126984e-05,0.00015873015873015873,2.0,0.006332948609259636
2024-07-09 00:00:00+00:00,0.003775398311422762,0.0,0.0,1.984126984126984e-05,0.00015873015873015873,2.0,0.003596826882851333
2024-07-10 00:00:00+00:00,0.004131662588613805,0.0,0.0,1.984126984126984e-05,0.00015873015873015873,2.0,0.003953091160042377
2024-07-11 00:00:00+00:00,0.0003756487409104503,0.0,0.0,1.984126984126984e-05,0.00015873015873015873,2.0,0.00019707731233902176
2024-07-12 00:00:00+00:00,0.0018863397230274304,0.0,0.0,1.984126984126984e-05,0.00015873015873015873,2.0,0.0017077682944560018
2024-07-15 00:00:00+00:00,0.003794750859306417,0.0,0.0,1.984126984126984e-05,0.00015873015873015873,2.0,0.0036161794307349882
2024-07-16 00:00:00+00:00,0.012562558447551775,0.0,0.0,1.984126984126984e-05,0.00015873015873015873,2.0,0.012383987018980346
2024-07-17 00:00:00+00:00,-0.0032978935160770106,0.0,0.0,1.984126984126984e-05,0.00015873015873015873,2.0,-0.0034764649446484396
2024-07-18 00:00:00+00:00,0.006858801681399296,0.0,0.0,1.984126984126984e-05,0.00015873015873015873,2.0,0.006680230252827868
2024-07-19 00:00:00+00:00,-0.001399192575579633,1.0,0.001,3.968253968253968e-05,0.00015873015873015873,2.0,-0.0025976052739923317
2024-07-22 00:00:00+00:00,0.011615777775364322,0.0,0.0,3.968253968253968e-05,0.00015873015873015873,2.0,0.011417365076951624
2024-07-23 00:00:00+00:00,0.00419628013264689,0.0,0.0,3.968253968253968e-05,0.00015873015873015873,2.0,0.003997867434234192
2024-07-24 00:00:00+00:00,-0.007301677478802726,0.0,0.0,3.968253968253968e-05,0.00015873015873015873,2.0,-0.007500090177215425
2024-07-25 00:00:00+00:00,-0.0025818881270565086,0.0,0.0,3.968253968253968e-05,0.00015873015873015873,2.0,-0.002780300825469207
2024-07-26 00:00:00+00:00,0.001913211503695944,1.0,0.001,1.984126984126984e-05,0.0,1.0,0.0008933702338546742
2024-07-29 00:00:00+00:00,0.005020717482847825,0.0,0.0,1.984126984126984e-05,0.0,1.0,0.0050008762130065556
2024-07-30 00:00:00+00:00,0.000591513415235001,0.0,0.0,1.984126984126984e-05,0.0,1.0,0.0005716721453937312
2024-07-31 00:00:00+00:00,-0.007813748250816155,0.0,0.0,1.984126984126984e-05,0.0,1.0,-0.007833589520657425
2024-08-01 00:00:00+00:00,0.009200808906216218,0.0,0.0,1.984126984126984e-05,0.0,1.0,0.009180967636374947
2024-08-02 00:00:00+00:00,0.005200196361509923,0.0,0.0,1.984126984126984e-05,0.0,1.0,0.005180355091668654
2024-08-05 00:00:00+00:00,0.006663006686463746,0.0,0.0,1.984126984126984e-05,0.0,1.0,0.0066431654166224765
2024-08-06 00:00:00+00:00,-0.002486739575193575,0.0,0.0,1.984126984126984e-05,0.0,1.0,-0.002506580845034845
2024-08-07 00:00:00+00:00,0.005132001013630039,0.0,0.0,1.984126984126984e-05,0.0,1.0,0.005112159743788769
2024-08-08 00:00:00+00:00,-0.008947666634426255,0.0,0.0,1.984126984126984e-05,0.0,1.0,-0.008967507904267525
2024-08-09 00:00:00+00:00,-0.005856360689702633,0.0,0.0,1.984126984126984e-05,0.0,1.0,-0.005876201959543903
2024-08-12 00:00:00+00:00,-0.002646815201564068,0.0,0.0,1.984126984126984e-05,0.0,1.0,-0.002666656471405338
2024-08-13 00:00:00+00:00,0.005596881762080508,0.0,0.0,1.984126984126984e-05,0.0,1.0,0.005577040492239238
2024-08-14 00:00:00+00:00,-9.323460076438028e-05,0.0,0.0,1.984126984126984e-05,0.0,1.0,-0.00011307587060565012
2024-08-15 00:00:00+00:00,-0.011411796572351474,0.0,0.0,1.984126984126984e-05,0.0,1.0,-0.011431637842192744
2024-08-16 00:00:00+00:00,0.00024850982417645717,0.0,0.0,1.984126984126984e-05,0.0,1.0,0.00022866855433518733
2024-08-19 00:00:00+00:00,-0.006626863550430628,0.0,0.0,1.984126984126984e-05,0.0,1.0,-0.006646704820271898
2024-08-20 00:00:00+00:00,0.001183892415347887,0.5,0.0005,3.968253968253968e-05,7.936507936507937e-05,1.5,0.0005648447963002679
2024-08-21 00:00:00+00:00,-0.004637068182102744,0.0,0.0,3.968253968253968e-05,7.936507936507937e-05,1.5,-0.004756115801150363
2024-08-22 00:00:00+00:00,0.0006181176636840813,0.0,0.0,3.968253968253968e-05,7.936507936507937e-05,1.5,0.0004990700446364623
2024-08-23 00:00:00+00:00,-0.004616667240126715,0.0,0.0,3.968253968253968e-05,7.936507936507937e-05,1.5,-0.004735714859174334
2024-08-26 00:00:00+00:00,-0.0010215646812383739,0.5,0.0005,1.984126984126984e-05,0.0,1.0,-0.0015414059510796437
2024-08-27 00:00:00+00:00,-0.0008853299164479633,0.0,0.0,1.984126984126984e-05,0.0,1.0,-0.0009051711862892331
2024-08-28 00:00:00+00:00,-0.0027241731070740127,0.0,0.0,1.984126984126984e-05,0.0,1.0,-0.0027440143769152828
2024-08-29 00:00:00+00:00,-0.0010160609555135425,0.0,0.0,1.984126984126984e-05,0.0,1.0,-0.0010359022253548123
2024-08-30 00:00:00+00:00,-0.0029188485660021635,0.0,0.0,1.984126984126984e-05,0.0,1.0,-0.0029386898358434335
2024-09-03 00:00:00+00:00,0.001151072023823252,0.0,0.0,1.984126984126984e-05,0.0,1.0,0.001131230753981982
2024-09-04 00:00:00+00:00,0.004142006356750438,0.0,0.0,1.984126984126984e-05,0.0,1.0,0.004122165086909169
2024-09-05 00:00:00+00:00,0.0015940470121690309,0.0,0.0,1.984126984126984e-05,0.0,1.0,0.001574205742327761
2024-09-06 00:00:00+00:00,0.00019539612585306454,0.0,0.0,1.984126984126984e-05,0.0,1.0,0.0001755548560117947
2024-09-09 00:00:00+00:00,-0.0007381111112383376,0.0,0.0,1.984126984126984e-05,0.0,1.0,-0.0007579523810796074
2024-09-10 00:00:00+00:00,0.0005296589223160453,0.0,0.0,1.984126984126984e-05,0.0,1.0,0.0005098176524747755
2024-09-11 00:00:00+00:00,0.00037438360125019443,0.0,0.0,1.984126984126984e-05,0.0,1.0,0.0003545423314089246
2024-09-12 00:00:00+00:00,0.0017392317556385595,0.0,0.0,1.984126984126984e-05,0.0,1.0,0.0017193904857972897
2024-09-13 00:00:00+00:00,0.002524189102448726,0.0,0.0,1.984126984126984e-05,0.0,1.0,0.002504347832607456
