regime,observations,initial_capital,final_value,total_return,cagr,annualized_volatility,sharpe_ratio,sortino_ratio,calmar_ratio,max_drawdown,average_drawdown,longest_drawdown_days,profit_factor,win_rate,turnover_per_bar,annualized_turnover,total_fees,rebalance_count,exposure_pct,average_exposure,best_year,worst_year,monthly_hit_rate,elapsed_days,positive_complete_year_ratio,complete_year_count,worst_rolling_3y_sharpe,family
defensive,481,10000.0,16930.71396280109,0.6930713962801087,0.15094691933579174,0.2518317115103236,1.7140510332444727,3.0860602906628127,1.1220571267790889,-0.13452694674208887,-0.045993501671982184,128.0,1.2572158797791932,0.5343035343035343,,,,,,,0.3249650199793128,0.03292114640178867,0.6818181818181818,1368.0,0.0,0,,trade_state
risk_on,947,10000.0,13806.368857083753,0.3806368857083753,0.05841835436814402,0.7249018803931861,0.5343130107648668,0.8706502803403899,0.0864832921971368,-0.6754871708049763,-0.3750339971699633,878.0,1.0740324054246917,0.5163674762407603,,,,,,,0.4103134347944142,-0.20054904705519028,0.5555555555555556,2075.0,1.0,1,-0.008843840920903961,trade_state
curve_inverted,66,10000.0,16726.53021998474,0.6726530219984739,0.10280689831645473,0.5248725224502111,2.975801326906977,5.760213388999522,0.9830654388726097,-0.10457787879752423,-0.03695688332378175,14.0,1.9543237277204786,0.5909090909090909,,,,,,,0.19929763569758152,-0.05991536857220947,0.5555555555555556,1920.0,0.0,0,,vix_curve
curve_normal,1362,10000.0,13974.905668416768,0.39749056684167683,0.060711413954638305,0.6000308290738109,0.45059867356354627,0.6524696170354657,0.10540888237631998,-0.5759610820831269,-0.2884955207084979,1315.0,1.0664025033849225,0.5190895741556535,,,,,,,0.19872438676175808,-0.10197946032018035,0.5588235294117647,2074.0,0.3333333333333333,3,-0.16066053851739256,vix_curve
