symbol,alpha_name,fold,start_time,end_time,observations,fold_ic,fold_ic_observations,fold_sharpe,fold_return,fold_pnl_sum,fold_turnover,fold_max_drawdown
BTCUSDT,A01_ts_momentum_48,2,2023-05-06 22:00:00+00:00,2024-01-06 08:00:00+00:00,5867,-0.0057067180319923605,5865,-6.930536042801736,-0.6917362191764107,-1.1559504773621603,0.07311565674137604,-0.691615993622371
BTCUSDT,A01_ts_momentum_48,3,2024-01-06 08:00:00+00:00,2024-09-06 18:00:00+00:00,5867,0.009007352616758139,5865,-4.034122280971642,-0.5687867907131567,-0.8109349065554478,0.06387352461191495,-0.58052786824943
BTCUSDT,A01_ts_momentum_48,4,2024-09-06 18:00:00+00:00,2025-05-09 03:00:00+00:00,5866,-0.0017689117415838208,5864,-4.4020913606515855,-0.6242918193962754,-0.94442329501784,0.0673500443260237,-0.6820650973182171
BTCUSDT,A01_ts_momentum_48,5,2025-05-09 03:00:00+00:00,2026-01-08 13:00:00+00:00,5867,-0.0035570721830645636,5865,-8.356694547771625,-0.6993728512277664,-1.1866944347819421,0.06331924785257802,-0.7084456455069204
BTCUSDT,A01_ts_momentum_48,6,2026-01-08 13:00:00+00:00,2026-09-09 23:00:00+00:00,5865,0.010037731451216262,5865,-5.927939840558236,-0.6268364530994919,-0.96588003488355,0.06109707251863224,-0.6475252157672005
BTCUSDT,A01_ts_momentum_72,1,2022-09-04 13:00:00+00:00,2023-05-06 22:00:00+00:00,5866,0.0184835137947723,5864,-2.1007116966941193,-0.38712863576902024,-0.4546085605880598,0.05577877568986417,-0.5088472850009316
BTCUSDT,A01_ts_momentum_72,2,2023-05-06 22:00:00+00:00,2024-01-06 08:00:00+00:00,5867,0.001328704347970826,5865,-5.127501651156581,-0.585804579429684,-0.8603703920004249,0.06142631949365295,-0.5891107553986872
BTCUSDT,A01_ts_momentum_72,3,2024-01-06 08:00:00+00:00,2024-09-06 18:00:00+00:00,5867,0.022687424877206066,5865,-0.7365947788178699,-0.1741206716811009,-0.1572863136457141,0.04409950495231665,-0.29926432510110346
BTCUSDT,A01_ts_momentum_72,4,2024-09-06 18:00:00+00:00,2025-05-09 03:00:00+00:00,5866,-0.006168758603292293,5864,-3.09759116194413,-0.5139465865426606,-0.6847976365807886,0.053376629964278194,-0.5992099688415533
BTCUSDT,A01_ts_momentum_72,5,2025-05-09 03:00:00+00:00,2026-01-08 13:00:00+00:00,5867,-0.012238510530954545,5865,-7.296507131824302,-0.6615286967875984,-1.0672318912254828,0.05232830411839606,-0.6755207624805604
BTCUSDT,A01_ts_momentum_72,6,2026-01-08 13:00:00+00:00,2026-09-09 23:00:00+00:00,5865,-0.007220035567972113,5865,-5.610241039894349,-0.626090298555946,-0.9617429846092362,0.0468458317317946,-0.6744165276276464
BTCUSDT,A01_ts_momentum_120,1,2022-09-04 13:00:00+00:00,2023-05-06 22:00:00+00:00,5866,-0.0021682776080134665,5864,-2.2373950125119673,-0.4250091450882577,-0.513887788908411,0.04177364291598141,-0.4839050518206719
BTCUSDT,A01_ts_momentum_120,2,2023-05-06 22:00:00+00:00,2024-01-06 08:00:00+00:00,5867,-0.00043729042336979534,5865,-3.4109294998394977,-0.4630175036267977,-0.5987797002926457,0.045340102534337734,-0.4698346152389139
BTCUSDT,A01_ts_momentum_120,3,2024-01-06 08:00:00+00:00,2024-09-06 18:00:00+00:00,5867,0.01730960574303343,5865,-0.5556468012921214,-0.1469181154154411,-0.12254908766166667,0.03215119415347481,-0.38752737713187035
BTCUSDT,A01_ts_momentum_120,4,2024-09-06 18:00:00+00:00,2025-05-09 03:00:00+00:00,5866,-0.01210196638162823,5864,-3.0089915994578416,-0.5165576958165956,-0.6876873684042943,0.0504444585092471,-0.6070798585010955
BTCUSDT,A01_ts_momentum_120,5,2025-05-09 03:00:00+00:00,2026-01-08 13:00:00+00:00,5867,-0.007814806544887842,5865,-6.25859056255044,-0.6156008750224709,-0.939145242049931,0.0467730573557067,-0.6258546185398278
BTCUSDT,A01_ts_momentum_120,6,2026-01-08 13:00:00+00:00,2026-09-09 23:00:00+00:00,5865,0.00410259313054152,5865,-4.185892468653234,-0.5054732077933306,-0.6842021288663099,0.0418742981707705,-0.5664356439863355
BTCUSDT,A16_momentum_ensemble,1,2022-09-04 13:00:00+00:00,2023-05-06 22:00:00+00:00,5866,0.01081138857194126,5864,-3.7972847161054784,-0.5087835566750037,-0.6864266438160814,0.055492413070513946,-0.5269098094152543
BTCUSDT,A16_momentum_ensemble,2,2023-05-06 22:00:00+00:00,2024-01-06 08:00:00+00:00,5867,-0.0003481220578292245,5865,-6.010925364763658,-0.5724501425675155,-0.8352585050304648,0.05798169883627588,-0.5725480420937926
BTCUSDT,A16_momentum_ensemble,3,2024-01-06 08:00:00+00:00,2024-09-06 18:00:00+00:00,5867,0.014917772500811336,5865,-3.777433187388201,-0.46171620982730865,-0.6004821297584768,0.052790550172790496,-0.48942381794664724
BTCUSDT,A16_momentum_ensemble,4,2024-09-06 18:00:00+00:00,2025-05-09 03:00:00+00:00,5866,-0.010582854157472479,5864,-5.508873246619209,-0.6107936026638457,-0.9225931699113155,0.060761308253443475,-0.6326062863315104
BTCUSDT,A16_momentum_ensemble,5,2025-05-09 03:00:00+00:00,2026-01-08 13:00:00+00:00,5867,-0.010524789188545715,5865,-10.001766705169969,-0.6688212572913725,-1.0960181255360146,0.05582430484837233,-0.6738608986150059
BTCUSDT,A16_momentum_ensemble,6,2026-01-08 13:00:00+00:00,2026-09-09 23:00:00+00:00,5865,0.005017781500424094,5865,-7.591825761090511,-0.6190883858922085,-0.9533740225644805,0.05414063514212093,-0.6452462974882591
BTCUSDT,A02_ema_distance_20,1,2022-09-04 13:00:00+00:00,2023-05-06 22:00:00+00:00,5866,0.010428300325815683,5864,-6.444871376657727,-0.5647199297684625,-0.8196396012822367,0.057861285196396384,-0.5703817419550145
BTCUSDT,A02_ema_distance_20,2,2023-05-06 22:00:00+00:00,2024-01-06 08:00:00+00:00,5867,0.006878049734023131,5865,-10.328706436977455,-0.6264555457102734,-0.9779589578410495,0.06236564503702109,-0.6281368028236158
BTCUSDT,A02_ema_distance_20,3,2024-01-06 08:00:00+00:00,2024-09-06 18:00:00+00:00,5867,0.007103977278997854,5865,-9.37340215253074,-0.6337770225841064,-0.9959977312843799,0.06327376129868943,-0.6386266556059695
BTCUSDT,A02_ema_distance_20,4,2024-09-06 18:00:00+00:00,2025-05-09 03:00:00+00:00,5866,-0.014956718651680283,5864,-10.830350266592985,-0.6920112840165182,-1.1688666552022413,0.06766672847868467,-0.6989669925570756
BTCUSDT,A02_ema_distance_20,5,2025-05-09 03:00:00+00:00,2026-01-08 13:00:00+00:00,5867,-0.005323118123706035,5865,-15.669502609850644,-0.6882056476020257,-1.161189797960104,0.06384970373489733,-0.6899168237113196
BTCUSDT,A02_ema_distance_20,6,2026-01-08 13:00:00+00:00,2026-09-09 23:00:00+00:00,5865,0.006298806761029642,5865,-11.257855083366179,-0.6418580900511032,-1.0206233963654536,0.06120179950915093,-0.6510241866092749
BTCUSDT,A02_ema_distance_50,1,2022-09-04 13:00:00+00:00,2023-05-06 22:00:00+00:00,5866,0.011595884175176617,5864,-3.7189176476000014,-0.4705551473535666,-0.6154609470362822,0.05155313941905412,-0.48956838293031824
BTCUSDT,A02_ema_distance_50,2,2023-05-06 22:00:00+00:00,2024-01-06 08:00:00+00:00,5867,0.001941253535022837,5865,-6.814246633652333,-0.5715338159479841,-0.8362700477058527,0.0554221719715746,-0.5715338159479841
BTCUSDT,A02_ema_distance_50,3,2024-01-06 08:00:00+00:00,2024-09-06 18:00:00+00:00,5867,0.009019126182176396,5865,-5.393741050415563,-0.5379486211972977,-0.7573193531404836,0.054632541546193056,-0.5456944218561188
BTCUSDT,A02_ema_distance_50,4,2024-09-06 18:00:00+00:00,2025-05-09 03:00:00+00:00,5866,-0.008679420479938136,5864,-6.824486552835301,-0.6325624261348286,-0.985518688547753,0.06116348138047204,-0.6508834612773982
BTCUSDT,A02_ema_distance_50,5,2025-05-09 03:00:00+00:00,2026-01-08 13:00:00+00:00,5867,-0.004704188352525549,5865,-10.440721048083278,-0.6372877771138066,-1.007103983663256,0.05485352416179611,-0.6417149287860483
BTCUSDT,A02_ema_distance_50,6,2026-01-08 13:00:00+00:00,2026-09-09 23:00:00+00:00,5865,0.00856068763927961,5865,-8.350067091210024,-0.6161263896489428,-0.9477807597168679,0.0544793478121011,-0.6380687036150162
BTCUSDT,A02_ema_distance_100,1,2022-09-04 13:00:00+00:00,2023-05-06 22:00:00+00:00,5866,0.01196429767866768,5864,-1.8540265888429577,-0.3157574428082325,-0.3524488260114659,0.04078197375916687,-0.3924767225477076
BTCUSDT,A02_ema_distance_100,2,2023-05-06 22:00:00+00:00,2024-01-06 08:00:00+00:00,5867,-0.0003287998400802146,5865,-4.341755083542169,-0.46818359754035155,-0.6164179474346376,0.04535738274846797,-0.4733531950156491
BTCUSDT,A02_ema_distance_100,3,2024-01-06 08:00:00+00:00,2024-09-06 18:00:00+00:00,5867,0.01217535321131029,5865,-2.2506935453058357,-0.3267659142335836,-0.3749378560988164,0.04079416000723118,-0.416458416732989
BTCUSDT,A02_ema_distance_100,4,2024-09-06 18:00:00+00:00,2025-05-09 03:00:00+00:00,5866,-0.008303174032142075,5864,-4.075876950060115,-0.5144039650551266,-0.7002534703541977,0.0487093657948555,-0.5713800553413437
BTCUSDT,A02_ema_distance_100,5,2025-05-09 03:00:00+00:00,2026-01-08 13:00:00+00:00,5867,-0.006213001414434736,5865,-7.578590676508658,-0.5687553823713669,-0.8320135601292281,0.04426793876121191,-0.5786984327599121
BTCUSDT,A02_ema_distance_100,6,2026-01-08 13:00:00+00:00,2026-09-09 23:00:00+00:00,5865,0.0088826950900762,5865,-6.0044988749046455,-0.5441027107609577,-0.7730950140592531,0.04536599755508085,-0.5943558399643346
BTCUSDT,A03_donchian_breakout_20,1,2022-09-04 13:00:00+00:00,2023-05-06 22:00:00+00:00,5866,-0.012609621366756512,5864,-7.3135413835848935,-0.3379543094869638,-0.4100528188987301,0.02244829951153785,-0.3400311077768441
BTCUSDT,A03_donchian_breakout_20,2,2023-05-06 22:00:00+00:00,2024-01-06 08:00:00+00:00,5867,0.0014067748863924613,5865,-10.159248713011461,-0.30583618231089105,-0.3640736997777664,0.021214814273086153,-0.30790493829633303
BTCUSDT,A03_donchian_breakout_20,3,2024-01-06 08:00:00+00:00,2024-09-06 18:00:00+00:00,5867,0.0007050259588958348,5865,-9.582197274232298,-0.3498673152956303,-0.42905947899360986,0.02347597623747172,-0.35307730282462935
BTCUSDT,A03_donchian_breakout_20,4,2024-09-06 18:00:00+00:00,2025-05-09 03:00:00+00:00,5866,-0.008369633079255123,5864,-6.860821328414057,-0.2943579353944288,-0.34672668448862226,0.021995065808490102,-0.2943579353944288
BTCUSDT,A03_donchian_breakout_20,5,2025-05-09 03:00:00+00:00,2026-01-08 13:00:00+00:00,5867,0.002603787818928334,5865,-11.568125381163501,-0.34467206666144246,-0.4216064596398187,0.023542810954711293,-0.34467206666144246
BTCUSDT,A03_donchian_breakout_20,6,2026-01-08 13:00:00+00:00,2026-09-09 23:00:00+00:00,5865,0.02283009459348199,5865,-7.085105591933604,-0.27100762221335983,-0.31461853969961207,0.019788311297220237,-0.27100762221335983
BTCUSDT,A08_trend_quality,1,2022-09-04 13:00:00+00:00,2023-05-06 22:00:00+00:00,5866,0.01977943676460887,5864,-0.18380232159439575,-0.013182598003627755,-0.010724483633112583,0.006942686162268123,-0.07465778922208999
BTCUSDT,A08_trend_quality,2,2023-05-06 22:00:00+00:00,2024-01-06 08:00:00+00:00,5867,0.01009680046604851,5865,-2.1355215764801447,-0.07939672900968453,-0.08163454691311413,0.007034767925304584,-0.10246423667860727
BTCUSDT,A08_trend_quality,3,2024-01-06 08:00:00+00:00,2024-09-06 18:00:00+00:00,5867,0.016699327891137525,5865,-1.0512144062246491,-0.042510431149508476,-0.04223546560069422,0.00717020172179295,-0.10111266873572367
BTCUSDT,A08_trend_quality,4,2024-09-06 18:00:00+00:00,2025-05-09 03:00:00+00:00,5866,-0.0010119065712553019,5864,-3.3190494727629374,-0.10530771175790765,-0.11044681424481322,0.007851332928825967,-0.11810530589689117
BTCUSDT,A08_trend_quality,5,2025-05-09 03:00:00+00:00,2026-01-08 13:00:00+00:00,5867,-0.005267903064183779,5865,-5.550693998493436,-0.11708156418984572,-0.1241475127686602,0.006937360077074444,-0.12129415206805061
BTCUSDT,A08_trend_quality,6,2026-01-08 13:00:00+00:00,2026-09-09 23:00:00+00:00,5865,0.007382094169525903,5865,-2.629704889626944,-0.09092919591142445,-0.09437335059265152,0.0069622086696093195,-0.14303845684406025
BTCUSDT,A09_efficiency_ratio_20,1,2022-09-04 13:00:00+00:00,2023-05-06 22:00:00+00:00,5866,0.02386231406807946,5864,-4.458624643296139,-0.3621069172237624,-0.4422205965697745,0.03775919766364431,-0.3754242870792702
BTCUSDT,A09_efficiency_ratio_20,2,2023-05-06 22:00:00+00:00,2024-01-06 08:00:00+00:00,5867,0.011140719352463435,5865,-8.347567236343771,-0.44230278098065334,-0.5803049339274088,0.039251467045234745,-0.44673896527332324
BTCUSDT,A09_efficiency_ratio_20,3,2024-01-06 08:00:00+00:00,2024-09-06 18:00:00+00:00,5867,0.006970174713716725,5865,-8.076720638598092,-0.46207461165377905,-0.6156639739639107,0.03943019596720875,-0.46340902199658607
BTCUSDT,A09_efficiency_ratio_20,4,2024-09-06 18:00:00+00:00,2025-05-09 03:00:00+00:00,5866,-0.002905979896578849,5864,-8.119134987202198,-0.4518711899122343,-0.5971738458550365,0.03967904753920136,-0.46340997472201795
BTCUSDT,A09_efficiency_ratio_20,5,2025-05-09 03:00:00+00:00,2026-01-08 13:00:00+00:00,5867,-0.014949181773105684,5865,-14.448410933224052,-0.533030709674499,-0.7593788211535484,0.039663124624484555,-0.5353942554456348
BTCUSDT,A09_efficiency_ratio_20,6,2026-01-08 13:00:00+00:00,2026-09-09 23:00:00+00:00,5865,0.018298503786684815,5865,-9.664060446917345,-0.46717293785668657,-0.6263920051376954,0.03800597632699355,-0.48755281585652677
BTCUSDT,A04_short_reversion_1,1,2022-09-04 13:00:00+00:00,2023-05-06 22:00:00+00:00,5866,0.013340412684420152,5864,-28.2517576549642,-0.9638923020845113,-3.3099562711694803,0.20024429384849915,-0.9638584233765346
BTCUSDT,A04_short_reversion_1,2,2023-05-06 22:00:00+00:00,2024-01-06 08:00:00+00:00,5867,0.022663496969349495,5865,-34.10848340145172,-0.9650705353491523,-3.346209939608223,0.20142994778583942,-0.9650765030960953
BTCUSDT,A04_short_reversion_1,3,2024-01-06 08:00:00+00:00,2024-09-06 18:00:00+00:00,5867,0.01385071227401049,5865,-24.887200893038504,-0.9721755663819498,-3.5653293601363782,0.20905354423853373,-0.9721961895018744
BTCUSDT,A04_short_reversion_1,4,2024-09-06 18:00:00+00:00,2025-05-09 03:00:00+00:00,5866,0.031813074574555573,5864,-28.283841438954568,-0.9650284109475467,-3.3418025958742605,0.21542797146708417,-0.9653271838016493
BTCUSDT,A04_short_reversion_1,5,2025-05-09 03:00:00+00:00,2026-01-08 13:00:00+00:00,5867,-0.003272958929787988,5865,-36.61610555428649,-0.9746835961373524,-3.667627351152147,0.20790858585702846,-0.9746843313916241
BTCUSDT,A04_short_reversion_1,6,2026-01-08 13:00:00+00:00,2026-09-09 23:00:00+00:00,5865,-0.007681616299189574,5865,-34.45257475960306,-0.974815447689292,-3.6718474296417787,0.2079897635135488,-0.9747933232001647
BTCUSDT,A04_short_reversion_2,1,2022-09-04 13:00:00+00:00,2023-05-06 22:00:00+00:00,5866,0.007419282950354417,5864,-20.440980099697185,-0.9085576190411472,-2.3813455111190747,0.14363304171377367,-0.90858064537799
BTCUSDT,A04_short_reversion_2,2,2023-05-06 22:00:00+00:00,2024-01-06 08:00:00+00:00,5867,-0.008587638107261226,5865,-26.963024713478156,-0.9115272806315664,-2.418509132605757,0.14194720660158447,-0.9115103965957528
BTCUSDT,A04_short_reversion_2,3,2024-01-06 08:00:00+00:00,2024-09-06 18:00:00+00:00,5867,0.004766720703024704,5865,-17.961454475162316,-0.9191922040822599,-2.5005971975247547,0.14700658836272176,-0.9192149118226306
BTCUSDT,A04_short_reversion_2,4,2024-09-06 18:00:00+00:00,2025-05-09 03:00:00+00:00,5866,0.01356021570291866,5864,-19.751549636225715,-0.904828043909037,-2.341075046437024,0.15130392707916915,-0.9051323471272723
BTCUSDT,A04_short_reversion_2,5,2025-05-09 03:00:00+00:00,2026-01-08 13:00:00+00:00,5867,0.004629230663849757,5865,-27.561263457355572,-0.9305069791361135,-2.65894688404581,0.14853755726976128,-0.9305966869537904
BTCUSDT,A04_short_reversion_2,6,2026-01-08 13:00:00+00:00,2026-09-09 23:00:00+00:00,5865,0.004802731156147513,5865,-24.566064273398325,-0.9280690650457575,-2.6229118344625424,0.14912997497024405,-0.9280498601641457
BTCUSDT,A04_short_reversion_3,1,2022-09-04 13:00:00+00:00,2023-05-06 22:00:00+00:00,5866,0.010503836701160436,5864,-15.576334198800343,-0.8486651454245431,-1.877054003826073,0.11878270690769203,-0.8489766014060541
BTCUSDT,A04_short_reversion_3,2,2023-05-06 22:00:00+00:00,2024-01-06 08:00:00+00:00,5867,-0.009120930329663976,5865,-21.37805269729648,-0.8609920156799082,-1.9665270276598306,0.11733539372383191,-0.8620648937878601
BTCUSDT,A04_short_reversion_3,3,2024-01-06 08:00:00+00:00,2024-09-06 18:00:00+00:00,5867,0.0007387991041823534,5865,-15.117044649033522,-0.8796896697827028,-2.1027827811996365,0.12266325862005667,-0.8797935558811182
BTCUSDT,A04_short_reversion_3,4,2024-09-06 18:00:00+00:00,2025-05-09 03:00:00+00:00,5866,0.02854321609111384,5864,-16.711680005957064,-0.8508099522807522,-1.8926250300684004,0.12762867387956192,-0.8519370126369905
BTCUSDT,A04_short_reversion_3,5,2025-05-09 03:00:00+00:00,2026-01-08 13:00:00+00:00,5867,0.0027437052457830588,5865,-23.16954502938738,-0.888634457119889,-2.18784325035003,0.12171767538882114,-0.8888069058598775
BTCUSDT,A04_short_reversion_3,6,2026-01-08 13:00:00+00:00,2026-09-09 23:00:00+00:00,5865,0.009123671212177211,5865,-19.404298840796532,-0.8732854142569745,-2.057034767842555,0.12095541403502821,-0.873257198947875
BTCUSDT,A04_short_reversion_6,1,2022-09-04 13:00:00+00:00,2023-05-06 22:00:00+00:00,5866,-0.015879862939278525,5864,-12.176328770039317,-0.7816663330098793,-1.5100009410213706,0.08796161516577461,-0.7829391583802727
BTCUSDT,A04_short_reversion_6,2,2023-05-06 22:00:00+00:00,2024-01-06 08:00:00+00:00,5867,-0.01026658320754404,5865,-15.967017252973607,-0.7633229198629006,-1.434798951524681,0.08785986180034167,-0.7646123719481588
BTCUSDT,A04_short_reversion_6,3,2024-01-06 08:00:00+00:00,2024-09-06 18:00:00+00:00,5867,-0.00261390708130979,5865,-11.571623578186227,-0.7907838581038449,-1.5507054398093176,0.08865946262384153,-0.7917820263144757
BTCUSDT,A04_short_reversion_6,4,2024-09-06 18:00:00+00:00,2025-05-09 03:00:00+00:00,5866,0.014013373470677963,5864,-12.853474807250542,-0.770975416513494,-1.4640312029893445,0.0938221719320515,-0.772744364417983
BTCUSDT,A04_short_reversion_6,5,2025-05-09 03:00:00+00:00,2026-01-08 13:00:00+00:00,5867,0.005655543042148552,5865,-17.96563810450007,-0.8039577419930453,-1.6230875372791984,0.08945166863626808,-0.8043891614709844
BTCUSDT,A04_short_reversion_6,6,2026-01-08 13:00:00+00:00,2026-09-09 23:00:00+00:00,5865,0.005213382662194089,5865,-14.781561540457005,-0.7898479556956531,-1.551471365180291,0.0891976193940633,-0.7896928923587119
BTCUSDT,A05_bollinger_reversion_20,1,2022-09-04 13:00:00+00:00,2023-05-06 22:00:00+00:00,5866,-0.012351332036166897,5864,-12.143372247582914,-0.8088723171953376,-1.6409015168984422,0.09397669269559296,-0.809774372851356
BTCUSDT,A05_bollinger_reversion_20,2,2023-05-06 22:00:00+00:00,2024-01-06 08:00:00+00:00,5867,-0.012005968198602345,5865,-15.081008280263003,-0.7982702154949992,-1.5922247048042917,0.09424323849384748,-0.800646722654382
BTCUSDT,A05_bollinger_reversion_20,3,2024-01-06 08:00:00+00:00,2024-09-06 18:00:00+00:00,5867,-0.009321228761759852,5865,-10.003611698438696,-0.7994112633105518,-1.5873943386159364,0.08955796198977986,-0.8019367883007409
BTCUSDT,A05_bollinger_reversion_20,4,2024-09-06 18:00:00+00:00,2025-05-09 03:00:00+00:00,5866,0.006553864649453228,5864,-10.243631802716541,-0.76314502976133,-1.4256309609525193,0.08961212041103321,-0.7653265966993642
BTCUSDT,A05_bollinger_reversion_20,5,2025-05-09 03:00:00+00:00,2026-01-08 13:00:00+00:00,5867,0.0029235459291781034,5865,-14.592778420163736,-0.8007122662946281,-1.6037348876807271,0.09016922231150283,-0.8011743922269579
BTCUSDT,A05_bollinger_reversion_20,6,2026-01-08 13:00:00+00:00,2026-09-09 23:00:00+00:00,5865,-0.004220384018407964,5865,-12.10463696806141,-0.7973701255430782,-1.5833405507630878,0.09059734252259909,-0.7988925251699466
BTCUSDT,A06_rsi_reversion_14,1,2022-09-04 13:00:00+00:00,2023-05-06 22:00:00+00:00,5866,-0.010483799066040838,5864,-8.312285635784413,-0.7197349609871012,-1.2548432516276276,0.0754990043710439,-0.7214494694121517
BTCUSDT,A06_rsi_reversion_14,2,2023-05-06 22:00:00+00:00,2024-01-06 08:00:00+00:00,5867,-0.0052354070228416965,5865,-11.325641260332405,-0.7085600871335374,-1.2239959604095216,0.07394151588048463,-0.7135081804409683
BTCUSDT,A06_rsi_reversion_14,3,2024-01-06 08:00:00+00:00,2024-09-06 18:00:00+00:00,5867,-0.007962598228846221,5865,-7.291296404821638,-0.7314283856611832,-1.2910032918245635,0.07401055888640107,-0.7345154421442569
BTCUSDT,A06_rsi_reversion_14,4,2024-09-06 18:00:00+00:00,2025-05-09 03:00:00+00:00,5866,0.012150588377709185,5864,-7.417148980840623,-0.6649763659577688,-1.077650794116758,0.07224224783369598,-0.6690746108820327
BTCUSDT,A06_rsi_reversion_14,5,2025-05-09 03:00:00+00:00,2026-01-08 13:00:00+00:00,5867,0.007519798709336288,5865,-11.085353239944189,-0.7401764171873205,-1.336712208608642,0.07828052522811117,-0.7402931742385694
BTCUSDT,A06_rsi_reversion_14,6,2026-01-08 13:00:00+00:00,2026-09-09 23:00:00+00:00,5865,-0.006976432328765241,5865,-9.942259921568933,-0.7681265552520229,-1.445541953410239,0.07778688219154184,-0.7694617199831977
BTCUSDT,A17_mean_reversion_ensemble,1,2022-09-04 13:00:00+00:00,2023-05-06 22:00:00+00:00,5866,-0.003419001682985906,5864,-15.581898006124637,-0.8091780501559498,-1.6477892070660123,0.09972426278729246,-0.8093197196236097
BTCUSDT,A17_mean_reversion_ensemble,2,2023-05-06 22:00:00+00:00,2024-01-06 08:00:00+00:00,5867,-0.0055838540141153505,5865,-19.05333704540084,-0.8053080517480862,-1.6305892386828635,0.09831585839213286,-0.8066626433981647
BTCUSDT,A17_mean_reversion_ensemble,3,2024-01-06 08:00:00+00:00,2024-09-06 18:00:00+00:00,5867,-0.0014183914908377955,5865,-13.676035176460676,-0.831744442007734,-1.769432684700687,0.10054300183173732,-0.8327593468223502
BTCUSDT,A17_mean_reversion_ensemble,4,2024-09-06 18:00:00+00:00,2025-05-09 03:00:00+00:00,5866,0.021023185206105306,5864,-15.043432428423303,-0.7940736944422517,-1.571850784786125,0.1025598893584123,-0.7954448911245884
BTCUSDT,A17_mean_reversion_ensemble,5,2025-05-09 03:00:00+00:00,2026-01-08 13:00:00+00:00,5867,0.004519785043612943,5865,-20.796996108493353,-0.8382795177981195,-1.8158877730606688,0.10254750687213897,-0.8384642537059938
BTCUSDT,A17_mean_reversion_ensemble,6,2026-01-08 13:00:00+00:00,2026-09-09 23:00:00+00:00,5865,-0.0006614212228662279,5865,-18.26271792889949,-0.8382146072913426,-1.8138053462014074,0.10277151673273892,-0.838434388131023
BTCUSDT,A07_volatility_compression,1,2022-09-04 13:00:00+00:00,2023-05-06 22:00:00+00:00,5866,-0.010204688309996515,5864,-4.521191537628125,-0.30903996985273774,-0.3648028027516085,0.02269033120849998,-0.32449346436028115
BTCUSDT,A07_volatility_compression,2,2023-05-06 22:00:00+00:00,2024-01-06 08:00:00+00:00,5867,-0.0018374587809571429,5865,-5.906679653657126,-0.2920167608708537,-0.3428062372488697,0.021772010012700564,-0.294312909455984
