symbol,alpha_name,direction,passed,median_fold_ic,positive_fold_ratio,max_fold_pnl_ratio,max_year_pnl_ratio,cost_drag_ratio,total_pnl,total_observations,min_fold_observations,check__折IC中位数为正,check__至少60%的折IC为正,check__单折PnL占比不超过50%,check__单一日历年PnL占比不超过60%,check__扣费后成本侵蚀比例不超过70%,check__总有效样本不少于1000根K线,check__每折样本不少于30根K线
BTCUSDT,A17_mean_reversion_ensemble,mean_reversion,False,-0.0010399063568520116,0.3333333333333333,inf,inf,0.47715203467809325,-16.877382978205752,58639,5865,False,False,False,False,True,True,True
BTCUSDT,A07_volatility_compression,regime,False,-0.008983090595983885,0.16666666666666666,inf,inf,0.11388675894165501,-3.535653591908599,58553,5865,False,False,False,False,True,True,True
BTCUSDT,A07_atr_percentile,regime,False,0.014965102846168497,0.8333333333333334,inf,inf,0.07867903741742038,-4.3103232352211585,58391,5865,True,True,False,False,True,True,True
BTCUSDT,A15_volatility_adjusted_breakout_20,trend,False,0.0006526303770623173,0.5,inf,inf,0.9448898261342668,-1.9612004804978902,58454,5865,True,False,False,False,False,True,True
BTCUSDT,A10_volume_surprise_48,trend,False,-0.005083418326249053,0.16666666666666666,inf,inf,0.961155442001736,-25.589580569639146,58606,5865,False,False,False,False,False,True,True
BTCUSDT,A11_signed_volume_pressure_6,trend,False,-0.005464257523302868,0.5,inf,inf,0.43787552520221057,-10.66804058138214,58648,5865,False,False,False,False,True,True,True
BTCUSDT,A12_close_location_value_10,trend,False,-0.015434309452594663,0.0,inf,inf,0.37254244397367325,-6.742568031596031,58644,5865,False,False,False,False,True,True,True
BTCUSDT,A13_intraday_range_position_10,trend,False,-0.015434309452594667,0.0,inf,inf,0.3725424439736734,-6.742568031596022,58644,5865,False,False,False,False,True,True,True
BTCUSDT,A14_gap_proxy,trend,False,0.006223281745141864,0.8333333333333334,inf,inf,0.7527100362906651,-0.12014110283574654,58652,5865,True,True,False,False,False,True,True
ETHUSDT,A01_ts_momentum_12,trend,False,0.009003215421718877,1.0,inf,inf,0.20538777240520392,-14.425192657628335,58605,5865,True,True,False,False,True,True,True
ETHUSDT,A01_ts_momentum_24,trend,False,-0.0030109255477147145,0.3333333333333333,inf,inf,0.1362589458398213,-11.92521259823071,58605,5865,False,False,False,False,True,True,True
ETHUSDT,A01_ts_momentum_48,trend,False,0.007083982486294401,0.6666666666666666,inf,1.0,0.08997659245888265,-6.266420949477549,58605,5865,True,True,False,False,True,True,True
ETHUSDT,A01_ts_momentum_72,trend,False,0.0012704950879653832,0.5,inf,1.0,0.0679740351247351,-4.838596867398502,58581,5865,True,False,False,False,True,True,True
ETHUSDT,A01_ts_momentum_120,trend,False,-0.0008424333532626241,0.5,inf,0.728731288607239,0.05076681164474941,-3.2146477618287115,58533,5865,False,False,False,False,True,True,True
ETHUSDT,A16_momentum_ensemble,trend,False,0.005589475817863168,0.6666666666666666,inf,inf,0.10855365153615096,-6.29814143831549,58605,5865,True,True,False,False,True,True,True
ETHUSDT,A02_ema_distance_20,trend,False,0.009841426322243656,0.8333333333333334,inf,inf,0.221264052224851,-9.100182116213636,58634,5865,True,True,False,False,True,True,True
ETHUSDT,A02_ema_distance_50,trend,False,0.00801448653783823,0.8333333333333334,inf,inf,0.1307199180313148,-6.890975361149262,58604,5865,True,True,False,False,True,True,True
ETHUSDT,A02_ema_distance_100,trend,False,0.005307813372377812,0.8333333333333334,inf,inf,0.08448450619547747,-4.519006376052644,58554,5865,True,True,False,False,True,True,True
ETHUSDT,A03_donchian_breakout_20,trend,False,0.007300323034478499,0.5,inf,inf,0.7647542791182639,-3.3842589137672223,58654,5865,True,False,False,False,False,True,True
ETHUSDT,A08_trend_quality,trend,False,0.005159625875291277,0.8333333333333334,1.0,1.0,0.0961039713940078,-0.5831515469324147,58594,5865,True,True,False,False,True,True,True
ETHUSDT,A09_efficiency_ratio_20,trend,False,0.008961221992227559,0.8333333333333334,inf,inf,0.17806824362340248,-5.230543406600045,58633,5865,True,True,False,False,True,True,True
ETHUSDT,A04_short_reversion_1,mean_reversion,False,-0.0010550784038265643,0.5,inf,inf,0.7041264062424719,-35.76769870117553,58553,5865,False,False,False,False,False,True,True
ETHUSDT,A04_short_reversion_2,mean_reversion,False,-0.003115930252408333,0.3333333333333333,inf,inf,0.48641521940248184,-24.66077807983018,58552,5865,False,False,False,False,True,True,True
ETHUSDT,A04_short_reversion_3,mean_reversion,False,-0.0019435046816484672,0.3333333333333333,inf,inf,0.39183975219570494,-20.257657923272316,58551,5865,False,False,False,False,True,True,True
ETHUSDT,A04_short_reversion_6,mean_reversion,False,-0.009142213285940885,0.0,inf,inf,0.2710497018588558,-14.812974020968419,58548,5865,False,False,False,False,True,True,True
ETHUSDT,A05_bollinger_reversion_20,mean_reversion,False,-0.010458852267327377,0.0,inf,inf,0.20771138374357795,-16.077822197800117,58634,5865,False,False,False,False,True,True,True
ETHUSDT,A06_rsi_reversion_14,mean_reversion,False,-0.008012277279252035,0.16666666666666666,inf,inf,0.1703933666025005,-13.34457451127961,58639,5865,False,False,False,False,True,True,True
ETHUSDT,A17_mean_reversion_ensemble,mean_reversion,False,-0.007058642646509487,0.0,inf,inf,0.35849753699411235,-17.5023146140267,58639,5865,False,False,False,False,True,True,True
ETHUSDT,A07_volatility_compression,regime,False,-0.007881982944336301,0.3333333333333333,inf,inf,0.09016667110799598,-3.7914517066212614,58553,5865,False,False,False,False,True,True,True
ETHUSDT,A07_atr_percentile,regime,False,0.010363593896214485,0.8333333333333334,inf,0.8874964465770252,0.06000660500833422,-2.955124723015815,58391,5865,True,True,False,False,True,True,True
ETHUSDT,A15_volatility_adjusted_breakout_20,trend,False,-0.004141246712818664,0.3333333333333333,inf,inf,0.8029957375798774,-1.890191742437354,58454,5865,False,False,False,False,False,True,True
ETHUSDT,A10_volume_surprise_48,trend,False,0.007609502533849328,0.8333333333333334,inf,inf,0.7249547895544144,-24.640505983068365,58606,5865,True,True,False,False,False,True,True
ETHUSDT,A11_signed_volume_pressure_6,trend,False,0.007311782821416198,0.8333333333333334,inf,inf,0.3279218642761739,-10.03665142765847,58648,5865,True,True,False,False,True,True,True
ETHUSDT,A12_close_location_value_10,trend,False,-0.010197442239552029,0.3333333333333333,inf,inf,0.27656319826848047,-6.656900582896899,58644,5865,False,False,False,False,True,True,True
ETHUSDT,A13_intraday_range_position_10,trend,False,-0.010197442239552025,0.3333333333333333,inf,inf,0.2765631982684805,-6.6569005828968955,58644,5865,False,False,False,False,True,True,True
ETHUSDT,A14_gap_proxy,trend,False,-0.010894216787737169,0.16666666666666666,inf,inf,0.5781219837828974,-0.23425323900783218,58652,5865,False,False,False,False,True,True,True
ETHUSDT,A18_btc_lead_eth_lag_1,cross_asset,False,-0.0006480539723738256,0.5,inf,inf,0.6616372808125205,-15.152470905959996,58652,5865,False,False,False,False,True,True,True
ETHUSDT,A18_btc_lead_eth_lag_2,cross_asset,False,0.001267460901414179,0.5,inf,inf,0.47850494170617885,-14.98050527351809,58651,5865,True,False,False,False,True,True,True
ETHUSDT,A18_btc_lead_eth_lag_3,cross_asset,False,-0.006825127126716052,0.3333333333333333,inf,inf,0.391906314707046,-14.354535082072687,58650,5865,False,False,False,False,True,True,True
ETHUSDT,A19_relative_strength_btc_eth_24,relative_value,False,7.487783821438559e-05,0.5,inf,inf,0.14845768023115585,-10.821229975346288,58605,5865,True,False,False,False,True,True,True
