year,return
2016,0.16125328064055422
2017,0.7403230715025864
2018,-0.2505725261086065
2019,-0.3402190326047374
2020,-0.1888477919680972
2021,-0.2244705285730142
2022,-0.6961229780090361
2023,-0.4913803500276763
2024,-0.281343963365838
2025,-0.4384687950644308
2026,-0.49699881416458236
