timestamp,funding_rate,active,notional,turnover,trading_cost,financing_cost,net_pnl,equity,rebalanced,date
2016-09-12 04:00:00+00:00,0.001351,1.0,30000.0,3.0,0.0045,0.0001460187086470454,-0.0005930187086471417,0.9994069812913529,True,2016-09-12 00:00:00+00:00
2016-09-12 12:00:00+00:00,-0.00016200000000000003,1.0,30000.0,0.0,0.0,0.00014610535185412838,-0.0006323937299601567,0.9987749625827058,False,2016-09-12 00:00:00+00:00
2016-09-12 20:00:00+00:00,-0.000634,1.0,30000.0,0.0,0.0,0.0001461978064302488,-0.0020505306854620153,0.9967269438740588,False,2016-09-12 00:00:00+00:00
2016-09-13 04:00:00+00:00,-0.000321,1.0,30000.0,0.0,0.0,0.00014649820549598344,-0.0011126605089419872,0.9956179251654117,False,2016-09-13 00:00:00+00:00
2016-09-13 12:00:00+00:00,9.2e-05,1.0,30000.0,0.0,0.0,0.00014666138983263674,0.00013055338606071665,0.9957479064567648,False,2016-09-13 00:00:00+00:00
2016-09-13 20:00:00+00:00,0.000146,1.0,30000.0,0.0,0.0,0.00014664224519098752,0.00029322812476895166,0.9960398877481177,False,2016-09-13 00:00:00+00:00
2016-09-14 04:00:00+00:00,-7.799999999999994e-05,1.0,30000.0,0.0,0.0,0.00014659925816542315,-0.0003815296087249509,0.9956598690394707,False,2016-09-14 00:00:00+00:00
2016-09-14 12:00:00+00:00,-0.0005,1.0,30000.0,0.0,0.0,0.0001466552114708731,-0.0016531937861821167,0.9940138503308237,False,2016-09-14 00:00:00+00:00
2016-09-14 20:00:00+00:00,-0.0005560000000000001,1.0,30000.0,0.0,0.0,0.00014689806243489267,-0.0018249430911282394,0.9921998316221767,False,2016-09-14 00:00:00+00:00
2016-09-15 04:00:00+00:00,-0.00046100000000000004,1.0,30000.0,0.0,0.0,0.00014716663316533235,-0.0015410390728923806,0.9906708129135297,False,2016-09-15 00:00:00+00:00
2016-09-15 12:00:00+00:00,-0.000383,1.0,30000.0,0.0,0.0,0.00014739377272820754,-0.0013072139521688175,0.9893757942048828,False,2016-09-15 00:00:00+00:00
2016-09-15 20:00:00+00:00,-0.00027899999999999995,1.0,30000.0,0.0,0.0,0.00014758670012176124,-0.0009935746502036658,0.9883927754962356,False,2016-09-15 00:00:00+00:00
2016-09-16 04:00:00+00:00,-2.899999999999995e-05,1.0,30000.0,0.0,0.0,0.0001477334843668144,-0.0002357551718547013,0.9881597567875886,False,2016-09-16 00:00:00+00:00
2016-09-16 12:00:00+00:00,-7.7e-05,1.0,30000.0,0.0,0.0,0.00014776832151284732,-0.00038153618993019833,0.9877827380789415,False,2016-09-16 00:00:00+00:00
2016-09-16 20:00:00+00:00,-4.9e-05,1.0,30000.0,0.0,0.0,0.00014782472199405443,-0.0002966428723152337,0.9874897193702944,False,2016-09-16 00:00:00+00:00
2016-09-17 04:00:00+00:00,-1.1e-05,1.0,30000.0,0.0,0.0,0.00014786858615617698,-0.00018128665558270196,0.9873107006616474,False,2016-09-17 00:00:00+00:00
