year,return
2016,0.354522877958678
2017,0.4766857859680316
2018,-0.22811016542460316
2019,0.049086257405193345
2020,0.05030521262964105
2021,0.24207977121877566
2022,-0.1392023770399028
2023,-0.0022652407904814043
2024,0.1529129370054072
2025,0.04400379759325701
2026,-0.05876434219400273
