open_time,net_pnl,active,notional,turnover,trading_cost,financing_cost,equity,rebalanced,position,cost
2016-09-12 00:00:00+00:00,-0.004437084188911644,1.0,40000.0,4.0,0.006,0.0006576318867803177,0.9955629158110884,True,4.0,0.006657631886780318
2016-09-13 00:00:00+00:00,-0.0009934923983242472,1.0,40000.0,0.0,0.0,0.000660645002744712,0.9945738316221766,False,4.0,0.000660645002744712
2016-09-14 00:00:00+00:00,-0.0052214164738697555,1.0,40000.0,0.0,0.0,0.0006613973543308965,0.9893807474332649,False,4.0,0.0006613973543308965
2016-09-15 00:00:00+00:00,-0.0052043505013311675,1.0,40000.0,0.0,0.0,0.0006654561200788937,0.9842316632443532,False,4.0,0.0006654561200788937
2016-09-16 00:00:00+00:00,-0.001297544304459608,1.0,40000.0,0.0,0.0,0.0006678821690745615,0.9829545790554416,False,4.0,0.0006678821690745615
2016-09-17 00:00:00+00:00,-0.0007661434261136968,1.0,40000.0,0.0,0.0,0.0006686540162127122,0.9822014948665297,False,4.0,0.0006686540162127122
2016-09-18 00:00:00+00:00,-0.0012635739157373926,1.0,40000.0,0.0,0.0,0.0006694005290455035,0.9809604106776182,False,4.0,0.0006694005290455035
2016-09-19 00:00:00+00:00,0.0028043086970126474,1.0,40000.0,0.0,0.0,0.0006699617259411726,0.9837113264887066,False,4.0,0.0006699617259411726
2016-09-20 00:00:00+00:00,-0.0012413033743040591,1.0,40000.0,0.0,0.0,0.0006682085952646424,0.982490242299795,False,4.0,0.0006682085952646424
2016-09-21 00:00:00+00:00,-0.0060510363695780445,1.0,40000.0,0.0,0.0,0.0006695279290101056,0.9765451581108833,False,4.0,0.0006695279290101056
2016-09-22 00:00:00+00:00,-0.012023083716501848,1.0,40000.0,0.0,0.0,0.0006758477489559886,0.9648040739219715,False,4.0,0.0006758477489559886
2016-09-23 00:00:00+00:00,-0.003375902192941038,1.0,40000.0,0.0,0.0,0.0006826382544357876,0.9615469897330599,False,4.0,0.0006826382544357876
2016-09-24 00:00:00+00:00,0.006380255854985695,1.0,40000.0,0.0,0.0,0.0006806208657161467,0.9676819055441481,False,4.0,0.0006806208657161467
2016-09-25 00:00:00+00:00,0.0004618416532617964,1.0,40000.0,0.0,0.0,0.0006789227378453868,0.9681288213552364,False,4.0,0.0006789227378453868
2016-09-26 00:00:00+00:00,0.003213328373731672,1.0,40000.0,0.0,0.0,0.0006785272023636098,0.9712397371663246,False,4.0,0.0006785272023636098
2016-09-27 00:00:00+00:00,0.013610353144791754,1.0,40000.0,0.0,0.0,0.0006738886390277596,0.984458652977413,False,4.0,0.0006738886390277596
2016-09-28 00:00:00+00:00,0.006028608507974154,1.0,40000.0,0.0,0.0,0.0006650696178026421,0.9903935687885013,False,4.0,0.0006650696178026421
2016-09-29 00:00:00+00:00,0.0017678990113298987,1.0,40000.0,0.0,0.0,0.0006633739489657253,0.9921444845995897,False,4.0,0.0006633739489657253
2016-09-30 00:00:00+00:00,0.004901418983396244,1.0,40000.0,0.0,0.0,0.0006614671759681897,0.997007400410678,False,4.0,0.0006614671759681897
2016-10-01 00:00:00+00:00,0.01593690631835165,1.0,39880.29601642712,0.012006328490999352,1.8009492736499026e-05,0.000655805496119961,1.0128966139497264,True,4.0,0.0006738149888564599
2016-10-02 00:00:00+00:00,0.011952431037369315,1.0,39880.29601642712,0.0,0.0,0.0006422643586595611,1.0250031908759454,False,4.0,0.0006422643586595611
2016-10-03 00:00:00+00:00,-0.0019153028262270944,1.0,39880.29601642712,0.0,0.0,0.0006406481869613986,1.0230399993675687,False,4.0,0.0006406481869613986
2016-10-04 00:00:00+00:00,0.0008799399301682165,1.0,39880.29601642712,0.0,0.0,0.0006400505751149949,1.0239402131131718,False,4.0,0.0006400505751149949
2016-10-05 00:00:00+00:00,0.0020592869465392294,1.0,39880.29601642712,0.0,0.0,0.0006397429206148752,1.0260487998280723,False,4.0,0.0006397429206148752
2016-10-06 00:00:00+00:00,0.001339886824514247,1.0,39880.29601642712,0.0,0.0,0.0006379640682344183,1.0274235890962706,False,4.0,0.0006379640682344183
2016-10-07 00:00:00+00:00,0.0029295428261673084,1.0,39880.29601642712,0.0,0.0,0.0006375906281784223,1.0304334705011426,False,4.0,0.0006375906281784223
2016-10-08 00:00:00+00:00,0.0024333348506675456,1.0,39880.29601642712,0.0,0.0,0.0006357480360997007,1.0329408601762073,False,4.0,0.0006357480360997007
2016-10-09 00:00:00+00:00,0.0029602253894474018,1.0,39880.29601642712,0.0,0.0,0.0006332905356436103,1.0359985979362987,False,4.0,0.0006332905356436103
2016-10-10 00:00:00+00:00,0.011643556878001116,1.0,39880.29601642712,0.0,0.0,0.0006318716307072528,1.0480613065368996,False,4.0,0.0006318716307072528
2016-10-11 00:00:00+00:00,0.007807134704017837,1.0,39880.29601642712,0.0,0.0,0.0006224424858966944,1.0562436623351021,False,4.0,0.0006224424858966944
2016-10-12 00:00:00+00:00,0.013919879210809727,1.0,39880.29601642712,0.0,0.0,0.0006170204797198016,1.0709464465319902,False,4.0,0.0006170204797198016
2016-10-13 00:00:00+00:00,-0.0057506130855077275,1.0,39880.29601642712,0.0,0.0,0.0006129071298685378,1.0647878478826855,False,4.0,0.0006129071298685378
2016-10-14 00:00:00+00:00,0.0018604361155953875,1.0,39880.29601642712,0.0,0.0,0.0006151547339983412,1.0667688176503336,False,4.0,0.0006151547339983412
2016-10-15 00:00:00+00:00,0.01129275273411956,1.0,39880.29601642712,0.0,0.0,0.0006125803024109313,1.078815574132528,False,4.0,0.0006125803024109313
2016-10-16 00:00:00+00:00,-0.0005407163932328318,1.0,39880.29601642712,0.0,0.0,0.0006066804103622516,1.0782322408663196,False,4.0,0.0006066804103622516
2016-10-17 00:00:00+00:00,0.001785457047433603,1.0,39880.29601642712,0.0,0.0,0.0006072778553584141,1.0801573782195446,False,4.0,0.0006072778553584141
2016-10-18 00:00:00+00:00,-0.0038075372594696955,1.0,39880.29601642712,0.0,0.0,0.0006071763911122598,1.0760446387558826,False,4.0,0.0006071763911122598
2016-10-19 00:00:00+00:00,0.00019171750639990215,1.0,39880.29601642712,0.0,0.0,0.0006087821297397216,1.0762509353507996,False,4.0,0.0006087821297397216
2016-10-20 00:00:00+00:00,-0.011013699994218307,1.0,39880.29601642712,0.0,0.0,0.000610864501867505,1.064397430430349,False,4.0,0.000610864501867505
2016-10-21 00:00:00+00:00,-0.00012465825022611732,1.0,39880.29601642712,0.0,0.0,0.0006155747911204285,1.0642647445091262,False,4.0,0.0006155747911204285
2016-10-22 00:00:00+00:00,6.268699513323206e-05,1.0,39880.29601642712,0.0,0.0,0.0006155731028270604,1.0643314600679856,False,4.0,0.0006155731028270604
2016-10-23 00:00:00+00:00,0.03482717141569136,1.0,39880.29601642712,0.0,0.0,0.0006079276565537301,1.1013991142708865,False,4.0,0.0006079276565537301
2016-10-24 00:00:00+00:00,0.040140049730028604,1.0,39880.29601642712,0.0,0.0,0.0005870198936075066,1.1456093294903293,False,4.0,0.0005870198936075066
2016-10-25 00:00:00+00:00,0.015135065084785682,1.0,39880.29601642712,0.0,0.0,0.0005679512545351479,1.1629482012539036,False,4.0,0.0005679512545351479
2016-10-26 00:00:00+00:00,0.01330109618272357,1.0,39880.29601642712,0.0,0.0,0.0005608041008361034,1.1784166871343074,False,4.0,0.0005608041008361034
2016-10-27 00:00:00+00:00,0.006726926044279491,1.0,39880.29601642712,0.0,0.0,0.0005543012678780659,1.1863438090380047,False,4.0,0.0005543012678780659
2016-10-28 00:00:00+00:00,0.005599537268504706,1.0,39880.29601642712,0.0,0.0,0.0005511497040103159,1.192986785409973,False,4.0,0.0005511497040103159
2016-10-29 00:00:00+00:00,0.01779666708335048,1.0,39880.29601642712,0.0,0.0,0.0005471931087739988,1.2142179740647503,False,4.0,0.0005471931087739988
2016-10-30 00:00:00+00:00,0.00665339107237517,1.0,39880.29601642712,0.0,0.0,0.0005373965317069209,1.22229664109331,False,4.0,0.0005373965317069209
2016-10-31 00:00:00+00:00,0.0013368368507038486,1.0,39880.29601642712,0.0,0.0,0.0005363178307763375,1.2239306522856153,False,4.0,0.0005363178307763375
2016-11-01 00:00:00+00:00,0.015582483902706112,1.0,48957.22609142461,0.7416212722548355,0.0011124319083822534,0.0006571200041753159,1.2430025319728841,True,4.0,0.0017695519125575693
2016-11-02 00:00:00+00:00,0.04366254490790933,1.0,48957.22609142461,0.0,0.0,0.0006378082913204535,1.2972751858457954,False,4.0,0.0006378082913204535
2016-11-03 00:00:00+00:00,0.027265046973014906,1.0,48957.22609142461,0.0,0.0,0.0006156692370991939,1.3326454547248077,False,4.0,0.0006156692370991939
2016-11-04 00:00:00+00:00,0.0029453014277533995,1.0,48957.22609142461,0.0,0.0,0.0006027143364360985,1.336570497285298,False,4.0,0.0006027143364360985
2016-11-05 00:00:00+00:00,-0.00013652007802866795,1.0,48957.22609142461,0.0,0.0,0.0006016967285410584,1.3363880285767182,False,4.0,0.0006016967285410584
2016-11-06 00:00:00+00:00,0.010989204139329356,1.0,48957.22609142461,0.0,0.0,0.000601219533120479,1.3510738694321036,False,4.0,0.000601219533120479
2016-11-07 00:00:00+00:00,-0.0021715058527119746,1.0,48957.22609142461,0.0,0.0,0.0005969903767623176,1.3481400046171854,False,4.0,0.0005969903767623176
2016-11-08 00:00:00+00:00,-0.004917987272919366,1.0,48957.22609142461,0.0,0.0,0.000596989227638437,1.3415098692323646,False,4.0,0.000596989227638437
2016-11-09 00:00:00+00:00,0.008013120234281912,1.0,48957.22609142461,0.0,0.0,0.0005987936570156971,1.3522595491099996,False,4.0,0.0005987936570156971
2016-11-10 00:00:00+00:00,0.013821711935379177,1.0,48957.22609142461,0.0,0.0,0.0005914487853589466,1.3709500910596635,False,4.0,0.0005914487853589466
2016-11-11 00:00:00+00:00,0.013986810032703634,1.0,48957.22609142461,0.0,0.0,0.0005838986916066441,1.3901253095476327,False,4.0,0.0005838986916066441
2016-11-12 00:00:00+00:00,0.00109784238264643,1.0,48957.22609142461,0.0,0.0,0.000578300147424616,1.3916514480296431,False,4.0,0.000578300147424616
2016-11-13 00:00:00+00:00,0.0005935754603443311,1.0,48957.22609142461,0.0,0.0,0.0005777765567685013,1.3924774981785464,False,4.0,0.0005777765567685013
2016-11-14 00:00:00+00:00,0.0005897075014631437,1.0,48957.22609142461,0.0,0.0,0.0005774372575855768,1.3932986526048405,False,4.0,0.0005774372575855768
2016-11-15 00:00:00+00:00,0.00229353547837996,1.0,48957.22609142461,0.0,0.0,0.0005767352134826726,1.3964942324965686,False,4.0,0.0005767352134826726
2016-11-16 00:00:00+00:00,0.0017519115192874413,1.0,48957.22609142461,0.0,0.0,0.0005756355555062574,1.398940766829098,False,4.0,0.0005756355555062574
2016-11-17 00:00:00+00:00,0.036660782427252014,1.0,48957.22609142461,0.0,0.0,0.0005676040336933612,1.4502270299104325,False,4.0,0.0005676040336933612
2016-11-18 00:00:00+00:00,0.013472029936066221,1.0,48957.22609142461,0.0,0.0,0.0005521877115138233,1.4697645318714783,False,4.0,0.0005521877115138233
2016-11-19 00:00:00+00:00,0.010834700613724602,1.0,48957.22609142461,0.0,0.0,0.0005449354859208492,1.4856889905469768,False,4.0,0.0005449354859208492
2016-11-20 00:00:00+00:00,0.0010074545587126504,1.0,48957.22609142461,0.0,0.0,0.0005413293008759573,1.4871857546933325,False,4.0,0.0005413293008759573
2016-11-21 00:00:00+00:00,-0.0005045587135789065,1.0,48957.22609142461,0.0,0.0,0.0005410202808516255,1.4864353821620917,False,4.0,0.0005410202808516255
2016-11-22 00:00:00+00:00,-0.0007320717767687057,1.0,48957.22609142461,0.0,0.0,0.0005414113196006705,1.4853472047708205,False,4.0,0.0005414113196006705
2016-11-23 00:00:00+00:00,0.008278689442190679,1.0,48957.22609142461,0.0,0.0,0.000540491202049342,1.4976439329929445,False,4.0,0.000540491202049342
2016-11-24 00:00:00+00:00,0.002463901995634732,1.0,48957.22609142461,0.0,0.0,0.0005365580212755869,1.501333980868196,False,4.0,0.0005365580212755869
2016-11-25 00:00:00+00:00,-0.0021693923861217934,1.0,48957.22609142461,0.0,0.0,0.0005369961275652344,1.4980769983610742,False,4.0,0.0005369961275652344
2016-11-26 00:00:00+00:00,-0.004834264673235333,1.0,48957.22609142461,0.0,0.0,0.0005387260083864995,1.4908348976501107,False,4.0,0.0005387260083864995
2016-11-27 00:00:00+00:00,0.0019760055545421373,1.0,48957.22609142461,0.0,0.0,0.0005389741709266746,1.4937807956887725,False,4.0,0.0005389741709266746
2016-11-28 00:00:00+00:00,0.0021785850858639932,1.0,48957.22609142461,0.0,0.0,0.0005380066936240985,1.4970351242518103,False,4.0,0.0005380066936240985
2016-11-29 00:00:00+00:00,-0.0019041888091886339,1.0,48957.22609142461,0.0,0.0,0.0005380312017190705,1.4941844867212475,False,4.0,0.0005380312017190705
2016-11-30 00:00:00+00:00,-0.0020323293520292385,1.0,48957.22609142461,0.0,0.0,0.0005392547462893078,1.4911478117315373,False,4.0,0.0005392547462893078
2016-12-01 00:00:00+00:00,0.0022517018423175994,1.0,59645.91246926149,0.7168093125137651,0.0010752139687706477,0.0006568626545410878,1.4945054320063809,True,4.0,0.0017320766233117355
