timestamp,funding_rate,active,notional,turnover,trading_cost,financing_cost,net_pnl,equity,rebalanced,date
2016-09-12 04:00:00+00:00,0.001351,1.0,20000.0,2.0,0.003,7.30093543235227e-05,-0.0003710093543235482,0.9996289906456765,True,2016-09-12 00:00:00+00:00
2016-09-12 12:00:00+00:00,-0.00016200000000000003,1.0,20000.0,0.0,0.0,7.303645153024703e-05,-0.0003971567031755274,0.9992319812913529,False,2016-09-12 00:00:00+00:00
2016-09-12 20:00:00+00:00,-0.000634,1.0,20000.0,0.0,0.0,7.306546997141684e-05,-0.0013420400662019771,0.9978909719370295,False,2016-09-12 00:00:00+00:00
2016-09-13 04:00:00+00:00,-0.000321,1.0,20000.0,0.0,0.0,7.316365853255745e-05,-0.0007165205161999699,0.9971759625827059,False,2016-09-13 00:00:00+00:00
2016-09-13 12:00:00+00:00,9.2e-05,1.0,20000.0,0.0,0.0,7.321611938421279e-05,0.00011130497509070914,0.9972869532283823,False,2016-09-13 00:00:00+00:00
2016-09-13 20:00:00+00:00,0.000146,1.0,20000.0,0.0,0.0,7.320797097282721e-05,0.00021958639383323764,0.9975059438740588,False,2016-09-13 00:00:00+00:00
2016-09-14 04:00:00+00:00,-7.799999999999994e-05,1.0,20000.0,0.0,0.0,7.319189902766191e-05,-0.00022958194457878278,0.9972769345197352,False,2016-09-14 00:00:00+00:00
2016-09-14 12:00:00+00:00,-0.0005,1.0,20000.0,0.0,0.0,7.320870642484303e-05,-0.0010759392072376972,0.9962039251654116,False,2016-09-14 00:00:00+00:00
2016-09-14 20:00:00+00:00,-0.0005560000000000001,1.0,20000.0,0.0,0.0,7.328755938338638e-05,-0.0011895248797847424,0.9950189158110881,False,2016-09-14 00:00:00+00:00
2016-09-15 04:00:00+00:00,-0.00046100000000000004,1.0,20000.0,0.0,0.0,7.337484058180867e-05,-0.000999990390647465,0.9940239064567646,False,2016-09-15 00:00:00+00:00
2016-09-15 12:00:00+00:00,-0.000383,1.0,20000.0,0.0,0.0,7.344828816418237e-05,-0.0008440534969770264,0.9931848971024411,False,2016-09-15 00:00:00+00:00
2016-09-15 20:00:00+00:00,-0.00027899999999999995,1.0,20000.0,0.0,0.0,7.351033481935058e-05,-0.0006353392567330918,0.9925538877481175,False,2016-09-15 00:00:00+00:00
2016-09-16 04:00:00+00:00,-2.899999999999995e-05,1.0,20000.0,0.0,0.0,7.355706851258684e-05,-0.00013199218293402648,0.9924228783937938,False,2016-09-16 00:00:00+00:00
2016-09-16 12:00:00+00:00,-7.7e-05,1.0,20000.0,0.0,0.0,7.356677875230578e-05,-0.00022874256455163167,0.9921958690394704,False,2016-09-16 00:00:00+00:00
2016-09-16 20:00:00+00:00,-4.9e-05,1.0,20000.0,0.0,0.0,7.358361045607048e-05,-0.00017235443087371127,0.9920248596851469,False,2016-09-16 00:00:00+00:00
2016-09-17 04:00:00+00:00,-1.1e-05,1.0,20000.0,0.0,0.0,7.359629510362747e-05,-9.57731587025723e-05,0.9919298503308234,False,2016-09-17 00:00:00+00:00
2016-09-17 12:00:00+00:00,-7e-06,1.0,20000.0,0.0,0.0,7.360334432840488e-05,-8.771724562428584e-05,0.9918428409764998,False,2016-09-17 00:00:00+00:00
