timestamp,funding_rate,active,notional,turnover,trading_cost,financing_cost,net_pnl,equity,rebalanced,date
2016-09-12 04:00:00+00:00,0.001351,1.0,10000.0,1.0,0.0015,0.0,-0.00014899999999995472,0.999851,True,2016-09-12 00:00:00+00:00
2016-09-12 12:00:00+00:00,-0.00016200000000000003,1.0,10000.0,0.0,0.0,0.0,-0.00016202414159716128,0.9996889999999999,False,2016-09-12 00:00:00+00:00
2016-09-12 20:00:00+00:00,-0.000634,1.0,10000.0,0.0,0.0,0.0,-0.0006341972353401948,0.9990549999999999,False,2016-09-12 00:00:00+00:00
2016-09-13 04:00:00+00:00,-0.000321,1.0,10000.0,0.0,0.0,0.0,-0.00032130363193205724,0.998734,False,2016-09-13 00:00:00+00:00
2016-09-13 12:00:00+00:00,9.2e-05,1.0,10000.0,0.0,0.0,0.0,9.211661964036999e-05,0.998826,False,2016-09-13 00:00:00+00:00
2016-09-13 20:00:00+00:00,0.000146,1.0,10000.0,0.0,0.0,0.0,0.00014617160546470664,0.998972,False,2016-09-13 00:00:00+00:00
2016-09-14 04:00:00+00:00,-7.799999999999994e-05,1.0,10000.0,0.0,0.0,0.0,-7.808026651401345e-05,0.9988939999999998,False,2016-09-14 00:00:00+00:00
2016-09-14 12:00:00+00:00,-0.0005,1.0,10000.0,0.0,0.0,0.0,-0.0005005536122951737,0.9983939999999999,False,2016-09-14 00:00:00+00:00
2016-09-14 20:00:00+00:00,-0.0005560000000000001,1.0,10000.0,0.0,0.0,0.0,-0.000556894372361949,0.9978379999999999,False,2016-09-14 00:00:00+00:00
2016-09-15 04:00:00+00:00,-0.00046100000000000004,1.0,10000.0,0.0,0.0,0.0,-0.0004619988414953369,0.9973769999999998,False,2016-09-15 00:00:00+00:00
2016-09-15 12:00:00+00:00,-0.000383,1.0,10000.0,0.0,0.0,0.0,-0.0003840072510193915,0.9969939999999998,False,2016-09-15 00:00:00+00:00
2016-09-15 20:00:00+00:00,-0.00027899999999999995,1.0,10000.0,0.0,0.0,0.0,-0.0002798412026552288,0.9967149999999998,False,2016-09-15 00:00:00+00:00
2016-09-16 04:00:00+00:00,-2.899999999999995e-05,1.0,10000.0,0.0,0.0,0.0,-2.9095578977011982e-05,0.9966859999999997,False,2016-09-16 00:00:00+00:00
2016-09-16 12:00:00+00:00,-7.7e-05,1.0,10000.0,0.0,0.0,0.0,-7.725602647179475e-05,0.9966089999999996,False,2016-09-16 00:00:00+00:00
2016-09-16 20:00:00+00:00,-4.9e-05,1.0,10000.0,0.0,0.0,0.0,-4.9166724362281755e-05,0.9965599999999997,False,2016-09-16 00:00:00+00:00
2016-09-17 04:00:00+00:00,-1.1e-05,1.0,10000.0,0.0,0.0,0.0,-1.1037970618965609e-05,0.9965489999999996,False,2016-09-17 00:00:00+00:00
2016-09-17 12:00:00+00:00,-7e-06,1.0,10000.0,0.0,0.0,0.0,-7.024240654462943e-06,0.9965419999999996,False,2016-09-17 00:00:00+00:00
2016-09-17 20:00:00+00:00,-6e-06,1.0,10000.0,0.0,0.0,0.0,-6.020819995455895e-06,0.9965359999999996,False,2016-09-17 00:00:00+00:00
2016-09-18 04:00:00+00:00,-0.00014099999999999996,1.0,10000.0,0.0,0.0,0.0,-0.00014149012178188425,0.9963949999999997,False,2016-09-18 00:00:00+00:00
2016-09-18 12:00:00+00:00,-4e-06,1.0,10000.0,0.0,0.0,0.0,-4.014472172242378e-06,0.9963909999999996,False,2016-09-18 00:00:00+00:00
2016-09-18 20:00:00+00:00,-1e-06,1.0,10000.0,0.0,0.0,0.0,-1.003622072115462e-06,0.9963899999999996,False,2016-09-18 00:00:00+00:00
2016-09-19 04:00:00+00:00,-1e-06,1.0,10000.0,0.0,0.0,0.0,-1.00362307930979e-06,0.9963889999999995,False,2016-09-19 00:00:00+00:00
2016-09-19 12:00:00+00:00,2.999999999999997e-05,1.0,10000.0,0.0,0.0,0.0,3.010872259712194e-05,0.9964189999999995,False,2016-09-19 00:00:00+00:00
2016-09-19 20:00:00+00:00,0.000823,1.0,10000.0,0.0,0.0,0.0,0.0008259577547196084,0.9972419999999994,False,2016-09-19 00:00:00+00:00
2016-09-20 04:00:00+00:00,0.000313,1.0,10000.0,0.0,0.0,0.0,0.00031386564143898177,0.9975549999999994,False,2016-09-20 00:00:00+00:00
2016-09-20 12:00:00+00:00,-0.00073,1.0,10000.0,0.0,0.0,0.0,-0.0007317892246542224,0.9968249999999994,False,2016-09-20 00:00:00+00:00
2016-09-20 20:00:00+00:00,0.000276,1.0,10000.0,0.0,0.0,0.0,0.00027687909111429043,0.9971009999999995,False,2016-09-20 00:00:00+00:00
2016-09-21 04:00:00+00:00,5.9e-05,1.0,10000.0,0.0,0.0,0.0,5.9171538289604086e-05,0.9971599999999995,False,2016-09-21 00:00:00+00:00
2016-09-21 12:00:00+00:00,-0.0007589999999999999,1.0,10000.0,0.0,0.0,0.0,-0.0007611616992257986,0.9964009999999994,False,2016-09-21 00:00:00+00:00
2016-09-21 20:00:00+00:00,-0.0006219999999999999,1.0,10000.0,0.0,0.0,0.0,-0.0006242466637427224,0.9957789999999995,False,2016-09-21 00:00:00+00:00
2016-09-22 04:00:00+00:00,-0.00098,1.0,10000.0,0.0,0.0,0.0,-0.000984154114517355,0.9947989999999997,False,2016-09-22 00:00:00+00:00
2016-09-22 12:00:00+00:00,-0.0010969999999999999,1.0,10000.0,0.0,0.0,0.0,-0.00110273532643268,0.9937019999999996,False,2016-09-22 00:00:00+00:00
2016-09-22 20:00:00+00:00,-0.000694,1.0,10000.0,0.0,0.0,0.0,-0.0006983985138402371,0.9930079999999997,False,2016-09-22 00:00:00+00:00
2016-09-23 04:00:00+00:00,-0.000528,1.0,10000.0,0.0,0.0,0.0,-0.0005317177706524179,0.9924799999999996,False,2016-09-23 00:00:00+00:00
2016-09-23 12:00:00+00:00,-0.000456,1.0,10000.0,0.0,0.0,0.0,-0.0004594551023697768,0.9920239999999996,False,2016-09-23 00:00:00+00:00
2016-09-23 20:00:00+00:00,0.000334,1.0,10000.0,0.0,0.0,0.0,0.00033668540277242975,0.9923579999999996,False,2016-09-23 00:00:00+00:00
2016-09-24 04:00:00+00:00,0.0014919999999999998,1.0,10000.0,0.0,0.0,0.0,0.0015034896680432563,0.9938499999999997,False,2016-09-24 00:00:00+00:00
2016-09-24 12:00:00+00:00,9e-05,1.0,10000.0,0.0,0.0,0.0,9.055692508930235e-05,0.9939399999999996,False,2016-09-24 00:00:00+00:00
2016-09-24 20:00:00+00:00,0.000116,1.0,10000.0,0.0,0.0,0.0,0.0001167072459102858,0.9940559999999996,False,2016-09-24 00:00:00+00:00
2016-09-25 04:00:00+00:00,9.3e-05,1.0,10000.0,0.0,0.0,0.0,9.355609744332583e-05,0.9941489999999996,False,2016-09-25 00:00:00+00:00
2016-09-25 12:00:00+00:00,9.2e-05,1.0,10000.0,0.0,0.0,0.0,9.254146008297326e-05,0.9942409999999996,False,2016-09-25 00:00:00+00:00
2016-09-25 20:00:00+00:00,9.1e-05,1.0,10000.0,0.0,0.0,0.0,9.152710459536806e-05,0.9943319999999997,False,2016-09-25 00:00:00+00:00
2016-09-26 04:00:00+00:00,9.1e-05,1.0,10000.0,0.0,0.0,0.0,9.151872815116313e-05,0.9944229999999996,False,2016-09-26 00:00:00+00:00
2016-09-26 12:00:00+00:00,0.00018400000000000003,1.0,10000.0,0.0,0.0,0.0,0.0001850319230347619,0.9946069999999996,False,2016-09-26 00:00:00+00:00
2016-09-26 20:00:00+00:00,0.0006670000000000001,1.0,10000.0,0.0,0.0,0.0,0.0006706166355152643,0.9952739999999997,False,2016-09-26 00:00:00+00:00
2016-09-27 04:00:00+00:00,0.0009649999999999999,1.0,10000.0,0.0,0.0,0.0,0.0009695822456932124,0.9962389999999995,False,2016-09-27 00:00:00+00:00
2016-09-27 12:00:00+00:00,0.00111,1.0,10000.0,0.0,0.0,0.0,0.0011141904703591,0.9973489999999996,False,2016-09-27 00:00:00+00:00
2016-09-27 20:00:00+00:00,0.001394,1.0,10000.0,0.0,0.0,0.0,0.0013977053167948394,0.9987429999999997,False,2016-09-27 00:00:00+00:00
2016-09-28 04:00:00+00:00,0.001255,1.0,10000.0,0.0,0.0,0.0,0.0012565795204571018,0.9999979999999996,False,2016-09-28 00:00:00+00:00
2016-09-28 12:00:00+00:00,0.00030999999999999995,1.0,10000.0,0.0,0.0,0.0,0.000310000620001194,1.0003079999999995,False,2016-09-28 00:00:00+00:00
2016-09-28 20:00:00+00:00,8.3e-05,1.0,10000.0,0.0,0.0,0.0,8.29744438712865e-05,1.0003909999999996,False,2016-09-28 00:00:00+00:00
