timestamp,symbol,fundingInterval,fundingRate,fundingRateDaily
2016-06-09 04:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,0.00016166666666666665,0.00048499999999999997
2016-06-09 12:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,0.00018366666666666664,0.000551
2016-06-09 20:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,0.00017,0.00051
2016-06-10 04:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,0.000145,0.000435
2016-06-10 12:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,0.00014199999999999998,0.00042599999999999995
2016-06-10 20:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,0.00016900000000000002,0.0005070000000000001
2016-06-11 04:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,0.0004423333333333333,0.001327
2016-06-11 12:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,0.00016366666666666667,0.000491
2016-06-11 20:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,0.00017833333333333332,0.000535
2016-06-12 04:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,0.000168,0.000504
2016-06-12 12:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,0.000547,0.0016409999999999999
2016-06-12 20:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,0.004297,0.012891
2016-06-13 04:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,0.008046999999999999,0.024140999999999996
2016-06-13 12:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,0.01125,0.03375
2016-06-13 20:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,0.007787,0.023361
2016-06-14 04:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,0.01125,0.03375
2016-06-14 12:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,0.008049,0.024147000000000002
2016-06-14 20:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,0.004299,0.012896999999999999
2016-06-15 04:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,0.000549,0.001647
2016-06-15 12:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,0.001374,0.004122
2016-06-15 20:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,0.001041,0.003123
2016-06-16 04:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,0.000704,0.002112
2016-06-16 12:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,0.004454,0.013361999999999999
2016-06-16 20:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,0.008204,0.024612
2016-06-17 04:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,0.009534,0.028602000000000002
2016-06-17 12:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,0.01125,0.03375
2016-06-17 20:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,0.0075,0.0225
2016-06-18 04:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,0.00713,0.02139
2016-06-18 12:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,0.00606,0.01818
2016-06-18 20:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,0.00284,0.00852
2016-06-19 04:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,0.0013,0.0039
2016-06-19 12:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,-0.000117,-0.00035099999999999997
2016-06-19 20:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,0.003354,0.010062000000000001
2016-06-20 04:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,0.00177,0.0053100000000000005
2016-06-20 12:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,0.001834,0.005502
2016-06-20 20:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,0.00207,0.006209999999999999
2016-06-21 04:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,-0.000337,-0.001011
2016-06-21 12:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,-0.001974,-0.005922
2016-06-21 20:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,0.000488,0.001464
2016-06-22 04:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,-0.000681,-0.0020429999999999997
2016-06-22 12:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,0.003069,0.009207
2016-06-22 20:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,0.002513,0.0075390000000000006
2016-06-23 04:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,-0.001237,-0.003711
2016-06-23 12:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,0.001946,0.005838
2016-06-23 20:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,0.005192,0.015576
2016-06-24 04:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,0.001442,0.004326
2016-06-24 12:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,-0.002308,-0.0069240000000000005
2016-06-24 20:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,-0.000763,-0.0022890000000000002
2016-06-25 04:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,-1.99999999999994e-06,-5.99999999999982e-06
2016-06-25 12:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,0.001289,0.0038669999999999998
2016-06-25 20:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,0.002666,0.007998
2016-06-26 04:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,0.001083,0.003249
2016-06-26 12:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,0.000261,0.0007830000000000001
2016-06-26 20:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,-9.299999999999998e-05,-0.00027899999999999995
2016-06-27 04:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,-4.299999999999996e-05,-0.00012899999999999988
2016-06-27 12:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,0.000287,0.000861
2016-06-27 20:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,0.001166,0.003498
2016-06-28 04:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,0.00044799999999999994,0.0013439999999999997
2016-06-28 12:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,0.00022,0.00066
2016-06-28 20:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,0.000211,0.000633
2016-06-29 04:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,0.000202,0.000606
2016-06-29 12:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,-0.00010499999999999995,-0.00031499999999999985
2016-06-29 20:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,0.000191,0.000573
2016-06-30 04:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,0.001416,0.004248
2016-06-30 12:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,0.002604,0.0078119999999999995
2016-06-30 20:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,0.001988,0.0059640000000000006
2016-07-01 04:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,0.00309,0.00927
2016-07-01 12:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,0.003111,0.009333000000000001
2016-07-01 20:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,0.000217,0.000651
2016-07-02 04:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,0.000205,0.000615
2016-07-02 12:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,0.0007650000000000001,0.002295
2016-07-02 20:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,0.001705,0.005115
2016-07-03 04:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,0.001394,0.004182
2016-07-03 12:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,0.0006230000000000001,0.0018690000000000002
2016-07-03 20:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,0.000207,0.000621
2016-07-04 04:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,0.000204,0.000612
2016-07-04 12:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,-0.00013900000000000002,-0.00041700000000000005
2016-07-04 20:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,-9.199999999999996e-05,-0.0002759999999999999
2016-07-05 04:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,0.000208,0.000624
2016-07-05 12:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,-0.00132,-0.00396
2016-07-05 20:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,-0.000722,-0.002166
2016-07-06 04:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,-0.001257,-0.003771
2016-07-06 12:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,-0.001004,-0.003012
2016-07-06 20:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,0.000593,0.001779
2016-07-07 04:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,0.001098,0.003294
2016-07-07 12:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,0.001506,0.0045179999999999994
2016-07-07 20:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,0.000156,0.000468
2016-07-08 04:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,-0.001269,-0.0038069999999999996
2016-07-08 12:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,-0.002353,-0.007059
2016-07-08 20:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,-0.001726,-0.005178
2016-07-09 04:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,-0.000864,-0.0025919999999999997
2016-07-09 12:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,-0.001431,-0.004293
2016-07-09 20:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,-0.001237,-0.003711
2016-07-10 04:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,-0.0006219999999999999,-0.0018659999999999998
2016-07-10 12:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,-0.00025299999999999997,-0.0007589999999999999
2016-07-10 20:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,-0.0007539999999999999,-0.0022619999999999997
2016-07-11 04:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,9.6e-05,0.000288
2016-07-11 12:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,0.000135,0.000405
2016-07-11 20:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,-0.0005759999999999999,-0.0017279999999999997
2016-07-12 04:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,-0.000786,-0.002358
2016-07-12 12:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,-0.00024700000000000004,-0.0007410000000000001
2016-07-12 20:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,0.000126,0.00037799999999999997
2016-07-13 04:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,0.000136,0.000408
2016-07-13 12:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,0.0007719999999999999,0.0023159999999999995
2016-07-13 20:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,0.000139,0.00041699999999999994
2016-07-14 04:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,0.00013000000000000002,0.00039000000000000005
2016-07-14 12:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,-0.0006999999999999999,-0.0020999999999999994
2016-07-14 20:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,-0.000554,-0.001662
2016-07-15 04:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,1.499999999999999e-05,4.499999999999996e-05
2016-07-15 12:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,0.000121,0.000363
2016-07-15 20:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,0.000125,0.000375
2016-07-16 04:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,-0.0008029999999999999,-0.0024089999999999997
2016-07-16 12:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,-0.0005729999999999999,-0.0017189999999999998
2016-07-16 20:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,0.000122,0.000366
2016-07-17 04:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,-0.001387,-0.004161
2016-07-17 12:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,-0.0016020000000000001,-0.004806
2016-07-17 20:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,0.00016799999999999996,0.0005039999999999999
2016-07-18 04:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,0.0008190000000000001,0.002457
2016-07-18 12:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,0.001208,0.0036240000000000005
2016-07-18 20:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,0.001257,0.003771
2016-07-19 04:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,0.0014559999999999998,0.0043679999999999995
2016-07-19 12:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,0.00037699999999999995,0.0011309999999999998
2016-07-19 20:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,0.000129,0.000387
2016-07-20 04:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,0.00017599999999999994,0.0005279999999999998
2016-07-20 12:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,0.000127,0.000381
2016-07-20 20:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,0.000853,0.002559
2016-07-21 04:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,0.000121,0.000363
2016-07-21 12:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,-0.0005430000000000001,-0.0016290000000000002
2016-07-21 20:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,0.000131,0.000393
2016-07-22 04:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,0.00026900000000000003,0.0008070000000000001
2016-07-22 12:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,0.000128,0.000384
2016-07-22 20:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,0.000126,0.00037799999999999997
2016-07-23 04:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,-0.000276,-0.000828
2016-07-23 12:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,-0.00039400000000000004,-0.001182
2016-07-23 20:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,0.0006820000000000001,0.002046
2016-07-24 04:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,0.0005369999999999999,0.0016109999999999998
2016-07-24 12:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,0.000116,0.000348
2016-07-24 20:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,0.000122,0.000366
2016-07-25 04:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,0.000122,0.000366
2016-07-25 12:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,0.000123,0.000369
2016-07-25 20:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,-0.0004940000000000001,-0.0014820000000000002
2016-07-26 04:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,-0.00046599999999999994,-0.001398
2016-07-26 12:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,3.200000000000002e-05,9.600000000000006e-05
2016-07-26 20:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,0.000118,0.000354
2016-07-27 04:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,0.000112,0.000336
2016-07-27 12:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,-5.900000000000002e-05,-0.00017700000000000007
2016-07-27 20:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,-0.0005070000000000001,-0.0015210000000000002
2016-07-28 04:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,5.2e-05,0.000156
2016-07-28 12:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,0.000931,0.002793
2016-07-28 20:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,0.001155,0.003465
2016-07-29 04:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,8.1e-05,0.000243
2016-07-29 12:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,-0.000565,-0.001695
2016-07-29 20:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,2e-05,5.999999999999999e-05
2016-07-30 04:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,8.3e-05,0.000249
2016-07-30 12:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,8.2e-05,0.000246
2016-07-30 20:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,5.099999999999999e-05,0.00015299999999999998
2016-07-31 04:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,-0.000205,-0.000615
2016-07-31 12:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,-0.00031499999999999996,-0.0009449999999999999
2016-07-31 20:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,-0.001254,-0.0037619999999999997
2016-08-01 04:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,-0.00023499999999999997,-0.0007049999999999999
2016-08-01 12:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,-0.001021,-0.0030629999999999998
2016-08-01 20:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,-0.0011459999999999999,-0.0034379999999999997
2016-08-02 04:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,-0.001155,-0.003465
2016-08-02 12:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,-0.001121,-0.003363
2016-08-02 20:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,-0.0006490000000000001,-0.0019470000000000002
2016-08-03 04:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,-0.003071,-0.009212999999999999
2016-08-03 12:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,-0.006821,-0.020463
2016-08-03 20:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,-0.006473,-0.019419
2016-08-04 04:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,-0.0058130000000000005,-0.017439000000000003
2016-08-04 12:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,-0.002411,-0.007233
2016-08-04 20:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,-0.002101,-0.006303
2016-08-05 04:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,-0.004203,-0.012609
2016-08-05 12:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,-0.0016549999999999998,-0.004964999999999999
2016-08-05 20:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,-0.001555,-0.004665
2016-08-06 04:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,-0.002718,-0.008154
2016-08-06 12:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,-0.002256,-0.006768000000000001
2016-08-06 20:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,-0.003371,-0.010113
2016-08-07 04:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,0.000379,0.001137
2016-08-07 12:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,-0.00025699999999999996,-0.0007709999999999999
2016-08-07 20:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,-0.0009400000000000001,-0.0028200000000000005
2016-08-08 04:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,-0.0009139999999999999,-0.0027419999999999996
2016-08-08 12:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,-0.000779,-0.0023369999999999997
2016-08-08 20:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,0.00023899999999999995,0.0007169999999999999
2016-08-09 04:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,3.700000000000003e-05,0.0001110000000000001
2016-08-09 12:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,-0.00038599999999999995,-0.0011579999999999997
2016-08-09 20:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,7.8e-05,0.000234
2016-08-10 04:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,0.0007359999999999999,0.002208
2016-08-10 12:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,0.00017299999999999998,0.0005189999999999999
2016-08-10 20:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,0.000938,0.002814
2016-08-11 04:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,0.000644,0.0019320000000000001
2016-08-11 12:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,-0.000956,-0.002868
2016-08-11 20:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,7.8e-05,0.000234
2016-08-12 04:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,7.8e-05,0.000234
2016-08-12 12:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,7.8e-05,0.000234
2016-08-12 20:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,-0.00038999999999999994,-0.0011699999999999998
2016-08-13 04:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,-0.000389,-0.001167
2016-08-13 12:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,0.000296,0.0008879999999999999
2016-08-13 20:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,-8.7e-05,-0.000261
2016-08-14 04:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,-0.00016699999999999994,-0.0005009999999999998
2016-08-14 12:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,-0.000188,-0.0005639999999999999
2016-08-14 20:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,-0.00026,-0.0007799999999999999
2016-08-15 04:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,-0.001202,-0.003606
2016-08-15 12:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,-0.0019190000000000001,-0.005757
2016-08-15 20:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,-0.002166,-0.006498
2016-08-16 04:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,-0.000663,-0.001989
2016-08-16 12:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,-0.000325,-0.000975
2016-08-16 20:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,-0.00012800000000000002,-0.00038400000000000006
2016-08-17 04:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,-0.00012600000000000003,-0.0003780000000000001
2016-08-17 12:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,-0.000753,-0.0022589999999999997
2016-08-17 20:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,-0.000624,-0.001872
2016-08-18 04:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,-0.000172,-0.000516
2016-08-18 12:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,0.0007570000000000001,0.0022710000000000004
2016-08-18 20:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,0.0015830000000000002,0.004749000000000001
2016-08-19 04:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,0.0016610000000000001,0.0049830000000000004
2016-08-19 12:00:00+00:00,XBTUSD,2000-01-01T08:00:00.000Z,0.0007310000000000001,0.0021930000000000005
