open_time,net_pnl,active,notional,turnover,trading_cost,financing_cost,equity,rebalanced,position,cost
2016-09-12 00:00:00+00:00,-0.001811000000000007,0.0,0.0,2.0003110967510898,0.0030004666451266346,0.0,0.998189,True,0.0,0.0030004666451266346
2016-09-13 00:00:00+00:00,-0.0013540000000000774,1.0,9981.89,1.0,0.0015,0.0,0.9968374520939999,True,1.0,0.0015
2016-09-14 00:00:00+00:00,-0.0015801395088951287,0.0,0.0,1.0014340535647048,0.001502151080347057,0.0,0.9952623098519998,True,0.0,0.001502151080347057
2016-09-15 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.9952623098519998,False,0.0,0.0
2016-09-16 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.9952623098519998,False,0.0,0.0
2016-09-17 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.9952623098519998,False,0.0,0.0
2016-09-18 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.9952623098519998,False,0.0,0.0
2016-09-19 00:00:00+00:00,-0.0006770000000000387,1.0,9952.623098519998,1.0,0.0015,0.0,0.9945885172682299,True,1.0,0.0015
2016-09-20 00:00:00+00:00,-0.0019182986882120279,0.0,0.0,1.0010951981467728,0.0015016427972201591,0.0,0.9926805994202436,True,0.0,0.0015016427972201591
2016-09-21 00:00:00+00:00,-0.0037000000000003697,0.0,0.0,2.002204850671477,0.0030033072760072164,0.0,0.9890076812023885,True,0.0,0.0030033072760072164
2016-09-22 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.9890076812023885,False,0.0,0.0
2016-09-23 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.9890076812023885,False,0.0,0.0
2016-09-24 00:00:00+00:00,0.00019799999999992046,1.0,9890.076812023884,1.0,0.0015,0.0,0.9892035047232665,True,1.0,0.0015
2016-09-25 00:00:00+00:00,0.000275945362817831,1.0,9890.076812023884,0.0,0.0,0.0,0.9894764708432782,False,1.0,0.0
2016-09-26 00:00:00+00:00,0.0009415537035442068,1.0,9890.076812023884,0.0,0.0,0.0,0.9904081160789707,False,1.0,0.0
2016-09-27 00:00:00+00:00,0.0034640948417041795,1.0,9890.076812023884,0.0,0.0,0.0,0.9938389837250617,False,1.0,0.0
2016-09-28 00:00:00+00:00,0.0016399886554181453,1.0,9890.076812023884,0.0,0.0,0.0,0.9954688683836832,False,1.0,0.0
