date,GDXJ
2010-04-12 13:30:00+00:00,78.95845031738281
2010-04-13 13:30:00+00:00,78.30870056152344
2010-04-14 13:30:00+00:00,79.83419799804688
2010-04-15 13:30:00+00:00,79.32569885253906
2010-04-16 13:30:00+00:00,76.95271301269531
2010-04-19 13:30:00+00:00,76.5007095336914
2010-04-20 13:30:00+00:00,77.57421112060547
2010-04-21 13:30:00+00:00,78.28044891357422
2010-04-22 13:30:00+00:00,78.5064468383789
2010-04-23 13:30:00+00:00,80.62519073486328
2010-04-26 13:30:00+00:00,79.80595397949219
2010-04-27 13:30:00+00:00,79.35395050048828
2010-04-28 13:30:00+00:00,81.13369750976562
2010-04-29 13:30:00+00:00,81.92469787597656
2010-04-30 13:30:00+00:00,82.43319702148438
2010-05-03 13:30:00+00:00,81.72693634033203
2010-05-04 13:30:00+00:00,77.91321563720703
2010-05-05 13:30:00+00:00,77.99795532226562
2010-05-06 13:30:00+00:00,78.25221252441406
2010-05-07 13:30:00+00:00,76.75494384765625
2010-05-10 13:30:00+00:00,79.8624496459961
2010-05-11 13:30:00+00:00,85.42767333984375
2010-05-12 13:30:00+00:00,86.44467163085938
2010-05-13 13:30:00+00:00,84.41068267822266
2010-05-14 13:30:00+00:00,83.5349349975586
2010-05-17 13:30:00+00:00,81.13369750976562
2010-05-18 13:30:00+00:00,79.46693420410156
2010-05-19 13:30:00+00:00,75.4554672241211
2010-05-20 13:30:00+00:00,70.6247329711914
2010-05-21 13:30:00+00:00,72.60222625732422
2010-05-24 13:30:00+00:00,73.92997741699219
2010-05-25 13:30:00+00:00,75.25770568847656
2010-05-26 13:30:00+00:00,75.31421661376953
2010-05-27 13:30:00+00:00,78.05445861816406
2010-05-28 13:30:00+00:00,76.69845581054688
2010-06-01 13:30:00+00:00,75.85096740722656
2010-06-02 13:30:00+00:00,77.88494873046875
2010-06-03 13:30:00+00:00,76.33121490478516
2010-06-04 13:30:00+00:00,74.46672058105469
2010-06-07 13:30:00+00:00,76.4442138671875
2010-06-08 13:30:00+00:00,78.5912094116211
2010-06-09 13:30:00+00:00,77.15045166015625
2010-06-10 13:30:00+00:00,78.22396087646484
2010-06-11 13:30:00+00:00,79.2409439086914
2010-06-14 13:30:00+00:00,77.68719482421875
2010-06-15 13:30:00+00:00,80.45569610595703
2010-06-16 13:30:00+00:00,80.7947006225586
2010-06-17 13:30:00+00:00,82.60269165039062
2010-06-18 13:30:00+00:00,85.73843383789062
2010-06-21 13:30:00+00:00,81.21844482421875
2010-06-22 13:30:00+00:00,80.45569610595703
2010-06-23 13:30:00+00:00,80.7947006225586
2010-06-24 13:30:00+00:00,80.7947006225586
2010-06-25 13:30:00+00:00,83.67617797851562
2010-06-28 13:30:00+00:00,82.46144104003906
2010-06-29 13:30:00+00:00,78.81721496582031
2010-06-30 13:30:00+00:00,77.00921630859375
2010-07-01 13:30:00+00:00,73.11072540283203
2010-07-02 13:30:00+00:00,74.04297637939453
2010-07-06 13:30:00+00:00,72.51747131347656
2010-07-07 13:30:00+00:00,74.04297637939453
2010-07-08 13:30:00+00:00,73.3649673461914
2010-07-09 13:30:00+00:00,75.76620483398438
2010-07-12 13:30:00+00:00,74.5797119140625
2010-07-13 13:30:00+00:00,75.39897155761719
2010-07-14 13:30:00+00:00,75.4554672241211
2010-07-15 13:30:00+00:00,75.73796844482422
2010-07-16 13:30:00+00:00,73.47797393798828
2010-07-19 13:30:00+00:00,71.69821166992188
2010-07-20 13:30:00+00:00,73.84521484375
2010-07-21 13:30:00+00:00,72.77172088623047
2010-07-22 13:30:00+00:00,74.09947204589844
2010-07-23 13:30:00+00:00,74.52323150634766
2010-07-26 13:30:00+00:00,74.35370635986328
2010-07-27 13:30:00+00:00,72.6304702758789
2010-07-28 13:30:00+00:00,72.8282241821289
2010-07-29 13:30:00+00:00,73.98646545410156
2010-07-30 13:30:00+00:00,75.34246826171875
2010-08-02 13:30:00+00:00,75.00345611572266
2010-08-03 13:30:00+00:00,77.06571197509766
2010-08-04 13:30:00+00:00,79.32569885253906
2010-08-05 13:30:00+00:00,79.57994842529297
2010-08-06 13:30:00+00:00,79.94719696044922
2010-08-09 13:30:00+00:00,80.56869506835938
2010-08-10 13:30:00+00:00,79.74945068359375
2010-08-11 13:30:00+00:00,77.15045166015625
2010-08-12 13:30:00+00:00,79.89070129394531
2010-08-13 13:30:00+00:00,80.28619384765625
2010-08-16 13:30:00+00:00,81.55744171142578
2010-08-17 13:30:00+00:00,82.65919494628906
2010-08-18 13:30:00+00:00,84.1846923828125
2010-08-19 13:30:00+00:00,83.50669860839844
2010-08-20 13:30:00+00:00,83.11119079589844
2010-08-23 13:30:00+00:00,82.0376968383789
2010-08-24 13:30:00+00:00,80.7947006225586
2010-08-25 13:30:00+00:00,83.67617797851562
2010-08-26 13:30:00+00:00,84.15644073486328
2010-08-27 13:30:00+00:00,85.59718322753906
2010-08-30 13:30:00+00:00,84.5801773071289
2010-08-31 13:30:00+00:00,85.71018981933594
2010-09-01 13:30:00+00:00,86.5859375
2010-09-02 13:30:00+00:00,87.91368865966797
2010-09-03 13:30:00+00:00,90.37140655517578
2010-09-07 13:30:00+00:00,91.41666412353516
2010-09-08 13:30:00+00:00,91.86865997314453
2010-09-09 13:30:00+00:00,89.52391815185547
2010-09-10 13:30:00+00:00,90.87989807128906
2010-09-13 13:30:00+00:00,91.24716186523438
2010-09-14 13:30:00+00:00,94.6653823852539
2010-09-15 13:30:00+00:00,94.04391479492188
2010-09-16 13:30:00+00:00,95.71064758300781
2010-09-17 13:30:00+00:00,95.2021484375
2010-09-20 13:30:00+00:00,96.75589752197266
2010-09-21 13:30:00+00:00,96.58638763427734
2010-09-22 13:30:00+00:00,96.78413391113281
2010-09-23 13:30:00+00:00,95.93663787841797
2010-09-24 13:30:00+00:00,95.37165832519531
2010-09-27 13:30:00+00:00,94.63714599609375
2010-09-28 13:30:00+00:00,96.44514465332031
2010-09-29 13:30:00+00:00,96.24739837646484
2010-09-30 13:30:00+00:00,94.35462951660156
2010-10-01 13:30:00+00:00,96.58638763427734
2010-10-04 13:30:00+00:00,94.18514251708984
2010-10-05 13:30:00+00:00,97.91413879394531
2010-10-06 13:30:00+00:00,100.0328598022461
2010-10-07 13:30:00+00:00,97.03837585449219
2010-10-08 13:30:00+00:00,99.12889099121094
2010-10-11 13:30:00+00:00,99.97637939453125
2010-10-12 13:30:00+00:00,99.41136169433594
2010-10-13 13:30:00+00:00,102.68836975097656
2010-10-14 13:30:00+00:00,102.66012573242188
2010-10-15 13:30:00+00:00,100.71088409423828
2010-10-18 13:30:00+00:00,100.65438079833984
2010-10-19 13:30:00+00:00,94.32638549804688
2010-10-20 13:30:00+00:00,97.68814849853516
2010-10-21 13:30:00+00:00,94.49590301513672
2010-10-22 13:30:00+00:00,95.880126953125
2010-10-25 13:30:00+00:00,98.87462615966797
2010-10-26 13:30:00+00:00,99.6656265258789
2010-10-27 13:30:00+00:00,97.71636962890625
2010-10-28 13:30:00+00:00,100.42838287353516
2010-10-29 13:30:00+00:00,102.20812225341797
2010-11-01 13:30:00+00:00,102.4906005859375
2010-11-02 13:30:00+00:00,103.84660339355469
2010-11-03 13:30:00+00:00,104.60933685302734
2010-11-04 13:30:00+00:00,112.80181884765625
2010-11-05 13:30:00+00:00,114.4403076171875
2010-11-08 14:30:00+00:00,118.14105224609375
2010-11-09 14:30:00+00:00,111.78483581542969
2010-11-10 14:30:00+00:00,114.5815658569336
2010-11-11 14:30:00+00:00,115.11831665039062
2010-11-12 14:30:00+00:00,110.6830825805664
2010-11-15 14:30:00+00:00,108.7620849609375
2010-11-16 14:30:00+00:00,104.18561553955078
2010-11-17 14:30:00+00:00,106.86935424804688
2010-11-18 14:30:00+00:00,109.66607666015625
2010-11-19 14:30:00+00:00,110.57009887695312
2010-11-22 14:30:00+00:00,112.57582092285156
2010-11-23 14:30:00+00:00,111.5870590209961
2010-11-24 14:30:00+00:00,111.98257446289062
2010-11-26 14:30:00+00:00,109.89208221435547
2010-11-29 14:30:00+00:00,111.24808502197266
2010-11-30 14:30:00+00:00,114.27084350585938
2010-12-01 14:30:00+00:00,116.58731079101562
2010-12-02 14:30:00+00:00,118.28229522705078
2010-12-03 14:30:00+00:00,121.36151885986328
2010-12-06 14:30:00+00:00,124.13005065917969
2010-12-07 14:30:00+00:00,119.72307586669922
2010-12-08 14:30:00+00:00,117.26528930664062
2010-12-09 14:30:00+00:00,116.84158325195312
2010-12-10 14:30:00+00:00,117.40655517578125
2010-12-13 14:30:00+00:00,118.79080200195312
2010-12-14 14:30:00+00:00,119.24280548095703
2010-12-15 14:30:00+00:00,116.07880401611328
2010-12-16 14:30:00+00:00,115.03357696533203
2010-12-17 14:30:00+00:00,118.11279296875
2010-12-20 14:30:00+00:00,118.08452606201172
2010-12-21 14:30:00+00:00,119.0450439453125
2010-12-22 14:30:00+00:00,115.00532531738281
2010-12-23 14:30:00+00:00,116.3111801147461
2010-12-27 14:30:00+00:00,115.48929595947266
2010-12-28 14:30:00+00:00,121.69906616210938
2010-12-29 14:30:00+00:00,120.84674835205078
2010-12-30 14:30:00+00:00,119.59869384765625
2010-12-31 14:30:00+00:00,121.42510223388672
2011-01-03 14:30:00+00:00,121.66863250732422
2011-01-04 14:30:00+00:00,115.64153289794922
2011-01-05 14:30:00+00:00,114.66743469238281
2011-01-06 14:30:00+00:00,109.94923400878906
2011-01-07 14:30:00+00:00,110.13188171386719
2011-01-10 14:30:00+00:00,111.71476745605469
2011-01-11 14:30:00+00:00,115.21533966064453
2011-01-12 14:30:00+00:00,115.45886993408203
2011-01-13 14:30:00+00:00,110.95376586914062
2011-01-14 14:30:00+00:00,108.51856231689453
2011-01-18 14:30:00+00:00,110.22319030761719
2011-01-19 14:30:00+00:00,108.8533935546875
2011-01-20 14:30:00+00:00,105.23103332519531
2011-01-21 14:30:00+00:00,103.22200012207031
2011-01-24 14:30:00+00:00,101.97396087646484
2011-01-25 14:30:00+00:00,101.3956069946289
2011-01-26 14:30:00+00:00,106.14422607421875
2011-01-27 14:30:00+00:00,103.25242614746094
2011-01-28 14:30:00+00:00,105.4136734008789
2011-01-31 14:30:00+00:00,103.80033874511719
2011-02-01 14:30:00+00:00,108.42721557617188
2011-02-02 14:30:00+00:00,107.84886932373047
2011-02-03 14:30:00+00:00,114.14997100830078
2011-02-04 14:30:00+00:00,114.21083068847656
2011-02-07 14:30:00+00:00,114.24125671386719
2011-02-08 14:30:00+00:00,116.49382781982422
2011-02-09 14:30:00+00:00,113.1150131225586
2011-02-10 14:30:00+00:00,112.11048889160156
2011-02-11 14:30:00+00:00,111.25814819335938
2011-02-14 14:30:00+00:00,113.6020278930664
2011-02-15 14:30:00+00:00,115.48929595947266
2011-02-16 14:30:00+00:00,117.16354370117188
2011-02-17 14:30:00+00:00,117.7418441772461
2011-02-18 14:30:00+00:00,118.68553924560547
2011-02-22 14:30:00+00:00,115.8850326538086
2011-02-23 14:30:00+00:00,116.4329605102539
2011-02-24 14:30:00+00:00,112.0191650390625
2011-02-25 14:30:00+00:00,115.24579620361328
2011-02-28 14:30:00+00:00,117.19393157958984
2011-03-01 14:30:00+00:00,120.48148345947266
2011-03-02 14:30:00+00:00,120.81631469726562
2011-03-03 14:30:00+00:00,119.2029800415039
2011-03-04 14:30:00+00:00,121.60774993896484
2011-03-07 14:30:00+00:00,120.72498321533203
2011-03-08 14:30:00+00:00,119.05078125
2011-03-09 14:30:00+00:00,117.22437286376953
2011-03-10 14:30:00+00:00,111.25814819335938
2011-03-11 14:30:00+00:00,114.66743469238281
2011-03-14 13:30:00+00:00,112.93236541748047
2011-03-15 13:30:00+00:00,108.45767974853516
2011-03-16 13:30:00+00:00,106.63128662109375
2011-03-17 13:30:00+00:00,108.54899597167969
2011-03-18 13:30:00+00:00,112.32355499267578
2011-03-21 13:30:00+00:00,116.34162902832031
2011-03-22 13:30:00+00:00,115.8850326538086
2011-03-23 13:30:00+00:00,119.84221649169922
2011-03-24 13:30:00+00:00,118.95948791503906
2011-03-25 13:30:00+00:00,117.55923461914062
2011-03-28 13:30:00+00:00,115.67195129394531
2011-03-29 13:30:00+00:00,116.15901184082031
2011-03-30 13:30:00+00:00,118.89860534667969
2011-03-31 13:30:00+00:00,119.3856201171875
2011-04-01 13:30:00+00:00,118.71595001220703
2011-04-04 13:30:00+00:00,119.93354797363281
2011-04-05 13:30:00+00:00,126.81299591064453
2011-04-06 13:30:00+00:00,126.56946563720703
2011-04-07 13:30:00+00:00,126.84345245361328
2011-04-08 13:30:00+00:00,128.91331481933594
2011-04-11 13:30:00+00:00,123.98206329345703
2011-04-12 13:30:00+00:00,120.05531311035156
2011-04-13 13:30:00+00:00,121.27289581298828
2011-04-14 13:30:00+00:00,124.80394744873047
2011-04-15 13:30:00+00:00,123.52548217773438
2011-04-18 13:30:00+00:00,121.82084655761719
2011-04-19 13:30:00+00:00,123.79943084716797
2011-04-20 13:30:00+00:00,126.41726684570312
2011-04-21 13:30:00+00:00,127.391357421875
2011-04-25 13:30:00+00:00,123.46459197998047
2011-04-26 13:30:00+00:00,122.21654510498047
2011-04-27 13:30:00+00:00,126.72166442871094
2011-04-28 13:30:00+00:00,126.50858306884766
2011-04-29 13:30:00+00:00,126.78254699707031
2011-05-02 13:30:00+00:00,120.96851348876953
2011-05-03 13:30:00+00:00,115.42842102050781
2011-05-04 13:30:00+00:00,115.48929595947266
2011-05-05 13:30:00+00:00,108.94474029541016
2011-05-06 13:30:00+00:00,112.20178985595703
2011-05-09 13:30:00+00:00,114.75875854492188
2011-05-10 13:30:00+00:00,114.30213928222656
2011-05-11 13:30:00+00:00,109.03602600097656
2011-05-12 13:30:00+00:00,107.63580322265625
2011-05-13 13:30:00+00:00,105.5963134765625
2011-05-16 13:30:00+00:00,105.62675476074219
2011-05-17 13:30:00+00:00,104.92665100097656
2011-05-18 13:30:00+00:00,107.72711944580078
2011-05-19 13:30:00+00:00,107.97062683105469
2011-05-20 13:30:00+00:00,110.04054260253906
2011-05-23 13:30:00+00:00,106.75302124023438
2011-05-24 13:30:00+00:00,111.0146484375
2011-05-25 13:30:00+00:00,111.53208923339844
2011-05-26 13:30:00+00:00,111.56255340576172
2011-05-27 13:30:00+00:00,113.96729278564453
2011-05-31 13:30:00+00:00,115.48929595947266
2011-06-01 13:30:00+00:00,113.17587280273438
2011-06-02 13:30:00+00:00,111.13640594482422
2011-06-03 13:30:00+00:00,109.85792541503906
2011-06-06 13:30:00+00:00,107.3618392944336
2011-06-07 13:30:00+00:00,107.81843566894531
2011-06-08 13:30:00+00:00,104.7439956665039
2011-06-09 13:30:00+00:00,107.24007415771484
2011-06-10 13:30:00+00:00,106.14422607421875
2011-06-13 13:30:00+00:00,101.5782470703125
2011-06-14 13:30:00+00:00,104.31783294677734
2011-06-15 13:30:00+00:00,102.64364624023438
2011-06-16 13:30:00+00:00,99.2343521118164
2011-06-17 13:30:00+00:00,99.35610961914062
2011-06-20 13:30:00+00:00,99.35610961914062
2011-06-21 13:30:00+00:00,103.46554565429688
2011-06-22 13:30:00+00:00,105.50499725341797
2011-06-23 13:30:00+00:00,103.76992797851562
2011-06-24 13:30:00+00:00,100.42152404785156
2011-06-27 13:30:00+00:00,98.26028442382812
2011-06-28 13:30:00+00:00,100.23888397216797
2011-06-29 13:30:00+00:00,103.40464782714844
2011-06-30 13:30:00+00:00,104.95706939697266
2011-07-01 13:30:00+00:00,103.22200012207031
2011-07-05 13:30:00+00:00,107.30094909667969
2011-07-06 13:30:00+00:00,109.9188003540039
2011-07-07 13:30:00+00:00,110.49716186523438
2011-07-08 13:30:00+00:00,110.86244201660156
2011-07-11 13:30:00+00:00,108.06195068359375
2011-07-12 13:30:00+00:00,110.46671295166016
2011-07-13 13:30:00+00:00,115.58065795898438
2011-07-14 13:30:00+00:00,114.48478698730469
2011-07-15 13:30:00+00:00,115.793701171875
2011-07-18 13:30:00+00:00,118.92904663085938
2011-07-19 13:30:00+00:00,114.91095733642578
2011-07-20 13:30:00+00:00,117.01132202148438
2011-07-21 13:30:00+00:00,115.793701171875
2011-07-22 13:30:00+00:00,117.7418441772461
2011-07-25 13:30:00+00:00,117.25485229492188
2011-07-26 13:30:00+00:00,117.07218933105469
2011-07-27 13:30:00+00:00,112.0191650390625
2011-07-28 13:30:00+00:00,110.83201599121094
2011-07-29 13:30:00+00:00,109.73614501953125
2011-08-01 13:30:00+00:00,110.67977905273438
2011-08-02 13:30:00+00:00,113.29764556884766
2011-08-03 13:30:00+00:00,113.20631408691406
2011-08-04 13:30:00+00:00,105.20059967041016
2011-08-05 13:30:00+00:00,99.63008117675781
2011-08-08 13:30:00+00:00,100.11711120605469
2011-08-09 13:30:00+00:00,103.28289031982422
2011-08-10 13:30:00+00:00,107.72711944580078
2011-08-11 13:30:00+00:00,109.06648254394531
2011-08-12 13:30:00+00:00,106.53996276855469
2011-08-15 13:30:00+00:00,109.67527770996094
2011-08-16 13:30:00+00:00,109.279541015625
2011-08-17 13:30:00+00:00,109.279541015625
2011-08-18 13:30:00+00:00,105.68762969970703
2011-08-19 13:30:00+00:00,107.14875793457031
2011-08-22 13:30:00+00:00,111.5929946899414
2011-08-23 13:30:00+00:00,108.6707534790039
2011-08-24 13:30:00+00:00,104.25696563720703
2011-08-25 13:30:00+00:00,105.74853515625
2011-08-26 13:30:00+00:00,109.30999755859375
2011-08-29 13:30:00+00:00,109.73614501953125
2011-08-30 13:30:00+00:00,113.72378540039062
2011-08-31 13:30:00+00:00,113.57159423828125
2011-09-01 13:30:00+00:00,113.51073455810547
2011-09-02 13:30:00+00:00,116.5242691040039
2011-09-06 13:30:00+00:00,115.24579620361328
2011-09-07 13:30:00+00:00,116.0372085571289
2011-09-08 13:30:00+00:00,119.26386260986328
2011-09-09 13:30:00+00:00,116.49382781982422
2011-09-12 13:30:00+00:00,112.35398864746094
2011-09-13 13:30:00+00:00,112.20178985595703
2011-09-14 13:30:00+00:00,109.30999755859375
2011-09-15 13:30:00+00:00,108.64031982421875
2011-09-16 13:30:00+00:00,111.44080352783203
2011-09-19 13:30:00+00:00,108.27503204345703
2011-09-20 13:30:00+00:00,110.52760314941406
2011-09-21 13:30:00+00:00,106.84435272216797
2011-09-22 13:30:00+00:00,96.46432495117188
2011-09-23 13:30:00+00:00,90.37632751464844
2011-09-26 13:30:00+00:00,89.67619323730469
2011-09-27 13:30:00+00:00,91.53303527832031
2011-09-28 13:30:00+00:00,86.08429718017578
2011-09-29 13:30:00+00:00,85.41459655761719
2011-09-30 13:30:00+00:00,85.68856811523438
2011-10-03 13:30:00+00:00,83.86217498779297
2011-10-04 13:30:00+00:00,81.67048645019531
2011-10-05 13:30:00+00:00,85.90164947509766
2011-10-06 13:30:00+00:00,89.91973114013672
2011-10-07 13:30:00+00:00,88.42816925048828
2011-10-10 13:30:00+00:00,94.0595474243164
2011-10-11 13:30:00+00:00,93.3290023803711
2011-10-12 13:30:00+00:00,94.36397552490234
2011-10-13 13:30:00+00:00,92.87239074707031
2011-10-14 13:30:00+00:00,94.48572540283203
2011-10-17 13:30:00+00:00,90.31544494628906
2011-10-18 13:30:00+00:00,92.7506332397461
2011-10-19 13:30:00+00:00,86.32780456542969
2011-10-20 13:30:00+00:00,85.8103256225586
2011-10-21 13:30:00+00:00,87.24100494384766
2011-10-24 13:30:00+00:00,92.44624328613281
2011-10-25 13:30:00+00:00,94.60748291015625
2011-10-26 13:30:00+00:00,96.2512435913086
2011-10-27 13:30:00+00:00,98.747314453125
2011-10-28 13:30:00+00:00,98.65599060058594
2011-10-31 13:30:00+00:00,94.75968933105469
2011-11-01 13:30:00+00:00,93.66384887695312
2011-11-02 13:30:00+00:00,95.58155822753906
2011-11-03 13:30:00+00:00,98.9299545288086
2011-11-04 13:30:00+00:00,97.98632049560547
2011-11-07 14:30:00+00:00,101.30428314208984
2011-11-08 14:30:00+00:00,100.36064147949219
2011-11-09 14:30:00+00:00,95.70332336425781
2011-11-10 14:30:00+00:00,96.2208023071289
2011-11-11 14:30:00+00:00,98.44291687011719
2011-11-14 14:30:00+00:00,97.10356140136719
2011-11-15 14:30:00+00:00,96.49475860595703
2011-11-16 14:30:00+00:00,94.66836547851562
2011-11-17 14:30:00+00:00,89.91973114013672
2011-11-18 14:30:00+00:00,89.00652313232422
2011-11-21 14:30:00+00:00,84.6231689453125
2011-11-22 14:30:00+00:00,86.02340698242188
2011-11-23 14:30:00+00:00,82.97940826416016
2011-11-25 14:30:00+00:00,82.09663391113281
2011-11-28 14:30:00+00:00,85.38416290283203
2011-11-29 14:30:00+00:00,85.41459655761719
2011-11-30 14:30:00+00:00,91.44173431396484
2011-12-01 14:30:00+00:00,91.50260162353516
2011-12-02 14:30:00+00:00,90.25456237792969
2011-12-05 14:30:00+00:00,90.31544494628906
2011-12-06 14:30:00+00:00,91.53303527832031
2011-12-07 14:30:00+00:00,90.9546890258789
2011-12-08 14:30:00+00:00,86.75396728515625
2011-12-09 14:30:00+00:00,88.24551391601562
2011-12-12 14:30:00+00:00,84.288330078125
2011-12-13 14:30:00+00:00,80.05716705322266
2011-12-14 14:30:00+00:00,76.83053588867188
2011-12-15 14:30:00+00:00,75.0041275024414
2011-12-16 14:30:00+00:00,77.98726654052734
2011-12-19 14:30:00+00:00,75.61293029785156
2011-12-20 14:30:00+00:00,81.30521392822266
2011-12-21 14:30:00+00:00,80.78772735595703
2011-12-22 14:30:00+00:00,77.40888214111328
2011-12-23 14:30:00+00:00,78.9217529296875
2011-12-27 14:30:00+00:00,78.01274108886719
2011-12-28 14:30:00+00:00,74.70132446289062
2011-12-29 14:30:00+00:00,77.55821990966797
2011-12-30 14:30:00+00:00,80.18787384033203
2012-01-03 14:30:00+00:00,84.66799926757812
2012-01-04 14:30:00+00:00,84.66799926757812
2012-01-05 14:30:00+00:00,84.11609649658203
2012-01-06 14:30:00+00:00,83.17462921142578
2012-01-09 14:30:00+00:00,84.24596405029297
2012-01-10 14:30:00+00:00,86.16138458251953
2012-01-11 14:30:00+00:00,86.35616302490234
2012-01-12 14:30:00+00:00,86.90807342529297
2012-01-13 14:30:00+00:00,85.60948181152344
2012-01-17 14:30:00+00:00,85.57701110839844
2012-01-18 14:30:00+00:00,87.78462219238281
2012-01-19 14:30:00+00:00,86.68081665039062
2012-01-20 14:30:00+00:00,88.1741943359375
2012-01-23 14:30:00+00:00,88.92086791992188
2012-01-24 14:30:00+00:00,87.3625717163086
2012-01-25 14:30:00+00:00,94.01783752441406
2012-01-26 14:30:00+00:00,95.28397369384766
2012-01-27 14:30:00+00:00,96.87474822998047
2012-01-30 14:30:00+00:00,96.09559631347656
2012-01-31 14:30:00+00:00,96.25790405273438
2012-02-01 14:30:00+00:00,96.74488067626953
